natx =      311
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.52079     -2.71647     -0.00000   3      3.11320
     -3.11312      0.02172     -0.00000   3      3.11320
      1.63023     -0.95369     -2.51858   5      3.14808
      1.63023     -0.95369      2.51858   5      3.14808
     -0.02263      1.88857      2.51858   5      3.14809
     -0.02263      1.88857     -2.51858   5      3.14809
     -1.54464      2.76681      0.00000   8      3.16877
      1.64080     -2.71089     -0.00000   8      3.16877
      1.59624      2.76123      0.00000   3      3.18941
      3.18934      0.02172      0.00000   3      3.18941
     -1.56498     -0.91007      2.63173   7      3.19428
     -1.56498     -0.91007     -2.63173   7      3.19428
      0.08981     -3.61282     -2.49840   6      4.39347
      0.08981     -3.61282      2.49840   6      4.39347
     -3.09562      1.86487     -2.49840   6      4.39348
     -3.09562      1.86487      2.49840   6      4.39348
      3.20684      1.86487     -2.49840   6      4.47254
      3.20684      1.86487      2.49840   6      4.47254
      0.03708      0.02156     -5.12632   2      5.12650
      0.03708      0.02156      5.12632   2      5.12650
     -4.66166     -2.71089     -0.00000   8      5.39259
     -3.13966     -3.58912      2.51858   5      5.39282
     -3.13966     -3.58912     -2.51858   5      5.39282
     -4.67223     -0.95369      2.51858   5      5.39282
     -4.67223     -0.95369     -2.51858   5      5.39282
      3.16281     -3.58912     -2.51858   5      5.40633
      3.16281     -3.58912      2.51858   5      5.40633
     -1.55520      4.52400     -2.51858   5      5.40634
     -1.55520      4.52400      2.51858   5      5.40634
      0.07231     -5.45598     -0.00000   3      5.45646
     -4.70622      2.76123      0.00000   3      5.45646
      4.73748     -0.91007     -2.63173   7      5.49527
      4.73748     -0.91007      2.63173   7      5.49527
      1.55205      4.56762     -2.63173   7      5.49528
      1.55205      4.56762      2.63173   7      5.49528
      0.00391      5.49941      0.00000   3      5.49942
      4.78167     -2.71647      0.00000   3      5.49942
      4.75783      2.76681      0.00000   8      5.50383
     -1.52575     -2.73265     -5.12632   4      6.00620
     -1.52575     -2.73265      5.12632   4      6.00620
     -3.12964      0.02541     -5.12632   4      6.00620
     -3.12964      0.02541      5.12632   4      6.00620
     -1.56442      2.75531     -5.12632   1      6.02646
     -1.56442      2.75531      5.12632   1      6.02646
      1.62102     -2.72239     -5.12632   1      6.02646
      1.62102     -2.72239      5.12632   1      6.02646
      1.59128      2.74504     -5.12632   4      6.02881
      1.59128      2.74504      5.12632   4      6.02881
      3.17282      0.02541     -5.12632   4      6.02881
      3.17282      0.02541      5.12632   4      6.02881
     -3.11703     -5.47770     -0.00000   9      6.30246
      3.11703      5.47770      0.00000   9      6.30246
     -6.30246      0.00000     -0.00000   9      6.30246
      6.30246      0.00000      0.00000   9      6.30246
     -3.18543      5.47770      0.00000   9      6.33657
      3.18543     -5.47770     -0.00000   9      6.33657
      6.27983      1.88857     -2.51858   5      7.02469
      6.27983      1.88857      2.51858   5      7.02469
      4.74726      4.52400     -2.51858   5      7.02469
      4.74726      4.52400      2.51858   5      7.02469
     -1.48680     -6.43139      2.51858   5      7.06517
     -1.48680     -6.43139     -2.51858   5      7.06517
     -6.32509      1.88857     -2.51858   5      7.06517
     -6.32509      1.88857      2.51858   5      7.06517
      1.62045     -6.38777      2.63173   7      7.09616
      1.62045     -6.38777     -2.63173   7      7.09616
     -4.75041      4.56762     -2.63173   7      7.09617
     -4.75041      4.56762      2.63173   7      7.09617
     -4.68144     -2.72239      5.12632   1      7.45697
     -4.68144     -2.72239     -5.12632   1      7.45697
      0.05579     -5.45228      5.12632   4      7.48396
      0.05579     -5.45228     -5.12632   4      7.48396
     -4.71118      2.74504     -5.12632   4      7.48396
     -4.71118      2.74504      5.12632   4      7.48396
      4.73805      2.75531     -5.12632   1      7.50466
      4.73805      2.75531      5.12632   1      7.50466
     -0.01261      5.50311     -5.12632   4      7.52087
     -0.01261      5.50311      5.12632   4      7.52087
      4.77671     -2.73265     -5.12632   4      7.52087
      4.77671     -2.73265      5.12632   4      7.52087
     -6.21265     -3.61282      2.49840   6      7.60865
     -6.21265     -3.61282     -2.49840   6      7.60865
      6.39227     -3.61282     -2.49840   6      7.75601
      6.39227     -3.61282      2.49840   6      7.75601
      0.02141      7.34257     -2.49840   6      7.75602
      0.02141      7.34257      2.49840   6      7.75602
     -1.56498     -0.91007     -7.62091   7      7.83298
     -1.56498     -0.91007      7.62091   7      7.83298
      1.63023     -0.95369      7.73406   5      7.96133
      1.63023     -0.95369     -7.73406   5      7.96133
     -0.02263      1.88857     -7.73406   5      7.96134
     -0.02263      1.88857      7.73406   5      7.96134
     -3.07995     -5.45613     -5.12632   2      8.09535
     -3.07995     -5.45613      5.12632   2      8.09535
     -6.26538      0.02156     -5.12632   2      8.09535
     -6.26538      0.02156      5.12632   2      8.09535
     -3.14835      5.49926     -5.12632   2      8.15065
     -3.14835      5.49926      5.12632   2      8.15065
      3.22251     -5.45613     -5.12632   2      8.15065
      3.22251     -5.45613      5.12632   2      8.15065
      3.15411      5.49926     -5.12632   2      8.15287
      3.15411      5.49926      5.12632   2      8.15287
      6.33954      0.02156     -5.12632   2      8.15287
      6.33954      0.02156      5.12632   2      8.15287
     -6.23015     -5.45598     -0.00000   3      8.28145
     -7.82325     -2.71647     -0.00000   3      8.28145
     -1.47623     -8.18858     -0.00000   8      8.32059
     -7.84710      2.76681     -0.00000   8      8.32059
     -4.68201     -6.38777     -2.63173   7      8.34570
     -4.68201     -6.38777      2.63173   7      8.34570
     -7.86744     -0.91007     -2.63173   7      8.34571
     -7.86744     -0.91007      2.63173   7      8.34571
      1.66464     -8.19416     -0.00000   3      8.36154
     -6.29856      5.49941      0.00000   3      8.36154
      6.30637      5.49941      0.00000   3      8.36743
      7.89870      2.76123      0.00000   3      8.36743
      7.93269     -0.95369     -2.51858   5      8.37737
      7.93269     -0.95369      2.51858   5      8.37737
      3.09440      7.36627     -2.51858   5      8.37738
      3.09440      7.36627      2.51858   5      8.37738
     -1.58920      8.23892      0.00000   3      8.39079
      6.37477     -5.45598     -0.00000   3      8.39079
      1.57239      8.24450      0.00000   8      8.39311
      7.94326     -2.71089      0.00000   8      8.39311
      4.81566     -6.43139     -2.51858   5      8.42001
      4.81566     -6.43139      2.51858   5      8.42001
     -3.20806      7.36627     -2.51858   5      8.42002
     -3.20806      7.36627      2.51858   5      8.42002
      0.08981     -3.61282     -7.75424   6      8.55504
      0.08981     -3.61282      7.75424   6      8.55504
     -3.09562      1.86487     -7.75424   6      8.55504
     -3.09562      1.86487      7.75424   6      8.55504
      3.20684      1.86487     -7.75424   6      8.59591
      3.20684      1.86487      7.75424   6      8.59591
      4.73748     -0.91007     -7.62091   7      9.01943
      4.73748     -0.91007      7.62091   7      9.01943
      1.55205      4.56762     -7.62091   7      9.01944
      1.55205      4.56762      7.62091   7      9.01944
     -3.13966     -3.58912      7.73406   5      9.08597
     -3.13966     -3.58912     -7.73406   5      9.08597
     -4.67223     -0.95369      7.73406   5      9.08597
     -4.67223     -0.95369     -7.73406   5      9.08597
