natx =      529
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.83822      1.45542      0.45810   9      1.74089
      1.36051     -1.03716     -0.32385   8      1.74114
     -0.08632     -0.63114      1.83525   7      1.94266
     -0.08632      0.59604     -1.84949   7      1.94507
     -1.21887     -1.45274     -0.50716   5      1.96298
     -1.70716      0.92677      0.31679   4      1.96816
     -1.14868      3.34534     -0.42763   6      3.56281
      0.83822     -1.49052     -3.22663   9      3.65177
      0.00000     -0.03510      3.68473   2      3.68490
      0.00000     -0.03510     -3.68473   2      3.68490
     -1.21887      1.41764      3.17757   5      3.68677
     -2.68650      2.55890     -0.18833   1      3.71493
     -2.71956     -1.92253      1.67683  10      3.72879
      1.36051      1.00206      3.36089   8      3.76174
     -2.75262     -2.59400     -0.14276   1      3.78499
      3.09962      1.67430     -1.56517   6      3.85496
     -2.71956      1.88743     -2.00791  10      3.87170
     -1.70716     -0.96187     -3.36794   4      3.89648
     -3.73195     -0.96187     -0.64788   4      3.90799
      1.11273     -3.59932      1.23383   9      3.96429
      3.65936      1.12898      1.41184   3      4.08152
      3.09962     -1.70940      2.11956   6      4.12580
     -1.70841     -3.92576      0.28009   3      4.29054
      1.36051      1.00206     -4.00858   8      4.35015
      0.59044     -4.05268     -1.66896   8      4.42247
     -2.71956      3.09831      1.67683  11      4.45054
     -4.22025      1.41764      0.17608   5      4.45547
     -1.70716     -0.96187      4.00153   4      4.45554
      3.65936     -1.16408     -2.27289   3      4.46229
      1.11273      3.56422     -2.45091   9      4.46641
      0.83822     -1.49052      4.14283   9      4.48189
      0.59044      4.01758      2.01577   8      4.53353
     -1.21887      1.41764     -4.19189   5      4.58991
     -2.71956     -3.13341     -2.00791  11      4.60933
     -1.14868     -3.38044      3.25710   6      4.83276
      2.03727      4.42360     -0.14332   7      4.87229
     -3.73195      0.92677      3.03686   4      4.89988
      3.16981     -3.63710     -1.48564   5      5.04810
      4.67051     -1.95643      0.01510  11      5.06374
     -2.68650     -2.59400      3.49641   1      5.11576
     -2.75262      2.55890      3.54198   1      5.16435
      3.16981      3.60200      2.19909   5      5.27808
     -2.75262      2.55890     -3.82749   1      5.36419
     -2.68650     -2.59400     -3.87306   1      5.38021
     -3.73071      3.89066     -0.61117   3      5.42484
     -1.70841      3.89066     -3.40464   3      5.44495
     -1.14868     -3.38044     -4.11236   6      5.44595
