 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    7.7929999999999999E-002  eV
 efermi =   -9.5376656700000009       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1452981894E+001   0.6655492278E-002   0.1472881124E-004   0.9991731389E+000   0.6661000000E-002   0.1474100000E-004
  -0.1449306963E+001   0.6673059256E-002   0.1482768834E-004   0.9991703735E+000   0.6678600000E-002   0.1484000000E-004
  -0.1445632032E+001   0.6690825846E-002   0.1492756379E-004   0.9991675895E+000   0.6696400000E-002   0.1494000000E-004
  -0.1441957101E+001   0.6708692128E-002   0.1502843756E-004   0.9991647868E+000   0.6714300000E-002   0.1504100000E-004
  -0.1438282170E+001   0.6726758014E-002   0.1513130880E-004   0.9991619651E+000   0.6732400000E-002   0.1514400000E-004
  -0.1434607240E+001   0.6744823669E-002   0.1523417917E-004   0.9991591243E+000   0.6750500000E-002   0.1524700000E-004
  -0.1430932309E+001   0.6763088921E-002   0.1533904697E-004   0.9991562642E+000   0.6768800000E-002   0.1535200000E-004
  -0.1427257378E+001   0.6781453852E-002   0.1544491302E-004   0.9991533846E+000   0.6787200000E-002   0.1545800000E-004
  -0.1423582447E+001   0.6800018373E-002   0.1555177730E-004   0.9991504853E+000   0.6805800000E-002   0.1556500000E-004
  -0.1419907516E+001   0.6818682564E-002   0.1566063895E-004   0.9991475660E+000   0.6824500000E-002   0.1567400000E-004
  -0.1416232585E+001   0.6837446423E-002   0.1576949964E-004   0.9991446266E+000   0.6843300000E-002   0.1578300000E-004
  -0.1412557654E+001   0.6856409860E-002   0.1588135679E-004   0.9991416668E+000   0.6862300000E-002   0.1589500000E-004
  -0.1408882723E+001   0.6875472957E-002   0.1599321295E-004   0.9991386865E+000   0.6881400000E-002   0.1600700000E-004
  -0.1405207792E+001   0.6894635711E-002   0.1610706638E-004   0.9991356854E+000   0.6900600000E-002   0.1612100000E-004
  -0.1401532861E+001   0.6913998030E-002   0.1622191792E-004   0.9991326634E+000   0.6920000000E-002   0.1623600000E-004
  -0.1397857931E+001   0.6933459999E-002   0.1633876668E-004   0.9991296201E+000   0.6939500000E-002   0.1635300000E-004
  -0.1394183000E+001   0.6953121524E-002   0.1645661349E-004   0.9991265554E+000   0.6959200000E-002   0.1647100000E-004
  -0.1390508069E+001   0.6972882690E-002   0.1657545835E-004   0.9991234690E+000   0.6979000000E-002   0.1659000000E-004
  -0.1386833138E+001   0.6992843405E-002   0.1669630035E-004   0.9991203608E+000   0.6999000000E-002   0.1671100000E-004
  -0.1383158207E+001   0.7012903752E-002   0.1681814034E-004   0.9991172304E+000   0.7019100000E-002   0.1683300000E-004
  -0.1379483276E+001   0.7033163638E-002   0.1694197741E-004   0.9991140777E+000   0.7039400000E-002   0.1695700000E-004
  -0.1375808345E+001   0.7053623059E-002   0.1706781154E-004   0.9991109023E+000   0.7059900000E-002   0.1708300000E-004
  -0.1372133414E+001   0.7074182099E-002   0.1719464359E-004   0.9991077042E+000   0.7080500000E-002   0.1721000000E-004
  -0.1368458483E+001   0.7094840754E-002   0.1732347263E-004   0.9991044829E+000   0.7101200000E-002   0.1733900000E-004
  -0.1364783552E+001   0.7115798839E-002   0.1745329953E-004   0.9991012383E+000   0.7122200000E-002   0.1746900000E-004
  -0.1361108622E+001   0.7136756620E-002   0.1758512337E-004   0.9990979701E+000   0.7143200000E-002   0.1760100000E-004
  -0.1357433691E+001   0.7158013821E-002   0.1771894411E-004   0.9990946780E+000   0.7164500000E-002   0.1773500000E-004
  -0.1353758760E+001   0.7179370617E-002   0.1785376264E-004   0.9990913618E+000   0.7185900000E-002   0.1787000000E-004
  -0.1350083829E+001   0.7200926913E-002   0.1799157709E-004   0.9990880213E+000   0.7207500000E-002   0.1800800000E-004
  -0.1346408898E+001   0.7222682704E-002   0.1813038925E-004   0.9990846561E+000   0.7229300000E-002   0.1814700000E-004
