 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.22913000000000003       eV
 efermi =   -11.010572500000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1507110201E+001  -0.3520021629E-003   0.9356797278E-005   0.9975689025E+000  -0.3528600000E-003   0.9379600000E-005
  -0.1503435270E+001  -0.3478993192E-003   0.9371085892E-005   0.9975607720E+000  -0.3487500000E-003   0.9394000000E-005
  -0.1499760339E+001  -0.3437865481E-003   0.9385473515E-005   0.9975525870E+000  -0.3446300000E-003   0.9408500000E-005
  -0.1496085408E+001  -0.3396638501E-003   0.9400259399E-005   0.9975443469E+000  -0.3405000000E-003   0.9423400000E-005
  -0.1492410478E+001  -0.3355412015E-003   0.9415343772E-005   0.9975360511E+000  -0.3363700000E-003   0.9438600000E-005
  -0.1488735547E+001  -0.3314086275E-003   0.9430626867E-005   0.9975276991E+000  -0.3322300000E-003   0.9454000000E-005
  -0.1485060616E+001  -0.3272761039E-003   0.9446208423E-005   0.9975192902E+000  -0.3280900000E-003   0.9469700000E-005
  -0.1481385685E+001  -0.3231336563E-003   0.9462088423E-005   0.9975108240E+000  -0.3239400000E-003   0.9485700000E-005
  -0.1477710754E+001  -0.3189812854E-003   0.9478266852E-005   0.9975022997E+000  -0.3197800000E-003   0.9502000000E-005
  -0.1474035823E+001  -0.3148189920E-003   0.9494743694E-005   0.9974937169E+000  -0.3156100000E-003   0.9518600000E-005
  -0.1470360892E+001  -0.3106567517E-003   0.9511518932E-005   0.9974850749E+000  -0.3114400000E-003   0.9535500000E-005
  -0.1466685961E+001  -0.3064845904E-003   0.9528592550E-005   0.9974763731E+000  -0.3072600000E-003   0.9552700000E-005
  -0.1463011030E+001  -0.3023025088E-003   0.9545964530E-005   0.9974676109E+000  -0.3030700000E-003   0.9570200000E-005
  -0.1459336099E+001  -0.2981204825E-003   0.9563634856E-005   0.9974587876E+000  -0.2988800000E-003   0.9588000000E-005
  -0.1455661169E+001  -0.2939185628E-003   0.9581603510E-005   0.9974499027E+000  -0.2946700000E-003   0.9606100000E-005
  -0.1451986238E+001  -0.2897166999E-003   0.9599970219E-005   0.9974409553E+000  -0.2904600000E-003   0.9624600000E-005
  -0.1448311307E+001  -0.2855148943E-003   0.9618535475E-005   0.9974319450E+000  -0.2862500000E-003   0.9643300000E-005
  -0.1444636376E+001  -0.2812931981E-003   0.9637498749E-005   0.9974228710E+000  -0.2820200000E-003   0.9662400000E-005
  -0.1440961445E+001  -0.2770715608E-003   0.9656760277E-005   0.9974137326E+000  -0.2777900000E-003   0.9681800000E-005
  -0.1437286514E+001  -0.2728300349E-003   0.9676419781E-005   0.9974045293E+000  -0.2735400000E-003   0.9701600000E-005
  -0.1433611583E+001  -0.2685885696E-003   0.9696377500E-005   0.9973952601E+000  -0.2692900000E-003   0.9721700000E-005
  -0.1429936652E+001  -0.2643371916E-003   0.9716733154E-005   0.9973859246E+000  -0.2650300000E-003   0.9742200000E-005
  -0.1426261721E+001  -0.2600759018E-003   0.9737386983E-005   0.9973765218E+000  -0.2607600000E-003   0.9763000000E-005
  -0.1422586790E+001  -0.2558146750E-003   0.9758338966E-005   0.9973670512E+000  -0.2564900000E-003   0.9784100000E-005
  -0.1418911860E+001  -0.2515335645E-003   0.9779688820E-005   0.9973575120E+000  -0.2522000000E-003   0.9805600000E-005
  -0.1415236929E+001  -0.2472425453E-003   0.9801436521E-005   0.9973479034E+000  -0.2479000000E-003   0.9827500000E-005
  -0.1411561998E+001  -0.2429515915E-003   0.9823482311E-005   0.9973382247E+000  -0.2436000000E-003   0.9849700000E-005
  -0.1407887067E+001  -0.2386407575E-003   0.9845925904E-005   0.9973284750E+000  -0.2392800000E-003   0.9872300000E-005
  -0.1404212136E+001  -0.2343299909E-003   0.9868767274E-005   0.9973186537E+000  -0.2349600000E-003   0.9895300000E-005
  -0.1400537205E+001  -0.2299993462E-003   0.9892006397E-005   0.9973087599E+000  -0.2306200000E-003   0.9918700000E-005
  -0.1396862274E+001  -0.2256687708E-003   0.9915643248E-005   0.9972987928E+000  -0.2262800000E-003   0.9942500000E-005
  -0.1393187343E+001  -0.2213183198E-003   0.9939578072E-005   0.9972887517E+000  -0.2219200000E-003   0.9966600000E-005
  -0.1389512412E+001  -0.2169679400E-003   0.9964010304E-005   0.9972786356E+000  -0.2175600000E-003   0.9991200000E-005
  -0.1385837481E+001  -0.2125976868E-003   0.9988640732E-005   0.9972684437E+000  -0.2131800000E-003   0.1001600000E-004
  -0.1382162551E+001  -0.2082275070E-003   0.1001446660E-004   0.9972581752E+000  -0.2088000000E-003   0.1004200000E-004
  -0.1378487620E+001  -0.2038374563E-003   0.1003929390E-004   0.9972478292E+000  -0.2044000000E-003   0.1006700000E-004
  -0.1374812689E+001  -0.1994375086E-003   0.1006611436E-004   0.9972374048E+000  -0.1999900000E-003   0.1009400000E-004
  -0.1371137758E+001  -0.1950276651E-003   0.1009193624E-004   0.9972269012E+000  -0.1955700000E-003   0.1012000000E-004
  -0.1367462827E+001  -0.1906079269E-003   0.1011875397E-004   0.9972163174E+000  -0.1911400000E-003   0.1014700000E-004
  -0.1363787896E+001  -0.1861683233E-003   0.1014656751E-004   0.9972056525E+000  -0.1866900000E-003   0.1017500000E-004
  -0.1360112965E+001  -0.1817287996E-003   0.1017437962E-004   0.9971949055E+000  -0.1822400000E-003   0.1020300000E-004
  -0.1356438034E+001  -0.1772694131E-003   0.1020219028E-004   0.9971840756E+000  -0.1777700000E-003   0.1023100000E-004
  -0.1352763103E+001  -0.1728001372E-003   0.1023099664E-004   0.9971731618E+000  -0.1732900000E-003   0.1026000000E-004
  -0.1349088172E+001  -0.1683209731E-003   0.1025980149E-004   0.9971621630E+000  -0.1688000000E-003   0.1028900000E-004
  -0.1345413242E+001  -0.1638219506E-003   0.1028960198E-004   0.9971510783E+000  -0.1642900000E-003   0.1031900000E-004
  -0.1341738311E+001  -0.1593230143E-003   0.1032039803E-004   0.9971399066E+000  -0.1597800000E-003   0.1035000000E-004
  -0.1338063380E+001  -0.1548042224E-003   0.1035019536E-004   0.9971286470E+000  -0.1552500000E-003   0.1038000000E-004
  -0.1334388449E+001  -0.1502655769E-003   0.1038198531E-004   0.9971172984E+000  -0.1507000000E-003   0.1041200000E-004
  -0.1330713518E+001  -0.1457170503E-003   0.1041377360E-004   0.9971058597E+000  -0.1461400000E-003   0.1044400000E-004
  -0.1327038587E+001  -0.1411586443E-003   0.1044556020E-004   0.9970943299E+000  -0.1415700000E-003   0.1047600000E-004
