  atom Z =           13
       -2.15037E-02       -1.25329E-02 total energy part of fprime - 5/3*E_tot/mc**2
           3
  2.00000     -58.633   1
  0.00020      -3.232   3
  0.00039      -3.208   4
  0.0   13.0000
  0.5   12.6328
  1.0   11.7493
  1.5   10.7486
  2.0    9.8739
  2.5    9.1746
  3.0    8.6088
  3.5    8.1202
  4.0    7.6671
  4.5    7.2264
  5.0    6.7894
  5.5    6.3557
  6.0    5.9290
  6.5    5.5145
  7.0    5.1173
  7.5    4.7413
  8.0    4.3895
  8.5    4.0637
  9.0    3.7646
  9.5    3.4920
 10.0    3.2452
 10.5    3.0231
 11.0    2.8239
 11.5    2.6462
 12.0    2.4879
 12.5    2.3475
 13.0    2.2229
 13.5    2.1127
 14.0    2.0153
 14.5    1.9288
 15.0    1.8524
 15.5    1.7847
 16.0    1.7240
 16.5    1.6703
 17.0    1.6225
 17.5    1.5788
 18.0    1.5393
 18.5    1.5044
 19.0    1.4721
 19.5    1.4412
 20.0    1.4132
 20.5    1.3884
 21.0    1.3643
 21.5    1.3399
 22.0    1.3172
 22.5    1.2974
 23.0    1.2783
 23.5    1.2576
 24.0    1.2366
 24.5    1.2178
 25.0    1.2015
 25.5    1.1845
 26.0    1.1652
 26.5    1.1452
 27.0    1.1272
 27.5    1.1121
 28.0    1.0971
 28.5    1.0793
 29.0    1.0598
 29.5    1.0406
 30.0    1.0243
 30.5    1.0108
 31.0    0.9964
 31.5    0.9790
 32.0    0.9599
 32.5    0.9410
 33.0    0.9243
 33.5    0.9112
 34.0    0.8989
 34.5    0.8838
 35.0    0.8662
 35.5    0.8480
 36.0    0.8300
 36.5    0.8144
 37.0    0.8026
 37.5    0.7920
 38.0    0.7786
 38.5    0.7625
 39.0    0.7459
 39.5    0.7292
 40.0    0.7130
