 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.49540000000000001       eV
 efermi =   -9.2139246600000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1441084636E+001  -0.1913390316E-002   0.1141070981E-003   0.9947441205E+000  -0.1923500000E-002   0.1147100000E-003
  -0.1437409705E+001  -0.1890676745E-002   0.1117077911E-003   0.9947265455E+000  -0.1900700000E-002   0.1123000000E-003
  -0.1433734774E+001  -0.1868461109E-002   0.1093980796E-003   0.9947088526E+000  -0.1878400000E-002   0.1099800000E-003
  -0.1430059843E+001  -0.1846643917E-002   0.1071580658E-003   0.9946910406E+000  -0.1856500000E-002   0.1077300000E-003
  -0.1426384912E+001  -0.1825324621E-002   0.1049777998E-003   0.9946731082E+000  -0.1835100000E-002   0.1055400000E-003
  -0.1422709982E+001  -0.1804304269E-002   0.1028771723E-003   0.9946550544E+000  -0.1814000000E-002   0.1034300000E-003
  -0.1419035051E+001  -0.1783781776E-002   0.1008362867E-003   0.9946368777E+000  -0.1793400000E-002   0.1013800000E-003
  -0.1415360120E+001  -0.1763657661E-002   0.9886210270E-004   0.9946185770E+000  -0.1773200000E-002   0.9939700000E-004
  -0.1411685189E+001  -0.1743931905E-002   0.9694566592E-004   0.9946001510E+000  -0.1753400000E-002   0.9747200000E-004
  -0.1408010258E+001  -0.1724604492E-002   0.9508597913E-004   0.9945815984E+000  -0.1734000000E-002   0.9560400000E-004
  -0.1404335327E+001  -0.1705675404E-002   0.9328204520E-004   0.9945629179E+000  -0.1715000000E-002   0.9379200000E-004
  -0.1400660396E+001  -0.1687045171E-002   0.9153087790E-004   0.9945441081E+000  -0.1696300000E-002   0.9203300000E-004
  -0.1396985465E+001  -0.1668713779E-002   0.8983048578E-004   0.9945251678E+000  -0.1677900000E-002   0.9032500000E-004
  -0.1393310534E+001  -0.1650780668E-002   0.8817887746E-004   0.9945060955E+000  -0.1659900000E-002   0.8866600000E-004
  -0.1389635603E+001  -0.1633146371E-002   0.8657505620E-004   0.9944868899E+000  -0.1642200000E-002   0.8705500000E-004
  -0.1385960673E+001  -0.1615810874E-002   0.8501703081E-004   0.9944675495E+000  -0.1624800000E-002   0.8549000000E-004
  -0.1382285742E+001  -0.1598873612E-002   0.8350181580E-004   0.9944480730E+000  -0.1607800000E-002   0.8396800000E-004
  -0.1378610811E+001  -0.1582135678E-002   0.8202940915E-004   0.9944284589E+000  -0.1591000000E-002   0.8248900000E-004
  -0.1374935880E+001  -0.1565696507E-002   0.8059682560E-004   0.9944087057E+000  -0.1574500000E-002   0.8105000000E-004
  -0.1371260949E+001  -0.1549655525E-002   0.7920406326E-004   0.9943888120E+000  -0.1558400000E-002   0.7965100000E-004
  -0.1367586018E+001  -0.1533813837E-002   0.7784913149E-004   0.9943687762E+000  -0.1542500000E-002   0.7829000000E-004
  -0.1363911087E+001  -0.1518171438E-002   0.7653003976E-004   0.9943485968E+000  -0.1526800000E-002   0.7696500000E-004
  -0.1360236156E+001  -0.1502827751E-002   0.7524678634E-004   0.9943282724E+000  -0.1511400000E-002   0.7567600000E-004
  -0.1356561225E+001  -0.1487782763E-002   0.7399738087E-004   0.9943078012E+000  -0.1496300000E-002   0.7442100000E-004
  -0.1352886294E+001  -0.1472937031E-002   0.7277983312E-004   0.9942871817E+000  -0.1481400000E-002   0.7319800000E-004
  -0.1349211364E+001  -0.1458389974E-002   0.7159513581E-004   0.9942664123E+000  -0.1466800000E-002   0.7200800000E-004
