# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z= 5 Rmt= 1.054 Rnm= 1.102 K  shell
# Pot 1 Z=24 Rmt= 1.291 Rnm= 1.335
# Pot 2 Z= 5 Rmt= 1.054 Rnm= 1.102
# Gam_ch=6.473E-02 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-1.640E+01eV kf=2.367E+00 Vint=-3.084E+01eV Rs_int= 1.532
#  -----------------------------------------------------------------------
#   0.99706E+00  0.69296E+00  0.91782E+00 -0.6025306E+00  0.7369389E+01 method to calculate xsect
#   6.4730000E-02    351    301
#       em              xsnorm            xsec  
 -0.463956980E+02  0.32365E-01  0.25972E-02  0.70329E-02  0.63516E-05
 -0.462956980E+02  0.32365E-01  0.25933E-02  0.70484E-02  0.63818E-05
 -0.461956980E+02  0.32365E-01  0.25893E-02  0.70641E-02  0.64123E-05
 -0.460956980E+02  0.32365E-01  0.25853E-02  0.70798E-02  0.64431E-05
 -0.459956980E+02  0.32365E-01  0.25811E-02  0.70956E-02  0.64742E-05
 -0.458956980E+02  0.32365E-01  0.25769E-02  0.71115E-02  0.65056E-05
 -0.457956980E+02  0.32365E-01  0.25726E-02  0.71275E-02  0.65373E-05
 -0.456956980E+02  0.32365E-01  0.25681E-02  0.71435E-02  0.65693E-05
 -0.455956980E+02  0.32365E-01  0.25636E-02  0.71597E-02  0.66017E-05
 -0.454956980E+02  0.32365E-01  0.25590E-02  0.71760E-02  0.66343E-05
 -0.453956980E+02  0.32365E-01  0.25543E-02  0.71923E-02  0.66674E-05
 -0.452956980E+02  0.32365E-01  0.25495E-02  0.72088E-02  0.67007E-05
 -0.451956980E+02  0.32365E-01  0.25446E-02  0.72253E-02  0.67344E-05
 -0.450956980E+02  0.32365E-01  0.25396E-02  0.72420E-02  0.67685E-05
 -0.449956980E+02  0.32365E-01  0.25345E-02  0.72587E-02  0.68029E-05
 -0.448956980E+02  0.32365E-01  0.25292E-02  0.72756E-02  0.68376E-05
 -0.447956980E+02  0.32365E-01  0.25239E-02  0.72925E-02  0.68728E-05
 -0.446956980E+02  0.32365E-01  0.25185E-02  0.73096E-02  0.69083E-05
 -0.445956980E+02  0.32365E-01  0.25129E-02  0.73267E-02  0.69441E-05
 -0.444956980E+02  0.32365E-01  0.25072E-02  0.73440E-02  0.69804E-05
 -0.443956980E+02  0.32365E-01  0.25015E-02  0.73613E-02  0.70170E-05
 -0.442956980E+02  0.32365E-01  0.24956E-02  0.73788E-02  0.70541E-05
 -0.441956980E+02  0.32365E-01  0.24895E-02  0.73964E-02  0.70915E-05
 -0.440956980E+02  0.32365E-01  0.24834E-02  0.74141E-02  0.71294E-05
 -0.439956980E+02  0.32365E-01  0.24771E-02  0.74319E-02  0.71677E-05
 -0.438956980E+02  0.32365E-01  0.24707E-02  0.74498E-02  0.72063E-05
 -0.437956980E+02  0.32365E-01  0.24642E-02  0.74678E-02  0.72455E-05
 -0.436956980E+02  0.32365E-01  0.24575E-02  0.74859E-02  0.72850E-05
