natx =      483
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.99864      0.99864      1.36985   2      1.96750
     -0.99864     -1.84598     -1.34781   1      2.49429
      1.84598      0.99864     -1.34781   1      2.49429
      0.00000      0.00000      2.73971   3      2.73971
     -1.99728      1.99728      0.00000   3      2.82459
      1.84598     -1.84598      1.36985   2      2.94818
      0.84734     -0.84734     -2.69561   3      2.94996
      0.84734      2.84462      0.00000   3      2.96814
     -2.84462     -0.84734      0.00000   3      2.96814
      2.84462     -0.84734      0.00000   3      2.96814
      0.84734     -2.84462      0.00000   3      2.96814
     -0.00000      1.99728     -2.69561   3      3.35492
     -1.99728      0.00000     -2.69561   3      3.35492
     -1.99728      1.99728      2.73971   3      3.93501
      0.84734      2.84462      2.73971   3      4.03929
     -2.84462     -0.84734      2.73971   3      4.03929
      2.84462     -0.84734      2.73971   3      4.03929
      0.84734     -2.84462      2.73971   3      4.03929
     -0.99864      3.84326     -1.34781   1      4.19339
     -3.84326      0.99864     -1.34781   1      4.19339
      3.69195      1.99728      0.00000   3      4.19758
     -1.99728     -3.69195      0.00000   3      4.19758
     -0.99864      0.99864     -4.06547   2      4.30379
     -3.84326     -1.84598      1.36985   2      4.47826
      1.84598      3.84326      1.36985   2      4.47826
      3.69195      0.00000     -2.69561   3      4.57131
      0.00000     -3.69195     -2.69561   3      4.57131
     -0.99864     -1.84598      4.08751   1      4.59486
      1.84598      0.99864      4.08751   1      4.59486
      1.84598     -1.84598     -4.06547   2      4.83149
      2.84462      2.84462     -2.69561   3      4.84252
     -2.84462     -2.84462     -2.69561   3      4.84252
     -2.84462      2.84462     -2.69561   3      4.84252
      2.84462     -2.84462     -2.69561   3      4.84252
     -0.99864     -4.69060      1.36985   2      4.98753
      4.69060      0.99864      1.36985   2      4.98753
     -1.99728     -3.69195      2.73971   3      5.01255
      3.69195      1.99728      2.73971   3      5.01255
      4.69060     -1.84598     -1.34781   1      5.21785
      1.84598     -4.69060     -1.34781   1      5.21785
      3.69195     -3.69195      0.00000   3      5.22121
      0.84734     -0.84734     -5.43532   3      5.56585
      0.84734     -0.84734      5.43532   3      5.56585
     -3.84326      3.84326      1.36985   2      5.60516
      0.84734      4.84190     -2.69561   3      5.60610
     -4.84190     -0.84734     -2.69561   3      5.60610
      2.84462      4.84190      0.00000   3      5.61568
     -4.84190     -2.84462      0.00000   3      5.61568
     -2.84462      4.84190      0.00000   3      5.61568
     -4.84190      2.84462      0.00000   3      5.61568
     -5.68924      0.00000      0.00000   3      5.68924
      0.00000     -5.68924      0.00000   3      5.68924
      5.68924      0.00000      0.00000   3      5.68924
     -0.00000      5.68924      0.00000   3      5.68924
     -0.99864      3.84326      4.08751   1      5.69875
     -3.84326      0.99864      4.08751   1      5.69875
     -1.99728      0.00000     -5.43532   3      5.79067
     -0.00000      1.99728     -5.43532   3      5.79067
     -1.99728      0.00000      5.43532   3      5.79067
     -0.00000      1.99728      5.43532   3      5.79067
     -3.84326     -1.84598     -4.06547   2      5.89121
      1.84598      3.84326     -4.06547   2      5.89121
      3.69195     -3.69195      2.73971   3      5.89636
     -3.84326     -4.69060     -1.34781   1      6.21200
      4.69060      3.84326     -1.34781   1      6.21200
      2.84462      4.84190      2.73971   3      6.24835
     -4.84190     -2.84462      2.73971   3      6.24835
     -2.84462      4.84190      2.73971   3      6.24835
     -4.84190      2.84462      2.73971   3      6.24835
      4.69060      0.99864     -4.06547   2      6.28705
     -0.99864     -4.69060     -4.06547   2      6.28705
     -5.68924      0.00000      2.73971   3      6.31454
      0.00000     -5.68924      2.73971   3      6.31454
      5.68924      0.00000      2.73971   3      6.31454
     -0.00000      5.68924      2.73971   3      6.31454
      4.69060     -1.84598      4.08751   1      6.48977
      1.84598     -4.69060      4.08751   1      6.48977
      0.00000     -3.69195      5.43532   3      6.57063
      3.69195      0.00000     -5.43532   3      6.57063
      0.00000     -3.69195     -5.43532   3      6.57063
      3.69195      0.00000      5.43532   3      6.57063
     -5.68924      1.99728     -2.69561   3      6.60476
     -1.99728     -5.68924     -2.69561   3      6.60476
     -1.99728      5.68924     -2.69561   3      6.60476
      5.68924      1.99728     -2.69561   3      6.60476
      2.84462      2.84462     -5.43532   3      6.76213
     -2.84462     -2.84462     -5.43532   3      6.76213
     -2.84462     -2.84462      5.43532   3      6.76213
     -2.84462      2.84462     -5.43532   3      6.76213
      2.84462     -2.84462     -5.43532   3      6.76213
      2.84462      2.84462      5.43532   3      6.76213
     -2.84462      2.84462      5.43532   3      6.76213
      2.84462     -2.84462      5.43532   3      6.76213
      4.69060     -4.69060      1.36985   2      6.77347
     -3.84326      3.84326     -4.06547   2      6.78744
     -6.68788      0.99864      1.36985   2      6.89939
     -0.99864      6.68788      1.36985   2      6.89939
     -0.99864      0.99864      6.80517   2      6.95018
     -6.68788     -1.84598     -1.34781   1      7.06767
      1.84598      6.68788     -1.34781   1      7.06767
      1.84598      0.99864     -6.78313   1      7.10040
     -0.99864     -1.84598     -6.78313   1      7.10040
      0.84734     -6.53657     -2.69561   3      7.12117
      6.53657     -0.84734     -2.69561   3      7.12117
     -2.84462     -6.53657      0.00000   3      7.12872
      2.84462     -6.53657      0.00000   3      7.12872
      6.53657      2.84462      0.00000   3      7.12872
      6.53657     -2.84462      0.00000   3      7.12872
      1.84598     -1.84598      6.80517   2      7.28874
      3.69195      5.68924     -2.69561   3      7.29824
     -5.68924     -3.69195     -2.69561   3      7.29824
      5.68924     -3.69195     -2.69561   3      7.29824
      3.69195     -5.68924     -2.69561   3      7.29824
     -3.84326     -4.69060      4.08751   1      7.31301
      4.69060      3.84326      4.08751   1      7.31301
     -4.84190     -0.84734     -5.43532   3      7.32835
     -4.84190     -0.84734      5.43532   3      7.32835
      0.84734      4.84190     -5.43532   3      7.32835
      0.84734      4.84190      5.43532   3      7.32835
     -4.84190      4.84190     -2.69561   3      7.35897
     -2.84462     -6.53657      2.73971   3      7.63706
      2.84462     -6.53657      2.73971   3      7.63706
      6.53657     -2.84462      2.73971   3      7.63706
      6.53657      2.84462      2.73971   3      7.63706
     -0.99864     -7.53522     -1.34781   1      7.71967
      7.53522      0.99864     -1.34781   1      7.71967
      4.69060     -4.69060     -4.06547   2      7.78019
     -6.68788      3.84326     -1.34781   1      7.83039
     -3.84326      6.68788     -1.34781   1      7.83039
     -0.99864      3.84326     -6.78313   1      7.85995
