 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.10446000000000000       eV
 efermi =   -8.1320258200000008       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1401325599E+001   0.6853895053E-002   0.2274975732E-004   0.9988916495E+000   0.6861500000E-002   0.2277500000E-004
  -0.1397650668E+001   0.6874646488E-002   0.2292347940E-004   0.9988879426E+000   0.6882300000E-002   0.2294900000E-004
  -0.1393975737E+001   0.6895597373E-002   0.2310019626E-004   0.9988842109E+000   0.6903300000E-002   0.2312600000E-004
  -0.1390300806E+001   0.6916747704E-002   0.2327791010E-004   0.9988804541E+000   0.6924500000E-002   0.2330400000E-004
  -0.1386625875E+001   0.6937997587E-002   0.2345861864E-004   0.9988766719E+000   0.6945800000E-002   0.2348500000E-004
  -0.1382950945E+001   0.6959446905E-002   0.2364132295E-004   0.9988728640E+000   0.6967300000E-002   0.2366800000E-004
  -0.1379276014E+001   0.6981095652E-002   0.2382602298E-004   0.9988690302E+000   0.6989000000E-002   0.2385300000E-004
  -0.1375601083E+001   0.7002843936E-002   0.2401371756E-004   0.9988651703E+000   0.7010800000E-002   0.2404100000E-004
  -0.1371926152E+001   0.7024791638E-002   0.2420340777E-004   0.9988612839E+000   0.7032800000E-002   0.2423100000E-004
  -0.1368251221E+001   0.7046938751E-002   0.2439609243E-004   0.9988573709E+000   0.7055000000E-002   0.2442400000E-004
  -0.1364576290E+001   0.7069285271E-002   0.2459077261E-004   0.9988534308E+000   0.7077400000E-002   0.2461900000E-004
  -0.1360901359E+001   0.7091831191E-002   0.2478844713E-004   0.9988494635E+000   0.7100000000E-002   0.2481700000E-004
  -0.1357226428E+001   0.7114576504E-002   0.2498811709E-004   0.9988454686E+000   0.7122800000E-002   0.2501700000E-004
  -0.1353551497E+001   0.7137421320E-002   0.2519178011E-004   0.9988414459E+000   0.7145700000E-002   0.2522100000E-004
  -0.1349876566E+001   0.7160565401E-002   0.2539643961E-004   0.9988373950E+000   0.7168900000E-002   0.2542600000E-004
  -0.1346201636E+001   0.7183808973E-002   0.2560509205E-004   0.9988333157E+000   0.7192200000E-002   0.2563500000E-004
  -0.1342526705E+001   0.7207251914E-002   0.2581573970E-004   0.9988292077E+000   0.7215700000E-002   0.2584600000E-004
  -0.1338851774E+001   0.7230994099E-002   0.2603038017E-004   0.9988250707E+000   0.7239500000E-002   0.2606100000E-004
  -0.1335176843E+001   0.7254835756E-002   0.2624701572E-004   0.9988209043E+000   0.7263400000E-002   0.2627800000E-004
  -0.1331501912E+001   0.7278976643E-002   0.2646664514E-004   0.9988167083E+000   0.7287600000E-002   0.2649800000E-004
  -0.1327826981E+001   0.7303216989E-002   0.2668926834E-004   0.9988124823E+000   0.7311900000E-002   0.2672100000E-004
  -0.1324152050E+001   0.7327756550E-002   0.2691488527E-004   0.9988082260E+000   0.7336500000E-002   0.2694700000E-004
  -0.1320477119E+001   0.7352495437E-002   0.2714449465E-004   0.9988039391E+000   0.7361300000E-002   0.2717700000E-004
  -0.1316802188E+001   0.7377433642E-002   0.2737609882E-004   0.9987996212E+000   0.7386300000E-002   0.2740900000E-004
  -0.1313127257E+001   0.7402571159E-002   0.2761169530E-004   0.9987952720E+000   0.7411500000E-002   0.2764500000E-004
  -0.1309452327E+001   0.7427907979E-002   0.2785028521E-004   0.9987908912E+000   0.7436900000E-002   0.2788400000E-004
  -0.1305777396E+001   0.7453543974E-002   0.2809286728E-004   0.9987864785E+000   0.7462600000E-002   0.2812700000E-004
  -0.1302102465E+001   0.7479379257E-002   0.2833844263E-004   0.9987820334E+000   0.7488500000E-002   0.2837300000E-004
  -0.1298427534E+001   0.7505413819E-002   0.2858800997E-004   0.9987775556E+000   0.7514600000E-002   0.2862300000E-004
  -0.1294752603E+001   0.7531747531E-002   0.2884057044E-004   0.9987730448E+000   0.7541000000E-002   0.2887600000E-004
  -0.1291077672E+001   0.7558280505E-002   0.2909712273E-004   0.9987685006E+000   0.7567600000E-002   0.2913300000E-004
  -0.1287402741E+001   0.7585112610E-002   0.2935666798E-004   0.9987639225E+000   0.7594500000E-002   0.2939300000E-004
  -0.1283727810E+001   0.7612143960E-002   0.2962120363E-004   0.9987593104E+000   0.7621600000E-002   0.2965800000E-004
  -0.1280052879E+001   0.7639374547E-002   0.2988873206E-004   0.9987546636E+000   0.7648900000E-002   0.2992600000E-004
  -0.1276377948E+001   0.7666904237E-002   0.3016125071E-004   0.9987499820E+000   0.7676500000E-002   0.3019900000E-004
  -0.1272703018E+001   0.7694733019E-002   0.3043676195E-004   0.9987452650E+000   0.7704400000E-002   0.3047500000E-004
  -0.1269028087E+001   0.7722761011E-002   0.3071726319E-004   0.9987405122E+000   0.7732500000E-002   0.3075600000E-004
  -0.1265353156E+001   0.7751088075E-002   0.3100075685E-004   0.9987357234E+000   0.7760900000E-002   0.3104000000E-004
  -0.1261678225E+001   0.7779714202E-002   0.3128924030E-004   0.9987308979E+000   0.7789600000E-002   0.3132900000E-004
  -0.1258003294E+001   0.7808539509E-002   0.3158271342E-004   0.9987260355E+000   0.7818500000E-002   0.3162300000E-004
  -0.1254328363E+001   0.7837663857E-002   0.3188017737E-004   0.9987211357E+000   0.7847700000E-002   0.3192100000E-004
  -0.1250653432E+001   0.7867087235E-002   0.3218163205E-004   0.9987161981E+000   0.7877200000E-002   0.3222300000E-004
  -0.1246978501E+001   0.7896809633E-002   0.3248907477E-004   0.9987112221E+000   0.7907000000E-002   0.3253100000E-004
  -0.1243303570E+001   0.7926831039E-002   0.3280050797E-004   0.9987062075E+000   0.7937100000E-002   0.3284300000E-004
  -0.1239628639E+001   0.7957151442E-002   0.3311693026E-004   0.9987011537E+000   0.7967500000E-002   0.3316000000E-004
  -0.1235953709E+001   0.7987770829E-002   0.3343834149E-004   0.9986960602E+000   0.7998200000E-002   0.3348200000E-004
  -0.1232278778E+001   0.8018589319E-002   0.3376474154E-004   0.9986909266E+000   0.8029100000E-002   0.3380900000E-004
  -0.1228603847E+001   0.8049806639E-002   0.3409613028E-004   0.9986857525E+000   0.8060400000E-002   0.3414100000E-004
  -0.1224928916E+001   0.8081422776E-002   0.3443250756E-004   0.9986805373E+000   0.8092100000E-002   0.3447800000E-004
  -0.1221253985E+001   0.8113237979E-002   0.3477587062E-004   0.9986752805E+000   0.8124000000E-002   0.3482200000E-004
  -0.1217579054E+001   0.8145451972E-002   0.3512322326E-004   0.9986699817E+000   0.8156300000E-002   0.3517000000E-004
  -0.1213904123E+001   0.8177865007E-002   0.3547656268E-004   0.9986646403E+000   0.8188800000E-002   0.3552400000E-004
  -0.1210229192E+001   0.8210776670E-002   0.3583688740E-004   0.9986592559E+000   0.8221800000E-002   0.3588500000E-004
  -0.1206554261E+001   0.8243887349E-002   0.3620219991E-004   0.9986538278E+000   0.8255000000E-002   0.3625100000E-004
  -0.1202879330E+001   0.8277496626E-002   0.3657349873E-004   0.9986483557E+000   0.8288700000E-002   0.3662300000E-004
  -0.1199204400E+001   0.8311304890E-002   0.3695078368E-004   0.9986428388E+000   0.8322600000E-002   0.3700100000E-004
  -0.1195529469E+001   0.8345611722E-002   0.3733505323E-004   0.9986372767E+000   0.8357000000E-002   0.3738600000E-004
  -0.1191854538E+001   0.8380217376E-002   0.3772530856E-004   0.9986316689E+000   0.8391700000E-002   0.3777700000E-004
  -0.1188179607E+001   0.8415121838E-002   0.3812254811E-004   0.9986260147E+000   0.8426700000E-002   0.3817500000E-004
  -0.1184504676E+001   0.8450524818E-002   0.3852677170E-004   0.9986203136E+000   0.8462200000E-002   0.3858000000E-004
  -0.1180829745E+001   0.8486226573E-002   0.3893797912E-004   0.9986145650E+000   0.8498000000E-002   0.3899200000E-004
  -0.1177154814E+001   0.8522426811E-002   0.3935617017E-004   0.9986087682E+000   0.8534300000E-002   0.3941100000E-004
  -0.1173479883E+001   0.8558925791E-002   0.3978134464E-004   0.9986029228E+000   0.8570900000E-002   0.3983700000E-004
  -0.1169804952E+001   0.8595823358E-002   0.4021350232E-004   0.9985970280E+000   0.8607900000E-002   0.4027000000E-004
  -0.1166130021E+001   0.8633219352E-002   0.4065464018E-004   0.9985910833E+000   0.8645400000E-002   0.4071200000E-004
  -0.1162455091E+001   0.8670914036E-002   0.4110276081E-004   0.9985850880E+000   0.8683200000E-002   0.4116100000E-004
  -0.1158780160E+001   0.8709107110E-002   0.4155886255E-004   0.9985790415E+000   0.8721500000E-002   0.4161800000E-004
