  atom Z =           57
       -7.53247E-01       -4.16320E-01 total energy part of fprime - 5/3*E_tot/mc**2
           7
  2.00000   -1439.053   1
  0.00713    -219.127   3
  0.01332    -203.892   4
  0.00111     -45.654   6
  0.00222     -42.612   7
  0.00022      -8.882  11
  0.00044      -8.228  12
  0.0   57.0000
  0.5   55.9110
  1.0   53.4175
  1.5   50.6237
  2.0   47.9057
  2.5   45.2796
  3.0   42.7631
  3.5   40.4049
  4.0   38.2402
  4.5   36.2738
  5.0   34.4870
  5.5   32.8506
  6.0   31.3355
  6.5   29.9189
  7.0   28.5856
  7.5   27.3274
  8.0   26.1411
  8.5   25.0267
  9.0   23.9849
  9.5   23.0165
 10.0   22.1212
 10.5   21.2972
 11.0   20.5412
 11.5   19.8493
 12.0   19.2150
 12.5   18.6340
 13.0   18.0977
 13.5   17.6015
 14.0   17.1396
 14.5   16.7028
 15.0   16.2906
 15.5   15.8970
 16.0   15.5138
 16.5   15.1437
 17.0   14.7844
 17.5   14.4269
 18.0   14.0737
 18.5   13.7297
 19.0   13.3877
 19.5   13.0435
 20.0   12.7046
 20.5   12.3751
 21.0   12.0469
 21.5   11.7176
 22.0   11.3944
 22.5   11.0837
 23.0   10.7798
 23.5   10.4765
 24.0   10.1785
 24.5    9.8924
 25.0    9.6215
 25.5    9.3569
 26.0    9.0959
 26.5    8.8430
 27.0    8.6022
 27.5    8.3784
 28.0    8.1643
 28.5    7.9532
 29.0    7.7503
 29.5    7.5567
 30.0    7.3759
 30.5    7.2114
 31.0    7.0527
 31.5    6.8959
 32.0    6.7477
 32.5    6.6068
 33.0    6.4741
 33.5    6.3565
 34.0    6.2474
 34.5    6.1364
 35.0    6.0287
 35.5    5.9292
 36.0    5.8329
 36.5    5.7424
 37.0    5.6648
 37.5    5.5943
 38.0    5.5189
 38.5    5.4420
 39.0    5.3721
 39.5    5.3050
 40.0    5.2378
