natx =      359
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.46829     -0.84772     -2.43683   3      2.96861
      1.46829     -0.84772      2.43683   3      2.96861
     -0.00001      1.69544     -2.43683   3      2.96861
     -0.00001      1.69544      2.43683   3      2.96861
     -1.46830     -0.84772     -2.43683   3      2.96861
     -1.46830     -0.84772      2.43683   3      2.96861
     -1.54575      2.67202      0.00000   2      3.08691
      1.54575      2.67202      0.00000   2      3.08691
     -3.08691      0.00264      0.00000   2      3.08691
     -1.54116     -2.67467      0.00000   2      3.08692
      3.08692      0.00264      0.00000   2      3.08692
      1.54117     -2.67467      0.00000   2      3.08692
      3.08691      1.78223     -2.49115   4      4.34870
      3.08691      1.78223      2.49115   4      4.34870
     -0.00000     -3.56446      2.49115   4      4.34870
     -0.00000     -3.56446     -2.49115   4      4.34870
     -3.08692      1.78223     -2.49115   4      4.34871
     -3.08692      1.78223      2.49115   4      4.34871
      0.00000      0.00000      4.91830   5      4.91830
      0.00000      0.00000     -4.91830   5      4.91830
     -4.62808      2.67202      0.00000   2      5.34404
      4.62808      2.67202      0.00000   2      5.34405
      0.00000     -5.34405     -0.00000   2      5.34405
      0.00000      5.34934      0.00000   2      5.34934
     -4.63266     -2.67467     -0.00000   2      5.34934
      4.63266     -2.67467      0.00000   2      5.34934
      4.70553     -0.84772     -2.43683   3      5.36645
      4.70553     -0.84772      2.43683   3      5.36645
      3.08691     -3.65125     -2.43683   3      5.36645
      3.08691     -3.65125      2.43683   3      5.36645
      1.61861      4.49897     -2.43683   3      5.36645
      1.61861      4.49897      2.43683   3      5.36645
     -3.08692     -3.65125     -2.43683   3      5.36645
     -3.08692     -3.65125      2.43683   3      5.36645
     -1.61862      4.49897     -2.43683   3      5.36645
     -1.61862      4.49897      2.43683   3      5.36645
     -4.70554     -0.84772     -2.43683   3      5.36646
     -4.70554     -0.84772      2.43683   3      5.36646
     -1.53335      2.67918     -4.91830   1      5.80680
     -1.53335      2.67918      4.91830   1      5.80680
      1.53335      2.67918     -4.91830   1      5.80680
      1.53335      2.67918      4.91830   1      5.80680
     -3.08691     -0.01167      4.91830   1      5.80680
     -3.08691     -0.01167     -4.91830   1      5.80680
