natx =      552
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.51794     -1.82122     -1.26353   3      2.27631
      0.51794      1.82122     -1.26353   3      2.27631
     -2.26466      0.00000      0.37653   3      2.29575
      0.84744      0.00000      2.24712   3      2.40160
     -1.74672     -1.82122     -0.88700   2      2.67481
     -1.74672      1.82122     -0.88700   2      2.67481
     -0.99624     -1.82122      1.80243   1      2.74919
     -0.99624      1.82122      1.80243   1      2.74919
     -0.75048      0.00000     -2.68943   1      2.79218
      2.11587     -1.82122      0.82122   1      2.91001
      2.11587      1.82122      0.82122   1      2.91001
      2.36162      0.00000     -1.70822   1      2.91467
      0.00000     -3.64243      0.00000   2      3.64243
     -0.00000      3.64243      0.00000   2      3.64243
      3.95955      0.00000      0.37653   3      3.97741
     -3.11211      0.00000      2.62365   2      4.07047
      3.11211      0.00000      2.62365   2      4.07047
      1.36539     -1.82122     -3.51065   2      4.18399
      1.36539     -1.82122      3.51065   2      4.18399
      1.36539      1.82122     -3.51065   2      4.18399
      1.36539      1.82122      3.51065   2      4.18399
     -3.86259      0.00000     -1.70822   1      4.22346
     -2.26466     -3.64243      0.37653   3      4.30555
     -2.26466      3.64243      0.37653   3      4.30555
      0.84744     -3.64243      2.24712   3      4.36291
      0.84744      3.64243      2.24712   3      4.36291
     -0.75048      0.00000      4.33187   1      4.39640
     -2.59416     -1.82122     -3.13412   3      4.45749
     -2.59416      1.82122     -3.13412   3      4.45749
     -4.10834     -1.82122      0.82122   1      4.56834
     -4.10834      1.82122      0.82122   1      4.56834
     -0.75048     -3.64243     -2.68943   1      4.58950
     -0.75048      3.64243     -2.68943   1      4.58950
      2.36162     -3.64243     -1.70822   1      4.66504
      2.36162      3.64243     -1.70822   1      4.66504
      0.84744      0.00000     -4.77418   3      4.84881
      4.47749     -1.82122     -0.88700   2      4.91442
      4.47749      1.82122     -0.88700   2      4.91442
     -2.59416     -1.82122      3.88718   3      5.01565
     -2.59416      1.82122      3.88718   3      5.01565
      3.63005     -1.82122     -3.13412   3      5.12998
      3.63005      1.82122     -3.13412   3      5.12998
     -3.11211      0.00000     -4.39765   2      5.38744
      3.11211      0.00000     -4.39765   2      5.38744
      3.95955     -3.64243      0.37653   3      5.39325
      3.95955      3.64243      0.37653   3      5.39325
