# edge, bohr, edge*hart      -0.33008      0.52918     -8.98206
# ispec, ik0      2   301
 # ie, em(ie)*hart, xk(ie)
    1           -38.98206            -2.80607
    2           -38.88206            -2.80139
    3           -38.78206            -2.79670
    4           -38.68206            -2.79201
    5           -38.58206            -2.78730
    6           -38.48206            -2.78259
    7           -38.38206            -2.77787
    8           -38.28206            -2.77314
    9           -38.18206            -2.76841
   10           -38.08206            -2.76366
   11           -37.98206            -2.75891
   12           -37.88206            -2.75415
   13           -37.78206            -2.74938
   14           -37.68206            -2.74460
   15           -37.58206            -2.73982
   16           -37.48206            -2.73502
   17           -37.38206            -2.73022
   18           -37.28206            -2.72541
   19           -37.18206            -2.72059
   20           -37.08206            -2.71576
   21           -36.98206            -2.71092
   22           -36.88206            -2.70608
   23           -36.78206            -2.70123
   24           -36.68206            -2.69636
   25           -36.58206            -2.69149
   26           -36.48206            -2.68661
   27           -36.38206            -2.68172
   28           -36.28206            -2.67682
   29           -36.18206            -2.67192
   30           -36.08206            -2.66700
   31           -35.98206            -2.66208
   32           -35.88206            -2.65714
   33           -35.78206            -2.65220
   34           -35.68206            -2.64724
   35           -35.58206            -2.64228
   36           -35.48206            -2.63731
   37           -35.38206            -2.63233
   38           -35.28206            -2.62734
   39           -35.18206            -2.62234
   40           -35.08206            -2.61733
   41           -34.98206            -2.61231
   42           -34.88206            -2.60728
   43           -34.78206            -2.60225
   44           -34.68206            -2.59720
   45           -34.58206            -2.59214
   46           -34.48206            -2.58707
   47           -34.38206            -2.58199
   48           -34.28206            -2.57691
   49           -34.18206            -2.57181
   50           -34.08206            -2.56670
   51           -33.98206            -2.56158
   52           -33.88206            -2.55645
   53           -33.78206            -2.55132
   54           -33.68206            -2.54617
   55           -33.58206            -2.54101
   56           -33.48206            -2.53584
   57           -33.38206            -2.53066
   58           -33.28206            -2.52547
   59           -33.18206            -2.52026
   60           -33.08206            -2.51505
   61           -32.98206            -2.50983
   62           -32.88206            -2.50459
   63           -32.78206            -2.49935
   64           -32.68206            -2.49409
   65           -32.58206            -2.48883
   66           -32.48206            -2.48355
   67           -32.38206            -2.47826
   68           -32.28206            -2.47296
   69           -32.18206            -2.46764
   70           -32.08206            -2.46232
   71           -31.98206            -2.45698
   72           -31.88206            -2.45164
   73           -31.78206            -2.44628
   74           -31.68206            -2.44091
   75           -31.58206            -2.43553
   76           -31.48206            -2.43013
   77           -31.38206            -2.42472
   78           -31.28206            -2.41931
   79           -31.18206            -2.41388
   80           -31.08206            -2.40843
   81           -30.98206            -2.40298
   82           -30.88206            -2.39751
   83           -30.78206            -2.39203
   84           -30.68206            -2.38654
   85           -30.58206            -2.38103
   86           -30.48206            -2.37551
   87           -30.38206            -2.36998
   88           -30.28206            -2.36444
   89           -30.18206            -2.35888
   90           -30.08206            -2.35331
   91           -29.98206            -2.34773
   92           -29.88206            -2.34213
   93           -29.78206            -2.33652
   94           -29.68206            -2.33090
   95           -29.58206            -2.32526
   96           -29.48206            -2.31961
   97           -29.38206            -2.31395
   98           -29.28206            -2.30827
   99           -29.18206            -2.30258
  100           -29.08206            -2.29687
  101           -28.98206            -2.29115
  102           -28.88206            -2.28541
  103           -28.78206            -2.27966
  104           -28.68206            -2.27390
  105           -28.58206            -2.26812
  106           -28.48206            -2.26233
  107           -28.38206            -2.25652
  108           -28.28206            -2.25070
  109           -28.18206            -2.24486
  110           -28.08206            -2.23901
  111           -27.98206            -2.23314
  112           -27.88206            -2.22725
  113           -27.78206            -2.22135
  114           -27.68206            -2.21544
  115           -27.58206            -2.20950
  116           -27.48206            -2.20356
  117           -27.38206            -2.19759
  118           -27.28206            -2.19161
  119           -27.18206            -2.18562
  120           -27.08206            -2.17960
  121           -26.98206            -2.17358
  122           -26.88206            -2.16753
  123           -26.78206            -2.16147
  124           -26.68206            -2.15539
  125           -26.58206            -2.14929
  126           -26.48206            -2.14317
  127           -26.38206            -2.13704
  128           -26.28206            -2.13089
  129           -26.18206            -2.12472
  130           -26.08206            -2.11854
  131           -25.98206            -2.11234
  132           -25.88206            -2.10611
  133           -25.78206            -2.09987
  134           -25.68206            -2.09361
  135           -25.58206            -2.08734
  136           -25.48206            -2.08104
  137           -25.38206            -2.07472
  138           -25.28206            -2.06839
  139           -25.18206            -2.06203
  140           -25.08206            -2.05566
  141           -24.98206            -2.04927
  142           -24.88206            -2.04285
  143           -24.78206            -2.03642
  144           -24.68206            -2.02996
  145           -24.58206            -2.02349
  146           -24.48206            -2.01699
  147           -24.38206            -2.01048
  148           -24.28206            -2.00394
  149           -24.18206            -1.99738
  150           -24.08206            -1.99080
  151           -23.98206            -1.98419
  152           -23.88206            -1.97757
  153           -23.78206            -1.97092
  154           -23.68206            -1.96425
  155           -23.58206            -1.95756
  156           -23.48206            -1.95084
  157           -23.38206            -1.94410
  158           -23.28206            -1.93734
  159           -23.18206            -1.93056
  160           -23.08206            -1.92375
  161           -22.98206            -1.91691
  162           -22.88206            -1.91005
  163           -22.78206            -1.90317
  164           -22.68206            -1.89626
  165           -22.58206            -1.88933
  166           -22.48206            -1.88237
  167           -22.38206            -1.87539
  168           -22.28206            -1.86838
  169           -22.18206            -1.86134
  170           -22.08206            -1.85427
  171           -21.98206            -1.84718
  172           -21.88206            -1.84007
  173           -21.78206            -1.83292
  174           -21.68206            -1.82575
  175           -21.58206            -1.81854
  176           -21.48206            -1.81131
  177           -21.38206            -1.80405
