 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    1.9934000000000003       eV
 efermi =   -8.1278464800000005       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1401172013E+001   0.1920954926E-003   0.3763795195E-004   0.9788804147E+000   0.1962400000E-003   0.3845000000E-004
  -0.1397497082E+001   0.1939022588E-003   0.3818239885E-004   0.9788099888E+000   0.1981000000E-003   0.3900900000E-004
  -0.1393822151E+001   0.1957184563E-003   0.3873947201E-004   0.9787390923E+000   0.1999700000E-003   0.3958100000E-004
  -0.1390147220E+001   0.1975734394E-003   0.3931014633E-004   0.9786677206E+000   0.2018800000E-003   0.4016700000E-004
  -0.1386472289E+001   0.1994476240E-003   0.3989539638E-004   0.9785958687E+000   0.2038100000E-003   0.4076800000E-004
  -0.1382797358E+001   0.2013410019E-003   0.4049326080E-004   0.9785235320E+000   0.2057600000E-003   0.4138200000E-004
  -0.1379122427E+001   0.2032731340E-003   0.4110667104E-004   0.9784507054E+000   0.2077500000E-003   0.4201200000E-004
  -0.1375447496E+001   0.2052244401E-003   0.4173562245E-004   0.9783773840E+000   0.2097600000E-003   0.4265800000E-004
  -0.1371772565E+001   0.2072046946E-003   0.4237913203E-004   0.9783035627E+000   0.2118000000E-003   0.4331900000E-004
  -0.1368097635E+001   0.2092138868E-003   0.4303915171E-004   0.9782292364E+000   0.2138700000E-003   0.4399700000E-004
  -0.1364422704E+001   0.2112617873E-003   0.4371665459E-004   0.9781543999E+000   0.2159800000E-003   0.4469300000E-004
  -0.1360747773E+001   0.2133288211E-003   0.4441065725E-004   0.9780790479E+000   0.2181100000E-003   0.4540600000E-004
  -0.1357072842E+001   0.2154247594E-003   0.4512213249E-004   0.9780031752E+000   0.2202700000E-003   0.4613700000E-004
  -0.1353397911E+001   0.2175593699E-003   0.4585303068E-004   0.9779267762E+000   0.2224700000E-003   0.4688800000E-004
  -0.1349722980E+001   0.2197228603E-003   0.4660236794E-004   0.9778498456E+000   0.2247000000E-003   0.4765800000E-004
  -0.1346048049E+001   0.2219249966E-003   0.4737209393E-004   0.9777723778E+000   0.2269700000E-003   0.4844900000E-004
  -0.1342373118E+001   0.2241559875E-003   0.4816220221E-004   0.9776943670E+000   0.2292700000E-003   0.4926100000E-004
  -0.1338698187E+001   0.2264158211E-003   0.4897268627E-004   0.9776158076E+000   0.2316000000E-003   0.5009400000E-004
  -0.1335023256E+001   0.2287142603E-003   0.4980549455E-004   0.9775366939E+000   0.2339700000E-003   0.5095000000E-004
  -0.1331348326E+001   0.2310512904E-003   0.5066159734E-004   0.9774570199E+000   0.2363800000E-003   0.5183000000E-004
  -0.1327673395E+001   0.2334268963E-003   0.5154098709E-004   0.9773767796E+000   0.2388300000E-003   0.5273400000E-004
  -0.1323998464E+001   0.2358410628E-003   0.5244561077E-004   0.9772959670E+000   0.2413200000E-003   0.5366400000E-004
  -0.1320323533E+001   0.2382937744E-003   0.5337448293E-004   0.9772145760E+000   0.2438500000E-003   0.5461900000E-004
  -0.1316648602E+001   0.2407850154E-003   0.5433052685E-004   0.9771326004E+000   0.2464200000E-003   0.5560200000E-004
  -0.1312973671E+001   0.2433147699E-003   0.5531373357E-004   0.9770500338E+000   0.2490300000E-003   0.5661300000E-004
  -0.1309298740E+001   0.2458830218E-003   0.5632507095E-004   0.9769668699E+000   0.2516800000E-003   0.5765300000E-004
  -0.1305623809E+001   0.2484995235E-003   0.5736550641E-004   0.9768831021E+000   0.2543800000E-003   0.5872300000E-004
  -0.1301948878E+001   0.2511642559E-003   0.5843796046E-004   0.9767987239E+000   0.2571300000E-003   0.5982600000E-004
  -0.1298273947E+001   0.2538674323E-003   0.5954144561E-004   0.9767137285E+000   0.2599200000E-003   0.6096100000E-004
  -0.1294599017E+001   0.2566188020E-003   0.6067790443E-004   0.9766281093E+000   0.2627600000E-003   0.6213000000E-004
  -0.1290924086E+001   0.2594183449E-003   0.6184927865E-004   0.9765418592E+000   0.2656500000E-003   0.6333500000E-004
  -0.1287249155E+001   0.2622660408E-003   0.6305555623E-004   0.9764549714E+000   0.2685900000E-003   0.6457600000E-004
  -0.1283574224E+001   0.2651618690E-003   0.6430063041E-004   0.9763674387E+000   0.2715800000E-003   0.6585700000E-004
  -0.1279899293E+001   0.2681058087E-003   0.6558351144E-004   0.9762792540E+000   0.2746200000E-003   0.6717700000E-004
  -0.1276224362E+001   0.2711076006E-003   0.6690711450E-004   0.9761904099E+000   0.2777200000E-003   0.6853900000E-004
  -0.1272549431E+001   0.2741672205E-003   0.6827337738E-004   0.9761008990E+000   0.2808800000E-003   0.6994500000E-004
  -0.1268874500E+001   0.2772748837E-003   0.6968326093E-004   0.9760107139E+000   0.2840900000E-003   0.7139600000E-004
  -0.1265199569E+001   0.2804403272E-003   0.7113870131E-004   0.9759198468E+000   0.2873600000E-003   0.7289400000E-004
  -0.1261524638E+001   0.2836732839E-003   0.7264260957E-004   0.9758282901E+000   0.2907000000E-003   0.7444200000E-004
  -0.1257849708E+001   0.2869542108E-003   0.7419594390E-004   0.9757360358E+000   0.2940900000E-003   0.7604100000E-004
  -0.1254174777E+001   0.2903025973E-003   0.7580161315E-004   0.9756430760E+000   0.2975500000E-003   0.7769400000E-004
  -0.1250499846E+001   0.2937184141E-003   0.7746154922E-004   0.9755494026E+000   0.3010800000E-003   0.7940300000E-004
  -0.1246824915E+001   0.2971918771E-003   0.7917963386E-004   0.9754550074E+000   0.3046700000E-003   0.8117200000E-004
  -0.1243149984E+001   0.3007327124E-003   0.8095584556E-004   0.9753598819E+000   0.3083300000E-003   0.8300100000E-004
  -0.1239475053E+001   0.3043408894E-003   0.8279503879E-004   0.9752640177E+000   0.3120600000E-003   0.8489500000E-004
  -0.1235800122E+001   0.3080261286E-003   0.8470011540E-004   0.9751674062E+000   0.3158700000E-003   0.8685700000E-004
  -0.1232125191E+001   0.3117786449E-003   0.8667202559E-004   0.9750700386E+000   0.3197500000E-003   0.8888800000E-004
  -0.1228450260E+001   0.3156081557E-003   0.8871659362E-004   0.9749719061E+000   0.3237100000E-003   0.9099400000E-004
  -0.1224775329E+001   0.3195146256E-003   0.9083574148E-004   0.9748729995E+000   0.3277500000E-003   0.9317700000E-004
  -0.1221100399E+001   0.3234980183E-003   0.9303333946E-004   0.9747733098E+000   0.3318700000E-003   0.9544100000E-004
  -0.1217425468E+001   0.3275582971E-003   0.9531423048E-004   0.9746728275E+000   0.3360700000E-003   0.9779100000E-004
  -0.1213750537E+001   0.3317051705E-003   0.9768130579E-004   0.9745715433E+000   0.3403600000E-003   0.1002300000E-003
  -0.1210075606E+001   0.3359385973E-003   0.1001364804E-003   0.9744694475E+000   0.3447400000E-003   0.1027600000E-003
  -0.1206400675E+001   0.3402585361E-003   0.1026884886E-003   0.9743665303E+000   0.3492100000E-003   0.1053900000E-003
  -0.1202725744E+001   0.3446746870E-003   0.1053470346E-003   0.9742627819E+000   0.3537800000E-003   0.1081300000E-003
  -0.1199050813E+001   0.3491675208E-003   0.1081023346E-003   0.9741581921E+000   0.3584300000E-003   0.1109700000E-003
  -0.1195375882E+001   0.3537662185E-003   0.1109738299E-003   0.9740527506E+000   0.3631900000E-003   0.1139300000E-003
  -0.1191700951E+001   0.3584609899E-003   0.1139614738E-003   0.9739464471E+000   0.3680500000E-003   0.1170100000E-003
  -0.1188026020E+001   0.3632517865E-003   0.1170749572E-003   0.9738392709E+000   0.3730100000E-003   0.1202200000E-003
  -0.1184351090E+001   0.3681482964E-003   0.1203142285E-003   0.9737312114E+000   0.3780800000E-003   0.1235600000E-003
  -0.1180676159E+001   0.3731504664E-003   0.1236889716E-003   0.9736222575E+000   0.3832600000E-003   0.1270400000E-003
  -0.1177001228E+001   0.3782582423E-003   0.1272186002E-003   0.9735123981E+000   0.3885500000E-003   0.1306800000E-003
  -0.1173326297E+001   0.3834715689E-003   0.1308933161E-003   0.9734016219E+000   0.3939500000E-003   0.1344700000E-003
  -0.1169651366E+001   0.3888001233E-003   0.1347325233E-003   0.9732899174E+000   0.3994700000E-003   0.1384300000E-003
  -0.1165976435E+001   0.3942438451E-003   0.1387361520E-003   0.9731772730E+000   0.4051100000E-003   0.1425600000E-003
  -0.1162301504E+001   0.3998026729E-003   0.1429235928E-003   0.9730636767E+000   0.4108700000E-003   0.1468800000E-003
  -0.1158626573E+001   0.4054862738E-003   0.1473044962E-003   0.9729491165E+000   0.4167600000E-003   0.1514000000E-003
  -0.1154951642E+001   0.4112848526E-003   0.1518787785E-003   0.9728335800E+000   0.4227700000E-003   0.1561200000E-003
  -0.1151276711E+001   0.4172177992E-003   0.1566755360E-003   0.9727170548E+000   0.4289200000E-003   0.1610700000E-003
  -0.1147601781E+001   0.4232655887E-003   0.1617043976E-003   0.9725995282E+000   0.4351900000E-003   0.1662600000E-003
  -0.1143926850E+001   0.4294476039E-003   0.1669652607E-003   0.9724809872E+000   0.4416000000E-003   0.1716900000E-003
  -0.1140251919E+001   0.4357540461E-003   0.1724871920E-003   0.9723614186E+000   0.4481400000E-003   0.1773900000E-003
  -0.1136576988E+001   0.4421945648E-003   0.1782797972E-003   0.9722408091E+000   0.4548200000E-003   0.1833700000E-003
  -0.1132902057E+001   0.4487690821E-003   0.1843623959E-003   0.9721191451E+000   0.4616400000E-003   0.1896500000E-003
  -0.1129227126E+001   0.4554677990E-003   0.1907445760E-003   0.9719964126E+000   0.4685900000E-003   0.1962400000E-003
  -0.1125552195E+001   0.4623003573E-003   0.1974553557E-003   0.9718725977E+000   0.4756800000E-003   0.2031700000E-003
  -0.1121877264E+001   0.4692569575E-003   0.2045237355E-003   0.9717476859E+000   0.4829000000E-003   0.2104700000E-003
  -0.1118202333E+001   0.4763472364E-003   0.2119495495E-003   0.9716216627E+000   0.4902600000E-003   0.2181400000E-003
  -0.1114527402E+001   0.4835613939E-003   0.2197812037E-003   0.9714945132E+000   0.4977500000E-003   0.2262300000E-003
  -0.1110852472E+001   0.4908993477E-003   0.2280185070E-003   0.9713662222E+000   0.5053700000E-003   0.2347400000E-003
  -0.1107177541E+001   0.4983513013E-003   0.2367195390E-003   0.9712367744E+000   0.5131100000E-003   0.2437300000E-003
  -0.1103502610E+001   0.5059074621E-003   0.2458840782E-003   0.9711061542E+000   0.5209600000E-003   0.2532000000E-003
  -0.1099827679E+001   0.5135677508E-003   0.2555604477E-003   0.9709743454E+000   0.5289200000E-003   0.2632000000E-003
  -0.1096152748E+001   0.5213126700E-003   0.2657872315E-003   0.9708413320E+000   0.5369700000E-003   0.2737700000E-003
  -0.1092477817E+001   0.5291421458E-003   0.2765835732E-003   0.9707070973E+000   0.5451100000E-003   0.2849300000E-003
  -0.1088802886E+001   0.5370172798E-003   0.2879977181E-003   0.9705716245E+000   0.5533000000E-003   0.2967300000E-003
  -0.1085127955E+001   0.5449477161E-003   0.3000778787E-003   0.9704348964E+000   0.5615500000E-003   0.3092200000E-003
  -0.1081453024E+001   0.5528848741E-003   0.3128431251E-003   0.9702968956E+000   0.5698100000E-003   0.3224200000E-003
  -0.1077778093E+001   0.5608093047E-003   0.3263610181E-003   0.9701576043E+000   0.5780600000E-003   0.3364000000E-003
  -0.1074103163E+001   0.5686918691E-003   0.3406796721E-003   0.9700170043E+000   0.5862700000E-003   0.3512100000E-003
  -0.1070428232E+001   0.5764840471E-003   0.3558277683E-003   0.9698750771E+000   0.5943900000E-003   0.3668800000E-003
  -0.1066753301E+001   0.5841567414E-003   0.3718727522E-003   0.9697318040E+000   0.6023900000E-003   0.3834800000E-003
  -0.1063078370E+001   0.5916420885E-003   0.3888626287E-003   0.9695871658E+000   0.6102000000E-003   0.4010600000E-003
  -0.1059403439E+001   0.5988819604E-003   0.4068550588E-003   0.9694411428E+000   0.6177600000E-003   0.4196800000E-003
  -0.1055728508E+001   0.6058085720E-003   0.4258979655E-003   0.9692937152E+000   0.6250000000E-003   0.4393900000E-003
  -0.1052053577E+001   0.6123347986E-003   0.4460489231E-003   0.9691448627E+000   0.6318300000E-003   0.4602500000E-003
  -0.1048378646E+001   0.6183735714E-003   0.4673460785E-003   0.9689945647E+000   0.6381600000E-003   0.4823000000E-003
  -0.1044703715E+001   0.6238185020E-003   0.4898469196E-003   0.9688427999E+000   0.6438800000E-003   0.5056000000E-003
  -0.1041028784E+001   0.6285438994E-003   0.5135991978E-003   0.9686895469E+000   0.6488600000E-003   0.5302000000E-003
  -0.1037353854E+001   0.6324144724E-003   0.5386118786E-003   0.9685347838E+000   0.6529600000E-003   0.5561100000E-003
  -0.1033678923E+001   0.6352950234E-003   0.5649326425E-003   0.9683784882E+000   0.6560400000E-003   0.5833800000E-003
  -0.1030003992E+001   0.6370020395E-003   0.5925510301E-003   0.9682206374E+000   0.6579100000E-003   0.6120000000E-003
  -0.1026329061E+001   0.6373811799E-003   0.6214565731E-003   0.9680612080E+000   0.6584100000E-003   0.6419600000E-003
  -0.1022654130E+001   0.6362298229E-003   0.6516291147E-003   0.9679001763E+000   0.6573300000E-003   0.6732400000E-003
  -0.1018979199E+001   0.6333454962E-003   0.6830097856E-003   0.9677375182E+000   0.6544600000E-003   0.7057800000E-003
  -0.1015304268E+001   0.6285258808E-003   0.7155107123E-003   0.9675732090E+000   0.6495900000E-003   0.7394900000E-003
  -0.1011629337E+001   0.6215494670E-003   0.7490053687E-003   0.9674072235E+000   0.6424900000E-003   0.7742400000E-003
  -0.1007954406E+001   0.6122239367E-003   0.7833576278E-003   0.9672395360E+000   0.6329600000E-003   0.8098900000E-003
  -0.1004279475E+001   0.6003474600E-003   0.8183540772E-003   0.9670701203E+000   0.6207900000E-003   0.8462200000E-003
  -0.1000604545E+001   0.5857280457E-003   0.8537911105E-003   0.9668989496E+000   0.6057800000E-003   0.8830200000E-003
  -0.9969296136E+000   0.5682222063E-003   0.8893782496E-003   0.9667259966E+000   0.5877800000E-003   0.9199900000E-003
  -0.9932546827E+000   0.5477059220E-003   0.9248445478E-003   0.9665512335E+000   0.5666600000E-003   0.9568500000E-003
  -0.9895797518E+000   0.5240842903E-003   0.9598709305E-003   0.9663746317E+000   0.5423200000E-003   0.9932700000E-003
  -0.9859048209E+000   0.4973301506E-003   0.9941192314E-003   0.9661961623E+000   0.5147300000E-003   0.1028900000E-002
  -0.9822298900E+000   0.4674260630E-003   0.1027164595E-002   0.9660157955E+000   0.4838700000E-003   0.1063300000E-002
  -0.9785549591E+000   0.4344222505E-003   0.1058843267E-002   0.9658335011E+000   0.4497900000E-003   0.1096300000E-002
  -0.9748800282E+000   0.3984268798E-003   0.1088672962E-002   0.9656492481E+000   0.4126000000E-003   0.1127400000E-002
  -0.9712050973E+000   0.3595480776E-003   0.1116268326E-002   0.9654630049E+000   0.3724100000E-003   0.1156200000E-002
  -0.9675301664E+000   0.3179518463E-003   0.1141437379E-002   0.9652747391E+000   0.3293900000E-003   0.1182500000E-002
  -0.9638552355E+000   0.2738330527E-003   0.1163795300E-002   0.9650844179E+000   0.2837400000E-003   0.1205900000E-002
  -0.9601803046E+000   0.2274250462E-003   0.1183150580E-002   0.9648920075E+000   0.2357000000E-003   0.1226200000E-002
  -0.9565053737E+000   0.1789706753E-003   0.1199022490E-002   0.9646974734E+000   0.1855200000E-003   0.1242900000E-002
  -0.9528304428E+000   0.1287994342E-003   0.1211316530E-002   0.9645007805E+000   0.1335400000E-003   0.1255900000E-002
  -0.9491555119E+000   0.7722418848E-004   0.1219745464E-002   0.9643018928E+000   0.8008300000E-004   0.1264900000E-002
  -0.9454805810E+000   0.2465591318E-004   0.1224022342E-002   0.9641007734E+000   0.2557400000E-004   0.1269600000E-002
  -0.9418056501E+000  -0.2846292587E-004   0.1224053289E-002   0.9638973848E+000  -0.2952900000E-004   0.1269900000E-002
  -0.9381307192E+000  -0.8164010508E-004   0.1219551832E-002   0.9636916885E+000  -0.8471600000E-004   0.1265500000E-002
  -0.9344557883E+000  -0.1343385246E-003   0.1210713549E-002   0.9634836452E+000  -0.1394300000E-003   0.1256600000E-002
  -0.9307808574E+000  -0.1860080578E-003   0.1197348606E-002   0.9632732147E+000  -0.1931000000E-003   0.1243000000E-002
  -0.9271059265E+000  -0.2360942462E-003   0.1179748936E-002   0.9630603558E+000  -0.2451500000E-003   0.1225000000E-002
  -0.9234309956E+000  -0.2840489112E-003   0.1158013713E-002   0.9628450264E+000  -0.2950100000E-003   0.1202700000E-002
  -0.9197560647E+000  -0.3293917697E-003   0.1132627144E-002   0.9626271836E+000  -0.3421800000E-003   0.1176600000E-002
  -0.9160811338E+000  -0.3716911237E-003   0.1103880580E-002   0.9624067831E+000  -0.3862100000E-003   0.1147000000E-002
  -0.9124062029E+000  -0.4106407936E-003   0.1072353823E-002   0.9621837800E+000  -0.4267800000E-003   0.1114500000E-002
  -0.9087312720E+000  -0.4459734078E-003   0.1038433799E-002   0.9619581281E+000  -0.4636100000E-003   0.1079500000E-002
  -0.9050563411E+000  -0.4775661569E-003   0.1002795642E-002   0.9617297802E+000  -0.4965700000E-003   0.1042700000E-002
  -0.9013814102E+000  -0.5053829403E-003   0.9658254319E-003   0.9614986878E+000  -0.5256200000E-003   0.1004500000E-002
  -0.8977064793E+000  -0.5294550400E-003   0.9281876796E-003   0.9612648014E+000  -0.5507900000E-003   0.9655900000E-003
  -0.8940315484E+000  -0.5499002619E-003   0.8901906913E-003   0.9610280704E+000  -0.5722000000E-003   0.9262900000E-003
