# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=38 Rmt= 1.728 Rnm= 1.808 K  shell
# Pot 1 Z=38 Rmt= 1.728 Rnm= 1.808
# Pot 2 Z=24 Rmt= 1.285 Rnm= 1.470
# Pot 3 Z= 9 Rmt= 1.039 Rnm= 1.118
# Gam_ch=3.987E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-8.128E+00eV kf=1.896E+00 Vint=-1.555E+01eV Rs_int= 1.913
#  -----------------------------------------------------------------------
#   0.91611E+00  0.32173E+01  0.69355E+00 -0.2986927E+00  0.5924393E+03 method to calculate xsect
#   3.9867900E+00    351    301
#       em              xsnorm            xsec  
 -0.381278465E+02  0.19934E+01  0.79241E-04  0.19624E-03  0.38450E-04
 -0.380278465E+02  0.19934E+01  0.80082E-04  0.19810E-03  0.39009E-04
 -0.379278465E+02  0.19934E+01  0.80936E-04  0.19997E-03  0.39581E-04
 -0.378278465E+02  0.19934E+01  0.81805E-04  0.20188E-03  0.40167E-04
 -0.377278465E+02  0.19934E+01  0.82687E-04  0.20381E-03  0.40768E-04
 -0.376278465E+02  0.19934E+01  0.83585E-04  0.20576E-03  0.41382E-04
 -0.375278465E+02  0.19934E+01  0.84498E-04  0.20775E-03  0.42012E-04
 -0.374278465E+02  0.19934E+01  0.85427E-04  0.20976E-03  0.42658E-04
 -0.373278465E+02  0.19934E+01  0.86371E-04  0.21180E-03  0.43319E-04
 -0.372278465E+02  0.19934E+01  0.87332E-04  0.21387E-03  0.43997E-04
 -0.371278465E+02  0.19934E+01  0.88309E-04  0.21598E-03  0.44693E-04
 -0.370278465E+02  0.19934E+01  0.89304E-04  0.21811E-03  0.45406E-04
 -0.369278465E+02  0.19934E+01  0.90316E-04  0.22027E-03  0.46137E-04
 -0.368278465E+02  0.19934E+01  0.91346E-04  0.22247E-03  0.46888E-04
 -0.367278465E+02  0.19934E+01  0.92395E-04  0.22470E-03  0.47658E-04
 -0.366278465E+02  0.19934E+01  0.93463E-04  0.22697E-03  0.48449E-04
 -0.365278465E+02  0.19934E+01  0.94550E-04  0.22927E-03  0.49261E-04
 -0.364278465E+02  0.19934E+01  0.95657E-04  0.23160E-03  0.50094E-04
 -0.363278465E+02  0.19934E+01  0.96785E-04  0.23397E-03  0.50950E-04
 -0.362278465E+02  0.19934E+01  0.97933E-04  0.23638E-03  0.51830E-04
 -0.361278465E+02  0.19934E+01  0.99104E-04  0.23883E-03  0.52734E-04
 -0.360278465E+02  0.19934E+01  0.10030E-03  0.24132E-03  0.53664E-04
 -0.359278465E+02  0.19934E+01  0.10151E-03  0.24385E-03  0.54619E-04
 -0.358278465E+02  0.19934E+01  0.10275E-03  0.24642E-03  0.55602E-04
 -0.357278465E+02  0.19934E+01  0.10401E-03  0.24903E-03  0.56613E-04
 -0.356278465E+02  0.19934E+01  0.10530E-03  0.25168E-03  0.57653E-04
 -0.355278465E+02  0.19934E+01  0.10661E-03  0.25438E-03  0.58723E-04
 -0.354278465E+02  0.19934E+01  0.10795E-03  0.25713E-03  0.59826E-04
 -0.353278465E+02  0.19934E+01  0.10932E-03  0.25992E-03  0.60961E-04
