natx =      419
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.00000      2.24187      0.00000   4      2.24187
      0.00000     -1.12152     -2.05968   3      2.34523
      0.00000     -1.12152      2.05968   3      2.34523
     -2.06825     -1.13835     -0.00000   3      2.36082
      2.06825     -1.13835      0.00000   3      2.36082
     -2.06825      1.17546     -2.05968   1      3.14669
     -2.06825      1.17546      2.05968   1      3.14669
      2.06825      1.17546     -2.05968   1      3.14669
      2.06825      1.17546      2.05968   1      3.14669
      0.00000     -3.43533     -0.00000   1      3.43533
     -2.06825     -2.25987      2.05968   2      3.69147
     -2.06825     -2.25987     -2.05968   2      3.69147
      2.06825     -2.25987     -2.05968   2      3.69147
      2.06825     -2.25987      2.05968   2      3.69147
      0.00000      0.00000     -4.11937   2      4.11937
      0.00000      0.00000      4.11937   2      4.11937
     -4.13650      0.00000     -0.00000   2      4.13650
      4.13650      0.00000      0.00000   2      4.13650
     -0.00000      3.72118     -2.05968   4      4.25317
     -0.00000      3.72118      2.05968   4      4.25317
     -0.00000      2.24187     -4.11937   4      4.68990
     -0.00000      2.24187      4.11937   4      4.68990
      4.13650      2.24187      0.00000   4      4.70495
     -4.13650      2.24187     -0.00000   4      4.70495
     -2.06825     -1.13835     -4.11937   3      4.74791
     -2.06825     -1.13835      4.11937   3      4.74791
      2.06825     -1.13835     -4.11937   3      4.74791
      2.06825     -1.13835      4.11937   3      4.74791
     -4.13650     -1.12152      2.05968   3      4.75507
      4.13650     -1.12152     -2.05968   3      4.75507
      4.13650     -1.12152      2.05968   3      4.75507
     -4.13650     -1.12152     -2.05968   3      4.75507
     -2.06825      4.78759      0.00000   1      5.21523
      2.06825      4.78759      0.00000   1      5.21523
      0.00000     -3.43533     -4.11937   1      5.36383
      0.00000     -3.43533      4.11937   1      5.36383
     -2.06825     -4.50174      2.05968   4      5.36522
     -2.06825     -4.50174     -2.05968   4      5.36522
      2.06825     -4.50174     -2.05968   4      5.36522
      2.06825     -4.50174      2.05968   4      5.36522
     -4.13650     -3.43533     -0.00000   1      5.37700
      4.13650     -3.43533      0.00000   1      5.37700
     -4.13650      0.00000     -4.11937   2      5.83779
     -4.13650      0.00000      4.11937   2      5.83779
      4.13650      0.00000     -4.11937   2      5.83779
      4.13650      0.00000      4.11937   2      5.83779
      4.13650      3.72118     -2.05968   4      5.93296
      4.13650      3.72118      2.05968   4      5.93296
     -4.13650      3.72118     -2.05968   4      5.93296
     -4.13650      3.72118      2.05968   4      5.93296
      4.13650      2.24187     -4.11937   4      6.25346
      4.13650      2.24187      4.11937   4      6.25346
     -4.13650      2.24187     -4.11937   4      6.25346
     -4.13650      2.24187      4.11937   4      6.25346
      0.00000     -1.12152     -6.17905   3      6.28000
      0.00000     -1.12152      6.17905   3      6.28000
     -6.20475     -1.13835     -0.00000   3      6.30831
      6.20475     -1.13835      0.00000   3      6.30831
     -0.00000      5.96304     -2.05968   2      6.30874
     -0.00000      5.96304      2.05968   2      6.30874
     -2.06825     -5.98104     -0.00000   4      6.32855
      2.06825     -5.98104     -0.00000   4      6.32855
     -2.06825      1.17546     -6.17905   1      6.62118
     -2.06825      1.17546      6.17905   1      6.62118
      2.06825      1.17546     -6.17905   1      6.62118
      2.06825      1.17546      6.17905   1      6.62118
     -6.20475      1.17546     -2.05968   1      6.64251
     -6.20475      1.17546      2.05968   1      6.64251
      6.20475      1.17546     -2.05968   1      6.64251
      6.20475      1.17546      2.05968   1      6.64251
     -2.06825      4.78759     -4.11937   1      6.64589
     -2.06825      4.78759      4.11937   1      6.64589
      2.06825      4.78759     -4.11937   1      6.64589
      2.06825      4.78759      4.11937   1      6.64589
     -4.13650     -3.43533      4.11937   1      6.77357
     -4.13650     -3.43533     -4.11937   1      6.77357
      4.13650     -3.43533     -4.11937   1      6.77357
      4.13650     -3.43533      4.11937   1      6.77357
     -2.06825     -2.25987      6.17905   2      6.89676
      2.06825     -2.25987     -6.17905   2      6.89676
      2.06825     -2.25987      6.17905   2      6.89676
     -2.06825     -2.25987     -6.17905   2      6.89676
     -6.20475     -2.25987     -2.05968   2      6.91724
     -6.20475     -2.25987      2.05968   2      6.91724
      6.20475     -2.25987     -2.05968   2      6.91724
      6.20475     -2.25987      2.05968   2      6.91724
     -0.00000      7.08456      0.00000   3      7.08456
     -0.00000      3.72118     -6.17905   4      7.21303
     -0.00000      3.72118      6.17905   4      7.21303
      0.00000     -7.04745     -2.05968   1      7.34227
      0.00000     -7.04745      2.05968   1      7.34227
     -4.13650     -1.12152      6.17905   3      7.51991
      4.13650     -1.12152     -6.17905   3      7.51991
      4.13650     -1.12152      6.17905   3      7.51991
     -4.13650     -1.12152     -6.17905   3      7.51991
     -6.20475     -1.13835      4.11937   3      7.53418
      6.20475     -1.13835     -4.11937   3      7.53418
      6.20475     -1.13835      4.11937   3      7.53418
     -6.20475     -1.13835     -4.11937   3      7.53418
      4.13650      5.96304     -2.05968   2      7.54393
      4.13650      5.96304      2.05968   2      7.54393
     -4.13650      5.96304     -2.05968   2      7.54393
     -4.13650      5.96304      2.05968   2      7.54393
     -2.06825     -5.98104      4.11937   4      7.55114
     -2.06825     -5.98104     -4.11937   4      7.55114
      2.06825     -5.98104     -4.11937   4      7.55114
      2.06825     -5.98104      4.11937   4      7.55114
     -2.06825      7.10139     -2.05968   3      7.67787
     -2.06825      7.10139      2.05968   3      7.67787
      2.06825      7.10139     -2.05968   3      7.67787
      2.06825      7.10139      2.05968   3      7.67787
      6.20475      4.78759      0.00000   1      7.83708
     -6.20475      4.78759      0.00000   1      7.83708
     -2.06825     -4.50174      6.17905   4      7.91984
      2.06825     -4.50174      6.17905   4      7.91984
     -2.06825     -4.50174     -6.17905   4      7.91984
      2.06825     -4.50174     -6.17905   4      7.91984
     -6.20475     -4.50174      2.05968   4      7.93768
      6.20475     -4.50174     -2.05968   4      7.93768
      6.20475     -4.50174      2.05968   4      7.93768
     -6.20475     -4.50174     -2.05968   4      7.93768
     -0.00000      7.08456     -4.11937   3      8.19513
     -0.00000      7.08456      4.11937   3      8.19513
     -4.13650      7.08456      0.00000   3      8.20376
      4.13650      7.08456      0.00000   3      8.20376
      0.00000      0.00000     -8.23873   2      8.23873
      0.00000      0.00000      8.23873   2      8.23873
     -8.27300      0.00000     -0.00000   2      8.27300
      8.27300      0.00000      0.00000   2      8.27300
