 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.71811000000000003       eV
 efermi =   -10.411826800000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1485106710E+001  -0.6011552872E-003   0.2171431210E-004   0.9923820710E+000  -0.6057700000E-003   0.2188100000E-004
  -0.1481431780E+001  -0.5981230952E-003   0.2158474847E-004   0.9923566028E+000  -0.6027300000E-003   0.2175100000E-004
  -0.1477756849E+001  -0.5951008789E-003   0.2145717243E-004   0.9923309637E+000  -0.5997000000E-003   0.2162300000E-004
  -0.1474081918E+001  -0.5921084842E-003   0.2133059155E-004   0.9923051521E+000  -0.5967000000E-003   0.2149600000E-004
  -0.1470406987E+001  -0.5891260637E-003   0.2120599806E-004   0.9922791661E+000  -0.5937100000E-003   0.2137100000E-004
  -0.1466732056E+001  -0.5861635397E-003   0.2108239958E-004   0.9922530041E+000  -0.5907400000E-003   0.2124700000E-004
  -0.1463057125E+001  -0.5832109887E-003   0.2096078828E-004   0.9922266643E+000  -0.5877800000E-003   0.2112500000E-004
  -0.1459382194E+001  -0.5802783326E-003   0.2084017184E-004   0.9922001447E+000  -0.5848400000E-003   0.2100400000E-004
  -0.1455707263E+001  -0.5773655703E-003   0.2072154237E-004   0.9921734436E+000  -0.5819200000E-003   0.2088500000E-004
  -0.1452032332E+001  -0.5744727007E-003   0.2060390759E-004   0.9921465591E+000  -0.5790200000E-003   0.2076700000E-004
  -0.1448357401E+001  -0.5715898014E-003   0.2048825957E-004   0.9921194893E+000  -0.5761300000E-003   0.2065100000E-004
  -0.1444682471E+001  -0.5687267931E-003   0.2037360608E-004   0.9920922323E+000  -0.5732600000E-003   0.2053600000E-004
  -0.1441007540E+001  -0.5658737540E-003   0.2025994706E-004   0.9920647862E+000  -0.5704000000E-003   0.2042200000E-004
  -0.1437332609E+001  -0.5630406042E-003   0.2014827449E-004   0.9920371488E+000  -0.5675600000E-003   0.2031000000E-004
  -0.1433657678E+001  -0.5602273425E-003   0.2003759622E-004   0.9920093184E+000  -0.5647400000E-003   0.2019900000E-004
  -0.1429982747E+001  -0.5574240478E-003   0.1992791219E-004   0.9919812927E+000  -0.5619300000E-003   0.2008900000E-004
  -0.1426307816E+001  -0.5546307200E-003   0.1982021429E-004   0.9919530699E+000  -0.5591300000E-003   0.1998100000E-004
  -0.1422632885E+001  -0.5518572777E-003   0.1971351045E-004   0.9919246477E+000  -0.5563500000E-003   0.1987400000E-004
  -0.1418957954E+001  -0.5491037199E-003   0.1960780060E-004   0.9918960240E+000  -0.5535900000E-003   0.1976800000E-004
  -0.1415283023E+001  -0.5463601267E-003   0.1950308469E-004   0.9918671968E+000  -0.5508400000E-003   0.1966300000E-004
  -0.1411608092E+001  -0.5436264976E-003   0.1940035448E-004   0.9918381637E+000  -0.5481000000E-003   0.1956000000E-004
  -0.1407933162E+001  -0.5409127503E-003   0.1929861802E-004   0.9918089227E+000  -0.5453800000E-003   0.1945800000E-004
  -0.1404258231E+001  -0.5382188836E-003   0.1919787523E-004   0.9917794715E+000  -0.5426800000E-003   0.1935700000E-004
  -0.1400583300E+001  -0.5355250612E-003   0.1909911780E-004   0.9917498078E+000  -0.5399800000E-003   0.1925800000E-004
  -0.1396908369E+001  -0.5328511180E-003   0.1900135384E-004   0.9917199292E+000  -0.5373000000E-003   0.1916000000E-004
  -0.1393233438E+001  -0.5301970526E-003   0.1890359161E-004   0.9916898335E+000  -0.5346400000E-003   0.1906200000E-004
  -0.1389558507E+001  -0.5275529472E-003   0.1880781442E-004   0.9916595183E+000  -0.5319900000E-003   0.1896600000E-004
  -0.1385883576E+001  -0.5249188012E-003   0.1871303050E-004   0.9916289812E+000  -0.5293500000E-003   0.1887100000E-004
  -0.1382208645E+001  -0.5222946142E-003   0.1862023137E-004   0.9915982196E+000  -0.5267200000E-003   0.1877800000E-004
  -0.1378533714E+001  -0.5196903016E-003   0.1852743372E-004   0.9915672312E+000  -0.5241100000E-003   0.1868500000E-004
  -0.1374858783E+001  -0.5170959464E-003   0.1843662063E-004   0.9915360134E+000  -0.5215100000E-003   0.1859400000E-004
  -0.1371183853E+001  -0.5145115482E-003   0.1834580894E-004   0.9915045637E+000  -0.5189200000E-003   0.1850300000E-004
  -0.1367508922E+001  -0.5119470213E-003   0.1825698160E-004   0.9914728795E+000  -0.5163500000E-003   0.1841400000E-004
  -0.1363833991E+001  -0.5093825354E-003   0.1816914700E-004   0.9914409580E+000  -0.5137800000E-003   0.1832600000E-004
  -0.1360159060E+001  -0.5068379192E-003   0.1808230504E-004   0.9914087968E+000  -0.5112300000E-003   0.1823900000E-004
  -0.1356484129E+001  -0.5043131711E-003   0.1799645566E-004   0.9913763930E+000  -0.5087000000E-003   0.1815300000E-004
  -0.1352809198E+001  -0.5017884628E-003   0.1791060742E-004   0.9913437439E+000  -0.5061700000E-003   0.1806700000E-004
  -0.1349134267E+001  -0.4992836210E-003   0.1782674296E-004   0.9913108467E+000  -0.5036600000E-003   0.1798300000E-004
