natx =      713
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.51125      0.77900     -1.01248   9      1.97885
      1.51125     -0.77900      1.01248   9      1.97885
     -1.15203     -0.80445      1.40837   7      1.98943
      1.15203      0.80445     -1.40837   7      1.98943
     -0.43681     -2.23071     -1.15426   6      2.54935
      0.43681      2.23071      1.15426   6      2.54935
     -0.39233      2.42035      1.65380   3      2.95754
      0.39233     -2.42035     -1.65380   3      2.95754
     -0.49815     -2.93164     -0.43898   4      3.00589
      0.49815      2.93164      0.43898   4      3.00589
     -1.09326      1.99234     -2.14528   4      3.12520
      1.09326     -1.99234      2.14528   4      3.12520
     -2.96745      0.34592     -1.08311   5      3.17782
      2.96745     -0.34592      1.08311   5      3.17782
     -1.84165     -0.34592      2.64597   5      3.24230
      1.84165      0.34592     -2.64597   5      3.24230
     -1.76504      1.14992      2.68475  10      3.41257
      1.76504     -1.14992     -2.68475  10      3.41257
     -3.04406     -1.14992     -1.12190  10      3.44199
      3.04406      1.14992      1.12190  10      3.44199
     -3.65708      0.80445      0.15448   7      3.74770
      3.65708     -0.80445     -0.15448   7      3.74770
     -2.10700     -2.46199     -2.27373   2      3.95862
      2.10700      2.46199      2.27373   2      3.95862
     -1.03192      2.69327     -2.86056   6      4.06219
      1.03192     -2.69327      2.86056   6      4.06219
     -1.26419     -0.97577      3.83410   8      4.15338
      1.26419      0.97577     -3.83410   8      4.15338
     -0.20278      2.50363     -3.36010   3      4.19519
      0.20278     -2.50363      3.36010   3      4.19519
     -3.29785     -0.77900      2.57533   9      4.25617
      3.29785      0.77900     -2.57533   9      4.25617
     -1.26419     -0.97577     -3.98252   8      4.29078
      1.26419      0.97577      3.98252   8      4.29078
     -0.91614     -4.14498      0.69383   9      4.30134
      0.91614      4.14498     -0.69383   9      4.30134
     -3.54492      0.97577     -2.27125   8      4.32170
      3.54492     -0.97577      2.27125   8      4.32170
     -1.74714      4.11954     -0.29793   7      4.48462
      1.74714     -4.11954      0.29793   7      4.48462
     -1.85930      3.94822      2.12780   8      4.85519
      1.85930     -3.94822     -2.12780   8      4.85519
     -2.94981     -3.94822     -0.56494   8      4.96074
      2.94981      3.94822      0.56494   8      4.96074
     -4.41678     -2.42035     -0.09095   3      5.03729
      4.41678      2.42035      0.09095   3      5.03729
     -4.80911      0.00000      1.56285   1      5.05668
      4.80911      0.00000     -1.56285   1      5.05668
     -0.20278      2.50363      4.45652   3      5.11565
      0.20278     -2.50363     -4.45652   3      5.11565
     -2.37234     -4.57806      0.62319   5      5.19374
      2.37234      4.57806     -0.62319   5      5.19374
     -1.16993     -3.77406     -3.42557  10      5.22941
      1.16993      3.77406      3.42557  10      5.22941
     -0.59511      4.92398     -1.70630   1      5.24511
      0.59511     -4.92398      1.70630   1      5.24511
     -2.43676      4.57806      0.93966   5      5.27062
      2.43676     -4.57806     -0.93966   5      5.27062
     -2.70211      2.46199      3.83659   2      5.29926
      2.70211     -2.46199     -3.83659   2      5.29926
     -2.70211      2.46199     -3.98004   2      5.40402
      2.70211     -2.46199      3.98004   2      5.40402
     -3.06197     -4.11954      1.86078   7      5.45974
      3.06197      4.11954     -1.86078   7      5.45974
     -1.84165     -0.34592     -5.17066   5      5.49973
      1.84165      0.34592      5.17066   5      5.49973
     -1.76504      1.14992     -5.13187  10      5.54741
      1.76504     -1.14992      5.13187  10      5.54741
     -4.31096      2.93164      2.00184   4      5.58446
      4.31096     -2.93164     -2.00184   4      5.58446
     -4.37229      2.23071      2.71711   6      5.61032
      4.37229     -2.23071     -2.71711   6      5.61032
     -3.71585     -1.99234      3.70814   4      5.61491
      3.71585      1.99234     -3.70814   4      5.61491
