  atom Z =           52
       -6.02528E-01       -3.34913E-01 total energy part of fprime - 5/3*E_tot/mc**2
           7
  2.00000   -1176.008   1
  0.00588    -171.757   3
  0.01111    -161.626   4
  0.00089     -33.104   6
  0.00177     -31.161   7
  0.00015      -5.306  11
  0.00031      -4.928  12
  0.0   52.0000
  0.5   51.2957
  1.0   49.4222
  1.5   46.9101
  2.0   44.2441
  2.5   41.6947
  3.0   39.3457
  3.5   37.1863
  4.0   35.1802
  4.5   33.2979
  5.0   31.5247
  5.5   29.8577
  6.0   28.3005
  6.5   26.8583
  7.0   25.5345
  7.5   24.3294
  8.0   23.2395
  8.5   22.2581
  9.0   21.3762
  9.5   20.5830
 10.0   19.8669
 10.5   19.2162
 11.0   18.6200
 11.5   18.0679
 12.0   17.5510
 12.5   17.0613
 13.0   16.5925
 13.5   16.1393
 14.0   15.6978
 14.5   15.2648
 15.0   14.8387
 15.5   14.4179
 16.0   14.0019
 16.5   13.5909
 17.0   13.1851
 17.5   12.7846
 18.0   12.3908
 18.5   12.0048
 19.0   11.6269
 19.5   11.2576
 20.0   10.8990
 20.5   10.5522
 21.0   10.2163
 21.5    9.8916
 22.0    9.5802
 22.5    9.2833
 23.0    8.9995
 23.5    8.7270
 24.0    8.4673
 24.5    8.2226
 25.0    7.9928
 25.5    7.7747
 26.0    7.5661
 26.5    7.3688
 27.0    7.1853
 27.5    7.0156
 28.0    6.8561
 28.5    6.7033
 29.0    6.5572
 29.5    6.4207
 30.0    6.2962
 30.5    6.1824
 31.0    6.0744
 31.5    5.9689
 32.0    5.8664
 32.5    5.7698
 33.0    5.6822
 33.5    5.6037
 34.0    5.5301
 34.5    5.4566
 35.0    5.3818
 35.5    5.3080
 36.0    5.2381
 36.5    5.1751
 37.0    5.1192
 37.5    5.0664
 38.0    5.0116
 38.5    4.9531
 39.0    4.8930
 39.5    4.8335
 40.0    4.7775
