 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    6.0307000000000004       eV
 efermi =   -11.788716900000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1535706470E+001  -0.2860214941E-004   0.1187837053E-004   0.9368538948E+000  -0.3053000000E-004   0.1267900000E-004
  -0.1532031539E+001  -0.2840573081E-004   0.1189730579E-004   0.9366482279E+000  -0.3032700000E-004   0.1270200000E-004
  -0.1528356608E+001  -0.2821029220E-004   0.1191621471E-004   0.9364412349E+000  -0.3012500000E-004   0.1272500000E-004
  -0.1524681677E+001  -0.2801396092E-004   0.1193509705E-004   0.9362329030E+000  -0.2992200000E-004   0.1274800000E-004
  -0.1521006747E+001  -0.2781673803E-004   0.1195488856E-004   0.9360232194E+000  -0.2971800000E-004   0.1277200000E-004
  -0.1517331816E+001  -0.2761956042E-004   0.1197558835E-004   0.9358121711E+000  -0.2951400000E-004   0.1279700000E-004
  -0.1513656885E+001  -0.2742242852E-004   0.1199532433E-004   0.9355997448E+000  -0.2931000000E-004   0.1282100000E-004
  -0.1509981954E+001  -0.2722534280E-004   0.1201596762E-004   0.9353859272E+000  -0.2910600000E-004   0.1284600000E-004
  -0.1506307023E+001  -0.2702830371E-004   0.1203751731E-004   0.9351707049E+000  -0.2890200000E-004   0.1287200000E-004
  -0.1502632092E+001  -0.2683037678E-004   0.1205903752E-004   0.9349540641E+000  -0.2869700000E-004   0.1289800000E-004
  -0.1498957161E+001  -0.2663156312E-004   0.1208052795E-004   0.9347359909E+000  -0.2849100000E-004   0.1292400000E-004
  -0.1495282230E+001  -0.2643373291E-004   0.1210292282E-004   0.9345164714E+000  -0.2828600000E-004   0.1295100000E-004
  -0.1491607299E+001  -0.2623501739E-004   0.1212528689E-004   0.9342954912E+000  -0.2808000000E-004   0.1297800000E-004
  -0.1487932368E+001  -0.2603541773E-004   0.1214855391E-004   0.9340730360E+000  -0.2787300000E-004   0.1300600000E-004
  -0.1484257438E+001  -0.2583680281E-004   0.1217178905E-004   0.9338490912E+000  -0.2766700000E-004   0.1303400000E-004
  -0.1480582507E+001  -0.2563730521E-004   0.1219499201E-004   0.9336236420E+000  -0.2746000000E-004   0.1306200000E-004
  -0.1476907576E+001  -0.2543692614E-004   0.1221909585E-004   0.9333966734E+000  -0.2725200000E-004   0.1309100000E-004
  -0.1473232645E+001  -0.2523753316E-004   0.1224316639E-004   0.9331681701E+000  -0.2704500000E-004   0.1312000000E-004
  -0.1469557714E+001  -0.2503726025E-004   0.1226813624E-004   0.9329381170E+000  -0.2683700000E-004   0.1315000000E-004
  -0.1465882783E+001  -0.2483610864E-004   0.1229307165E-004   0.9327064983E+000  -0.2662800000E-004   0.1318000000E-004
  -0.1462207852E+001  -0.2463501207E-004   0.1231890474E-004   0.9324732983E+000  -0.2641900000E-004   0.1321100000E-004
  -0.1458532921E+001  -0.2443397111E-004   0.1234470223E-004   0.9322385009E+000  -0.2621000000E-004   0.1324200000E-004
  -0.1454857990E+001  -0.2423205434E-004   0.1237139574E-004   0.9320020901E+000  -0.2600000000E-004   0.1327400000E-004
  -0.1451183059E+001  -0.2403112659E-004   0.1239805244E-004   0.9317640492E+000  -0.2579100000E-004   0.1330600000E-004
  -0.1447508129E+001  -0.2382839317E-004   0.1242560346E-004   0.9315243618E+000  -0.2558000000E-004   0.1333900000E-004
  -0.1443833198E+001  -0.2362571870E-004   0.1245311642E-004   0.9312830109E+000  -0.2536900000E-004   0.1337200000E-004
  -0.1440158267E+001  -0.2342310380E-004   0.1248152196E-004   0.9310399794E+000  -0.2515800000E-004   0.1340600000E-004
  -0.1436483336E+001  -0.2321961831E-004   0.1250988816E-004   0.9307952501E+000  -0.2494600000E-004   0.1344000000E-004
