natx =      622
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.45740      0.00000      2.30151   4      2.34652
     -1.46281      1.56867     -1.04220   3      2.38469
     -1.46281     -1.56867     -1.04220   3      2.38469
      2.36205      0.00000      0.57082   4      2.43005
      1.35664      1.56867     -1.54633   3      2.58696
      1.35664     -1.56867     -1.54633   3      2.58696
      0.84107     -2.31980      1.18410   3      2.73696
      0.84107      2.31980      1.18410   3      2.73696
      2.50858     -1.94424      0.07095   2      3.17460
      2.50858      1.94424      0.07095   2      3.17460
     -0.45740      0.00000     -3.15936   4      3.19230
     -0.31087      1.94424     -2.65948   2      3.30901
     -0.31087     -1.94424     -2.65948   2      3.30901
     -3.27685      0.00000      0.57082   4      3.32620
     -0.31087     -1.94424      2.80138   2      3.42410
     -0.31087      1.94424      2.80138   2      3.42410
     -1.97838     -2.31980      1.68823   3      3.48505
     -1.97838      2.31980      1.68823   3      3.48505
     -3.13032     -1.94424      0.07095   2      3.68565
     -3.13032      1.94424      0.07095   2      3.68565
      2.81945      0.00000     -2.58854   1      3.82751
     -2.81945      0.00000     -2.58854   1      3.82751
     -0.62174     -3.88847      0.14190   1      3.94042
     -0.62174      3.88847      0.14190   1      3.94042
     -2.81945      0.00000      2.87233   1      4.02487
      2.81945      0.00000      2.87233   1      4.02487
      1.35664     -1.56867      3.91454   3      4.42999
      1.35664      1.56867      3.91454   3      4.42999
     -0.16434     -3.88847     -2.15961   4      4.45097
     -0.16434      3.88847     -2.15961   4      4.45097
      4.17610      1.56867     -1.04220   3      4.58112
      4.17610     -1.56867     -1.04220   3      4.58112
      3.66052     -2.31980      1.68823   3      4.65091
      3.66052      2.31980      1.68823   3      4.65091
      2.65511     -3.88847     -0.42893   4      4.72798
      2.65511      3.88847     -0.42893   4      4.72798
     -4.28226     -1.56867     -1.54633   3      4.81556
     -4.28226      1.56867     -1.54633   3      4.81556
     -1.97838     -2.31980     -3.77264   3      4.85059
     -1.97838      2.31980     -3.77264   3      4.85059
     -1.46281     -1.56867      4.41866   3      4.91173
     -1.46281      1.56867      4.41866   3      4.91173
     -2.98379     -3.88847     -0.42893   4      4.92008
     -2.98379      3.88847     -0.42893   4      4.92008
      0.84107     -2.31980     -4.27677   3      4.93757
      0.84107      2.31980     -4.27677   3      4.93757
     -0.16434     -3.88847      3.30126   4      5.10348
     -0.16434      3.88847      3.30126   4      5.10348
      2.19771     -3.88847     -2.73043   1      5.23502
      2.19771     -3.88847      2.73043   1      5.23502
      2.19771      3.88847     -2.73043   1      5.23502
      2.19771      3.88847      2.73043   1      5.23502
      2.36205      0.00000     -4.89004   4      5.43064
     -4.79784     -2.31980      1.18410   3      5.45919
     -4.79784      2.31980      1.18410   3      5.45919
      0.00000      0.00000     -5.46087   1      5.46087
      0.00000      0.00000      5.46087   1      5.46087
     -5.63891      0.00000     -0.00000   1      5.63891
      5.63891      0.00000      0.00000   1      5.63891
      0.84107     -5.45714      1.18410   3      5.64712
      0.84107      5.45714      1.18410   3      5.64712
      5.18151      0.00000      2.30151   4      5.66965
      3.66052      2.31980     -3.77264   3      5.74575
      3.66052     -2.31980     -3.77264   3      5.74575
     -3.44119     -3.88847     -2.73043   1      5.86662
     -3.44119     -3.88847      2.73043   1      5.86662
     -3.44119      3.88847     -2.73043   1      5.86662
     -3.44119      3.88847      2.73043   1      5.86662
     -3.27685      0.00000     -4.89004   4      5.88645
     -4.28226     -1.56867      3.91454   3      6.01017
     -4.28226      1.56867      3.91454   3      6.01017
     -1.97838     -5.45714      1.68823   3      6.04521
     -1.97838      5.45714      1.68823   3      6.04521
      5.18151      0.00000     -3.15936   4      6.06874
      2.50858     -1.94424     -5.38992   2      6.25494
      2.50858      1.94424     -5.38992   2      6.25494
      5.32803     -1.94424     -2.65948   2      6.26425
      5.32803      1.94424     -2.65948   2      6.26425
      4.17610      1.56867      4.41866   3      6.27894
      4.17610     -1.56867      4.41866   3      6.27894
      5.32803     -1.94424      2.80138   2      6.32580
      5.32803      1.94424      2.80138   2      6.32580
      5.01716     -3.88847      0.14190   1      6.34919
      5.01716      3.88847      0.14190   1      6.34919
      2.50858      5.83271      0.07095   2      6.34968
      2.50858     -5.83271      0.07095   2      6.34968
      2.50858     -1.94424      5.53182   2      6.37762
      2.50858      1.94424      5.53182   2      6.37762
     -0.31087     -5.83271     -2.65948   2      6.41794
     -0.31087      5.83271     -2.65948   2      6.41794
     -1.46281      6.20827     -1.04220   3      6.46286
     -1.46281     -6.20827     -1.04220   3      6.46286
      2.36205      0.00000      6.03169   4      6.47770
     -0.31087     -5.83271      2.80138   2      6.47803
     -0.31087      5.83271      2.80138   2      6.47803
     -6.09631      0.00000      2.30151   4      6.51628
     -3.13032     -1.94424     -5.38992   2      6.52918
     -3.13032      1.94424     -5.38992   2      6.52918
      1.35664      6.20827     -1.54633   3      6.54020
      1.35664     -6.20827     -1.54633   3      6.54020
     -0.62174     -3.88847     -5.31897   1      6.61802
     -0.62174      3.88847     -5.31897   1      6.61802
     -3.13032     -5.83271      0.07095   2      6.62000
     -3.13032      5.83271      0.07095   2      6.62000
     -3.13032     -1.94424      5.53182   2      6.64680
     -3.13032      1.94424      5.53182   2      6.64680
      3.66052     -5.45714      1.68823   3      6.78454
      3.66052      5.45714      1.68823   3      6.78454
     -5.94978     -1.94424     -2.65948   2      6.80094
     -5.94978      1.94424     -2.65948   2      6.80094
     -4.79784     -2.31980     -4.27677   3      6.83311
     -4.79784      2.31980     -4.27677   3      6.83311
     -1.46281     -1.56867     -6.50307   3      6.84766
     -1.46281      1.56867     -6.50307   3      6.84766
     -0.62174     -3.88847      5.60277   1      6.84819
     -0.62174      3.88847      5.60277   1      6.84819
     -5.94978     -1.94424      2.80138   2      6.85767
     -5.94978      1.94424      2.80138   2      6.85767
     -3.27685      0.00000      6.03169   4      6.86433
     -6.09631      0.00000     -3.15936   4      6.86633
      2.65511     -3.88847      5.03194   4      6.89132
      2.65511      3.88847      5.03194   4      6.89132
     -1.97838     -5.45714     -3.77264   3      6.92295
     -1.97838      5.45714     -3.77264   3      6.92295
      6.47997     -2.31980      1.18410   3      6.98381
      6.47997      2.31980      1.18410   3      6.98381
      0.84107      5.45714     -4.27677   3      6.98416
      0.84107     -5.45714     -4.27677   3      6.98416
     -2.98379     -3.88847      5.03194   4      7.02450
     -2.98379      3.88847      5.03194   4      7.02450
      5.47456     -3.88847     -2.15961   4      7.05372
      5.47456      3.88847     -2.15961   4      7.05372
      0.84107     -2.31980      6.64497   3      7.08833
      0.84107      2.31980      6.64497   3      7.08833
      1.35664     -1.56867     -7.00720   3      7.30767
      1.35664      1.56867     -7.00720   3      7.30767
     -5.80325     -3.88847     -2.15961   4      7.31176
     -5.80325      3.88847     -2.15961   4      7.31176
      6.99555      1.56867     -1.54633   3      7.33414
