# edge, bohr, edge*hart      -0.40316      0.52918    -10.97048
# ispec, ik0      2   301
 # ie, em(ie)*hart, xk(ie)
  183           -22.77048            -1.75987
  184           -22.67048            -1.75239
  185           -22.57048            -1.74489
  186           -22.47048            -1.73735
  187           -22.37048            -1.72978
  188           -22.27048            -1.72218
  189           -22.17048            -1.71454
  190           -22.07048            -1.70687
  191           -21.97048            -1.69916
  192           -21.87048            -1.69142
  193           -21.77048            -1.68364
  194           -21.67048            -1.67583
  195           -21.57048            -1.66798
  196           -21.47048            -1.66010
  197           -21.37048            -1.65217
  198           -21.27048            -1.64421
  199           -21.17048            -1.63621
  200           -21.07048            -1.62817
  201           -20.97048            -1.62009
  202           -20.87048            -1.61197
  203           -20.77048            -1.60380
  204           -20.67048            -1.59560
  205           -20.57048            -1.58735
  206           -20.47048            -1.57907
  207           -20.37048            -1.57073
  208           -20.27048            -1.56236
  209           -20.17048            -1.55393
  210           -20.07048            -1.54546
  211           -19.97048            -1.53695
  212           -19.87048            -1.52839
  213           -19.77048            -1.51978
  214           -19.67048            -1.51112
  215           -19.57048            -1.50241
  216           -19.47048            -1.49365
  217           -19.37048            -1.48483
  218           -19.27048            -1.47597
  219           -19.17048            -1.46705
  220           -19.07048            -1.45808
  221           -18.97048            -1.44905
  222           -18.87048            -1.43997
  223           -18.77048            -1.43082
  224           -18.67048            -1.42162
  225           -18.57048            -1.41236
  226           -18.47048            -1.40304
  227           -18.37048            -1.39365
  228           -18.27048            -1.38420
  229           -18.17048            -1.37469
  230           -18.07048            -1.36511
  231           -17.97048            -1.35546
  232           -17.87048            -1.34575
  233           -17.77048            -1.33596
  234           -17.67048            -1.32610
  235           -17.57048            -1.31617
  236           -17.47048            -1.30616
  237           -17.37048            -1.29607
  238           -17.27048            -1.28590
  239           -17.17048            -1.27566
  240           -17.07048            -1.26533
  241           -16.97048            -1.25491
  242           -16.87048            -1.24441
  243           -16.77048            -1.23382
  244           -16.67048            -1.22314
  245           -16.57048            -1.21236
  246           -16.47048            -1.20149
  247           -16.37048            -1.19052
  248           -16.27048            -1.17944
  249           -16.17048            -1.16826
  250           -16.07048            -1.15697
  251           -15.97048            -1.14557
  252           -15.87048            -1.13406
  253           -15.77048            -1.12243
  254           -15.67048            -1.11068
  255           -15.57048            -1.09880
  256           -15.47048            -1.08679
  257           -15.37048            -1.07464
  258           -15.27048            -1.06236
  259           -15.17048            -1.04994
  260           -15.07048            -1.03736
  261           -14.97048            -1.02463
  262           -14.87048            -1.01174
  263           -14.77048            -0.99869
  264           -14.67048            -0.98546
  265           -14.57048            -0.97205
  266           -14.47048            -0.95846
  267           -14.37048            -0.94467
  268           -14.27048            -0.93067
  269           -14.17048            -0.91646
  270           -14.07048            -0.90203
  271           -13.97048            -0.88736
  272           -13.87048            -0.87244
  273           -13.77048            -0.85727
  274           -13.67048            -0.84182
  275           -13.57048            -0.82609
  276           -13.47048            -0.81004
  277           -13.37048            -0.79368
  278           -13.27048            -0.77697
  279           -13.17048            -0.75989
  280           -13.07048            -0.74242
  281           -12.97048            -0.72453
  282           -12.87048            -0.70618
  283           -12.77048            -0.68734
  284           -12.67048            -0.66798
  285           -12.57048            -0.64803
  286           -12.47048            -0.62746
  287           -12.37048            -0.60618
  288           -12.27048            -0.58413
  289           -12.17048            -0.56121
  290           -12.07048            -0.53732
  291           -11.97048            -0.51232
  292           -11.87048            -0.48603
  293           -11.77048            -0.45823
  294           -11.67048            -0.42863
  295           -11.57048            -0.39684
  296           -11.47048            -0.36226
  297           -11.37048            -0.32402
  298           -11.27048            -0.28061
  299           -11.17048            -0.22911
  300           -11.07048            -0.16201
  301           -10.97048             0.00000
  302           -10.87048             0.16201
  303           -10.77048             0.22911
  304           -10.67048             0.28061
  305           -10.57048             0.32402
  306           -10.47048             0.36226
  307           -10.37048             0.39684
  308           -10.27048             0.42863
  309           -10.17048             0.45823
  310           -10.07048             0.48603
  311            -9.97048             0.51232
  312            -9.87048             0.53732
  313            -9.77048             0.56121
  314            -9.67048             0.58413
  315            -9.57048             0.60618
  316            -9.47048             0.62746
  317            -9.37048             0.64803
  318            -9.27048             0.66798
  319            -9.17048             0.68734
  320            -9.07048             0.70618
  321            -8.97048             0.72453
  322            -8.87048             0.74242
  323            -8.77048             0.75989
  324            -8.67048             0.77697
  325            -8.57048             0.79368
  326            -8.47048             0.81004
  327            -8.37048             0.82609
  328            -8.27048             0.84182
  329            -8.17048             0.85727
  330            -8.07048             0.87244
  331            -7.97048             0.88736
  332            -7.87048             0.90203
  333            -7.77048             0.91646
  334            -7.67048             0.93067
  335            -7.57048             0.94467
  336            -7.47048             0.95846
  337            -7.37048             0.97205
  338            -7.27048             0.98546
  339            -7.17048             0.99869
  340            -7.07048             1.01174
  341            -6.97048             1.02463
  342            -6.87048             1.03736
  343            -6.77048             1.04994
  344            -6.67048             1.06236
  345            -6.57048             1.07464
  346            -6.47048             1.08679
  347            -6.37048             1.09880
  348            -6.27048             1.11068
  349            -6.17048             1.12243
  350            -6.07048             1.13406
  351            -5.97048             1.14557
  352           -10.97048             0.00000
  353           -10.97048             0.00000
  354           -10.97048             0.00000
  355           -10.97048             0.00000
  356           -10.97048             0.00000
  357           -10.97048             0.00000
  358           -10.97048             0.00000
  359           -10.97048             0.00000
  360           -10.97048             0.00000
  361           -10.97048             0.00000
  362           -10.97048             0.00000
  363           -10.97048             0.00000
  364           -10.97048             0.00000
  365           -10.97048             0.00000
  366           -10.97048             0.00000
