natx =      512
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.55706      1.87526     -1.31204   3      2.35550
      0.55706     -1.87526     -1.31204   3      2.35550
      0.73977      0.00000      2.25548   3      2.37369
     -2.38739      0.00000      0.42784   3      2.42542
     -1.83032     -1.87526     -0.88420   2      2.76559
     -1.83032      1.87526     -0.88420   2      2.76559
     -0.75054      0.00000     -2.73173   1      2.83296
     -1.07979     -1.87526      1.84753   1      2.84533
     -1.07979      1.87526      1.84753   1      2.84533
      2.04736     -1.87526      0.83578   1      2.89945
      2.04736      1.87526      0.83578   1      2.89945
      2.37662      0.00000     -1.71998   1      2.93371
      0.00000     -3.75052     -0.00000   2      3.75052
     -0.00000      3.75052      0.00000   2      3.75052
      3.86692      0.00000      0.42784   3      3.89051
     -3.12715      0.00000      2.68331   2      4.12059
      3.12715      0.00000      2.68331   2      4.12059
      1.29683     -1.87526      3.56751   2      4.23385
      1.29683      1.87526     -3.56751   2      4.23385
      1.29683      1.87526      3.56751   2      4.23385
      1.29683     -1.87526     -3.56751   2      4.23385
     -3.87769      0.00000     -1.71998   1      4.24203
      0.73977     -3.75052      2.25548   3      4.43856
      0.73977      3.75052      2.25548   3      4.43856
     -2.38739     -3.75052      0.42784   3      4.46643
     -2.38739      3.75052      0.42784   3      4.46643
     -0.75054      0.00000      4.40330   1      4.46680
     -2.57009     -1.87526     -3.13968   3      4.46984
     -2.57009      1.87526     -3.13968   3      4.46984
     -4.20694     -1.87526      0.83578   1      4.68118
     -4.20694      1.87526      0.83578   1      4.68118
     -0.75054     -3.75052     -2.73173   1      4.70022
     -0.75054      3.75052     -2.73173   1      4.70022
      2.37662     -3.75052     -1.71998   1      4.76162
      2.37662      3.75052     -1.71998   1      4.76162
      4.42398     -1.87526     -0.88420   2      4.88569
      4.42398      1.87526     -0.88420   2      4.88569
      0.73977      0.00000     -4.87955   3      4.93531
     -2.57009     -1.87526      3.99535   3      5.10733
