#HD#     0.1760709894E+01     0.2017342988E+02 
    0.1000000000E+00     0.4132839174E-02    -0.3950271010E-04     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1562552745E+05 
    0.2000000000E+00     0.8273784233E-02    -0.1573834709E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5546480068E+04 
    0.3000000000E+00     0.1240774715E-01    -0.3527448354E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3030829747E+04 
    0.4000000000E+00     0.1653309749E-01    -0.6247064464E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1976130339E+04 
    0.5000000000E+00     0.2064823182E-01    -0.9724040170E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1419383772E+04 
    0.6000000000E+00     0.2475157295E-01    -0.1394988785E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1083843274E+04 
    0.7000000000E+00     0.2884156905E-01    -0.1891626986E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.8633265493E+03 
    0.8000000000E+00     0.3291669291E-01    -0.2461499347E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7092622515E+03 
    0.9000000000E+00     0.3697544120E-01    -0.3103800596E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5966079280E+03 
    0.1000000000E+01     0.4101633371E-01    -0.3817738994E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5112759258E+03 
    0.1100000000E+01     0.4503791265E-01    -0.4602535877E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4447958614E+03 
    0.1200000000E+01     0.4903874204E-01    -0.5457425217E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3917999781E+03 
    0.1300000000E+01     0.5301740695E-01    -0.6381653201E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3487386277E+03 
    0.1400000000E+01     0.5697251295E-01    -0.7374477819E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3131802178E+03 
    0.1500000000E+01     0.6090268549E-01    -0.8435168471E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2834088751E+03 
    0.1600000000E+01     0.6480656925E-01    -0.9563005581E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2581827128E+03 
    0.1700000000E+01     0.6868282765E-01    -0.1075728023E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2365830116E+03 
    0.1800000000E+01     0.7253014224E-01    -0.1201729381E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2179170198E+03 
    0.1900000000E+01     0.7634721218E-01    -0.1334235765E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2016535167E+03 
    0.2000000000E+01     0.8013275374E-01    -0.1473179270E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1873790257E+03 
    0.2100000000E+01     0.8388549975E-01    -0.1618492923E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1747673980E+03 
    0.2200000000E+01     0.8760419919E-01    -0.1770110645E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1635582685E+03 
    0.2300000000E+01     0.9128761664E-01    -0.1927967228E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1535415244E+03 
    0.2400000000E+01     0.9493453187E-01    -0.2091998302E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1445459311E+03 
    0.2500000000E+01     0.9854373937E-01    -0.2262140304E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1364306802E+03 
    0.2600000000E+01     0.1021140480E+00    -0.2438330457E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1290790285E+03 
    0.2700000000E+01     0.1056442803E+00    -0.2620506735E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1223934508E+03 
