 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.78795999999999999       eV
 efermi =   -13.291476899999999       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1590931862E+001  -0.4855770475E-003   0.1698086744E-004   0.9916414065E+000  -0.4896700000E-003   0.1712400000E-004
  -0.1587256931E+001  -0.4834115638E-003   0.1690403472E-004   0.9916134642E+000  -0.4875000000E-003   0.1704700000E-004
  -0.1583582000E+001  -0.4812560263E-003   0.1682720313E-004   0.9915853346E+000  -0.4853400000E-003   0.1697000000E-004
  -0.1579907069E+001  -0.4791104344E-003   0.1675235578E-004   0.9915570157E+000  -0.4831900000E-003   0.1689500000E-004
  -0.1576232138E+001  -0.4769648723E-003   0.1667750946E-004   0.9915285055E+000  -0.4810400000E-003   0.1682000000E-004
  -0.1572557207E+001  -0.4748391703E-003   0.1660365569E-004   0.9914998022E+000  -0.4789100000E-003   0.1674600000E-004
  -0.1568882276E+001  -0.4727134975E-003   0.1652980291E-004   0.9914709038E+000  -0.4767800000E-003   0.1667200000E-004
  -0.1565207345E+001  -0.4706076831E-003   0.1645793402E-004   0.9914418082E+000  -0.4746700000E-003   0.1660000000E-004
  -0.1561532415E+001  -0.4685018974E-003   0.1638606602E-004   0.9914125135E+000  -0.4725600000E-003   0.1652800000E-004
  -0.1557857484E+001  -0.4664159683E-003   0.1631519032E-004   0.9913830177E+000  -0.4704700000E-003   0.1645700000E-004
  -0.1554182553E+001  -0.4643300673E-003   0.1624530683E-004   0.9913533185E+000  -0.4683800000E-003   0.1638700000E-004
  -0.1550507622E+001  -0.4622541080E-003   0.1617542415E-004   0.9913234140E+000  -0.4663000000E-003   0.1631700000E-004
  -0.1546832691E+001  -0.4601880896E-003   0.1610752486E-004   0.9912933020E+000  -0.4642300000E-003   0.1624900000E-004
  -0.1543157760E+001  -0.4581320116E-003   0.1603962628E-004   0.9912629803E+000  -0.4621700000E-003   0.1618100000E-004
  -0.1539482829E+001  -0.4560858734E-003   0.1597271965E-004   0.9912324467E+000  -0.4601200000E-003   0.1611400000E-004
  -0.1535807898E+001  -0.4540397622E-003   0.1590581366E-004   0.9912016990E+000  -0.4580700000E-003   0.1604700000E-004
  -0.1532132967E+001  -0.4520035902E-003   0.1584089068E-004   0.9911707349E+000  -0.4560300000E-003   0.1598200000E-004
  -0.1528458036E+001  -0.4499872681E-003   0.1577596825E-004   0.9911395522E+000  -0.4540100000E-003   0.1591700000E-004
  -0.1524783106E+001  -0.4479709720E-003   0.1571104637E-004   0.9911081484E+000  -0.4519900000E-003   0.1585200000E-004
  -0.1521108175E+001  -0.4459646131E-003   0.1564810720E-004   0.9910765214E+000  -0.4499800000E-003   0.1578900000E-004
  -0.1517433244E+001  -0.4439582802E-003   0.1558516846E-004   0.9910446686E+000  -0.4479700000E-003   0.1572600000E-004
  -0.1513758313E+001  -0.4419717938E-003   0.1552322117E-004   0.9910125877E+000  -0.4459800000E-003   0.1566400000E-004
  -0.1510083382E+001  -0.4399853328E-003   0.1546226525E-004   0.9909802761E+000  -0.4439900000E-003   0.1560300000E-004
  -0.1506408451E+001  -0.4380088068E-003   0.1540130964E-004   0.9909477315E+000  -0.4420100000E-003   0.1554200000E-004
  -0.1502733520E+001  -0.4360422151E-003   0.1534134527E-004   0.9909149512E+000  -0.4400400000E-003   0.1548200000E-004
  -0.1499058589E+001  -0.4340756482E-003   0.1528138117E-004   0.9908819327E+000  -0.4380700000E-003   0.1542200000E-004
  -0.1495383658E+001  -0.4321190149E-003   0.1522339902E-004   0.9908486733E+000  -0.4361100000E-003   0.1536400000E-004
  -0.1491708727E+001  -0.4301723145E-003   0.1516541700E-004   0.9908151706E+000  -0.4341600000E-003   0.1530600000E-004
  -0.1488033797E+001  -0.4282355461E-003   0.1510743512E-004   0.9907814217E+000  -0.4322200000E-003   0.1524800000E-004
  -0.1484358866E+001  -0.4263087090E-003   0.1505143486E-004   0.9907474239E+000  -0.4302900000E-003   0.1519200000E-004
  -0.1480683935E+001  -0.4243818954E-003   0.1499543461E-004   0.9907131745E+000  -0.4283600000E-003   0.1513600000E-004
  -0.1477009004E+001  -0.4224650123E-003   0.1493943435E-004   0.9906786707E+000  -0.4264400000E-003   0.1508000000E-004
  -0.1473334073E+001  -0.4205481525E-003   0.1488442474E-004   0.9906439096E+000  -0.4245200000E-003   0.1502500000E-004
  -0.1469659142E+001  -0.4186511284E-003   0.1483040567E-004   0.9906088883E+000  -0.4226200000E-003   0.1497100000E-004
  -0.1465984211E+001  -0.4167541267E-003   0.1477737702E-004   0.9905736040E+000  -0.4207200000E-003   0.1491800000E-004
  -0.1462309280E+001  -0.4148571476E-003   0.1472434817E-004   0.9905380536E+000  -0.4188200000E-003   0.1486500000E-004
  -0.1458634349E+001  -0.4129800015E-003   0.1467230959E-004   0.9905022341E+000  -0.4169400000E-003   0.1481300000E-004
  -0.1454959418E+001  -0.4111028771E-003   0.1462027073E-004   0.9904661425E+000  -0.4150600000E-003   0.1476100000E-004
  -0.1451284488E+001  -0.4092257747E-003   0.1456922200E-004   0.9904297756E+000  -0.4131800000E-003   0.1471000000E-004
  -0.1447609557E+001  -0.4073685024E-003   0.1451916329E-004   0.9903931303E+000  -0.4113200000E-003   0.1466000000E-004
  -0.1443934626E+001  -0.4055112510E-003   0.1446910413E-004   0.9903562034E+000  -0.4094600000E-003   0.1461000000E-004
  -0.1440259695E+001  -0.4036540210E-003   0.1442003484E-004   0.9903189916E+000  -0.4076000000E-003   0.1456100000E-004
  -0.1436584764E+001  -0.4018067152E-003   0.1437096501E-004   0.9902814915E+000  -0.4057500000E-003   0.1451200000E-004
  -0.1432909833E+001  -0.3999693329E-003   0.1432288488E-004   0.9902437000E+000  -0.4039100000E-003   0.1446400000E-004
  -0.1429234902E+001  -0.3981319710E-003   0.1427579433E-004   0.9902056134E+000  -0.4020700000E-003   0.1441700000E-004
  -0.1425559971E+001  -0.3963045315E-003   0.1422870307E-004   0.9901672284E+000  -0.4002400000E-003   0.1437000000E-004
  -0.1421885040E+001  -0.3944870135E-003   0.1418260123E-004   0.9901285415E+000  -0.3984200000E-003   0.1432400000E-004
  -0.1418210109E+001  -0.3926695152E-003   0.1413649858E-004   0.9900895491E+000  -0.3966000000E-003   0.1427800000E-004
  -0.1414535179E+001  -0.3908619372E-003   0.1409138517E-004   0.9900502474E+000  -0.3947900000E-003   0.1423300000E-004
  -0.1410860248E+001  -0.3890543785E-003   0.1404726087E-004   0.9900106330E+000  -0.3929800000E-003   0.1418900000E-004
  -0.1407185317E+001  -0.3872567392E-003   0.1400313558E-004   0.9899707019E+000  -0.3911800000E-003   0.1414500000E-004
  -0.1403510386E+001  -0.3854690181E-003   0.1395999921E-004   0.9899304504E+000  -0.3893900000E-003   0.1410200000E-004
  -0.1399835455E+001  -0.3836813154E-003   0.1391686175E-004   0.9898898746E+000  -0.3876000000E-003   0.1405900000E-004
  -0.1396160524E+001  -0.3818936314E-003   0.1387471302E-004   0.9898489706E+000  -0.3858100000E-003   0.1401700000E-004
  -0.1392485593E+001  -0.3801158642E-003   0.1383256309E-004   0.9898077344E+000  -0.3840300000E-003   0.1397500000E-004
  -0.1388810662E+001  -0.3783480131E-003   0.1379140170E-004   0.9897661619E+000  -0.3822600000E-003   0.1393400000E-004
  -0.1385135731E+001  -0.3765801795E-003   0.1375122872E-004   0.9897242490E+000  -0.3804900000E-003   0.1389400000E-004
  -0.1381460800E+001  -0.3748123638E-003   0.1371105431E-004   0.9896819916E+000  -0.3787200000E-003   0.1385400000E-004
  -0.1377785870E+001  -0.3730643590E-003   0.1367186811E-004   0.9896393852E+000  -0.3769700000E-003   0.1381500000E-004
  -0.1374110939E+001  -0.3713064749E-003   0.1363268036E-004   0.9895964256E+000  -0.3752100000E-003   0.1377600000E-004
  -0.1370436008E+001  -0.3695585039E-003   0.1359448060E-004   0.9895531085E+000  -0.3734600000E-003   0.1373800000E-004
  -0.1366761077E+001  -0.3678204450E-003   0.1355627918E-004   0.9895094292E+000  -0.3717200000E-003   0.1370000000E-004
  -0.1363086146E+001  -0.3660824025E-003   0.1351906553E-004   0.9894653833E+000  -0.3699800000E-003   0.1366300000E-004
  -0.1359411215E+001  -0.3643443766E-003   0.1348283950E-004   0.9894209661E+000  -0.3682400000E-003   0.1362700000E-004
  -0.1355736284E+001  -0.3626162611E-003   0.1344661157E-004   0.9893761729E+000  -0.3665100000E-003   0.1359100000E-004
  -0.1352061353E+001  -0.3608980551E-003   0.1341038169E-004   0.9893309989E+000  -0.3647900000E-003   0.1355500000E-004
  -0.1348386422E+001  -0.3591798644E-003   0.1337513914E-004   0.9892854392E+000  -0.3630700000E-003   0.1352000000E-004
  -0.1344711491E+001  -0.3574616893E-003   0.1334088375E-004   0.9892394889E+000  -0.3613500000E-003   0.1348600000E-004
  -0.1341036561E+001  -0.3557534219E-003   0.1330662616E-004   0.9891931430E+000  -0.3596400000E-003   0.1345200000E-004
  -0.1337361630E+001  -0.3540451696E-003   0.1327335549E-004   0.9891463962E+000  -0.3579300000E-003   0.1341900000E-004
  -0.1333686699E+001  -0.3523468235E-003   0.1324008247E-004   0.9890992435E+000  -0.3562300000E-003   0.1338600000E-004
  -0.1330011768E+001  -0.3506484919E-003   0.1320779613E-004   0.9890516793E+000  -0.3545300000E-003   0.1335400000E-004
  -0.1326336837E+001  -0.3489501749E-003   0.1317550727E-004   0.9890036985E+000  -0.3528300000E-003   0.1332200000E-004
  -0.1322661906E+001  -0.3472617624E-003   0.1314420483E-004   0.9889552954E+000  -0.3511400000E-003   0.1329100000E-004
  -0.1318986975E+001  -0.3455733640E-003   0.1311388863E-004   0.9889064645E+000  -0.3494500000E-003   0.1326100000E-004
  -0.1315312044E+001  -0.3438948685E-003   0.1308356961E-004   0.9888572001E+000  -0.3477700000E-003   0.1323100000E-004
  -0.1311637113E+001  -0.3422163864E-003   0.1305324776E-004   0.9888074964E+000  -0.3460900000E-003   0.1320100000E-004
  -0.1307962182E+001  -0.3405379180E-003   0.1302490054E-004   0.9887573474E+000  -0.3444100000E-003   0.1317300000E-004
  -0.1304287252E+001  -0.3388693505E-003   0.1299556149E-004   0.9887067472E+000  -0.3427400000E-003   0.1314400000E-004
  -0.1300612321E+001  -0.3372007961E-003   0.1296720803E-004   0.9886556897E+000  -0.3410700000E-003   0.1311600000E-004
  -0.1296937390E+001  -0.3355322548E-003   0.1293983996E-004   0.9886041686E+000  -0.3394000000E-003   0.1308900000E-004
