natx =      356
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -2.08157     -1.20180      0.05551   3      2.40423
      2.08157     -1.20180      0.05551   3      2.40423
      0.00000      2.40359      0.05551   3      2.40423
     -2.08157      1.20180     -2.03003   1      3.14615
     -0.00000     -2.40359     -2.03003   1      3.14615
      2.08157      1.20180     -2.03003   1      3.14615
     -2.08157      1.20180      2.07003   2      3.17211
     -0.00000     -2.40359      2.07003   2      3.17211
      2.08157      1.20180      2.07003   2      3.17211
     -0.00000      0.00000     -4.11556   3      4.11556
     -0.00000      0.00000      4.14006   4      4.14006
     -2.08157      3.60539      0.00000   4      4.16315
     -4.16315      0.00000      0.00000   4      4.16315
      2.08157     -3.60539      0.00000   4      4.16315
      2.08157      3.60539      0.00000   4      4.16315
      4.16315      0.00000      0.00000   4      4.16315
     -2.08157     -3.60539      0.00000   4      4.16315
     -2.08157     -1.20180     -4.06005   4      4.71819
      2.08157     -1.20180     -4.06005   4      4.71819
      0.00000      2.40359     -4.06005   4      4.71819
     -2.08157     -1.20180      4.08455   3      4.73928
      2.08157     -1.20180      4.08455   3      4.73928
      0.00000      2.40359      4.08455   3      4.73928
     -4.16315      2.40359      0.05551   3      4.80751
     -0.00000     -4.80719      0.05551   3      4.80751
      4.16315      2.40359      0.05551   3      4.80751
     -4.16315     -2.40359     -2.03003   1      5.21824
      4.16315     -2.40359     -2.03003   1      5.21824
      0.00000      4.80719     -2.03003   1      5.21824
     -4.16315     -2.40359      2.07003   2      5.23393
      4.16315     -2.40359      2.07003   2      5.23393
      0.00000      4.80719      2.07003   2      5.23393
     -4.16315      0.00000     -4.11556   3      5.85403
      2.08157     -3.60539     -4.11556   3      5.85403
      2.08157      3.60539     -4.11556   3      5.85403
      4.16315      0.00000     -4.11556   3      5.85403
     -2.08157     -3.60539     -4.11556   3      5.85403
     -2.08157      3.60539     -4.11556   3      5.85403
     -2.08157     -3.60539      4.14006   4      5.87128
     -2.08157      3.60539      4.14006   4      5.87128
     -4.16315      0.00000      4.14006   4      5.87128
      2.08157     -3.60539      4.14006   4      5.87128
      2.08157      3.60539      4.14006   4      5.87128
      4.16315      0.00000      4.14006   4      5.87128
     -4.16315      2.40359     -4.06005   4      6.29230
     -0.00000     -4.80719     -4.06005   4      6.29230
      4.16315      2.40359     -4.06005   4      6.29230
     -4.16315      2.40359      4.08455   3      6.30814
     -0.00000     -4.80719      4.08455   3      6.30814
      4.16315      2.40359      4.08455   3      6.30814
     -6.24472     -1.20180      0.05551   3      6.35955
     -4.16315     -4.80719      0.05551   3      6.35955
      4.16315     -4.80719      0.05551   3      6.35955
     -2.08157      6.00898      0.05551   3      6.35955
      6.24472     -1.20180      0.05551   3      6.35955
      2.08157      6.00898      0.05551   3      6.35955
      2.08157      1.20180     -6.13008   2      6.58446
     -2.08157      1.20180     -6.13008   2      6.58446
     -0.00000     -2.40359     -6.13008   2      6.58446
