 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    1.2533000000000001       eV
 efermi =   -10.661956900000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1494298819E+001  -0.8252840785E-004   0.7166275951E-005   0.9867098021E+000  -0.8364000000E-004   0.7262800000E-005
  -0.1490623888E+001  -0.8195242856E-004   0.7180161487E-005   0.9866654052E+000  -0.8306000000E-004   0.7277200000E-005
  -0.1486948957E+001  -0.8137548961E-004   0.7194240899E-005   0.9866207109E+000  -0.8247900000E-004   0.7291800000E-005
  -0.1483274026E+001  -0.8079660484E-004   0.7208514127E-005   0.9865757160E+000  -0.8189600000E-004   0.7306600000E-005
  -0.1479599095E+001  -0.8021774786E-004   0.7222981107E-005   0.9865304178E+000  -0.8131300000E-004   0.7321600000E-005
  -0.1475924164E+001  -0.7963694598E-004   0.7237641776E-005   0.9864848129E+000  -0.8072800000E-004   0.7336800000E-005
  -0.1472249233E+001  -0.7905617264E-004   0.7252594713E-005   0.9864388984E+000  -0.8014300000E-004   0.7352300000E-005
  -0.1468574302E+001  -0.7847345534E-004   0.7267741200E-005   0.9863926711E+000  -0.7955600000E-004   0.7368000000E-005
  -0.1464899372E+001  -0.7788978101E-004   0.7282982537E-005   0.9863461277E+000  -0.7896800000E-004   0.7383800000E-005
  -0.1461224441E+001  -0.7730416379E-004   0.7298614561E-005   0.9862992650E+000  -0.7837800000E-004   0.7400000000E-005
  -0.1457549510E+001  -0.7671759052E-004   0.7314341299E-005   0.9862520797E+000  -0.7778700000E-004   0.7416300000E-005
  -0.1453874579E+001  -0.7613006166E-004   0.7330359937E-005   0.9862045685E+000  -0.7719500000E-004   0.7432900000E-005
  -0.1450199648E+001  -0.7554157767E-004   0.7346670392E-005   0.9861567279E+000  -0.7660200000E-004   0.7449800000E-005
  -0.1446524717E+001  -0.7495115291E-004   0.7363173967E-005   0.9861085547E+000  -0.7600700000E-004   0.7466900000E-005
  -0.1442849786E+001  -0.7435977406E-004   0.7379870590E-005   0.9860600451E+000  -0.7541100000E-004   0.7484200000E-005
  -0.1439174855E+001  -0.7376645560E-004   0.7396858789E-005   0.9860111959E+000  -0.7481300000E-004   0.7501800000E-005
  -0.1435499924E+001  -0.7317218411E-004   0.7414039880E-005   0.9859620032E+000  -0.7421400000E-004   0.7519600000E-005
  -0.1431824993E+001  -0.7257696010E-004   0.7431512377E-005   0.9859124636E+000  -0.7361400000E-004   0.7537700000E-005
  -0.1428150063E+001  -0.7197979821E-004   0.7449177605E-005   0.9858625734E+000  -0.7301200000E-004   0.7556000000E-005
  -0.1424475132E+001  -0.7138168491E-004   0.7467134065E-005   0.9858123288E+000  -0.7240900000E-004   0.7574600000E-005
  -0.1420800201E+001  -0.7078163497E-004   0.7485381666E-005   0.9857617260E+000  -0.7180400000E-004   0.7593500000E-005
  -0.1417125270E+001  -0.7018063477E-004   0.7503821740E-005   0.9857107611E+000  -0.7119800000E-004   0.7612600000E-005
  -0.1413450339E+001  -0.6957868485E-004   0.7522552773E-005   0.9856594304E+000  -0.7059100000E-004   0.7632000000E-005
  -0.1409775408E+001  -0.6897381454E-004   0.7541574666E-005   0.9856077298E+000  -0.6998100000E-004   0.7651700000E-005
