 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    1.5088999999999999       eV
 efermi =   -7.4474612000000011       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1376168323E+001  -0.8090575619E-005   0.7928018232E-005   0.9840035537E+000  -0.8222100000E-005   0.8056900000E-005
  -0.1372493392E+001  -0.7565395870E-005   0.7959074323E-005   0.9839501444E+000  -0.7688800000E-005   0.8088900000E-005
  -0.1368818461E+001  -0.7038204347E-005   0.7990517650E-005   0.9838963775E+000  -0.7153400000E-005   0.8121300000E-005
  -0.1365143530E+001  -0.6509001938E-005   0.8022348086E-005   0.9838422495E+000  -0.6615900000E-005   0.8154100000E-005
  -0.1361468599E+001  -0.5977789546E-005   0.8054565500E-005   0.9837877567E+000  -0.6076300000E-005   0.8187300000E-005
  -0.1357793669E+001  -0.5444469710E-005   0.8087169760E-005   0.9837328954E+000  -0.5534500000E-005   0.8220900000E-005
  -0.1354118738E+001  -0.4909043372E-005   0.8120062363E-005   0.9836776619E+000  -0.4990500000E-005   0.8254800000E-005
  -0.1350443807E+001  -0.4371314763E-005   0.8153439916E-005   0.9836220523E+000  -0.4444100000E-005   0.8289200000E-005
  -0.1346768876E+001  -0.3831579955E-005   0.8187105551E-005   0.9835660629E+000  -0.3895600000E-005   0.8323900000E-005
  -0.1343093945E+001  -0.3289643210E-005   0.8221157496E-005   0.9835096897E+000  -0.3344800000E-005   0.8359000000E-005
  -0.1339419014E+001  -0.2745505541E-005   0.8255693956E-005   0.9834529288E+000  -0.2791700000E-005   0.8394600000E-005
  -0.1335744083E+001  -0.2199266314E-005   0.8290616430E-005   0.9833957761E+000  -0.2236400000E-005   0.8430600000E-005
  -0.1332069152E+001  -0.1650926550E-005   0.8325924774E-005   0.9833382277E+000  -0.1678900000E-005   0.8467000000E-005
  -0.1328394221E+001  -0.1099995648E-005   0.8361618839E-005   0.9832802792E+000  -0.1118700000E-005   0.8503800000E-005
  -0.1324719290E+001  -0.5468778679E-006   0.8397796798E-005   0.9832219267E+000  -0.5562100000E-006   0.8541100000E-005
  -0.1321044360E+001   0.8687524682E-008   0.8434360167E-005   0.9831631658E+000   0.8836300000E-008   0.8578800000E-005
  -0.1317369429E+001   0.5666218170E-006   0.8471308791E-005   0.9831039923E+000   0.5763600000E-006   0.8616900000E-005
  -0.1313694498E+001   0.1126962102E-005   0.8508839124E-005   0.9830444018E+000   0.1146400000E-005   0.8655600000E-005
  -0.1310019567E+001   0.1689651868E-005   0.8546656076E-005   0.9829843898E+000   0.1718900000E-005   0.8694600000E-005
  -0.1306344636E+001   0.2254925838E-005   0.8585054381E-005   0.9829239519E+000   0.2294100000E-005   0.8734200000E-005
  -0.1302669705E+001   0.2822586204E-005   0.8623935555E-005   0.9828630836E+000   0.2871800000E-005   0.8774300000E-005
  -0.1298994774E+001   0.3392730026E-005   0.8663201132E-005   0.9828017802E+000   0.3452100000E-005   0.8814800000E-005
  -0.1295319843E+001   0.3965650872E-005   0.8702949221E-005   0.9827400371E+000   0.4035300000E-005   0.8855800000E-005
  -0.1291644912E+001   0.4540954343E-005   0.8743179630E-005   0.9826778495E+000   0.4621000000E-005   0.8897300000E-005
  -0.1287969981E+001   0.5118933950E-005   0.8783990431E-005   0.9826152126E+000   0.5209500000E-005   0.8939400000E-005
  -0.1284295051E+001   0.5699490091E-005   0.8825184900E-005   0.9825521215E+000   0.5800700000E-005   0.8981900000E-005
  -0.1280620120E+001   0.6282621418E-005   0.8866959356E-005   0.9824885713E+000   0.6394600000E-005   0.9025000000E-005
  -0.1276945189E+001   0.6868523047E-005   0.8909215337E-005   0.9824245569E+000   0.6991400000E-005   0.9068600000E-005
  -0.1273270258E+001   0.7457193552E-005   0.8952050876E-005   0.9823600733E+000   0.7591100000E-005   0.9112800000E-005
  -0.1269595327E+001   0.8048533256E-005   0.8995367518E-005   0.9822951152E+000   0.8193600000E-005   0.9157500000E-005
  -0.1265920396E+001   0.8642737155E-005   0.9039263276E-005   0.9822296775E+000   0.8799100000E-005   0.9202800000E-005
  -0.1262245465E+001   0.9239803739E-005   0.9083639702E-005   0.9821637548E+000   0.9407600000E-005   0.9248600000E-005
  -0.1258570534E+001   0.9839633266E-005   0.9128693000E-005   0.9820973416E+000   0.1001900000E-004   0.9295100000E-005
  -0.1254895603E+001   0.1044291162E-004   0.9174226504E-005   0.9820304326E+000   0.1063400000E-004   0.9342100000E-005
  -0.1251220672E+001   0.1104806596E-004   0.9220338188E-005   0.9819630220E+000   0.1125100000E-004   0.9389700000E-005
  -0.1247545741E+001   0.1165705868E-004   0.9267027806E-005   0.9818951044E+000   0.1187200000E-004   0.9437900000E-005
  -0.1243870811E+001   0.1226890612E-004   0.9314393290E-005   0.9818266739E+000   0.1249600000E-004   0.9486800000E-005
  -0.1240195880E+001   0.1288360662E-004   0.9362238014E-005   0.9817577247E+000   0.1312300000E-004   0.9536200000E-005
  -0.1236520949E+001   0.1350115852E-004   0.9410758080E-005   0.9816882509E+000   0.1375300000E-004   0.9586300000E-005
  -0.1232846018E+001   0.1412254171E-004   0.9459953204E-005   0.9816182466E+000   0.1438700000E-004   0.9637100000E-005
  -0.1229171087E+001   0.1474579118E-004   0.9509724945E-005   0.9815477055E+000   0.1502300000E-004   0.9688500000E-005
  -0.1225496156E+001   0.1537384980E-004   0.9560171180E-005   0.9814766215E+000   0.1566400000E-004   0.9740600000E-005
  -0.1221821225E+001   0.1600377115E-004   0.9611291613E-005   0.9814049884E+000   0.1630700000E-004   0.9793400000E-005
  -0.1218146294E+001   0.1663849762E-004   0.9663085946E-005   0.9813327997E+000   0.1695500000E-004   0.9846900000E-005
  -0.1214471363E+001   0.1727508316E-004   0.9715553872E-005   0.9812600490E+000   0.1760500000E-004   0.9901100000E-005
  -0.1210796432E+001   0.1791548850E-004   0.9768695081E-005   0.9811867297E+000   0.1825900000E-004   0.9956000000E-005
  -0.1207121502E+001   0.1855971150E-004   0.9822901705E-005   0.9811128351E+000   0.1891700000E-004   0.1001200000E-004
  -0.1203446571E+001   0.1920775002E-004   0.9877094193E-005   0.9810383584E+000   0.1957900000E-004   0.1006800000E-004
  -0.1199771640E+001   0.1985862090E-004   0.9932253339E-005   0.9809632928E+000   0.2024400000E-004   0.1012500000E-004
  -0.1196096709E+001   0.2051330303E-004   0.9988378747E-005   0.9808876311E+000   0.2091300000E-004   0.1018300000E-004
  -0.1192421778E+001   0.2117081334E-004   0.1004547001E-004   0.9808113663E+000   0.2158500000E-004   0.1024200000E-004
  -0.1188746847E+001   0.2183311124E-004   0.1010254599E-004   0.9807344912E+000   0.2226200000E-004   0.1030100000E-004
  -0.1185071916E+001   0.2249823286E-004   0.1016156782E-004   0.9806569985E+000   0.2294200000E-004   0.1036200000E-004
  -0.1181396985E+001   0.2316715663E-004   0.1022057367E-004   0.9805788805E+000   0.2362600000E-004   0.1042300000E-004
  -0.1177722054E+001   0.2384086066E-004   0.1028054386E-004   0.9805001299E+000   0.2431500000E-004   0.1048500000E-004
  -0.1174047123E+001   0.2451738141E-004   0.1034147795E-004   0.9804207387E+000   0.2500700000E-004   0.1054800000E-004
  -0.1170372193E+001   0.2519867734E-004   0.1040337550E-004   0.9803406994E+000   0.2570400000E-004   0.1061200000E-004
  -0.1166697262E+001   0.2588278514E-004   0.1046525580E-004   0.9802600037E+000   0.2640400000E-004   0.1067600000E-004
  -0.1163022331E+001   0.2657166285E-004   0.1052907899E-004   0.9801786438E+000   0.2710900000E-004   0.1074200000E-004
  -0.1159347400E+001   0.2726432753E-004   0.1059288417E-004   0.9800966112E+000   0.2781800000E-004   0.1080800000E-004
  -0.1155672469E+001   0.2796175653E-004   0.1065863115E-004   0.9800138978E+000   0.2853200000E-004   0.1087600000E-004
  -0.1151997538E+001   0.2866296698E-004   0.1072435934E-004   0.9799304949E+000   0.2925000000E-004   0.1094400000E-004
  -0.1148322607E+001   0.2936795612E-004   0.1079104834E-004   0.9798463940E+000   0.2997200000E-004   0.1101300000E-004
  -0.1144647676E+001   0.3007770093E-004   0.1085967742E-004   0.9797615862E+000   0.3069900000E-004   0.1108400000E-004
  -0.1140972745E+001   0.3079121865E-004   0.1092828648E-004   0.9796760626E+000   0.3143000000E-004   0.1115500000E-004
  -0.1137297814E+001   0.3151046555E-004   0.1099883443E-004   0.9795898141E+000   0.3216700000E-004   0.1122800000E-004
