  atom Z =           35
       -2.31089E-01       -1.31053E-01 total energy part of fprime - 5/3*E_tot/mc**2
           5
  2.00000    -498.528   1
  0.00248     -60.195   3
  0.00483     -58.431   4
  0.00030      -7.729   6
  0.00059      -7.459   7
  0.0   35.0000
  0.5   34.5439
  1.0   33.2993
  1.5   31.5629
  2.0   29.6522
  2.5   27.7947
  3.0   26.1018
  3.5   24.5978
  4.0   23.2602
  4.5   22.0507
  5.0   20.9322
  5.5   19.8763
  6.0   18.8647
  6.5   17.8878
  7.0   16.9422
  7.5   16.0290
  8.0   15.1514
  8.5   14.3133
  9.0   13.5187
  9.5   12.7708
 10.0   12.0718
 10.5   11.4230
 11.0   10.8245
 11.5   10.2754
 12.0    9.7741
 12.5    9.3184
 13.0    8.9056
 13.5    8.5327
 14.0    8.1965
 14.5    7.8936
 15.0    7.6209
 15.5    7.3752
 16.0    7.1533
 16.5    6.9524
 17.0    6.7699
 17.5    6.6032
 18.0    6.4502
 18.5    6.3089
 19.0    6.1773
 19.5    6.0539
 20.0    5.9375
 20.5    5.8269
 21.0    5.7206
 21.5    5.6178
 22.0    5.5182
 22.5    5.4215
 23.0    5.3264
 23.5    5.2321
 24.0    5.1389
 24.5    5.0472
 25.0    4.9568
 25.5    4.8665
 26.0    4.7757
 26.5    4.6851
 27.0    4.5960
 27.5    4.5085
 28.0    4.4213
 28.5    4.3331
 29.0    4.2445
 29.5    4.1571
 30.0    4.0723
 30.5    3.9896
 31.0    3.9071
 31.5    3.8237
 32.0    3.7397
 32.5    3.6574
 33.0    3.5785
 33.5    3.5031
 34.0    3.4294
 34.5    3.3550
 35.0    3.2795
 35.5    3.2043
 36.0    3.1316
 36.5    3.0634
 37.0    2.9994
 37.5    2.9377
 38.0    2.8755
 38.5    2.8117
 39.0    2.7475
 39.5    2.6848
 40.0    2.6260
