 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    7.4245999999999999       eV
 efermi =   -7.0647886799999995       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1362105373E+001   0.4894487020E-005   0.1587356304E-004   0.9227742727E+000   0.5304100000E-005   0.1720200000E-004
  -0.1358430442E+001   0.5077952428E-005   0.1595508816E-004   0.9225260570E+000   0.5504400000E-005   0.1729500000E-004
  -0.1354755511E+001   0.5262047273E-005   0.1603653983E-004   0.9222762725E+000   0.5705500000E-005   0.1738800000E-004
  -0.1351080580E+001   0.5446769921E-005   0.1611976141E-004   0.9220249045E+000   0.5907400000E-005   0.1748300000E-004
  -0.1347405649E+001   0.5632026543E-005   0.1620382890E-004   0.9217719383E+000   0.6110000000E-005   0.1757900000E-004
  -0.1343730719E+001   0.5817815542E-005   0.1628874084E-004   0.9215173590E+000   0.6313300000E-005   0.1767600000E-004
  -0.1340055788E+001   0.6004227427E-005   0.1637541696E-004   0.9212611513E+000   0.6517400000E-005   0.1777500000E-004
  -0.1336380857E+001   0.6191168383E-005   0.1646201298E-004   0.9210032999E+000   0.6722200000E-005   0.1787400000E-004
  -0.1332705926E+001   0.6378728824E-005   0.1655036961E-004   0.9207437893E+000   0.6927800000E-005   0.1797500000E-004
  -0.1329030995E+001   0.6566814944E-005   0.1663956403E-004   0.9204826038E+000   0.7134100000E-005   0.1807700000E-004
  -0.1325356064E+001   0.6755609086E-005   0.1672959465E-004   0.9202197275E+000   0.7341300000E-005   0.1818000000E-004
  -0.1321681133E+001   0.6944833379E-005   0.1682045986E-004   0.9199551442E+000   0.7549100000E-005   0.1828400000E-004
  -0.1318006202E+001   0.7134762065E-005   0.1691307773E-004   0.9196888377E+000   0.7757800000E-005   0.1839000000E-004
  -0.1314331271E+001   0.7325209330E-005   0.1700652638E-004   0.9194207914E+000   0.7967200000E-005   0.1849700000E-004
  -0.1310656340E+001   0.7516265295E-005   0.1710172330E-004   0.9191509887E+000   0.8177400000E-005   0.1860600000E-004
  -0.1306981410E+001   0.7707928064E-005   0.1719682820E-004   0.9188794125E+000   0.8388400000E-005   0.1871500000E-004
  -0.1303306479E+001   0.7900195715E-005   0.1729459602E-004   0.9186060457E+000   0.8600200000E-005   0.1882700000E-004
  -0.1299631548E+001   0.8092974468E-005   0.1739226837E-004   0.9183308711E+000   0.8812700000E-005   0.1893900000E-004
  -0.1295956617E+001   0.8286446044E-005   0.1749168040E-004   0.9180538709E+000   0.9026100000E-005   0.1905300000E-004
  -0.1292281686E+001   0.8480424809E-005   0.1759282950E-004   0.9177750274E+000   0.9240200000E-005   0.1916900000E-004
  -0.1288606755E+001   0.8675092320E-005   0.1769479551E-004   0.9174943227E+000   0.9455200000E-005   0.1928600000E-004
  -0.1284931824E+001   0.8870354721E-005   0.1779757657E-004   0.9172117383E+000   0.9671000000E-005   0.1940400000E-004
  -0.1281256893E+001   0.9066209934E-005   0.1790208774E-004   0.9169272558E+000   0.9887600000E-005   0.1952400000E-004
  -0.1277581962E+001   0.9262655855E-005   0.1800740963E-004   0.9166408565E+000   0.1010500000E-004   0.1964500000E-004
  -0.1273907031E+001   0.9459507079E-005   0.1811445664E-004   0.9163525215E+000   0.1032300000E-004   0.1976800000E-004
  -0.1270232101E+001   0.9657128044E-005   0.1822322597E-004   0.9160622314E+000   0.1054200000E-004   0.1989300000E-004
  -0.1266557170E+001   0.9855516384E-005   0.1833279897E-004   0.9157699669E+000   0.1076200000E-004   0.2001900000E-004
  -0.1262882239E+001   0.1005466970E-004   0.1844408909E-004   0.9154757083E+000   0.1098300000E-004   0.2014700000E-004
  -0.1259207308E+001   0.1025367039E-004   0.1855709341E-004   0.9151794354E+000   0.1120400000E-004   0.2027700000E-004
  -0.1255532377E+001   0.1045343177E-004   0.1867089407E-004   0.9148811282E+000   0.1142600000E-004   0.2040800000E-004
  -0.1251857446E+001   0.1065486593E-004   0.1878640352E-004   0.9145807662E+000   0.1165000000E-004   0.2054100000E-004
  -0.1248182515E+001   0.1085614087E-004   0.1890361872E-004   0.9142783285E+000   0.1187400000E-004   0.2067600000E-004
  -0.1244507584E+001   0.1105725496E-004   0.1902162260E-004   0.9139737941E+000   0.1209800000E-004   0.2081200000E-004
  -0.1240832653E+001   0.1126003385E-004   0.1914224029E-004   0.9136671417E+000   0.1232400000E-004   0.2095100000E-004
  -0.1237157722E+001   0.1146264729E-004   0.1926364096E-004   0.9133583498E+000   0.1255000000E-004   0.2109100000E-004
  -0.1233482792E+001   0.1166691963E-004   0.1938673537E-004   0.9130473963E+000   0.1277800000E-004   0.2123300000E-004
  -0.1229807861E+001   0.1187102178E-004   0.1951152026E-004   0.9127342593E+000   0.1300600000E-004   0.2137700000E-004
  -0.1226132930E+001   0.1207586435E-004   0.1963799233E-004   0.9124189161E+000   0.1323500000E-004   0.2152300000E-004
  -0.1222457999E+001   0.1228144460E-004   0.1976523612E-004   0.9121013440E+000   0.1346500000E-004   0.2167000000E-004
  -0.1218783068E+001   0.1248684792E-004   0.1989507277E-004   0.9117815199E+000   0.1369500000E-004   0.2182000000E-004
  -0.1215108137E+001   0.1269389535E-004   0.2002658639E-004   0.9114594205E+000   0.1392700000E-004   0.2197200000E-004
  -0.1211433206E+001   0.1290076078E-004   0.2015977350E-004   0.9111350221E+000   0.1415900000E-004   0.2212600000E-004
  -0.1207758275E+001   0.1310835306E-004   0.2029463055E-004   0.9108083006E+000   0.1439200000E-004   0.2228200000E-004
  -0.1204083344E+001   0.1331666924E-004   0.2043115396E-004   0.9104792316E+000   0.1462600000E-004   0.2244000000E-004
  -0.1200408413E+001   0.1352570632E-004   0.2056934007E-004   0.9101477906E+000   0.1486100000E-004   0.2260000000E-004
  -0.1196733483E+001   0.1373546124E-004   0.2071009500E-004   0.9098139524E+000   0.1509700000E-004   0.2276300000E-004
  -0.1193058552E+001   0.1394502145E-004   0.2085250452E-004   0.9094776918E+000   0.1533300000E-004   0.2292800000E-004
  -0.1189383621E+001   0.1415529397E-004   0.2099656481E-004   0.9091389830E+000   0.1557000000E-004   0.2309500000E-004
  -0.1185708690E+001   0.1436627562E-004   0.2114227202E-004   0.9087978000E+000   0.1580800000E-004   0.2326400000E-004
  -0.1182033759E+001   0.1457796320E-004   0.2129053067E-004   0.9084541163E+000   0.1604700000E-004   0.2343600000E-004
  -0.1178358828E+001   0.1479035345E-004   0.2144042764E-004   0.9081079051E+000   0.1628700000E-004   0.2361000000E-004
  -0.1174683897E+001   0.1500344306E-004   0.2159195889E-004   0.9077591394E+000   0.1652800000E-004   0.2378600000E-004
  -0.1171008966E+001   0.1521632126E-004   0.2174602773E-004   0.9074077916E+000   0.1676900000E-004   0.2396500000E-004
  -0.1167334035E+001   0.1542989276E-004   0.2190262892E-004   0.9070538337E+000   0.1701100000E-004   0.2414700000E-004
  -0.1163659104E+001   0.1564415414E-004   0.2206085048E-004   0.9066972375E+000   0.1725400000E-004   0.2433100000E-004
  -0.1159984174E+001   0.1585910187E-004   0.2222159445E-004   0.9063379742E+000   0.1749800000E-004   0.2451800000E-004
  -0.1156309243E+001   0.1607382645E-004   0.2238394940E-004   0.9059760147E+000   0.1774200000E-004   0.2470700000E-004
  -0.1152634312E+001   0.1628923099E-004   0.2254881650E-004   0.9056113296E+000   0.1798700000E-004   0.2489900000E-004
  -0.1148959381E+001   0.1650531183E-004   0.2271619015E-004   0.9052438889E+000   0.1823300000E-004   0.2509400000E-004
  -0.1145284450E+001   0.1672206528E-004   0.2288515979E-004   0.9048736622E+000   0.1848000000E-004   0.2529100000E-004
  -0.1141609519E+001   0.1693948759E-004   0.2305752977E-004   0.9045006187E+000   0.1872800000E-004   0.2549200000E-004
  -0.1137934588E+001   0.1715667082E-004   0.2323148487E-004   0.9041247272E+000   0.1897600000E-004   0.2569500000E-004
  -0.1134259657E+001   0.1737451601E-004   0.2340792401E-004   0.9037459561E+000   0.1922500000E-004   0.2590100000E-004
  -0.1130584726E+001   0.1759211585E-004   0.2358684117E-004   0.9033642731E+000   0.1947400000E-004   0.2611000000E-004
  -0.1126909795E+001   0.1781127351E-004   0.2376913321E-004   0.9029796457E+000   0.1972500000E-004   0.2632300000E-004
  -0.1123234865E+001   0.1803017861E-004   0.2395298758E-004   0.9025920409E+000   0.1997600000E-004   0.2653800000E-004
  -0.1119559934E+001   0.1824973043E-004   0.2413930133E-004   0.9022014250E+000   0.2022800000E-004   0.2675600000E-004
  -0.1115885003E+001   0.1846902301E-004   0.2432896986E-004   0.9018077641E+000   0.2048000000E-004   0.2697800000E-004
  -0.1112210072E+001   0.1868895475E-004   0.2452108408E-004   0.9014110236E+000   0.2073300000E-004   0.2720300000E-004
  -0.1108535141E+001   0.1890862038E-004   0.2471563736E-004   0.9010111685E+000   0.2098600000E-004   0.2743100000E-004
  -0.1104860210E+001   0.1912981800E-004   0.2491352362E-004   0.9006081633E+000   0.2124100000E-004   0.2766300000E-004
  -0.1101185279E+001   0.1934984138E-004   0.2511383461E-004   0.9002019718E+000   0.2149500000E-004   0.2789800000E-004
  -0.1097510348E+001   0.1957138792E-004   0.2531656340E-004   0.8997925575E+000   0.2175100000E-004   0.2813600000E-004
  -0.1093835417E+001   0.1979175371E-004   0.2552350171E-004   0.8993798832E+000   0.2200600000E-004   0.2837900000E-004
  -0.1090160486E+001   0.2001363356E-004   0.2573194300E-004   0.8989639113E+000   0.2226300000E-004   0.2862400000E-004
  -0.1086485556E+001   0.2023522447E-004   0.2594457688E-004   0.8985446035E+000   0.2252000000E-004   0.2887400000E-004
  -0.1082810625E+001   0.2045652300E-004   0.2615959719E-004   0.8981219210E+000   0.2277700000E-004   0.2912700000E-004
  -0.1079135694E+001   0.2067842332E-004   0.2637789411E-004   0.8976958244E+000   0.2303500000E-004   0.2938400000E-004
  -0.1075460763E+001   0.2090002331E-004   0.2659856142E-004   0.8972662737E+000   0.2329300000E-004   0.2964400000E-004
  -0.1071785832E+001   0.2112131936E-004   0.2682338503E-004   0.8968332284E+000   0.2355100000E-004   0.2990900000E-004
  -0.1068110901E+001   0.2134320417E-004   0.2705145802E-004   0.8963966471E+000   0.2381000000E-004   0.3017800000E-004
  -0.1064435970E+001   0.2156477671E-004   0.2728277102E-004   0.8959564882E+000   0.2406900000E-004   0.3045100000E-004
  -0.1060761039E+001   0.2178692870E-004   0.2751731452E-004   0.8955127091E+000   0.2432900000E-004   0.3072800000E-004
  -0.1057086108E+001   0.2200786478E-004   0.2775507886E-004   0.8950652667E+000   0.2458800000E-004   0.3100900000E-004
  -0.1053411177E+001   0.2222937159E-004   0.2799605419E-004   0.8946141173E+000   0.2484800000E-004   0.3129400000E-004
  -0.1049736247E+001   0.2245054961E-004   0.2824112469E-004   0.8941592165E+000   0.2510800000E-004   0.3158400000E-004
  -0.1046061316E+001   0.2267139477E-004   0.2848938515E-004   0.8937005192E+000   0.2536800000E-004   0.3187800000E-004
  -0.1042386385E+001   0.2289190294E-004   0.2874171847E-004   0.8932379795E+000   0.2562800000E-004   0.3217700000E-004
  -0.1038711454E+001   0.2311206991E-004   0.2899811275E-004   0.8927715510E+000   0.2588800000E-004   0.3248100000E-004
  -0.1035036523E+001   0.2333278372E-004   0.2925766360E-004   0.8923011864E+000   0.2614900000E-004   0.3278900000E-004
  -0.1031361592E+001   0.2355225496E-004   0.2952125198E-004   0.8918268378E+000   0.2640900000E-004   0.3310200000E-004
  -0.1027686661E+001   0.2377137199E-004   0.2978797407E-004   0.8913484565E+000   0.2666900000E-004   0.3341900000E-004
  -0.1024011730E+001   0.2398923946E-004   0.3005960034E-004   0.8908659930E+000   0.2692800000E-004   0.3374200000E-004
  -0.1020336799E+001   0.2420763505E-004   0.3033433568E-004   0.8903793971E+000   0.2718800000E-004   0.3406900000E-004
  -0.1016661868E+001   0.2442477289E-004   0.3061394823E-004   0.8898886178E+000   0.2744700000E-004   0.3440200000E-004
  -0.1012986938E+001   0.2464153917E-004   0.3089753378E-004   0.8893936032E+000   0.2770600000E-004   0.3474000000E-004
  -0.1009312007E+001   0.2485704023E-004   0.3118507875E-004   0.8888943008E+000   0.2796400000E-004   0.3508300000E-004
  -0.1005637076E+001   0.2507216112E-004   0.3147656937E-004   0.8883906570E+000   0.2822200000E-004   0.3543100000E-004
  -0.1001962145E+001   0.2528600907E-004   0.3177287947E-004   0.8878826176E+000   0.2847900000E-004   0.3578500000E-004
  -0.9982872139E+000   0.2549858061E-004   0.3207310588E-004   0.8873701274E+000   0.2873500000E-004   0.3614400000E-004
  -0.9946122830E+000   0.2571075910E-004   0.3237812093E-004   0.8868531302E+000   0.2899100000E-004   0.3650900000E-004
  -0.9909373521E+000   0.2592165308E-004   0.3268790827E-004   0.8863315693E+000   0.2924600000E-004   0.3688000000E-004
  -0.9872624212E+000   0.2613125891E-004   0.3300156548E-004   0.8858053866E+000   0.2950000000E-004   0.3725600000E-004
  -0.9835874903E+000   0.2633957290E-004   0.3331996252E-004   0.8852745235E+000   0.2975300000E-004   0.3763800000E-004
  -0.9799125594E+000   0.2654659130E-004   0.3364308218E-004   0.8847389201E+000   0.3000500000E-004   0.3802600000E-004
  -0.9762376285E+000   0.2675142610E-004   0.3397179118E-004   0.8841985159E+000   0.3025500000E-004   0.3842100000E-004
  -0.9725626976E+000   0.2695584236E-004   0.3430430278E-004   0.8836532490E+000   0.3050500000E-004   0.3882100000E-004
  -0.9688877667E+000   0.2715806831E-004   0.3464236671E-004   0.8831030568E+000   0.3075300000E-004   0.3922800000E-004
  -0.9652128358E+000   0.2735810160E-004   0.3498508034E-004   0.8825478756E+000   0.3099900000E-004   0.3964100000E-004
  -0.9615379049E+000   0.2755682185E-004   0.3533242489E-004   0.8819876407E+000   0.3124400000E-004   0.4006000000E-004
  -0.9578629740E+000   0.2775334353E-004   0.3568526268E-004   0.8814222863E+000   0.3148700000E-004   0.4048600000E-004
  -0.9541880431E+000   0.2794766418E-004   0.3604269172E-004   0.8808517455E+000   0.3172800000E-004   0.4091800000E-004
  -0.9505131122E+000   0.2813978130E-004   0.3640645275E-004   0.8802759502E+000   0.3196700000E-004   0.4135800000E-004
  -0.9468381813E+000   0.2832881266E-004   0.3677476273E-004   0.8796948315E+000   0.3220300000E-004   0.4180400000E-004
  -0.9431632504E+000   0.2851651565E-004   0.3714848023E-004   0.8791083190E+000   0.3243800000E-004   0.4225700000E-004
  -0.9394883195E+000   0.2870112887E-004   0.3752758255E-004   0.8785163413E+000   0.3267000000E-004   0.4271700000E-004
  -0.9358133886E+000   0.2888265146E-004   0.3791204658E-004   0.8779188260E+000   0.3289900000E-004   0.4318400000E-004
  -0.9321384577E+000   0.2906195985E-004   0.3830184879E-004   0.8773156990E+000   0.3312600000E-004   0.4365800000E-004
  -0.9284635268E+000   0.2923817463E-004   0.3869696522E-004   0.8767068856E+000   0.3335000000E-004   0.4413900000E-004
  -0.9247885959E+000   0.2941041882E-004   0.3909824758E-004   0.8760923092E+000   0.3357000000E-004   0.4462800000E-004
  -0.9211136650E+000   0.2958044430E-004   0.3950479368E-004   0.8754718925E+000   0.3378800000E-004   0.4512400000E-004
  -0.9174387341E+000   0.2974649861E-004   0.3991745305E-004   0.8748455564E+000   0.3400200000E-004   0.4562800000E-004
  -0.9137638032E+000   0.2990858271E-004   0.4033532380E-004   0.8742132209E+000   0.3421200000E-004   0.4613900000E-004
  -0.9100888723E+000   0.3006669761E-004   0.4075925322E-004   0.8735748043E+000   0.3441800000E-004   0.4665800000E-004
  -0.9064139414E+000   0.3022084435E-004   0.4118921261E-004   0.8729302238E+000   0.3462000000E-004   0.4718500000E-004
  -0.9027390105E+000   0.3037102397E-004   0.4162517272E-004   0.8722793949E+000   0.3481800000E-004   0.4772000000E-004
  -0.8990640796E+000   0.3051723758E-004   0.4206623216E-004   0.8716222319E+000   0.3501200000E-004   0.4826200000E-004
  -0.8953891487E+000   0.3065861536E-004   0.4251410447E-004   0.8709586476E+000   0.3520100000E-004   0.4881300000E-004
  -0.8917142178E+000   0.3079516046E-004   0.4296701617E-004   0.8702885533E+000   0.3538500000E-004   0.4937100000E-004
  -0.8880392869E+000   0.3092600653E-004   0.4342667700E-004   0.8696118587E+000   0.3556300000E-004   0.4993800000E-004
  -0.8843643560E+000   0.3105202787E-004   0.4389218390E-004   0.8689284720E+000   0.3573600000E-004   0.5051300000E-004
  -0.8806894251E+000   0.3117322792E-004   0.4436350417E-004   0.8682382998E+000   0.3590400000E-004   0.5109600000E-004
  -0.8770144942E+000   0.3128787508E-004   0.4484060444E-004   0.8675412472E+000   0.3606500000E-004   0.5168700000E-004
  -0.8733395633E+000   0.3139771086E-004   0.4532431759E-004   0.8668372175E+000   0.3622100000E-004   0.5228700000E-004
  -0.8696646324E+000   0.3150100671E-004   0.4581374072E-004   0.8661261126E+000   0.3637000000E-004   0.5289500000E-004
  -0.8659897015E+000   0.3159690536E-004   0.4630883851E-004   0.8654078322E+000   0.3651100000E-004   0.5351100000E-004
  -0.8623147706E+000   0.3168714664E-004   0.4681043963E-004   0.8646822749E+000   0.3664600000E-004   0.5413600000E-004
  -0.8586398397E+000   0.3177087292E-004   0.4731764123E-004   0.8639493369E+000   0.3677400000E-004   0.5476900000E-004
  -0.8549649088E+000   0.3184722964E-004   0.4783040588E-004   0.8632089131E+000   0.3689400000E-004   0.5541000000E-004
  -0.8512899779E+000   0.3191536547E-004   0.4834955785E-004   0.8624608964E+000   0.3700500000E-004   0.5606000000E-004
  -0.8476150470E+000   0.3197701744E-004   0.4887419426E-004   0.8617051776E+000   0.3710900000E-004   0.5671800000E-004
  -0.8439401161E+000   0.3202961205E-004   0.4940513635E-004   0.8609416459E+000   0.3720300000E-004   0.5738500000E-004
  -0.8402651852E+000   0.3207488616E-004   0.4994148114E-004   0.8601701885E+000   0.3728900000E-004   0.5806000000E-004
  -0.8365902543E+000   0.3211113315E-004   0.5048318732E-004   0.8593906904E+000   0.3736500000E-004   0.5874300000E-004
  -0.8329153234E+000   0.3213837019E-004   0.5103107137E-004   0.8586030348E+000   0.3743100000E-004   0.5943500000E-004
  -0.8292403925E+000   0.3215661486E-004   0.5158337232E-004   0.8578071027E+000   0.3748700000E-004   0.6013400000E-004
  -0.8255654616E+000   0.3216588509E-004   0.5214176273E-004   0.8570027733E+000   0.3753300000E-004   0.6084200000E-004
  -0.8218905307E+000   0.3216534303E-004   0.5270448310E-004   0.8561899232E+000   0.3756800000E-004   0.6155700000E-004
  -0.8182155998E+000   0.3215415454E-004   0.5327320101E-004   0.8553684271E+000   0.3759100000E-004   0.6228100000E-004
  -0.8145406689E+000   0.3213319834E-004   0.5384615838E-004   0.8545381576E+000   0.3760300000E-004   0.6301200000E-004
  -0.8108657380E+000   0.3210164292E-004   0.5442416397E-004   0.8536989846E+000   0.3760300000E-004   0.6375100000E-004
  -0.8071908071E+000   0.3205866068E-004   0.5500716937E-004   0.8528507762E+000   0.3759000000E-004   0.6449800000E-004
  -0.8035158762E+000   0.3200428000E-004   0.5559342121E-004   0.8519933979E+000   0.3756400000E-004   0.6525100000E-004
  -0.7998409453E+000   0.3193852989E-004   0.5618457656E-004   0.8511267127E+000   0.3752500000E-004   0.6601200000E-004
  -0.7961660144E+000   0.3186144004E-004   0.5677973383E-004   0.8502505814E+000   0.3747300000E-004   0.6678000000E-004
  -0.7924910835E+000   0.3177134204E-004   0.5737799390E-004   0.8493648622E+000   0.3740600000E-004   0.6755400000E-004
  -0.7888161526E+000   0.3166827229E-004   0.5797930872E-004   0.8484694108E+000   0.3732400000E-004   0.6833400000E-004
  -0.7851412217E+000   0.3155311558E-004   0.5858447679E-004   0.8475640803E+000   0.3722800000E-004   0.6912100000E-004
  -0.7814662908E+000   0.3142421393E-004   0.5919259869E-004   0.8466487211E+000   0.3711600000E-004   0.6991400000E-004
  -0.7777913599E+000   0.3128160903E-004   0.5980277759E-004   0.8457231813E+000   0.3698800000E-004   0.7071200000E-004
  -0.7741164290E+000   0.3112534349E-004   0.6041496417E-004   0.8447873057E+000   0.3684400000E-004   0.7151500000E-004
  -0.7704414981E+000   0.3095461709E-004   0.6102910808E-004   0.8438409369E+000   0.3668300000E-004   0.7232300000E-004
  -0.7667665672E+000   0.3076947729E-004   0.6164515795E-004   0.8428839143E+000   0.3650500000E-004   0.7313600000E-004
  -0.7630916363E+000   0.3056913075E-004   0.6226137755E-004   0.8419160746E+000   0.3630900000E-004   0.7395200000E-004
  -0.7594167054E+000   0.3035447103E-004   0.6287856017E-004   0.8409372516E+000   0.3609600000E-004   0.7477200000E-004
  -0.7557417745E+000   0.3012386911E-004   0.6349581433E-004   0.8399472761E+000   0.3586400000E-004   0.7559500000E-004
  -0.7520668436E+000   0.2987738304E-004   0.6411309042E-004   0.8389459758E+000   0.3561300000E-004   0.7642100000E-004
  -0.7483919127E+000   0.2961507222E-004   0.6472949988E-004   0.8379331755E+000   0.3534300000E-004   0.7724900000E-004
  -0.7447169818E+000   0.2933699746E-004   0.6534415723E-004   0.8369086968E+000   0.3505400000E-004   0.7807800000E-004
  -0.7410420509E+000   0.2904238509E-004   0.6595785191E-004   0.8358723582E+000   0.3474500000E-004   0.7890900000E-004
  -0.7373671200E+000   0.2873130192E-004   0.6656886375E-004   0.8348239748E+000   0.3441600000E-004   0.7974000000E-004
  -0.7336921891E+000   0.2840298257E-004   0.6717631380E-004   0.8337633585E+000   0.3406600000E-004   0.8057000000E-004
  -0.7300172582E+000   0.2805750027E-004   0.6778099189E-004   0.8326903180E+000   0.3369500000E-004   0.8140000000E-004
  -0.7263423273E+000   0.2769576155E-004   0.6838118786E-004   0.8316046586E+000   0.3330400000E-004   0.8222800000E-004
  -0.7226673964E+000   0.2731617883E-004   0.6897686043E-004   0.8305061819E+000   0.3289100000E-004   0.8305400000E-004
  -0.7189924655E+000   0.2691883394E-004   0.6956713810E-004   0.8293946863E+000   0.3245600000E-004   0.8387700000E-004
  -0.7153175346E+000   0.2650463893E-004   0.7015115309E-004   0.8282699666E+000   0.3200000000E-004   0.8469600000E-004
  -0.7116426037E+000   0.2607284904E-004   0.7072886854E-004   0.8271318139E+000   0.3152200000E-004   0.8551100000E-004
