 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.54357999999999995       eV
 efermi =   -16.395706799999999       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1705010166E+001  -0.1312884766E-002   0.6364185292E-004   0.9942330681E+000  -0.1320500000E-002   0.6401100000E-004
  -0.1701335235E+001  -0.1301326423E-002   0.6273091298E-004   0.9942137850E+000  -0.1308900000E-002   0.6309600000E-004
  -0.1697660304E+001  -0.1289867779E-002   0.6184087835E-004   0.9941943724E+000  -0.1297400000E-002   0.6220200000E-004
  -0.1693985373E+001  -0.1278508830E-002   0.6097174810E-004   0.9941748292E+000  -0.1286000000E-002   0.6132900000E-004
  -0.1690310442E+001  -0.1267348990E-002   0.6012252709E-004   0.9941551540E+000  -0.1274800000E-002   0.6047600000E-004
  -0.1686635511E+001  -0.1256388250E-002   0.5929122614E-004   0.9941353455E+000  -0.1263800000E-002   0.5964100000E-004
  -0.1682960580E+001  -0.1245527187E-002   0.5847983265E-004   0.9941154022E+000  -0.1252900000E-002   0.5882600000E-004
  -0.1679285649E+001  -0.1234865210E-002   0.5768536339E-004   0.9940953228E+000  -0.1242200000E-002   0.5802800000E-004
  -0.1675610718E+001  -0.1224302901E-002   0.5690881167E-004   0.9940751060E+000  -0.1231600000E-002   0.5724800000E-004
  -0.1671935787E+001  -0.1213840256E-002   0.5614918257E-004   0.9940547503E+000  -0.1221100000E-002   0.5648500000E-004
  -0.1668260857E+001  -0.1203576675E-002   0.5540647529E-004   0.9940342542E+000  -0.1210800000E-002   0.5573900000E-004
  -0.1664585926E+001  -0.1193412748E-002   0.5467969502E-004   0.9940136163E+000  -0.1200600000E-002   0.5500900000E-004
  -0.1660910995E+001  -0.1183447870E-002   0.5396784699E-004   0.9939928352E+000  -0.1190600000E-002   0.5429400000E-004
  -0.1657236064E+001  -0.1173582633E-002   0.5327192448E-004   0.9939719093E+000  -0.1180700000E-002   0.5359500000E-004
  -0.1653561133E+001  -0.1163817035E-002   0.5259093274E-004   0.9939508371E+000  -0.1170900000E-002   0.5291100000E-004
  -0.1649886202E+001  -0.1154151071E-002   0.5192387713E-004   0.9939296171E+000  -0.1161200000E-002   0.5224100000E-004
  -0.1646211271E+001  -0.1144684129E-002   0.5127075696E-004   0.9939082478E+000  -0.1151700000E-002   0.5158500000E-004
  -0.1642536340E+001  -0.1135217420E-002   0.5063157156E-004   0.9938867274E+000  -0.1142200000E-002   0.5094300000E-004
  -0.1638861409E+001  -0.1125949720E-002   0.5000532635E-004   0.9938650545E+000  -0.1132900000E-002   0.5031400000E-004
  -0.1635186478E+001  -0.1116781635E-002   0.4939301456E-004   0.9938432274E+000  -0.1123700000E-002   0.4969900000E-004
  -0.1631511548E+001  -0.1107812541E-002   0.4879165400E-004   0.9938212444E+000  -0.1114700000E-002   0.4909500000E-004
  -0.1627836617E+001  -0.1098843669E-002   0.4820323174E-004   0.9937991040E+000  -0.1105700000E-002   0.4850400000E-004
  -0.1624161686E+001  -0.1089974399E-002   0.4762774712E-004   0.9937768042E+000  -0.1096800000E-002   0.4792600000E-004
  -0.1620486755E+001  -0.1081304101E-002   0.4706221820E-004   0.9937543436E+000  -0.1088100000E-002   0.4735800000E-004
  -0.1616811824E+001  -0.1072634019E-002   0.4650863197E-004   0.9937317202E+000  -0.1079400000E-002   0.4680200000E-004
