 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    7.7929999999999999E-002  eV
 efermi =   -9.5848600899999994       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1454716256E+001   0.6377822063E-002   0.1330798704E-004   0.9991731389E+000   0.6383100000E-002   0.1331900000E-004
  -0.1451041325E+001   0.6393691220E-002   0.1339088135E-004   0.9991703735E+000   0.6399000000E-002   0.1340200000E-004
  -0.1447366394E+001   0.6409560170E-002   0.1347577328E-004   0.9991675895E+000   0.6414900000E-002   0.1348700000E-004
  -0.1443691463E+001   0.6425628744E-002   0.1356066449E-004   0.9991647868E+000   0.6431000000E-002   0.1357200000E-004
  -0.1440016532E+001   0.6441797022E-002   0.1364755328E-004   0.9991619651E+000   0.6447200000E-002   0.1365900000E-004
  -0.1436341601E+001   0.6458065000E-002   0.1373444132E-004   0.9991591243E+000   0.6463500000E-002   0.1374600000E-004
  -0.1432666670E+001   0.6474432677E-002   0.1382232776E-004   0.9991562642E+000   0.6479900000E-002   0.1383400000E-004
  -0.1428991739E+001   0.6490900048E-002   0.1391121257E-004   0.9991533846E+000   0.6496400000E-002   0.1392300000E-004
  -0.1425316808E+001   0.6507467110E-002   0.1400209490E-004   0.9991504853E+000   0.6513000000E-002   0.1401400000E-004
  -0.1421641878E+001   0.6524233776E-002   0.1409297642E-004   0.9991475660E+000   0.6529800000E-002   0.1410500000E-004
  -0.1417966947E+001   0.6541000212E-002   0.1418485626E-004   0.9991446266E+000   0.6546600000E-002   0.1419700000E-004
  -0.1414292016E+001   0.6557966244E-002   0.1427773442E-004   0.9991416668E+000   0.6563600000E-002   0.1429000000E-004
  -0.1410617085E+001   0.6575031954E-002   0.1437261001E-004   0.9991386865E+000   0.6580700000E-002   0.1438500000E-004
  -0.1406942154E+001   0.6592197339E-002   0.1446748472E-004   0.9991356854E+000   0.6597900000E-002   0.1448000000E-004
  -0.1403267223E+001   0.6609462395E-002   0.1456435683E-004   0.9991326634E+000   0.6615200000E-002   0.1457700000E-004
  -0.1399592292E+001   0.6626927031E-002   0.1466122805E-004   0.9991296201E+000   0.6632700000E-002   0.1467400000E-004
  -0.1395917361E+001   0.6644491331E-002   0.1476009660E-004   0.9991265554E+000   0.6650300000E-002   0.1477300000E-004
  -0.1392242430E+001   0.6662155291E-002   0.1485996335E-004   0.9991234690E+000   0.6668000000E-002   0.1487300000E-004
  -0.1388567499E+001   0.6679918908E-002   0.1496082828E-004   0.9991203608E+000   0.6685800000E-002   0.1497400000E-004
  -0.1384892569E+001   0.6697782177E-002   0.1506269137E-004   0.9991172304E+000   0.6703700000E-002   0.1507600000E-004
  -0.1381217638E+001   0.6715845007E-002   0.1516555258E-004   0.9991140777E+000   0.6721800000E-002   0.1517900000E-004
  -0.1377542707E+001   0.6734007482E-002   0.1527041103E-004   0.9991109023E+000   0.6740000000E-002   0.1528400000E-004
  -0.1373867776E+001   0.6752369508E-002   0.1537626757E-004   0.9991077042E+000   0.6758400000E-002   0.1539000000E-004
  -0.1370192845E+001   0.6770731260E-002   0.1548312217E-004   0.9991044829E+000   0.6776800000E-002   0.1549700000E-004
  -0.1366517914E+001   0.6789292555E-002   0.1559097482E-004   0.9991012383E+000   0.6795400000E-002   0.1560500000E-004
  -0.1362842983E+001   0.6808053388E-002   0.1570082460E-004   0.9990979701E+000   0.6814200000E-002   0.1571500000E-004
  -0.1359168052E+001   0.6826913844E-002   0.1581167237E-004   0.9990946780E+000   0.6833100000E-002   0.1582600000E-004
  -0.1355493121E+001   0.6845873920E-002   0.1592351812E-004   0.9990913618E+000   0.6852100000E-002   0.1593800000E-004
  -0.1351818190E+001   0.6865033521E-002   0.1603736092E-004   0.9990880213E+000   0.6871300000E-002   0.1605200000E-004
  -0.1348143260E+001   0.6884292731E-002   0.1615220163E-004   0.9990846560E+000   0.6890600000E-002   0.1616700000E-004
  -0.1344468329E+001   0.6903651547E-002   0.1626804025E-004   0.9990812659E+000   0.6910000000E-002   0.1628300000E-004
  -0.1340793398E+001   0.6923209873E-002   0.1638587583E-004   0.9990778506E+000   0.6929600000E-002   0.1640100000E-004
  -0.1337118467E+001   0.6942967703E-002   0.1650470925E-004   0.9990744097E+000   0.6949400000E-002   0.1652000000E-004
  -0.1333443536E+001   0.6962825124E-002   0.1662553956E-004   0.9990709431E+000   0.6969300000E-002   0.1664100000E-004
  -0.1329768605E+001   0.6982782131E-002   0.1674736767E-004   0.9990674504E+000   0.6989300000E-002   0.1676300000E-004
  -0.1326093674E+001   0.7002938627E-002   0.1687119261E-004   0.9990639314E+000   0.7009500000E-002   0.1688700000E-004
  -0.1322418743E+001   0.7023294605E-002   0.1699701434E-004   0.9990603857E+000   0.7029900000E-002   0.1701300000E-004
  -0.1318743812E+001   0.7043750155E-002   0.1712383378E-004   0.9990568130E+000   0.7050400000E-002   0.1714000000E-004
  -0.1315068881E+001   0.7064405175E-002   0.1725165088E-004   0.9990532131E+000   0.7071100000E-002   0.1726800000E-004
  -0.1311393951E+001   0.7085159756E-002   0.1738246374E-004   0.9990495856E+000   0.7091900000E-002   0.1739900000E-004
  -0.1307719020E+001   0.7106113797E-002   0.1751327516E-004   0.9990459302E+000   0.7112900000E-002   0.1753000000E-004
  -0.1304044089E+001   0.7127267291E-002   0.1764708224E-004   0.9990422465E+000   0.7134100000E-002   0.1766400000E-004
  -0.1300369158E+001   0.7148520329E-002   0.1778288591E-004   0.9990385343E+000   0.7155400000E-002   0.1780000000E-004
  -0.1296694227E+001   0.7169972808E-002   0.1791968709E-004   0.9990347933E+000   0.7176900000E-002   0.1793700000E-004
