natx =      773
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.86372      0.10242      0.00000   3      1.86654
      0.10242     -1.86372      0.00000   3      1.86654
      0.55268      0.55268     -1.77779   2      1.94202
      0.55268      0.55268      1.77779   2      1.94202
      2.22039      0.00825      0.00000   1      2.22040
      0.00825      2.22039      0.00000   1      2.22040
     -1.76131     -1.76131      0.00000   5      2.49086
      1.91537     -1.85566      0.00000   4      2.66686
     -1.85566      1.91537      0.00000   4      2.66686
      0.64303      2.46404     -1.77779   4      3.10573
      2.46404      0.64303     -1.77779   4      3.10573
      0.64303      2.46404      1.77779   4      3.10573
      2.46404      0.64303      1.77779   4      3.10573
      0.00000      0.00000     -3.55558   5      3.55558
      0.00000      0.00000      3.55558   5      3.55558
     -3.67668      0.09436     -0.00000   4      3.67789
      0.09436     -3.67668     -0.00000   4      3.67789
     -2.31398     -2.31398      1.77779   2      3.72419
     -2.31398     -2.31398     -1.77779   2      3.72419
     -2.09932      2.55015     -1.77779   1      3.75113
     -2.09932      2.55015      1.77779   1      3.75113
      2.55015     -2.09932     -1.77779   1      3.75113
      2.55015     -2.09932      1.77779   1      3.75113
      2.45598      2.45598     -1.77779   3      3.90182
      2.45598      2.45598      1.77779   3      3.90182
     -1.86372      0.10242     -3.55558   3      4.01574
      0.10242     -1.86372     -3.55558   3      4.01574
      0.10242     -1.86372      3.55558   3      4.01574
     -1.86372      0.10242      3.55558   3      4.01574
      2.22039      0.00825     -3.55558   1      4.19194
      0.00825      2.22039     -3.55558   1      4.19194
      2.22039      0.00825      3.55558   1      4.19194
      0.00825      2.22039      3.55558   1      4.19194
     -3.76703      2.00572      0.00000   2      4.26772
      2.00572     -3.76703      0.00000   2      4.26772
     -1.76131     -1.76131     -3.55558   5      4.34126
     -1.76131     -1.76131      3.55558   5      4.34126
     -3.98169     -1.76955     -0.00000   1      4.35720
     -1.76955     -3.98169     -0.00000   1      4.35720
     -1.85566      1.91537     -3.55558   4      4.44458
      1.91537     -1.85566     -3.55558   4      4.44458
     -1.85566      1.91537      3.55558   4      4.44458
      1.91537     -1.85566      3.55558   4      4.44458
     -4.31146      0.33801     -1.77779   1      4.67584
     -4.31146      0.33801      1.77779   1      4.67584
      0.33801     -4.31146     -1.77779   1      4.67584
      0.33801     -4.31146      1.77779   1      4.67584
      0.33801      4.32795     -1.77779   1      4.69105
      4.32795      0.33801     -1.77779   1      4.69105
      0.33801      4.32795      1.77779   1      4.69105
      4.32795      0.33801      1.77779   1      4.69105
      4.96273      0.09436      0.00000   4      4.96363
      0.09436      4.96273      0.00000   4      4.96363
     -1.76955      4.65772      0.00000   1      4.98253
      4.65772     -1.76955      0.00000   1      4.98253
     -3.67668      0.09436      3.55558   4      5.11557
      0.09436     -3.67668      3.55558   4      5.11557
     -3.67668      0.09436     -3.55558   4      5.11557
      0.09436     -3.67668     -3.55558   4      5.11557
     -4.22535     -2.40433      1.77779   4      5.17638
     -2.40433     -4.22535      1.77779   4      5.17638
     -4.22535     -2.40433     -1.77779   4      5.17638
     -2.40433     -4.22535     -1.77779   4      5.17638
      4.87238      2.00572      0.00000   2      5.26906
      2.00572      4.87238      0.00000   2      5.26906
     -4.31970      2.55840     -1.77779   5      5.32596
     -4.31970      2.55840      1.77779   5      5.32596
      2.55840     -4.31970     -1.77779   5      5.32596
      2.55840     -4.31970      1.77779   5      5.32596
      2.55840      4.31970     -1.77779   5      5.32596
      4.31970      2.55840     -1.77779   5      5.32596
      2.55840      4.31970      1.77779   5      5.32596
      4.31970      2.55840      1.77779   5      5.32596
      4.41406     -2.40433     -1.77779   4      5.33154
     -2.40433      4.41406     -1.77779   4      5.33154
     -2.40433      4.41406      1.77779   4      5.33154
      4.41406     -2.40433      1.77779   4      5.33154
      0.55268      0.55268     -5.33338   2      5.39034
      0.55268      0.55268      5.33338   2      5.39034
     -3.76703      2.00572     -3.55558   2      5.55478
      2.00572     -3.76703     -3.55558   2      5.55478
     -3.76703      2.00572      3.55558   2      5.55478
      2.00572     -3.76703      3.55558   2      5.55478
     -3.98169     -1.76955     -3.55558   1      5.62382
     -1.76955     -3.98169     -3.55558   1      5.62382
     -3.98169     -1.76955      3.55558   1      5.62382
     -1.76955     -3.98169      3.55558   1      5.62382
      0.64303      2.46404     -5.33338   4      5.91015
      2.46404      0.64303     -5.33338   4      5.91015
      0.64303      2.46404      5.33338   4      5.91015
      2.46404      0.64303      5.33338   4      5.91015
      4.96273      0.09436     -3.55558   4      6.10572
      0.09436      4.96273     -3.55558   4      6.10572
      4.96273      0.09436      3.55558   4      6.10572
      0.09436      4.96273      3.55558   4      6.10572
     -1.76955      4.65772     -3.55558   1      6.12110
     -1.76955      4.65772      3.55558   1      6.12110
      4.65772     -1.76955     -3.55558   1      6.12110
      4.65772     -1.76955      3.55558   1      6.12110
     -4.21729     -4.21729     -1.77779   3      6.22347
     -4.21729     -4.21729      1.77779   3      6.22347
     -2.31398     -2.31398     -5.33338   2      6.25731
     -2.31398     -2.31398      5.33338   2      6.25731
     -2.09932      2.55015     -5.33338   1      6.27338
     -2.09932      2.55015      5.33338   1      6.27338
      2.55015     -2.09932     -5.33338   1      6.27338
      2.55015     -2.09932      5.33338   1      6.27338
      4.87238      2.00572     -3.55558   2      6.35651
      2.00572      4.87238     -3.55558   2      6.35651
      4.87238      2.00572      3.55558   2      6.35651
      2.00572      4.87238      3.55558   2      6.35651
      4.42212     -4.21729     -1.77779   3      6.36406
      4.42212     -4.21729      1.77779   3      6.36406
     -4.21729      4.42212     -1.77779   3      6.36406
     -4.21729      4.42212      1.77779   3      6.36406
      2.45598      2.45598     -5.33338   3      6.36464
      2.45598      2.45598      5.33338   3      6.36464
     -6.41902      0.00825     -0.00000   1      6.41903
      0.00825     -6.41902     -0.00000   1      6.41903
     -6.17537      0.64303     -1.77779   4      6.45826
     -6.17537      0.64303      1.77779   4      6.45826
      0.64303     -6.17537     -1.77779   4      6.45826
      0.64303     -6.17537      1.77779   4      6.45826
      4.42212      4.42212     -1.77779   3      6.50161
      4.42212      4.42212      1.77779   3      6.50161
     -2.09932     -6.08925     -1.77779   1      6.68182
     -2.09932     -6.08925      1.77779   1      6.68182
     -6.08925     -2.09932     -1.77779   1      6.68182
     -6.08925     -2.09932      1.77779   1      6.68182
      6.77568      0.10242      0.00000   3      6.77646
      0.10242      6.77568      0.00000   3      6.77646
     -4.31146      0.33801     -5.33338   1      6.86643
     -4.31146      0.33801      5.33338   1      6.86643
      0.33801     -4.31146     -5.33338   1      6.86643
      0.33801     -4.31146      5.33338   1      6.86643
      0.33801      4.32795     -5.33338   1      6.87679
      4.32795      0.33801     -5.33338   1      6.87679
      0.33801      4.32795      5.33338   1      6.87679
      4.32795      0.33801      5.33338   1      6.87679
     -6.18343      2.45598     -1.77779   3      6.88674
     -6.18343      2.45598      1.77779   3      6.88674
      2.45598     -6.18343     -1.77779   3      6.88674
      2.45598     -6.18343      1.77779   3      6.88674
     -2.31398      6.32543     -1.77779   2      6.96607
     -2.31398      6.32543      1.77779   2      6.96607
      6.32543     -2.31398     -1.77779   2      6.96607
      6.32543     -2.31398      1.77779   2      6.96607
     -6.72404     -1.85566     -0.00000   4      6.97540
     -1.85566     -6.72404     -0.00000   4      6.97540
      1.91537      6.78375      0.00000   4      7.04896
      6.78375      1.91537      0.00000   4      7.04896
     -1.76131      6.87810      0.00000   5      7.10004
      6.87810     -1.76131      0.00000   5      7.10004
      0.00000      0.00000     -7.11117   5      7.11117
      0.00000      0.00000      7.11117   5      7.11117
     -4.22535     -2.40433     -5.33338   4      7.21660
     -2.40433     -4.22535     -5.33338   4      7.21660
     -4.22535     -2.40433      5.33338   4      7.21660
     -2.40433     -4.22535      5.33338   4      7.21660
      2.55015      6.54009     -1.77779   1      7.24131
      6.54009      2.55015     -1.77779   1      7.24131
      6.54009      2.55015      1.77779   1      7.24131
      2.55015      6.54009      1.77779   1      7.24131
     -4.31970      2.55840     -5.33338   5      7.32463
     -4.31970      2.55840      5.33338   5      7.32463
      2.55840     -4.31970     -5.33338   5      7.32463
      2.55840     -4.31970      5.33338   5      7.32463
      2.55840      4.31970     -5.33338   5      7.32463
      4.31970      2.55840     -5.33338   5      7.32463
      2.55840      4.31970      5.33338   5      7.32463
      4.31970      2.55840      5.33338   5      7.32463
     -2.40433      4.41406     -5.33338   4      7.32869
     -2.40433      4.41406      5.33338   4      7.32869
      4.41406     -2.40433     -5.33338   4      7.32869
      4.41406     -2.40433      5.33338   4      7.32869
     -6.41902      0.00825     -3.55558   1      7.33799
     -6.41902      0.00825      3.55558   1      7.33799
      0.00825     -6.41902     -3.55558   1      7.33799
      0.00825     -6.41902      3.55558   1      7.33799
     -1.86372      0.10242     -7.11117   3      7.35205
     -1.86372      0.10242      7.11117   3      7.35205
      0.10242     -1.86372     -7.11117   3      7.35205
      0.10242     -1.86372      7.11117   3      7.35205
      2.22039      0.00825     -7.11117   1      7.44976
      0.00825      2.22039     -7.11117   1      7.44976
      2.22039      0.00825      7.11117   1      7.44976
      0.00825      2.22039      7.11117   1      7.44976
     -1.76131     -1.76131     -7.11117   5      7.53479
     -1.76131     -1.76131      7.11117   5      7.53479
     -1.85566      1.91537     -7.11117   4      7.59479
     -1.85566      1.91537      7.11117   4      7.59479
      1.91537     -1.85566     -7.11117   4      7.59479
      1.91537     -1.85566      7.11117   4      7.59479
     -3.76703     -6.63369     -0.00000   2      7.62865
     -6.63369     -3.76703     -0.00000   2      7.62865
      6.77568      0.10242     -3.55558   3      7.65262
      0.10242      6.77568     -3.55558   3      7.65262
      6.77568      0.10242      3.55558   3      7.65262
      0.10242      6.77568      3.55558   3      7.65262
     -6.08101     -4.31970     -1.77779   5      7.66805
     -4.31970     -6.08101     -1.77779   5      7.66805
     -6.08101     -4.31970      1.77779   5      7.66805
     -4.31970     -6.08101      1.77779   5      7.66805
     -6.08101      4.31970     -1.77779   5      7.66805
     -6.08101      4.31970      1.77779   5      7.66805
      4.31970     -6.08101     -1.77779   5      7.66805
      4.31970     -6.08101      1.77779   5      7.66805
     -4.22535      6.23508     -1.77779   4      7.73888
     -4.22535      6.23508      1.77779   4      7.73888
      6.23508     -4.22535     -1.77779   4      7.73888
      6.23508     -4.22535      1.77779   4      7.73888
     -6.72404     -1.85566     -3.55558   4      7.82933
     -6.72404     -1.85566      3.55558   4      7.82933
     -1.85566     -6.72404      3.55558   4      7.82933
     -1.85566     -6.72404     -3.55558   4      7.82933
      4.41406      6.23508     -1.77779   4      7.84351
      6.23508      4.41406     -1.77779   4      7.84351
      4.41406      6.23508      1.77779   4      7.84351
      6.23508      4.41406      1.77779   4      7.84351
      1.91537      6.78375     -3.55558   4      7.89494
      6.78375      1.91537     -3.55558   4      7.89494
      1.91537      6.78375      3.55558   4      7.89494
      6.78375      1.91537      3.55558   4      7.89494
     -3.98169      6.86986      0.00000   1      7.94033
      6.86986     -3.98169      0.00000   1      7.94033
     -1.76131      6.87810     -3.55558   5      7.94057
      6.87810     -1.76131     -3.55558   5      7.94057
      6.87810     -1.76131      3.55558   5      7.94057
     -1.76131      6.87810      3.55558   5      7.94057
     -4.21729     -4.21729     -5.33338   3      8.00099
     -4.21729     -4.21729      5.33338   3      8.00099
     -3.67668      0.09436     -7.11117   4      8.00597
     -3.67668      0.09436      7.11117   4      8.00597
      0.09436     -3.67668     -7.11117   4      8.00597
      0.09436     -3.67668      7.11117   4      8.00597
     -4.21729      4.42212     -5.33338   3      8.11083
     -4.21729      4.42212      5.33338   3      8.11083
      4.42212     -4.21729     -5.33338   3      8.11083
      4.42212     -4.21729      5.33338   3      8.11083
     -6.17537      0.64303     -5.33338   4      8.18496
     -6.17537      0.64303      5.33338   4      8.18496
      0.64303     -6.17537     -5.33338   4      8.18496
      0.64303     -6.17537      5.33338   4      8.18496
      4.42212      4.42212     -5.33338   3      8.21920
      4.42212      4.42212      5.33338   3      8.21920
     -6.63369      4.87238      0.00000   2      8.23079
