 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.59645000000000004       eV
 efermi =   -9.3516964300000005       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1446147651E+001  -0.9735703119E-003   0.3981446182E-004   0.9936723026E+000  -0.9797700000E-003   0.4006800000E-004
  -0.1442472720E+001  -0.9669119930E-003   0.3940621712E-004   0.9936511453E+000  -0.9730900000E-003   0.3965800000E-004
  -0.1438797789E+001  -0.9603134374E-003   0.3900493961E-004   0.9936298461E+000  -0.9664700000E-003   0.3925500000E-004
  -0.1435122858E+001  -0.9537845787E-003   0.3860963535E-004   0.9936084035E+000  -0.9599200000E-003   0.3885800000E-004
  -0.1431447927E+001  -0.9473254140E-003   0.3822129764E-004   0.9935868162E+000  -0.9534400000E-003   0.3846800000E-004
  -0.1427772996E+001  -0.9409260044E-003   0.3783992617E-004   0.9935650825E+000  -0.9470200000E-003   0.3808500000E-004
  -0.1424098065E+001  -0.9345863474E-003   0.3746552057E-004   0.9935432010E+000  -0.9406600000E-003   0.3770900000E-004
  -0.1420423134E+001  -0.9283163758E-003   0.3709609345E-004   0.9935211702E+000  -0.9343700000E-003   0.3733800000E-004
  -0.1416748204E+001  -0.9221061513E-003   0.3673363160E-004   0.9934989886E+000  -0.9281400000E-003   0.3697400000E-004
  -0.1413073273E+001  -0.9159556712E-003   0.3637714118E-004   0.9934766546E+000  -0.9219700000E-003   0.3661600000E-004
  -0.1409398342E+001  -0.9098549985E-003   0.3602662190E-004   0.9934541666E+000  -0.9158500000E-003   0.3626400000E-004
  -0.1405723411E+001  -0.9038239997E-003   0.3568108001E-004   0.9934315231E+000  -0.9098000000E-003   0.3591700000E-004
  -0.1402048480E+001  -0.8978527374E-003   0.3534150871E-004   0.9934087224E+000  -0.9038100000E-003   0.3557600000E-004
