natx =      663
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.05642      0.35784      1.48101   3      1.85404
      1.05642     -0.35784     -1.48101   3      1.85404
     -1.15928     -1.62832     -0.32761   5      2.02551
      1.15928      1.62832      0.32761   5      2.02551
     -1.05665      1.62832     -1.10289   4      2.23256
      1.05665     -1.62832      1.10289   4      2.23256
     -1.52051      1.62832      2.18538   2      3.12078
      1.52051     -1.62832     -2.18538   2      3.12078
     -2.72975     -1.62832     -0.18226   2      3.18374
      2.72975      1.62832      0.18226   2      3.18374
      0.00000     -3.25665      0.00000   1      3.25665
     -0.00000      3.25665      0.00000   1      3.25665
      3.19384      0.35784      0.88663   3      3.33388
     -3.19384     -0.35784     -0.88663   3      3.33388
      1.52051     -1.62832      2.54991   2      3.38606
     -1.52051      1.62832     -2.54991   2      3.38606
     -1.05642      2.89881      1.48101   3      3.42236
      1.05642     -2.89881     -1.48101   3      3.42236
     -1.05642      0.35784     -3.25428   3      3.44012
      1.05642     -0.35784      3.25428   3      3.44012
     -3.19361     -1.62832      1.26476   4      3.80134
      3.19361      1.62832     -1.26476   4      3.80134
      3.09098     -1.62832     -2.04004   5      4.04566
     -3.09098      1.62832      2.04004   5      4.04566
     -1.05642     -3.61448      1.48101   3      4.04647
      1.05642      3.61448     -1.48101   3      4.04647
     -1.05665      1.62832      3.63240   4      4.11853
      1.05665     -1.62832     -3.63240   4      4.11853
     -3.19384     -2.89881     -0.88663   3      4.40339
      3.19384      2.89881      0.88663   3      4.40339
      3.09098     -1.62832      2.69525   5      4.41248
     -3.09098      1.62832     -2.69525   5      4.41248
     -1.05642      2.89881     -3.25428   3      4.48436
      1.05642     -2.89881      3.25428   3      4.48436
      0.00000      0.00000     -4.73529   1      4.73529
      0.00000      0.00000      4.73529   1      4.73529
     -1.15928     -1.62832      4.40768   5      4.83974
      1.15928      1.62832     -4.40768   5      4.83974
     -4.25026      0.00000     -2.36764   1      4.86523
     -4.25026      0.00000      2.36764   1      4.86523
      4.25026      0.00000     -2.36764   1      4.86523
      4.25026      0.00000      2.36764   1      4.86523
     -3.19384      3.61448     -0.88663   3      4.90420
      3.19384     -3.61448      0.88663   3      4.90420
     -1.05642     -3.61448     -3.25428   3      4.97703
      1.05642      3.61448      3.25428   3      4.97703
     -3.19361     -1.62832     -3.47053   4      4.98951
      3.19361      1.62832      3.47053   4      4.98951
     -3.19384     -0.35784      3.84866   3      5.01406
      3.19384      0.35784     -3.84866   3      5.01406
     -1.15928      4.88497     -0.32761   5      5.03132
      1.15928     -4.88497      0.32761   5      5.03132
      1.05665      4.88497      1.10289   4      5.11818
     -1.05665     -4.88497     -1.10289   4      5.11818
      5.30668     -0.35784     -0.88663   3      5.39213
     -5.30668      0.35784      0.88663   3      5.39213
     -1.15928     -1.62832     -5.06290   5      5.44319
      1.15928      1.62832      5.06290   5      5.44319
     -2.72975     -1.62832      4.55303   2      5.55275
      2.72975      1.62832     -4.55303   2      5.55275
     -1.52051     -4.88497      2.18538   2      5.56334
      1.52051      4.88497     -2.18538   2      5.56334
     -2.72975      4.88497     -0.18226   2      5.59890
      2.72975     -4.88497      0.18226   2      5.59890
     -5.30692      1.62832     -1.26476   4      5.69336
      5.30692     -1.62832      1.26476   4      5.69336
     -1.52051     -4.88497     -2.54991   2      5.71637
      1.52051      4.88497      2.54991   2      5.71637
      0.00000     -3.25665     -4.73529   1      5.74706
      0.00000     -3.25665      4.73529   1      5.74706
     -0.00000      3.25665     -4.73529   1      5.74706
     -0.00000      3.25665      4.73529   1      5.74706
     -3.19384     -2.89881      3.84866   3      5.78065
      3.19384      2.89881     -3.84866   3      5.78065
     -4.25026     -3.25665     -2.36764   1      5.85459
     -4.25026     -3.25665      2.36764   1      5.85459
     -4.25026      3.25665     -2.36764   1      5.85459
     -4.25026      3.25665      2.36764   1      5.85459
      4.25026     -3.25665     -2.36764   1      5.85459
      4.25026     -3.25665      2.36764   1      5.85459
      4.25026      3.25665     -2.36764   1      5.85459
      4.25026      3.25665      2.36764   1      5.85459
     -2.72975     -1.62832     -4.91755   2      5.85536
      2.72975      1.62832      4.91755   2      5.85536
     -3.19361      4.88497      1.26476   4      5.97174
      3.19361     -4.88497     -1.26476   4      5.97174
     -5.77077      1.62832      0.18226   2      5.99887
      5.77077     -1.62832     -0.18226   2      5.99887
     -5.40954     -1.62832     -2.04004   5      6.00636
      5.40954      1.62832      2.04004   5      6.00636
     -5.30668      2.89881      0.88663   3      6.11147
      5.30668     -2.89881     -0.88663   3      6.11147
     -3.09098     -4.88497      2.04004   5      6.13016
      3.09098      4.88497     -2.04004   5      6.13016
     -1.05665      1.62832     -5.83818   4      6.15242
      1.05665     -1.62832      5.83818   4      6.15242
      3.19384     -3.61448     -3.84866   3      6.17068
     -3.19384      3.61448      3.84866   3      6.17068
     -1.05665     -4.88497      3.63240   4      6.17849
      1.05665      4.88497     -3.63240   4      6.17849
     -5.40954     -1.62832      2.69525   5      6.25931
      5.40954      1.62832     -2.69525   5      6.25931
     -1.05642      0.35784      6.21630   3      6.31557
      1.05642     -0.35784     -6.21630   3      6.31557
     -3.09098     -4.88497     -2.69525   5      6.37820
      3.09098      4.88497      2.69525   5      6.37820
     -1.05642     -6.15546      1.48101   3      6.41865
      1.05642      6.15546     -1.48101   3      6.41865
     -3.19384     -0.35784     -5.62192   3      6.47570
      3.19384      0.35784      5.62192   3      6.47570
     -5.30668     -3.61448      0.88663   3      6.48163
      5.30668      3.61448     -0.88663   3      6.48163
      0.00000     -6.51329     -0.00000   1      6.51329
     -0.00000      6.51329      0.00000   1      6.51329
     -5.30692      1.62832      3.47053   4      6.54671
      5.30692     -1.62832     -3.47053   4      6.54671
     -5.30668      0.35784     -3.84866   3      6.56514
      5.30668     -0.35784      3.84866   3      6.56514
     -1.15928      4.88497      4.40768   5      6.68091
      1.15928     -4.88497     -4.40768   5      6.68091
     -3.19361      4.88497     -3.47053   4      6.79019
      3.19361     -4.88497      3.47053   4      6.79019
     -1.05642      2.89881      6.21630   3      6.93985
      1.05642     -2.89881     -6.21630   3      6.93985
     -3.19361     -1.62832      6.00004   4      6.98936
      3.19361      1.62832     -6.00004   4      6.98936
      3.19384     -6.15546      0.88663   3      6.99116
     -3.19384      6.15546     -0.88663   3      6.99116
     -1.05642     -6.15546     -3.25428   3      7.04244
      1.05642      6.15546      3.25428   3      7.04244
     -3.19384     -2.89881     -5.62192   3      7.08588
      3.19384      2.89881      5.62192   3      7.08588
     -1.05642      6.87113      1.48101   3      7.10787
      1.05642     -6.87113     -1.48101   3      7.10787
     -1.15928      4.88497     -5.06290   5      7.13020
      1.15928     -4.88497      5.06290   5      7.13020
      5.30668     -2.89881      3.84866   3      7.16771
     -5.30668      2.89881     -3.84866   3      7.16771
     -2.72975      4.88497      4.55303   2      7.21419
      2.72975     -4.88497     -4.55303   2      7.21419
     -1.05642     -3.61448      6.21630   3      7.26794
      1.05642      3.61448     -6.21630   3      7.26794
      1.52051     -1.62832     -6.92067   2      7.27042
     -1.52051      1.62832      6.92067   2      7.27042
     -5.30692     -4.88497     -1.26476   4      7.32297
      5.30692      4.88497      1.26476   4      7.32297
     -3.19384      3.61448     -5.62192   3      7.40750
      3.19384     -3.61448      5.62192   3      7.40750
     -2.72975      4.88497     -4.91755   2      7.44962
      2.72975     -4.88497      4.91755   2      7.44962
      5.30668      3.61448      3.84866   3      7.48582
     -5.30668     -3.61448     -3.84866   3      7.48582
     -6.98001     -1.62832     -2.18538   2      7.49319
      6.98001      1.62832      2.18538   2      7.49319
     -7.34124      1.62832      0.32761   5      7.52679
      7.34124     -1.62832     -0.32761   5      7.52679
      5.77077     -1.62832      4.55303   2      7.52883
     -5.77077      1.62832     -4.55303   2      7.52883
     -5.77077     -4.88497      0.18226   2      7.56293
      5.77077      4.88497     -0.18226   2      7.56293
     -5.40954      4.88497     -2.04004   5      7.56887
      5.40954     -4.88497      2.04004   5      7.56887
      7.44410      0.35784      1.48101   3      7.59843
     -7.44410     -0.35784     -1.48101   3      7.59843
     -6.98001     -1.62832      2.54991   2      7.60750
      6.98001      1.62832     -2.54991   2      7.60750
      1.52051     -1.62832      7.28520   2      7.61823
     -1.52051      1.62832     -7.28520   2      7.61823
     -3.09098      1.62832      6.77533   5      7.62303
      3.09098     -1.62832     -6.77533   5      7.62303
      3.19384      6.87113      0.88663   3      7.62884
     -3.19384     -6.87113     -0.88663   3      7.62884
     -1.05642      6.87113     -3.25428   3      7.67585
      1.05642     -6.87113      3.25428   3      7.67585
     -1.05665     -4.88497     -5.83818   4      7.68530
