 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.45149000000000000       eV
 efermi =   -12.394317100000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1557961859E+001  -0.5421206910E-002   0.7986858042E-003   0.9952099039E+000  -0.5447300000E-002   0.8025300000E-003
  -0.1554286928E+001  -0.5256315548E-002   0.7510330180E-003   0.9951938860E+000  -0.5281700000E-002   0.7546600000E-003
  -0.1550611997E+001  -0.5100684094E-002   0.7075315806E-003   0.9951777605E+000  -0.5125400000E-002   0.7109600000E-003
  -0.1546937066E+001  -0.4953615531E-002   0.6677235295E-003   0.9951615265E+000  -0.4977700000E-002   0.6709700000E-003
  -0.1543262135E+001  -0.4814412880E-002   0.6311807837E-003   0.9951451829E+000  -0.4837900000E-002   0.6342600000E-003
  -0.1539587205E+001  -0.4682478719E-002   0.5975847527E-003   0.9951287284E+000  -0.4705400000E-002   0.6005100000E-003
  -0.1535912274E+001  -0.4557215657E-002   0.5665969628E-003   0.9951121621E+000  -0.4579600000E-002   0.5693800000E-003
  -0.1532237343E+001  -0.4438225362E-002   0.5379784708E-003   0.9950954827E+000  -0.4460100000E-002   0.5406300000E-003
  -0.1528562412E+001  -0.4324910506E-002   0.5114903478E-003   0.9950786891E+000  -0.4346300000E-002   0.5140200000E-003
  -0.1524887481E+001  -0.4217071824E-002   0.4869135808E-003   0.9950617800E+000  -0.4238000000E-002   0.4893300000E-003
  -0.1521212550E+001  -0.4114112042E-002   0.4640789230E-003   0.9950447544E+000  -0.4134600000E-002   0.4663900000E-003
  -0.1517537619E+001  -0.4015931438E-002   0.4428171377E-003   0.9950276111E+000  -0.4036000000E-002   0.4450300000E-003
  -0.1513862688E+001  -0.3921932790E-002   0.4229987994E-003   0.9950103486E+000  -0.3941600000E-002   0.4251200000E-003
  -0.1510187757E+001  -0.3832115909E-002   0.4044944905E-003   0.9949929660E+000  -0.3851400000E-002   0.4065300000E-003
