natx =      505
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.00000      0.00000      1.83193   4      1.83193
     -0.00000      1.94382     -0.66777   3      2.05532
      1.94382      0.00000     -0.66777   3      2.05532
     -1.94382      0.00000     -0.66777   3      2.05532
      0.00000     -1.94382     -0.66777   3      2.05532
      1.94382      1.94382     -1.33553   2      3.05622
     -1.94382     -1.94382     -1.33553   2      3.05622
     -1.94382      1.94382     -1.33553   2      3.05622
      1.94382     -1.94382     -1.33553   2      3.05622
      0.00000      0.00000     -3.27585   1      3.27585
     -1.94382     -1.94382      1.94032   1      3.36477
     -1.94382      1.94382      1.94032   1      3.36477
      1.94382      1.94382      1.94032   1      3.36477
      1.94382     -1.94382      1.94032   1      3.36477
     -3.88763      0.00000      0.00000   2      3.88763
      0.00000     -3.88763      0.00000   2      3.88763
      3.88763      0.00000      0.00000   2      3.88763
     -0.00000      3.88763      0.00000   2      3.88763
     -1.94382     -1.94382     -3.16746   4      4.19400
     -1.94382      1.94382     -3.16746   4      4.19400
      1.94382     -1.94382     -3.16746   4      4.19400
      1.94382      1.94382     -3.16746   4      4.19400
     -3.88763      0.00000      1.83193   4      4.29763
      0.00000     -3.88763      1.83193   4      4.29763
      3.88763      0.00000      1.83193   4      4.29763
     -0.00000      3.88763      1.83193   4      4.29763
     -1.94382     -3.88763     -0.66777   3      4.39750
      3.88763      1.94382     -0.66777   3      4.39750
     -3.88763     -1.94382     -0.66777   3      4.39750
     -1.94382      3.88763     -0.66777   3      4.39750
     -3.88763      1.94382     -0.66777   3      4.39750
      3.88763     -1.94382     -0.66777   3      4.39750
      1.94382     -3.88763     -0.66777   3      4.39750
      1.94382      3.88763     -0.66777   3      4.39750
      0.00000      0.00000      4.43458   1      4.43458
     -3.88763      0.00000     -3.27585   1      5.08378
      0.00000     -3.88763     -3.27585   1      5.08378
      3.88763      0.00000     -3.27585   1      5.08378
     -0.00000      3.88763     -3.27585   1      5.08378
     -1.94382     -1.94382      4.54297   4      5.30994
     -1.94382      1.94382      4.54297   4      5.30994
      1.94382     -1.94382      4.54297   4      5.30994
      1.94382      1.94382      4.54297   4      5.30994
     -3.88763     -3.88763      0.00000   2      5.49794
      3.88763     -3.88763      0.00000   2      5.49794
      3.88763      3.88763      0.00000   2      5.49794
     -3.88763      3.88763      0.00000   2      5.49794
     -3.88763     -3.88763      1.83193   4      5.79511
      3.88763     -3.88763      1.83193   4      5.79511
     -3.88763      3.88763      1.83193   4      5.79511
      3.88763      3.88763      1.83193   4      5.79511
     -5.83145      0.00000     -0.66777   3      5.86956
      0.00000     -5.83145     -0.66777   3      5.86956
