natx =      335
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.00000     -1.63659      2.63032   2      3.09790
     -0.00000      1.63659      2.63032   2      3.09790
     -2.49155      0.00000     -1.89866   5      3.13253
      2.49155      0.00000     -1.89866   5      3.13253
      0.00000     -1.63661     -2.67405   2      3.13512
     -0.00000      1.63661     -2.67405   2      3.13512
     -2.49155     -1.75837      0.73466   3      3.13679
      2.49155     -1.75837      0.73466   3      3.13679
      2.49155      1.75837      0.73466   3      3.13679
     -2.49155      1.75837      0.73466   3      3.13679
      0.00000     -3.27320      0.02512   6      3.27329
     -0.00000      3.27320      0.02512   6      3.27329
     -2.49155      0.00000      3.47904   4      4.27920
      2.49155      0.00000      3.47904   4      4.27920
     -2.49155     -3.27320     -1.82533   4      4.50039
      2.49155     -3.27320     -1.82533   4      4.50039
      2.49155      3.27320     -1.82533   4      4.50039
     -2.49155      3.27320     -1.82533   4      4.50039
     -4.98311      0.00000     -0.00000   1      4.98311
      4.98311      0.00000      0.00000   1      4.98311
      0.00000      0.00000     -5.27924   6      5.27924
      0.00000      0.00000      5.32948   6      5.32948
     -2.49155     -3.27320      3.40570   5      5.34045
      2.49155     -3.27320      3.40570   5      5.34045
      2.49155      3.27320      3.40570   5      5.34045
     -2.49155      3.27320      3.40570   5      5.34045
      2.49155      1.51483     -4.56970   3      5.42076
     -2.49155     -1.51483     -4.56970   3      5.42076
     -2.49155      1.51483     -4.56970   3      5.42076
      2.49155     -1.51483     -4.56970   3      5.42076
      2.49155      4.78803      0.73466   3      5.44727
     -2.49155     -4.78803      0.73466   3      5.44727
     -2.49155      4.78803      0.73466   3      5.44727
      2.49155     -4.78803      0.73466   3      5.44727
      0.00000     -4.90980      2.63032   2      5.56999
     -0.00000      4.90980      2.63032   2      5.56999
      0.00000     -4.90979     -2.67405   2      5.59076
     -0.00000      4.90979     -2.67405   2      5.59076
     -4.98311     -1.63659      2.63032   2      5.86757
     -4.98311      1.63659      2.63032   2      5.86757
      4.98311     -1.63659      2.63032   2      5.86757
      4.98311      1.63659      2.63032   2      5.86757
     -4.98311     -1.63661     -2.67405   2      5.88731
     -4.98311      1.63661     -2.67405   2      5.88731
      4.98311     -1.63661     -2.67405   2      5.88731
      4.98311      1.63661     -2.67405   2      5.88731
     -4.98311     -3.27320      0.02512   6      5.96203
     -4.98311      3.27320      0.02512   6      5.96203
      4.98311     -3.27320      0.02512   6      5.96203
      4.98311      3.27320      0.02512   6      5.96203
      0.00000     -3.27320      5.30436   1      6.23298
      0.00000     -3.27320     -5.30436   1      6.23298
     -0.00000      3.27320     -5.30436   1      6.23298
     -0.00000      3.27320      5.30436   1      6.23298
     -0.00000      6.54640      0.00000   1      6.54640
      0.00000     -6.54640     -0.00000   1      6.54640
     -2.49155     -1.51483      6.03903   3      6.70615
     -2.49155      1.51483      6.03903   3      6.70615
      2.49155     -1.51483      6.03903   3      6.70615
      2.49155      1.51483      6.03903   3      6.70615
      2.49155      5.03157     -4.56970   3      7.23924
     -2.49155      5.03157     -4.56970   3      7.23924
     -2.49155     -5.03157     -4.56970   3      7.23924
      2.49155     -5.03157     -4.56970   3      7.23924
      2.49155      6.54640     -1.89866   5      7.25728
     -2.49155      6.54640     -1.89866   5      7.25728
     -2.49155     -6.54640     -1.89866   5      7.25728
      2.49155     -6.54640     -1.89866   5      7.25728
     -4.98311      0.00000     -5.27924   6      7.25960
      4.98311      0.00000     -5.27924   6      7.25960
     -4.98311      0.00000      5.32948   6      7.29622
      4.98311      0.00000      5.32948   6      7.29622
     -4.98311     -4.90980      2.63032   2      7.47369
      4.98311      4.90980      2.63032   2      7.47369
     -4.98311      4.90980      2.63032   2      7.47369
      4.98311     -4.90980      2.63032   2      7.47369
     -4.98311     -4.90979     -2.67405   2      7.48919
      4.98311      4.90979     -2.67405   2      7.48919
      4.98311     -4.90979     -2.67405   2      7.48919
     -4.98311      4.90979     -2.67405   2      7.48919
      2.49155      0.00000     -7.12969   4      7.55250
     -2.49155      0.00000     -7.12969   4      7.55250
      7.47466      0.00000     -1.89866   5      7.71204
     -7.47466      0.00000     -1.89866   5      7.71204
     -7.47466     -1.75837      0.73466   3      7.71377
     -7.47466      1.75837      0.73466   3      7.71377
      7.47466     -1.75837      0.73466   3      7.71377
      7.47466      1.75837      0.73466   3      7.71377
      2.49155      6.54640      3.47904   4      7.82092
     -2.49155     -6.54640      3.47904   4      7.82092
     -2.49155      6.54640      3.47904   4      7.82092
      2.49155     -6.54640      3.47904   4      7.82092
     -4.98311     -3.27320      5.30436   1      7.98007
     -4.98311     -3.27320     -5.30436   1      7.98007
     -4.98311      3.27320     -5.30436   1      7.98007
     -4.98311      3.27320      5.30436   1      7.98007
