 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.15448999999999999       eV
 efermi =   -9.3363303200000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1445582957E+001   0.2211668735E-001   0.5386156649E-003   0.9983608247E+000   0.2215300000E-001   0.5395000000E-003
  -0.1441908026E+001   0.2246898534E-001   0.5573817878E-003   0.9983553426E+000   0.2250600000E-001   0.5583000000E-003
  -0.1438233095E+001   0.2283325882E-001   0.5771460331E-003   0.9983498237E+000   0.2287100000E-001   0.5781000000E-003
  -0.1434558165E+001   0.2321050588E-001   0.5979882494E-003   0.9983442676E+000   0.2324900000E-001   0.5989800000E-003
  -0.1430883234E+001   0.2360172459E-001   0.6199882834E-003   0.9983386741E+000   0.2364100000E-001   0.6210200000E-003
  -0.1427208303E+001   0.2400691467E-001   0.6432459460E-003   0.9983330425E+000   0.2404700000E-001   0.6443200000E-003
  -0.1423533372E+001   0.2442807248E-001   0.6678310960E-003   0.9983273727E+000   0.2446900000E-001   0.6689500000E-003
  -0.1419858441E+001   0.2486519769E-001   0.6938734895E-003   0.9983216642E+000   0.2490700000E-001   0.6950400000E-003
  -0.1416183510E+001   0.2532028659E-001   0.7214729298E-003   0.9983159166E+000   0.2536300000E-001   0.7226900000E-003
  -0.1412508579E+001   0.2579333882E-001   0.7507591667E-003   0.9983101295E+000   0.2583700000E-001   0.7520300000E-003
  -0.1408833648E+001   0.2628535228E-001   0.7818819127E-003   0.9983043024E+000   0.2633000000E-001   0.7832100000E-003
  -0.1405158717E+001   0.2679832319E-001   0.8150008594E-003   0.9982984351E+000   0.2684400000E-001   0.8163900000E-003
  -0.1401483786E+001   0.2733324939E-001   0.8502756940E-003   0.9982925270E+000   0.2738000000E-001   0.8517300000E-003
  -0.1397808856E+001   0.2789112869E-001   0.8879060308E-003   0.9982865777E+000   0.2793900000E-001   0.8894300000E-003
  -0.1394133925E+001   0.2847495546E-001   0.9281014616E-003   0.9982805869E+000   0.2852400000E-001   0.9297000000E-003
  -0.1390458994E+001   0.2908472913E-001   0.9711015206E-003   0.9982745539E+000   0.2913500000E-001   0.9727800000E-003
  -0.1386784063E+001   0.2972344395E-001   0.1017135753E-002   0.9982684785E+000   0.2977500000E-001   0.1018900000E-002
  -0.1383109132E+001   0.3039309582E-001   0.1066643332E-002   0.9982623602E+000   0.3044600000E-001   0.1068500000E-002
  -0.1379434201E+001   0.3109468233E-001   0.1119843803E-002   0.9982561985E+000   0.3114900000E-001   0.1121800000E-002
  -0.1375759270E+001   0.3183319402E-001   0.1177036567E-002   0.9982499929E+000   0.3188900000E-001   0.1179100000E-002
  -0.1372084339E+001   0.3260863011E-001   0.1238920309E-002   0.9982437430E+000   0.3266600000E-001   0.1241100000E-002
  -0.1368409408E+001   0.3342598096E-001   0.1305694582E-002   0.9982374483E+000   0.3348500000E-001   0.1308000000E-002
  -0.1364734477E+001   0.3428724211E-001   0.1378058045E-002   0.9982311083E+000   0.3434800000E-001   0.1380500000E-002
  -0.1361059547E+001   0.3519740372E-001   0.1456709338E-002   0.9982247226E+000   0.3526000000E-001   0.1459300000E-002
  -0.1357384616E+001   0.3616045758E-001   0.1542247259E-002   0.9982182906E+000   0.3622500000E-001   0.1545000000E-002
  -0.1353709685E+001   0.3718039535E-001   0.1635570054E-002   0.9982118117E+000   0.3724700000E-001   0.1638500000E-002
  -0.1350034754E+001   0.3826320501E-001   0.1737675761E-002   0.9982052856E+000   0.3833200000E-001   0.1740800000E-002
  -0.1346359823E+001   0.3941387613E-001   0.1849762033E-002   0.9981987117E+000   0.3948500000E-001   0.1853100000E-002
  -0.1342684892E+001   0.4064039273E-001   0.1973026484E-002   0.9981920895E+000   0.4071400000E-001   0.1976600000E-002
  -0.1339009961E+001   0.4194974039E-001   0.2109065971E-002   0.9981854184E+000   0.4202600000E-001   0.2112900000E-002
  -0.1335335030E+001   0.4334990267E-001   0.2259676936E-002   0.9981786979E+000   0.4342900000E-001   0.2263800000E-002
  -0.1331660099E+001   0.4485185738E-001   0.2427154859E-002   0.9981719274E+000   0.4493400000E-001   0.2431600000E-002
  -0.1327985168E+001   0.4646658203E-001   0.2613994781E-002   0.9981651064E+000   0.4655200000E-001   0.2618800000E-002
  -0.1324310238E+001   0.4820804824E-001   0.2823290566E-002   0.9981582342E+000   0.4829700000E-001   0.2828500000E-002
  -0.1320635307E+001   0.5009022721E-001   0.3058834691E-002   0.9981513105E+000   0.5018300000E-001   0.3064500000E-002
  -0.1316960376E+001   0.5213208044E-001   0.3325218036E-002   0.9981443344E+000   0.5222900000E-001   0.3331400000E-002
  -0.1313285445E+001   0.5435356697E-001   0.3628029478E-002   0.9981373056E+000   0.5445500000E-001   0.3634800000E-002
  -0.1309610514E+001   0.5678163214E-001   0.3974255110E-002   0.9981302232E+000   0.5688800000E-001   0.3981700000E-002
  -0.1305935583E+001   0.5944421856E-001   0.4372577619E-002   0.9981230869E+000   0.5955600000E-001   0.4380800000E-002
  -0.1302260652E+001   0.6237725291E-001   0.4834074906E-002   0.9981158958E+000   0.6249500000E-001   0.4843200000E-002
  -0.1298585721E+001   0.6562464559E-001   0.5372818860E-002   0.9981086494E+000   0.6574900000E-001   0.5383000000E-002
  -0.1294910790E+001   0.6924028665E-001   0.6007072957E-002   0.9981013471E+000   0.6937200000E-001   0.6018500000E-002
  -0.1291235859E+001   0.7328804536E-001   0.6760789247E-002   0.9980939881E+000   0.7342800000E-001   0.6773700000E-002
  -0.1287560929E+001   0.7785075261E-001   0.7665903724E-002   0.9980865719E+000   0.7800000000E-001   0.7680600000E-002
  -0.1283885998E+001   0.8303219630E-001   0.8766028908E-002   0.9980790978E+000   0.8319200000E-001   0.8782900000E-002
  -0.1280211067E+001   0.8896610316E-001   0.1012144374E-001   0.9980715650E+000   0.8913800000E-001   0.1014100000E-001
  -0.1276536136E+001   0.9582811430E-001   0.1181707744E-001   0.9980639729E+000   0.9601400000E-001   0.1184000000E-001
  -0.1272861205E+001   0.1038477602E+000   0.1397777877E-001   0.9980563208E+000   0.1040500000E+000   0.1400500000E-001
  -0.1269186274E+001   0.1133383999E+000   0.1679017173E-001   0.9980486080E+000   0.1135600000E+000   0.1682300000E-001
  -0.1265511343E+001   0.1247451238E+000   0.2054467056E-001   0.9980408337E+000   0.1249900000E+000   0.2058500000E-001
  -0.1261836412E+001   0.1386667046E+000   0.2571332214E-001   0.9980329973E+000   0.1389400000E+000   0.2576400000E-001
  -0.1258161481E+001   0.1560013030E+000   0.3310349447E-001   0.9980250979E+000   0.1563100000E+000   0.3316900000E-001
  -0.1254486550E+001   0.1780662172E+000   0.4418122054E-001   0.9980171347E+000   0.1784200000E+000   0.4426900000E-001
  -0.1250811620E+001   0.2067475666E+000   0.6182866021E-001   0.9980091072E+000   0.2071600000E+000   0.6195200000E-001
  -0.1247136689E+001   0.2444902885E+000   0.9222427573E-001   0.9980010143E+000   0.2449800000E+000   0.9240900000E-001
  -0.1243461758E+001   0.2919827697E+000   0.1496889484E+000   0.9979928554E+000   0.2925700000E+000   0.1499900000E+000
  -0.1239786827E+001   0.3319895669E+000   0.2646954633E+000   0.9979846296E+000   0.3326600000E+000   0.2652300000E+000
  -0.1236111896E+001   0.2810201565E+000   0.4408760060E+000   0.9979763361E+000   0.2815900000E+000   0.4417700000E+000
  -0.1232436965E+001   0.1275702461E+000   0.5617062742E+000   0.9979679741E+000   0.1278300000E+000   0.5628500000E+000
  -0.1228762034E+001  -0.1299742508E+000   0.6136952208E+000   0.9979595427E+000  -0.1302400000E+000   0.6149500000E+000
  -0.1225087103E+001  -0.3378962430E+000   0.4116747634E+000   0.9979510410E+000  -0.3385900000E+000   0.4125200000E+000
  -0.1221412172E+001  -0.3305784220E+000   0.2227507383E+000   0.9979424682E+000  -0.3312600000E+000   0.2232100000E+000
  -0.1217737241E+001  -0.2770264294E+000   0.1287733806E+000   0.9979338234E+000  -0.2776000000E+000   0.1290400000E+000
  -0.1214062311E+001  -0.2303909691E+000   0.8191568022E-001   0.9979251056E+000  -0.2308700000E+000   0.8208600000E-001
  -0.1210387380E+001  -0.1949030353E+000   0.5621861346E-001   0.9979163139E+000  -0.1953100000E+000   0.5633600000E-001
  -0.1206712449E+001  -0.1680076978E+000   0.4083038112E-001   0.9979074474E+000  -0.1683600000E+000   0.4091600000E-001
  -0.1203037518E+001  -0.1472399244E+000   0.3094782634E-001   0.9978985051E+000  -0.1475500000E+000   0.3101300000E-001
  -0.1199362587E+001  -0.1308233116E+000   0.2424472295E-001   0.9978894861E+000  -0.1311000000E+000   0.2429600000E-001
  -0.1195687656E+001  -0.1175702675E+000   0.1949758493E-001   0.9978803893E+000  -0.1178200000E+000   0.1953900000E-001
  -0.1192012725E+001  -0.1066624540E+000   0.1601483511E-001   0.9978712138E+000  -0.1068900000E+000   0.1604900000E-001
  -0.1188337794E+001  -0.9754699361E-001   0.1338631817E-001   0.9978619585E+000  -0.9775600000E-001   0.1341500000E-001
  -0.1184662863E+001  -0.8982070595E-001   0.1135456499E-001   0.9978526223E+000  -0.9001400000E-001   0.1137900000E-001
  -0.1180987932E+001  -0.8319218363E-001   0.9752220989E-002   0.9978432043E+000  -0.8337200000E-001   0.9773300000E-002
  -0.1177313002E+001  -0.7744586505E-001   0.8466020272E-002   0.9978337033E+000  -0.7761400000E-001   0.8484400000E-002
  -0.1173638071E+001  -0.7241608756E-001   0.7418223624E-002   0.9978241182E+000  -0.7257400000E-001   0.7434400000E-002
  -0.1169963140E+001  -0.6798010052E-001   0.6553445731E-002   0.9978144479E+000  -0.6812900000E-001   0.6567800000E-002
  -0.1166288209E+001  -0.6403710948E-001   0.5831469957E-002   0.9978046913E+000  -0.6417800000E-001   0.5844300000E-002
  -0.1162613278E+001  -0.6051126851E-001   0.5222458230E-002   0.9977948472E+000  -0.6064500000E-001   0.5234000000E-002
  -0.1158938347E+001  -0.5733870789E-001   0.4704056979E-002   0.9977849144E+000  -0.5746600000E-001   0.4714500000E-002
  -0.1155263416E+001  -0.5447052689E-001   0.4259201680E-002   0.9977748917E+000  -0.5459200000E-001   0.4268700000E-002
  -0.1151588485E+001  -0.5186381316E-001   0.3874619962E-002   0.9977647779E+000  -0.5198000000E-001   0.3883300000E-002
  -0.1147913554E+001  -0.4948463574E-001   0.3539833670E-002   0.9977545718E+000  -0.4959600000E-001   0.3547800000E-002
  -0.1144238623E+001  -0.4730505142E-001   0.3246659861E-002   0.9977442720E+000  -0.4741200000E-001   0.3254000000E-002
  -0.1140563693E+001  -0.4530011123E-001   0.2988512283E-002   0.9977338773E+000  -0.4540300000E-001   0.2995300000E-002
  -0.1136888762E+001  -0.4345085347E-001   0.2760002204E-002   0.9977233863E+000  -0.4355000000E-001   0.2766300000E-002
  -0.1133213831E+001  -0.4173831718E-001   0.2556738816E-002   0.9977127978E+000  -0.4183400000E-001   0.2562600000E-002
  -0.1129538900E+001  -0.4014952832E-001   0.2375129644E-002   0.9977021103E+000  -0.4024200000E-001   0.2380600000E-002
  -0.1125863969E+001  -0.3867051566E-001   0.2212180969E-002   0.9976913224E+000  -0.3876000000E-001   0.2217300000E-002
  -0.1122189038E+001  -0.3729129922E-001   0.2065497800E-002   0.9976804328E+000  -0.3737800000E-001   0.2070300000E-002
  -0.1118514107E+001  -0.3600090174E-001   0.1932984540E-002   0.9976694400E+000  -0.3608500000E-001   0.1937500000E-002
  -0.1114839176E+001  -0.3479133938E-001   0.1812844974E-002   0.9976583425E+000  -0.3487300000E-001   0.1817100000E-002
  -0.1111164245E+001  -0.3365562623E-001   0.1703582254E-002   0.9976471388E+000  -0.3373500000E-001   0.1707600000E-002
  -0.1107489314E+001  -0.3258677667E-001   0.1603899120E-002   0.9976358274E+000  -0.3266400000E-001   0.1607700000E-002
  -0.1103814384E+001  -0.3157880297E-001   0.1512797650E-002   0.9976244067E+000  -0.3165400000E-001   0.1516400000E-002
  -0.1100139453E+001  -0.3062771288E-001   0.1429180205E-002   0.9976128751E+000  -0.3070100000E-001   0.1432600000E-002
  -0.1096464522E+001  -0.2972751908E-001   0.1352348229E-002   0.9976012311E+000  -0.2979900000E-001   0.1355600000E-002
  -0.1092789591E+001  -0.2887522729E-001   0.1281603196E-002   0.9975894728E+000  -0.2894500000E-001   0.1284700000E-002
  -0.1089114660E+001  -0.2806684574E-001   0.1216246608E-002   0.9975775988E+000  -0.2813500000E-001   0.1219200000E-002
  -0.1085439729E+001  -0.2729938041E-001   0.1155879269E-002   0.9975656071E+000  -0.2736600000E-001   0.1158700000E-002
