Name,0,1,2,3,4,5,6,7,8
mp-1038570_Cr,0.0,9.276109381814056e-08,0.03282910894616055,9.276109381814056e-08,0.0,0.03282911753434942,0.03282910894616055,0.03282911753434942,0.0
mp-1024044_Cr,0.0,2.0712519789034772e-07,6.481459325533065e-07,2.0712519789034772e-07,0.0,6.265761171445302e-07,6.481459325533065e-07,6.265761171445302e-07,0.0
mp-1030818_Cr,0.0,0.05175950933978745,0.05175950920892989,0.05175950933978745,0.0,4.283046103787393e-07,0.05175950920892989,4.283046103787393e-07,0.0
mp-1030883_Cr,0.0,0.03539471981922641,0.03539471573352344,0.03539471981922641,0.0,5.635257840153245e-07,0.03539471573352344,5.635257840153245e-07,0.0
mp-1031027_Cr,0.0,0.03418792846614402,0.03418794799203832,0.03418792846614402,0.0,5.510400085269751e-07,0.03418794799203832,5.510400085269751e-07,0.0
mp-1031245_Cr,0.0,0.04200397254830327,0.042003961683294316,0.04200397254830327,0.0,6.377647845904954e-07,0.042003961683294316,6.377647845904954e-07,0.0
mp-1031428_Cr,0.0,0.053010636204070524,0.05301060829084107,0.053010636204070524,0.0,5.065772148142873e-07,0.05301060829084107,5.065772148142873e-07,0.0
mp-1031541_Cr,0.0,0.06391158337031858,0.06391160625952896,0.06391158337031858,0.0,6.403742816665537e-07,0.06391160625952896,6.403742816665537e-07,0.0
mp-1031588_Cr,0.0,0.02713527177491976,0.027135291485906956,0.02713527177491976,0.0,5.871196713185395e-07,0.027135291485906956,5.871196713185395e-07,0.0
mp-1031616_Cr,0.0,0.02344150598546515,0.02344153400856402,0.02344150598546515,0.0,4.6661920481505105e-07,0.02344153400856402,4.6661920481505105e-07,0.0
mp-1031901_Cr,0.0,0.04365774992978203,0.04365772646368362,0.04365774992978203,0.0,4.99158546031591e-07,0.04365772646368362,4.99158546031591e-07,0.0
mp-1031936_Cr,0.0,0.05963247084793994,0.05963251121275032,0.05963247084793994,0.0,4.810570621647435e-07,0.05963251121275032,4.810570621647435e-07,0.0
mp-1031979_Cr,0.0,0.03048466921955042,0.03048471037393687,0.03048466921955042,0.0,5.519067652692294e-07,0.03048471037393687,5.519067652692294e-07,0.0
mp-1032130_Cr,0.0,0.027062530094376463,0.027062526124138127,0.027062530094376463,0.0,4.846934992394126e-07,0.027062526124138127,4.846934992394126e-07,0.0
mp-1032331_Cr,0.0,0.02078886649408675,0.02078884489113391,0.02078886649408675,0.0,4.757458498924425e-07,0.02078884489113391,4.757458498924425e-07,0.0
mp-1032507_Cr,0.0,0.02214676550417131,0.0221467646413616,0.02214676550417131,0.0,5.314282986347376e-07,0.0221467646413616,5.314282986347376e-07,0.0
mp-1032686_Cr,0.0,0.03377246158049109,0.033772499452950196,0.03377246158049109,0.0,5.74607689856296e-07,0.033772499452950196,5.74607689856296e-07,0.0
mp-1033034_Cr,0.0,0.04122618321600309,0.04122619161795852,0.04122618321600309,0.0,5.621455278461202e-07,0.04122619161795852,5.621455278461202e-07,0.0
mp-1033299_Cr,0.0,0.03951434340470361,0.03951426451445336,0.03951434340470361,0.0,4.3346083431817387e-07,0.03951426451445336,4.3346083431817387e-07,0.0
mp-1033328_Cr,0.0,0.04841037759876667,0.04841038437526323,0.04841037759876667,0.0,5.425408748440187e-07,0.04841038437526323,5.425408748440187e-07,0.0
mp-1033343_Cr,0.0,0.06228744294545138,0.06228743975875232,0.06228744294545138,0.0,5.004743809193014e-07,0.06228743975875232,5.004743809193014e-07,0.0
mp-1033361_Cr,0.0,0.0740661656491007,0.07406617072158579,0.0740661656491007,0.0,5.832735049302112e-07,0.07406617072158579,5.832735049302112e-07,0.0
mp-1033371_Cr,0.0,0.024651068239611926,0.02465100848735598,0.024651068239611926,0.0,5.47979001866286e-07,0.02465100848735598,5.47979001866286e-07,0.0
mp-1033390_Cr,0.0,0.04185860330395099,0.041858723494969045,0.04185860330395099,0.0,5.979745548231222e-07,0.041858723494969045,5.979745548231222e-07,0.0
mp-1033429_Cr,0.0,0.10207546405188123,0.10207547927220305,0.10207546405188123,0.0,4.4709061769091014e-07,0.10207547927220305,4.4709061769091014e-07,0.0
mp-1033435_Cr,0.0,0.0693142897832076,0.06931429469569067,0.0693142897832076,0.0,5.48018027339397e-07,0.06931429469569067,5.48018027339397e-07,0.0
mp-1033614_Cr,0.0,0.041070111579557055,0.041070078343617006,0.041070111579557055,0.0,5.967565301335143e-07,0.041070078343617006,5.967565301335143e-07,0.0
mp-1033791_Cr,0.0,9.304385271146979e-08,0.009035559236963614,9.304385271146979e-08,0.0,0.009035570178416804,0.009035559236963614,0.009035570178416804,0.0
mp-1033839_Cr,0.0,8.873968155341526e-08,0.037182912150360875,8.873968155341526e-08,0.0,0.03718291469705722,0.037182912150360875,0.03718291469705722,0.0
mp-1033847_Cr,0.0,9.374313309268796e-08,0.020333833347944138,9.374313309268796e-08,0.0,0.020333831726042872,0.020333833347944138,0.020333831726042872,0.0
mp-1033868_Cr,0.0,7.211074416959352e-08,0.004470037058029059,7.211074416959352e-08,0.0,0.0044700416516218556,0.004470037058029059,0.0044700416516218556,0.0
mp-1033888_Cr,0.0,9.914240267595223e-08,0.01085448252941276,9.914240267595223e-08,0.0,0.010854484162534537,0.01085448252941276,0.010854484162534537,0.0
mp-1033949_Cr,0.0,2.1088414526971175e-06,0.011704639711426183,2.1088414526971175e-06,0.0,0.011702548020403995,0.011704639711426183,0.011702548020403995,0.0
mp-1034067_Cr,0.0,1.0172703919679608e-07,0.029708601615020598,1.0172703919679608e-07,0.0,0.02970859951331136,0.029708601615020598,0.02970859951331136,0.0
mp-1034199_Cr,0.0,1.5963507860212494e-07,0.027348816806772813,1.5963507860212494e-07,0.0,0.02734881341869784,0.027348816806772813,0.02734881341869784,0.0
mp-1034353_Cr,0.0,9.627429325302528e-08,0.017175899443906757,9.627429325302528e-08,0.0,0.017175898184184062,0.017175899443906757,0.017175898184184062,0.0
mp-1034435_Cr,0.0,2.446985279435899e-07,0.02872590864784946,2.446985279435899e-07,0.0,0.028725906068957283,0.02872590864784946,0.028725906068957283,0.0
mp-1034467_Cr,0.0,7.077966669039445e-08,0.0037684629722719042,7.077966669039445e-08,0.0,0.0037684678167798622,0.0037684629722719042,0.0037684678167798622,0.0
mp-1034524_Cr,0.0,1.276913842568328e-07,0.01774996506488476,1.276913842568328e-07,0.0,0.017749951161601482,0.01774996506488476,0.017749951161601482,0.0
mp-1034594_Cr,0.0,1.5035412734829802e-07,0.024234143014112735,1.5035412734829802e-07,0.0,0.024234164332735533,0.024234143014112735,0.024234164332735533,0.0
mp-1034739_Cr,0.0,1.2993628297688847e-07,0.011515181787993095,1.2993628297688847e-07,0.0,0.01151517077156864,0.011515181787993095,0.01151517077156864,0.0
mp-1034815_Cr,0.0,1.2404651104100134e-07,0.022339123310067842,1.2404651104100134e-07,0.0,0.02233911711189318,0.022339123310067842,0.02233911711189318,0.0
mp-1035006_Cr,0.0,1.3879575763882705e-07,0.015712885363900968,1.3879575763882705e-07,0.0,0.01571289171897579,0.015712885363900968,0.01571289171897579,0.0
mp-1035311_Cr,0.0,1.0473189292366777e-07,0.014702095369555858,1.0473189292366777e-07,0.0,0.014702104371720275,0.014702095369555858,0.014702104371720275,0.0
mp-1035434_Cr,0.0,1.3557406243114097e-07,0.01839046513909636,1.3557406243114097e-07,0.0,0.01839047655569305,0.01839046513909636,0.01839047655569305,0.0
mp-1035597_Cr,0.0,9.932330376987694e-08,0.00984229324261038,9.932330376987694e-08,0.0,0.009842292927117344,0.00984229324261038,0.009842292927117344,0.0
mp-1035772_Cr,0.0,2.0313569506264844e-07,0.01281445698550577,2.0313569506264844e-07,0.0,0.012814437368020232,0.01281445698550577,0.012814437368020232,0.0
mp-1035863_Cr,0.0,1.5278530431914192e-07,0.028149225148833928,1.5278530431914192e-07,0.0,0.028149234963949134,0.028149225148833928,0.028149234963949134,0.0
mp-1035956_Cr,0.0,1.157242059934244e-07,0.02773078263229379,1.157242059934244e-07,0.0,0.02773077008948196,0.02773078263229379,0.02773077008948196,0.0
mp-1036101_Cr,0.0,1.58208438625424e-07,0.02382731803770173,1.58208438625424e-07,0.0,0.02382731489040912,0.02382731803770173,0.02382731489040912,0.0
mp-1036428_Cr,0.0,1.3124807172636194e-07,0.018322445799265744,1.3124807172636194e-07,0.0,0.01832245452506632,0.018322445799265744,0.01832245452506632,0.0
mp-1036585_Cr,0.0,1.6203643184707348e-07,0.03730537844855521,1.6203643184707348e-07,0.0,0.03730537604664442,0.03730537844855521,0.03730537604664442,0.0
mp-1036772_Cr,0.0,1.0184164888319093e-07,0.029820016464731626,1.0184164888319093e-07,0.0,0.029820030716178867,0.029820016464731626,0.029820030716178867,0.0
mp-1036879_Cr,0.0,1.5459712751576104e-07,0.017851541372651537,1.5459712751576104e-07,0.0,0.017851537028249168,0.017851541372651537,0.017851537028249168,0.0
mp-1036952_Cr,0.0,9.489954598235149e-08,0.003940136441562562,9.489954598235149e-08,0.0,0.003940113018393682,0.003940136441562562,0.003940113018393682,0.0
mp-1037254_Cr,0.0,1.5237706720208016e-07,0.045004807510560484,1.5237706720208016e-07,0.0,0.045004800761896786,0.045004807510560484,0.045004800761896786,0.0
mp-1037287_Cr,0.0,1.7696888490253206e-07,0.024594707680485665,1.7696888490253206e-07,0.0,0.02459471538498391,0.024594707680485665,0.02459471538498391,0.0
mp-1037502_Cr,0.0,2.016112599036013e-07,0.02808323167778417,2.016112599036013e-07,0.0,0.028083247628521737,0.02808323167778417,0.028083247628521737,0.0
mp-1037531_Cr,0.0,1.4892560196622835e-07,0.026036495138180352,1.4892560196622835e-07,0.0,0.026036494658569078,0.026036495138180352,0.026036494658569078,0.0
mp-1037844_Cr,0.0,2.1099222247060068e-07,0.03873733586543456,2.1099222247060068e-07,0.0,0.03873733308549525,0.03873733586543456,0.03873733308549525,0.0
mp-1037925_Cr,0.0,1.4647970671166532e-07,0.049746233307748494,1.4647970671166532e-07,0.0,0.04974623866450335,0.049746233307748494,0.04974623866450335,0.0
mp-1038042_Cr,0.0,1.404719451962262e-07,0.003858734626135205,1.404719451962262e-07,0.0,0.003858728316527772,0.003858734626135205,0.003858728316527772,0.0
mp-1038513_Cr,0.0,1.8663652924884366e-07,0.054855851198406566,1.8663652924884366e-07,0.0,0.05485583421682306,0.054855851198406566,0.05485583421682306,0.0
mp-1038542_Cr,0.0,2.2093767669716617e-07,0.045570563621498125,2.2093767669716617e-07,0.0,0.04557056010676331,0.045570563621498125,0.04557056010676331,0.0
mp-1038546_Cr,0.0,1.2495231891193093e-07,0.0778691634870057,1.2495231891193093e-07,0.0,0.07786916650474437,0.0778691634870057,0.07786916650474437,0.0
mp-1038569_Cr,0.0,2.037660470647147e-07,0.006146246443886972,2.037660470647147e-07,0.0,0.006146271235643655,0.006146246443886972,0.006146271235643655,0.0
mp-1038594_Cr,0.0,9.567638343004398e-08,0.032507477011356645,9.567638343004398e-08,0.0,0.03250749354875137,0.032507477011356645,0.03250749354875137,0.0
mp-1038639_Cr,0.0,1.001423837093873e-07,0.03915982149210837,1.001423837093873e-07,0.0,0.03915981241705236,0.03915982149210837,0.03915981241705236,0.0
mp-1038723_Cr,0.0,1.2335940882940628e-07,0.0684094088100427,1.2335940882940628e-07,0.0,0.0684094185785306,0.0684094088100427,0.0684094185785306,0.0
mp-1039633_Cr,0.0,8.629225131539315e-08,0.014923986696726446,8.629225131539315e-08,0.0,0.014923986808587399,0.014923986696726446,0.014923986808587399,0.0
mp-1039661_Cr,0.0,1.5170002399836853e-07,0.05818378620731424,1.5170002399836853e-07,0.0,0.058183791672768596,0.05818378620731424,0.058183791672768596,0.0
mp-1039737_Cr,0.0,1.5022942642169352e-07,0.023356897961701196,1.5022942642169352e-07,0.0,0.023356891520290277,0.023356897961701196,0.023356891520290277,0.0
mp-1039875_Cr,0.0,1.881537785149268e-07,0.04832308864617765,1.881537785149268e-07,0.0,0.04832309414276359,0.04832308864617765,0.04832309414276359,0.0
mp-1040079_Cr,0.0,1.5153616843620515e-07,0.013981946528508359,1.5153616843620515e-07,0.0,0.01398195647927307,0.013981946528508359,0.01398195647927307,0.0
mp-1040241_Cr,0.0,1.0086712042198238e-07,0.009529965482596194,1.0086712042198238e-07,0.0,0.00952995155525881,0.009529965482596194,0.00952995155525881,0.0
mp-1040801_Cr,0.0,0.0011141483214674225,0.0011316122281540492,0.0011141483214674225,0.0,0.0013392809233674834,0.0011316122281540492,0.0013392809233674834,0.0
mp-1040803_Cr,0.0,0.05996697085190742,0.04846661256671779,0.05996697085190742,0.0,0.0473977888045085,0.04846661256671779,0.0473977888045085,0.0
mp-1040816_Cr,0.0,0.006141349052315704,0.011130603866249766,0.006141349052315704,0.0,0.0051893008294110945,0.011130603866249766,0.0051893008294110945,0.0
mp-1040818_Cr,0.0,0.019674641163266088,0.009335937551961231,0.019674641163266088,0.0,0.01776818861151343,0.009335937551961231,0.01776818861151343,0.0
mp-1040819_Cr,0.0,0.0012045893026984501,0.0011101830332571076,0.0012045893026984501,0.0,0.0009791221362005836,0.0011101830332571076,0.0009791221362005836,0.0
mp-1040826_Cr,0.0,0.010646917363749387,0.011295575078391362,0.010646917363749387,0.0,0.009605825578258106,0.011295575078391362,0.009605825578258106,0.0
mp-1040828_Cr,0.0,0.011308623421064937,0.020488734761414287,0.011308623421064937,0.0,0.013150603446790966,0.020488734761414287,0.013150603446790966,0.0
mp-1040835_Cr,0.0,0.0005698550743842378,0.0008651217996089231,0.0005698550743842378,0.0,0.0009345160963395918,0.0008651217996089231,0.0009345160963395918,0.0
mp-1040836_Cr,0.0,0.014159853780865686,0.009437818247074172,0.014159853780865686,0.0,0.019941122349799247,0.009437818247074172,0.019941122349799247,0.0
mp-1040852_Cr,0.0,0.006068067039073693,0.007251997081834538,0.006068067039073693,0.0,0.003475416932620936,0.007251997081834538,0.003475416932620936,0.0
mp-1040853_Cr,0.0,0.00403705710646933,0.007715844039706747,0.00403705710646933,0.0,0.004304645432684445,0.007715844039706747,0.004304645432684445,0.0
mp-1040863_Cr,0.0,0.028086082404738495,0.016358565802438038,0.028086082404738495,0.0,0.016455746567135655,0.016358565802438038,0.016455746567135655,0.0
mp-1040880_Cr,0.0,0.008534344258659697,0.007535906376288113,0.008534344258659697,0.0,0.010089283311592749,0.007535906376288113,0.010089283311592749,0.0
mp-1041693_Cr,0.0,0.018559937241994864,0.03252720814160616,0.018559937241994864,0.0,0.03256259201190816,0.03252720814160616,0.03256259201190816,0.0
