natx =      776
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.86391     -0.30501      0.00000   4      1.88870
      0.63478      0.24366     -1.77779   4      1.90338
      0.63478      0.24366      1.77779   4      1.90338
     -0.00825     -2.22039     -0.00000   5      2.22040
      0.54443     -1.66771     -1.77779   2      2.49764
      0.54443     -1.66771      1.77779   2      2.49764
      0.08611      2.74235      0.00000   4      2.74370
      0.32977      2.10756     -1.77779   1      2.77689
      0.32977      2.10756      1.77779   1      2.77689
     -2.10756      0.32977     -1.77779   1      2.77689
     -2.10756      0.32977      1.77779   1      2.77689
     -1.87197     -2.11797     -0.00000   3      2.82667
     -1.77780      2.43733      0.00000   1      3.01681
      2.44773      0.23559     -1.77779   3      3.03438
      2.44773      0.23559      1.77779   3      3.03438
      2.21214     -2.21214      0.00000   1      3.12844
      1.99748      2.65200      0.00000   2      3.32009
      2.45580     -1.57736     -1.77779   4      3.41753
      2.45580     -1.57736      1.77779   4      3.41753
      0.00000      0.00000     -3.55558   1      3.55558
      0.00000      0.00000      3.55558   1      3.55558
     -2.41258      2.19367     -1.77779   4      3.71393
     -2.41258      2.19367      1.77779   4      3.71393
      2.55015      2.09932     -1.77779   5      3.75113
      2.55015      2.09932      1.77779   5      3.75113
     -3.77527     -0.21467     -0.00000   2      3.78137
     -1.86391     -0.30501     -3.55558   4      4.02609
     -1.86391     -0.30501      3.55558   4      4.02609
      0.09417     -4.08411     -0.00000   3      4.08520
     -0.00825     -2.22039     -3.55558   5      4.19194
     -0.00825     -2.22039      3.55558   5      4.19194
     -3.68492     -2.12603     -0.00000   4      4.25425
     -1.76955     -3.98169     -0.00000   5      4.35720
      0.08611      2.74235     -3.55558   4      4.49111
      0.08611      2.74235      3.55558   4      4.49111
      1.90713     -4.07605      0.00000   4      4.50014
     -1.87197     -2.11797     -3.55558   3      4.54227
     -1.87197     -2.11797      3.55558   3      4.54227
      0.09417      4.55530      0.00000   3      4.55627
     -1.77780      2.43733     -3.55558   1      4.66297
     -1.77780      2.43733      3.55558   1      4.66297
      4.31146      0.33801     -1.77779   5      4.67584
      4.31146      0.33801      1.77779   5      4.67584
     -4.32795      0.33801      1.77779   5      4.69105
     -4.32795      0.33801     -1.77779   5      4.69105
      2.21214     -2.21214     -3.55558   1      4.73596
      2.21214     -2.21214      3.55558   1      4.73596
      1.99748      2.65200     -3.55558   2      4.86469
      1.99748      2.65200      3.55558   2      4.86469
      4.86414     -0.21467      0.00000   2      4.86887
      1.90713      4.56336      0.00000   4      4.94585
     -1.76955      4.65772      0.00000   5      4.98253
     -4.31970     -1.88237     -1.77779   1      5.03624
     -4.31970     -1.88237      1.77779   1      5.03624
      4.31970     -1.88237     -1.77779   1      5.03624
      4.31970     -1.88237      1.77779   1      5.03624
     -2.32223      4.10504     -1.77779   2      5.04030
     -2.32223      4.10504      1.77779   2      5.04030
     -4.22553      2.20174      1.77779   3      5.08560
     -4.22553      2.20174     -1.77779   3      5.08560
     -3.77527     -0.21467     -3.55558   2      5.19047
     -3.77527     -0.21467      3.55558   2      5.19047
      4.41388      2.20174     -1.77779   3      5.24314
      4.41388      2.20174      1.77779   3      5.24314
      2.54191     -4.31970     -1.77779   1      5.31805
      2.54191     -4.31970      1.77779   1      5.31805
      2.54191      4.31970     -1.77779   1      5.31805
      2.54191      4.31970      1.77779   1      5.31805
      0.63478      0.24366     -5.33338   4      5.37654
      0.63478      0.24366      5.33338   4      5.37654
      4.95449     -2.12603      0.00000   4      5.39138
     -2.32223     -4.53437      1.77779   2      5.39572
     -2.32223     -4.53437     -1.77779   2      5.39572
      0.09417     -4.08411     -3.55558   3      5.41581
      0.09417     -4.08411      3.55558   3      5.41581
     -3.68492     -2.12603     -3.55558   4      5.54444
     -3.68492     -2.12603      3.55558   4      5.54444
      0.54443     -1.66771      5.33338   2      5.61450
      0.54443     -1.66771     -5.33338   2      5.61450
     -1.76955     -3.98169     -3.55558   5      5.62382
