natx =      703
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.82914      0.18964      0.49954   6      0.98639
     -0.89048     -0.51129      1.21482   4      1.59064
      1.37272      1.27043     -1.03095  10      2.13570
      1.46697     -1.52787     -0.47400   8      2.17050
     -2.49932     -0.04164     -0.61993   2      2.57540
     -1.56226     -1.35371     -1.77177  10      2.72256
     -0.18954     -0.08328     -2.80272   3      2.81036
      1.35481     -1.69919      1.95173   7      2.92096
     -0.39233      2.42035      1.65380   1      2.95754
      2.04444     -2.15771      0.71414   5      3.05703
      2.30978     -0.04164     -2.18279   2      3.17827
     -1.30847     -1.72463      2.34763   9      3.19340
     -1.65651      1.44458     -2.32872   8      3.20216
      1.44933      2.76627     -0.99217   5      3.27677
      0.75970      3.22479      0.24543   7      3.32215
      1.11893      1.64135      2.66628   9      3.32491
      0.63960     -0.27293     -3.30226   6      3.37469
     -1.06140     -3.47940     -0.62242   8      3.69056
     -3.43639      1.27043      0.53190  10      3.70212
     -1.63887     -2.84956     -1.81056   5      3.75286
     -1.90358      3.19935      0.64132   9      3.77767
     -1.54435      1.61590      3.06217   7      3.79118
     -3.34213     -1.52787      1.08886   8      3.83273
      0.70093      0.42801      3.79908   4      3.88684
      3.26475      1.61590      1.49932   7      3.93925
      3.91863     -0.51129     -0.34804   4      3.96714
      3.50064     -1.72463      0.78477   9      3.98054
      0.70093      0.42801     -4.01754   4      4.10062
      3.97997      0.18964     -1.06331   6      4.12392
      0.87186      3.39611     -2.18030   8      4.12885
     -2.76467     -2.15771      2.27699   5      4.18136
      0.20278     -2.50363      3.36010   1      4.19519
      1.96783     -3.65355      0.67535  10      4.20439
      2.57513      2.07442      2.73691   5      4.29246
     -3.35978      2.76627      0.57069   5      4.38931
      2.90553      3.19935     -0.92153   9      4.41895
     -4.16951     -0.27293     -1.73941   6      4.52602
      0.63960     -0.27293      4.51436   6      4.56761
     -0.94924     -3.30808     -3.04815   7      4.59735
     -2.23398      2.07442     -3.51686   5      4.65426
     -1.48559      4.41269     -0.49148   4      4.68192
     -4.10817      0.42801     -2.45468   4      4.80476
      3.24685     -1.35371     -3.33462  10      4.84709
     -3.09507     -3.28264     -1.88119   9      4.88815
     -0.18954     -0.08328      5.01390   3      5.01817
      4.41678      2.42035      0.09095   1      5.03729
     -4.80911      0.00000      1.56285   3      5.05668
      4.80911      0.00000     -1.56285   3      5.05668
      1.71404     -3.28264     -3.44405   9      5.05718
      0.20278     -2.50363     -4.45652   1      5.11565
     -2.84128     -3.65355      2.23820  10      5.14110
      0.40557     -5.00727     -1.09642   3      5.14192
     -4.99865     -0.08328     -1.23987   3      5.15079
      3.15259      1.44458     -3.89158   8      5.21249
     -3.45429     -1.69919      3.51458   7      5.21264
      1.29605     -4.49597     -2.31124   4      5.21875
     -0.23403     -4.73434      2.20584   6      5.22824
     -3.93724      3.39611     -0.61745   8      5.23610
      3.15259      1.44458      3.92505   8      5.23752
      2.65174      3.57027      2.77570  10      5.24243
     -0.59511      4.92398     -1.70630   3      5.24511
      0.59511     -4.92398      1.70630   3      5.24511
     -1.54435      1.61590     -4.75445   7      5.25366
     -2.23398      2.07442      4.29977   5      5.27085
     -3.69018      1.64135     -3.58749   9      5.40199
     -1.90421     -4.96562      1.08637   2      5.42804
     -2.15737      3.57027     -3.47807  10      5.43121
      0.04449      4.65105      2.80806   6      5.43318
      3.17024     -2.84956     -3.37341   5      5.43602
