 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    1.2533000000000001       eV
 efermi =   -12.009020500000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1543802475E+001  -0.8721231928E-004   0.7222419739E-005   0.9867098021E+000  -0.8838700000E-004   0.7319700000E-005
  -0.1540127544E+001  -0.8663218257E-004   0.7235513416E-005   0.9866654052E+000  -0.8780300000E-004   0.7333300000E-005
  -0.1536452613E+001  -0.8605009854E-004   0.7248899687E-005   0.9866207109E+000  -0.8721700000E-004   0.7347200000E-005
  -0.1532777683E+001  -0.8546705428E-004   0.7262479819E-005   0.9865757160E+000  -0.8663000000E-004   0.7361300000E-005
  -0.1529102752E+001  -0.8488403674E-004   0.7276155096E-005   0.9865304178E+000  -0.8604300000E-004   0.7375500000E-005
  -0.1525427821E+001  -0.8429907320E-004   0.7290122768E-005   0.9864848129E+000  -0.8545400000E-004   0.7390000000E-005
  -0.1521752890E+001  -0.8371315068E-004   0.7304382755E-005   0.9864388984E+000  -0.8486400000E-004   0.7404800000E-005
  -0.1518077959E+001  -0.8312626957E-004   0.7318737702E-005   0.9863926711E+000  -0.8427300000E-004   0.7419700000E-005
  -0.1514403028E+001  -0.8253744396E-004   0.7333384825E-005   0.9863461277E+000  -0.8368000000E-004   0.7434900000E-005
  -0.1510728097E+001  -0.8194766073E-004   0.7348225414E-005   0.9862992650E+000  -0.8308600000E-004   0.7450300000E-005
  -0.1507053166E+001  -0.8135790656E-004   0.7363259402E-005   0.9862520797E+000  -0.8249200000E-004   0.7465900000E-005
  -0.1503378235E+001  -0.8076522314E-004   0.7378585340E-005   0.9862045685E+000  -0.8189500000E-004   0.7481800000E-005
  -0.1499703304E+001  -0.8017256967E-004   0.7394104530E-005   0.9861567279E+000  -0.8129800000E-004   0.7497900000E-005
  -0.1496028374E+001  -0.7957797425E-004   0.7409816901E-005   0.9861085547E+000  -0.8069900000E-004   0.7514200000E-005
  -0.1492353443E+001  -0.7898340962E-004   0.7425820988E-005   0.9860600451E+000  -0.8010000000E-004   0.7530800000E-005
  -0.1488678512E+001  -0.7838591805E-004   0.7442018102E-005   0.9860111959E+000  -0.7949800000E-004   0.7547600000E-005
  -0.1485003581E+001  -0.7778845821E-004   0.7458506766E-005   0.9859620032E+000  -0.7889600000E-004   0.7564700000E-005
  -0.1481328650E+001  -0.7718905860E-004   0.7475188299E-005   0.9859124636E+000  -0.7829200000E-004   0.7582000000E-005
  -0.1477653719E+001  -0.7658870574E-004   0.7492161213E-005   0.9858625734E+000  -0.7768700000E-004   0.7599600000E-005
