  -0.4413232052E+000   0.1837465450E-003  -0.3523600000E-004   0.3180700000E-003
  -0.4413232052E+000   0.3674930900E-003  -0.3512600000E-004   0.3179800000E-003
  -0.4413232052E+000   0.4538539662E-003  -0.3507400000E-004   0.3179400000E-003
  -0.4413232052E+000   0.6770692691E-003  -0.3494000000E-004   0.3178300000E-003
  -0.4413232052E+000   0.1010054758E-002  -0.3474100000E-004   0.3176700000E-003
  -0.4413232052E+000   0.1506831917E-002  -0.3444500000E-004   0.3174300000E-003
  -0.4413232052E+000   0.2247955232E-002  -0.3400600000E-004   0.3170800000E-003
  -0.4413232052E+000   0.3353521444E-002  -0.3335700000E-004   0.3165400000E-003
  -0.4413232052E+000   0.5003050928E-002  -0.3240300000E-004   0.3157300000E-003
  -0.4413232052E+000   0.7463417165E-002  -0.3101000000E-004   0.3145200000E-003
  -0.4413232052E+000   0.1113430564E-001  -0.2899700000E-004   0.3126900000E-003
  -0.4413232052E+000   0.1661032018E-001  -0.2614000000E-004   0.3099200000E-003
  -0.4413232052E+000   0.2477932407E-001  -0.2219500000E-004   0.3057200000E-003
  -0.4413232052E+000   0.3696612993E-001  -0.1698800000E-004   0.2993600000E-003
  -0.4413232052E+000   0.4605790897E-001  -0.1360500000E-004   0.2946000000E-003
  -0.4449981361E+000   0.4605790897E-001  -0.1164800000E-004   0.2958800000E-003
  -0.4486730670E+000   0.4605790897E-001  -0.9624600000E-005   0.2971600000E-003
  -0.4523479979E+000   0.4605790897E-001  -0.7531300000E-005   0.2984400000E-003
  -0.4560229288E+000   0.4605790897E-001  -0.5366400000E-005   0.2997000000E-003
  -0.4596978597E+000   0.4605790897E-001  -0.3127600000E-005   0.3009500000E-003
  -0.4633727906E+000   0.4605790897E-001  -0.8129700000E-006   0.3021900000E-003
  -0.4670477215E+000   0.4605790897E-001   0.1579500000E-005   0.3034100000E-003
  -0.4707226524E+000   0.4605790897E-001   0.4052300000E-005   0.3046200000E-003
  -0.4743975833E+000   0.4605790897E-001   0.6607400000E-005   0.3058000000E-003
  -0.4780725142E+000   0.4605790897E-001   0.9246700000E-005   0.3069500000E-003
  -0.4817474451E+000   0.4605790897E-001   0.1197200000E-004   0.3080800000E-003
  -0.4854223760E+000   0.4605790897E-001   0.1478700000E-004   0.3091700000E-003
  -0.4890973069E+000   0.4605790897E-001   0.1769100000E-004   0.3102300000E-003
  -0.4927722378E+000   0.4605790897E-001   0.2068700000E-004   0.3112400000E-003
  -0.4964471687E+000   0.4605790897E-001   0.2377800000E-004   0.3122100000E-003
  -0.5001220996E+000   0.4605790897E-001   0.2696400000E-004   0.3131300000E-003
  -0.5037970305E+000   0.4605790897E-001   0.3024600000E-004   0.3140000000E-003
  -0.5074719614E+000   0.4605790897E-001   0.3362700000E-004   0.3148000000E-003
  -0.5111468923E+000   0.4605790897E-001   0.3710700000E-004   0.3155400000E-003
  -0.5148218232E+000   0.4605790897E-001   0.4068700000E-004   0.3162100000E-003
  -0.5184967541E+000   0.4605790897E-001   0.4436800000E-004   0.3167900000E-003
