 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.17050000000000001       eV
 efermi =   -10.510357100000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1488727631E+001  -0.9941183392E-002   0.1817705735E-003   0.9981909583E+000  -0.9959200000E-002   0.1821000000E-003
  -0.1485052700E+001  -0.9834716626E-002   0.1786052256E-003   0.9981849081E+000  -0.9852600000E-002   0.1789300000E-003
  -0.1481377769E+001  -0.9730047476E-002   0.1755197632E-003   0.9981788173E+000  -0.9747800000E-002   0.1758400000E-003
  -0.1477702838E+001  -0.9627275735E-002   0.1725241670E-003   0.9981726855E+000  -0.9644900000E-002   0.1728400000E-003
  -0.1474027907E+001  -0.9526101927E-002   0.1695984721E-003   0.9981665123E+000  -0.9543600000E-002   0.1699100000E-003
  -0.1470352976E+001  -0.9426725663E-002   0.1667526593E-003   0.9981602972E+000  -0.9444100000E-002   0.1670600000E-003
  -0.1466678045E+001  -0.9329047103E-002   0.1639767457E-003   0.9981540399E+000  -0.9346300000E-002   0.1642800000E-003
  -0.1463003115E+001  -0.9232866593E-002   0.1612707303E-003   0.9981477398E+000  -0.9250000000E-002   0.1615700000E-003
  -0.1459328184E+001  -0.9138283928E-002   0.1586346122E-003   0.9981413966E+000  -0.9155300000E-002   0.1589300000E-003
  -0.1455653253E+001  -0.9045299086E-002   0.1560683901E-003   0.9981350098E+000  -0.9062200000E-002   0.1563600000E-003
  -0.1451978322E+001  -0.8953712418E-002   0.1535620819E-003   0.9981285790E+000  -0.8970500000E-002   0.1538500000E-003
  -0.1448303391E+001  -0.8863723529E-002   0.1511156865E-003   0.9981221036E+000  -0.8880400000E-002   0.1514000000E-003
  -0.1444628460E+001  -0.8775032962E-002   0.1487292031E-003   0.9981155833E+000  -0.8791600000E-002   0.1490100000E-003
  -0.1440953529E+001  -0.8687740510E-002   0.1464026307E-003   0.9981090175E+000  -0.8704200000E-002   0.1466800000E-003
  -0.1437278598E+001  -0.8601846154E-002   0.1441359684E-003   0.9981024059E+000  -0.8618200000E-002   0.1444100000E-003
  -0.1433603667E+001  -0.8517250064E-002   0.1419192344E-003   0.9980957478E+000  -0.8533500000E-002   0.1421900000E-003
  -0.1429928736E+001  -0.8433952221E-002   0.1397524278E-003   0.9980890428E+000  -0.8450100000E-002   0.1400200000E-003
  -0.1426253806E+001  -0.8351952607E-002   0.1376355479E-003   0.9980822905E+000  -0.8368000000E-002   0.1379000000E-003
  -0.1422578875E+001  -0.8271151395E-002   0.1355785746E-003   0.9980754903E+000  -0.8287100000E-002   0.1358400000E-003
  -0.1418903944E+001  -0.8191548569E-002   0.1335615456E-003   0.9980686417E+000  -0.8207400000E-002   0.1338200000E-003
  -0.1415229013E+001  -0.8113144112E-002   0.1315844603E-003   0.9980617441E+000  -0.8128900000E-002   0.1318400000E-003
  -0.1411554082E+001  -0.8035838199E-002   0.1296572987E-003   0.9980547971E+000  -0.8051500000E-002   0.1299100000E-003
  -0.1407879151E+001  -0.7959630816E-002   0.1277800599E-003   0.9980478002E+000  -0.7975200000E-002   0.1280300000E-003
  -0.1404204220E+001  -0.7884621750E-002   0.1259427626E-003   0.9980407527E+000  -0.7900100000E-002   0.1261900000E-003
  -0.1400529289E+001  -0.7810611377E-002   0.1241354259E-003   0.9980336542E+000  -0.7826000000E-002   0.1243800000E-003
  -0.1396854358E+001  -0.7737699485E-002   0.1223780099E-003   0.9980265040E+000  -0.7753000000E-002   0.1226200000E-003
  -0.1393179427E+001  -0.7665786256E-002   0.1206605336E-003   0.9980193016E+000  -0.7681000000E-002   0.1209000000E-003
  -0.1389504497E+001  -0.7594871674E-002   0.1189730161E-003   0.9980120465E+000  -0.7610000000E-002   0.1192100000E-003
