 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.65446000000000004       eV
 efermi =   -10.969071599999999       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1505585072E+001  -0.7590034453E-003   0.2657520012E-004   0.9930570650E+000  -0.7643100000E-003   0.2676100000E-004
  -0.1501910141E+001  -0.7548050308E-003   0.2620219122E-004   0.9930338519E+000  -0.7601000000E-003   0.2638600000E-004
  -0.1498235210E+001  -0.7506265542E-003   0.2578550321E-004   0.9930104830E+000  -0.7559100000E-003   0.2596700000E-004
  -0.1494560279E+001  -0.7464580851E-003   0.2531918143E-004   0.9929869569E+000  -0.7517300000E-003   0.2549800000E-004
  -0.1490885348E+001  -0.7422896939E-003   0.2479727179E-004   0.9929632719E+000  -0.7475500000E-003   0.2497300000E-004
  -0.1487210417E+001  -0.7381015226E-003   0.2421779261E-004   0.9929394264E+000  -0.7433500000E-003   0.2439000000E-004
  -0.1483535486E+001  -0.7338538569E-003   0.2358174120E-004   0.9929154188E+000  -0.7390900000E-003   0.2375000000E-004
  -0.1479860555E+001  -0.7295169151E-003   0.2290897975E-004   0.9928912473E+000  -0.7347400000E-003   0.2307300000E-004
  -0.1476185625E+001  -0.7250609187E-003   0.2223624733E-004   0.9928669104E+000  -0.7302700000E-003   0.2239600000E-004
  -0.1472510694E+001  -0.7204660206E-003   0.2163105751E-004   0.9928424063E+000  -0.7256600000E-003   0.2178700000E-004
  -0.1468835763E+001  -0.7157520885E-003   0.2117084535E-004   0.9928177333E+000  -0.7209300000E-003   0.2132400000E-004
  -0.1465160832E+001  -0.7109886279E-003   0.2092112456E-004   0.9927928897E+000  -0.7161500000E-003   0.2107300000E-004
  -0.1461485901E+001  -0.7062749206E-003   0.2090272758E-004   0.9927678736E+000  -0.7114200000E-003   0.2105500000E-004
  -0.1457810970E+001  -0.7016903834E-003   0.2107394168E-004   0.9927426833E+000  -0.7068200000E-003   0.2122800000E-004
  -0.1454136039E+001  -0.6973044977E-003   0.2135930579E-004   0.9927173169E+000  -0.7024200000E-003   0.2151600000E-004
  -0.1450461108E+001  -0.6930973956E-003   0.2168435908E-004   0.9926917726E+000  -0.6982000000E-003   0.2184400000E-004
  -0.1446786177E+001  -0.6890690642E-003   0.2199350897E-004   0.9926660484E+000  -0.6941600000E-003   0.2215600000E-004
  -0.1443111246E+001  -0.6851599321E-003   0.2225697728E-004   0.9926401426E+000  -0.6902400000E-003   0.2242200000E-004
  -0.1439436316E+001  -0.6813501384E-003   0.2246583387E-004   0.9926140532E+000  -0.6864200000E-003   0.2263300000E-004
  -0.1435761385E+001  -0.6776098985E-003   0.2261909029E-004   0.9925877782E+000  -0.6826700000E-003   0.2278800000E-004
  -0.1432086454E+001  -0.6739193564E-003   0.2272270620E-004   0.9925613156E+000  -0.6789700000E-003   0.2289300000E-004
  -0.1428411523E+001  -0.6702685835E-003   0.2278363320E-004   0.9925346634E+000  -0.6753100000E-003   0.2295500000E-004
  -0.1424736592E+001  -0.6666377272E-003   0.2280981471E-004   0.9925078196E+000  -0.6716700000E-003   0.2298200000E-004
  -0.1421061661E+001  -0.6630466360E-003   0.2280820085E-004   0.9924807820E+000  -0.6680700000E-003   0.2298100000E-004
  -0.1417386730E+001  -0.6594655340E-003   0.2278276366E-004   0.9924535487E+000  -0.6644800000E-003   0.2295600000E-004
  -0.1413711799E+001  -0.6559142695E-003   0.2273846720E-004   0.9924261174E+000  -0.6609200000E-003   0.2291200000E-004
  -0.1410036868E+001  -0.6523829167E-003   0.2268027500E-004   0.9923984859E+000  -0.6573800000E-003   0.2285400000E-004
  -0.1406361937E+001  -0.6488615510E-003   0.2260918057E-004   0.9923706522E+000  -0.6538500000E-003   0.2278300000E-004
  -0.1402687007E+001  -0.6453600956E-003   0.2252915436E-004   0.9923426139E+000  -0.6503400000E-003   0.2270300000E-004
  -0.1399012076E+001  -0.6418785495E-003   0.2244218177E-004   0.9923143689E+000  -0.6468500000E-003   0.2261600000E-004
  -0.1395337145E+001  -0.6384169118E-003   0.2234826337E-004   0.9922859147E+000  -0.6433800000E-003   0.2252200000E-004
  -0.1391662214E+001  -0.6349652588E-003   0.2224938430E-004   0.9922572491E+000  -0.6399200000E-003   0.2242300000E-004
