natx =      605
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.14653      1.94424     -0.49987   4      2.01281
      0.14653     -1.94424      0.49987   4      2.01281
     -1.15194      0.37556      1.61728   3      2.02079
      1.15194     -0.37556     -1.61728   3      2.02079
     -1.66751     -0.37556     -1.11315   3      2.03979
      1.66751      0.37556      1.11315   3      2.03979
     -2.50858      1.94424      0.07095   1      3.17460
      2.50858     -1.94424     -0.07095   1      3.17460
     -0.31087     -1.94424     -2.65948   1      3.30901
      0.31087      1.94424      2.65948   1      3.30901
     -0.31087     -1.94424      2.80138   1      3.42410
      0.31087      1.94424     -2.80138   1      3.42410
     -3.13032     -1.94424     -0.07095   1      3.68565
      3.13032      1.94424      0.07095   1      3.68565
      0.00000     -3.88847     -0.00000   2      3.88847
     -0.00000      3.88847      0.00000   2      3.88847
     -2.81945      0.00000     -2.73043   2      3.92487
     -2.81945      0.00000      2.73043   2      3.92487
      2.81945      0.00000     -2.73043   2      3.92487
      2.81945      0.00000      2.73043   2      3.92487
     -2.67292     -1.94424      2.23056   4      3.98748
      2.67292      1.94424     -2.23056   4      3.98748
     -1.15194      0.37556     -3.84359   3      4.03003
      1.15194     -0.37556      3.84359   3      4.03003
      1.15194     -3.51291     -1.61728   3      4.03523
     -1.15194      3.51291      1.61728   3      4.03523
     -1.66751     -3.51291     -1.11315   3      4.04478
      1.66751      3.51291      1.11315   3      4.04478
     -3.97139      0.37556      1.11315   3      4.14151
      3.97139     -0.37556     -1.11315   3      4.14151
     -2.96598      1.94424     -2.23056   4      4.18957
      2.96598     -1.94424      2.23056   4      4.18957
     -2.67292     -1.94424     -3.23031   4      4.62163
      2.67292      1.94424      3.23031   4      4.62163
     -1.66751     -0.37556      4.34771   3      4.67164
      1.66751      0.37556     -4.34771   3      4.67164
     -1.15194     -4.26403      1.61728   3      4.70367
      1.15194      4.26403     -1.61728   3      4.70367
     -1.66751      4.26403     -1.11315   3      4.71187
      1.66751     -4.26403      1.11315   3      4.71187
     -4.48697     -0.37556     -1.61728   3      4.78430
      4.48697      0.37556      1.61728   3      4.78430
     -2.96598      1.94424      3.23031   4      4.79708
      2.96598     -1.94424     -3.23031   4      4.79708
      0.14653     -1.94424     -4.96099   4      5.33038
     -0.14653      1.94424      4.96099   4      5.33038
      1.15194     -3.51291      3.84359   3      5.33298
     -1.15194      3.51291     -3.84359   3      5.33298
     -3.97139      3.51291      1.11315   3      5.41771
      3.97139     -3.51291     -1.11315   3      5.41771
      0.00000      0.00000     -5.46087   2      5.46087
      0.00000      0.00000      5.46087   2      5.46087
     -2.81945     -3.88847      2.73043   2      5.52492
      2.81945      3.88847     -2.73043   2      5.52492
      2.81945      3.88847      2.73043   2      5.52492
     -2.81945     -3.88847     -2.73043   2      5.52492
     -2.81945      3.88847     -2.73043   2      5.52492
     -2.81945      3.88847      2.73043   2      5.52492
      2.81945     -3.88847     -2.73043   2      5.52492
      2.81945     -3.88847      2.73043   2      5.52492
     -5.63891      0.00000     -0.00000   2      5.63891
      5.63891      0.00000      0.00000   2      5.63891
     -1.66751     -3.51291      4.34771   3      5.83299
      1.66751      3.51291     -4.34771   3      5.83299
     -5.49238     -1.94424      0.49987   4      5.84774
      5.49238      1.94424     -0.49987   4      5.84774
     -1.15194     -4.26403     -3.84359   3      5.85509
      1.15194      4.26403      3.84359   3      5.85509
     -0.14653     -5.83271     -0.49987   4      5.85592
      0.14653      5.83271      0.49987   4      5.85592
     -3.97139      0.37556     -4.34771   3      5.90048
      3.97139     -0.37556      4.34771   3      5.90048
     -4.48697     -0.37556      3.84359   3      5.92006
      4.48697      0.37556     -3.84359   3      5.92006
     -4.48697     -3.51291     -1.61728   3      5.92360
      4.48697      3.51291      1.61728   3      5.92360
     -3.97139     -4.26403      1.11315   3      5.93237
      3.97139      4.26403     -1.11315   3      5.93237
     -5.78544      1.94424     -0.49987   4      6.12382
      5.78544     -1.94424      0.49987   4      6.12382
     -2.50858      1.94424     -5.38992   1      6.25494
      2.50858     -1.94424      5.38992   1      6.25494
     -5.32803      1.94424      2.65948   1      6.26425
      5.32803     -1.94424     -2.65948   1      6.26425
     -0.14653      1.94424     -5.96074   4      6.27152
      0.14653     -1.94424      5.96074   4      6.27152
     -1.66751      4.26403      4.34771   3      6.31389
      1.66751     -4.26403     -4.34771   3      6.31389
     -5.32803      1.94424     -2.80138   1      6.32580
      5.32803     -1.94424      2.80138   1      6.32580
     -2.50858     -5.83271      0.07095   1      6.34968
      2.50858      5.83271     -0.07095   1      6.34968
     -2.50858      1.94424      5.53182   1      6.37762
      2.50858     -1.94424     -5.53182   1      6.37762
     -4.48697      4.26403     -1.61728   3      6.39769
      4.48697     -4.26403      1.61728   3      6.39769
     -0.31087      5.83271     -2.65948   1      6.41794
      0.31087     -5.83271      2.65948   1      6.41794
     -0.31087      5.83271      2.80138   1      6.47803
      0.31087     -5.83271     -2.80138   1      6.47803
      3.13032      1.94424     -5.38992   1      6.52918
     -3.13032     -1.94424      5.38992   1      6.52918
     -3.13032      5.83271     -0.07095   1      6.62000
      3.13032     -5.83271      0.07095   1      6.62000
     -3.13032     -1.94424     -5.53182   1      6.64680
      3.13032      1.94424      5.53182   1      6.64680
     -0.00000      3.88847     -5.46087   2      6.70383
      0.00000     -3.88847     -5.46087   2      6.70383
      0.00000     -3.88847      5.46087   2      6.70383
     -0.00000      3.88847      5.46087   2      6.70383
     -1.66751     -0.37556     -6.57402   3      6.79260
      1.66751      0.37556      6.57402   3      6.79260
     -2.67292      5.83271      2.23056   4      6.79267
      2.67292     -5.83271     -2.23056   4      6.79267
     -5.94978     -1.94424     -2.65948   1      6.80094
      5.94978      1.94424      2.65948   1      6.80094
     -5.63891     -3.88847     -0.00000   2      6.84963
     -5.63891      3.88847      0.00000   2      6.84963
      5.63891     -3.88847      0.00000   2      6.84963
      5.63891      3.88847      0.00000   2      6.84963
     -3.97139      3.51291     -4.34771   3      6.85676
      3.97139     -3.51291      4.34771   3      6.85676
     -5.94978     -1.94424      2.80138   1      6.85767
      5.94978      1.94424     -2.80138   1      6.85767
     -4.48697     -3.51291      3.84359   3      6.87361
      4.48697      3.51291     -3.84359   3      6.87361
     -2.96598     -5.83271     -2.23056   4      6.91324
      2.96598      5.83271      2.23056   4      6.91324
     -6.79084      0.37556      1.61728   3      6.99087
      6.79084     -0.37556     -1.61728   3      6.99087
      1.15194     -0.37556     -7.07815   3      7.18110
     -1.15194      0.37556      7.07815   3      7.18110
     -2.67292      5.83271     -3.23031   4      7.18330
      2.67292     -5.83271      3.23031   4      7.18330
     -3.97139     -4.26403     -4.34771   3      7.27025
      3.97139      4.26403      4.34771   3      7.27025
     -4.48697      4.26403      3.84359   3      7.28615
      4.48697     -4.26403     -3.84359   3      7.28615
     -2.96598     -5.83271      3.23031   4      7.29742
      2.96598      5.83271     -3.23031   4      7.29742
      7.30642      0.37556      1.11315   3      7.40026
     -7.30642     -0.37556     -1.11315   3      7.40026
     -1.66751     -3.51291     -6.57402   3      7.63799
      1.66751      3.51291      6.57402   3      7.63799
     -5.49238     -1.94424     -4.96099   4      7.65230
      5.49238      1.94424      4.96099   4      7.65230
     -0.14653     -5.83271      4.96099   4      7.65855
      0.14653      5.83271     -4.96099   4      7.65855
      1.15194      7.40138     -1.61728   3      7.66309
     -1.15194     -7.40138      1.61728   3      7.66309
     -1.66751      7.40138     -1.11315   3      7.66812
      1.66751     -7.40138      1.11315   3      7.66812
      3.97139     -0.37556     -6.57402   3      7.68965
     -3.97139      0.37556      6.57402   3      7.68965
      0.00000     -7.77694     -0.00000   2      7.77694
     -0.00000      7.77694      0.00000   2      7.77694
     -6.79084      0.37556     -3.84359   3      7.81216
      6.79084     -0.37556      3.84359   3      7.81216
     -6.79084      3.51291      1.61728   3      7.81484
      6.79084     -3.51291     -1.61728   3      7.81484
      5.63891      0.00000     -5.46087   2      7.84973
     -5.63891      0.00000     -5.46087   2      7.84973
     -5.63891      0.00000      5.46087   2      7.84973
      5.63891      0.00000      5.46087   2      7.84973
     -5.78544      1.94424      4.96099   4      7.86529
      5.78544     -1.94424     -4.96099   4      7.86529
     -1.15194      3.51291      7.07815   3      7.98547
      1.15194     -3.51291     -7.07815   3      7.98547
     -1.66751      4.26403     -6.57402   3      8.01126
      1.66751     -4.26403      6.57402   3      8.01126
     -5.49238      5.83271      0.49987   4      8.02724
      5.49238     -5.83271     -0.49987   4      8.02724
     -6.79084     -4.26403      1.61728   3      8.18004
      6.79084      4.26403     -1.61728   3      8.18004
     -7.30642     -3.51291     -1.11315   3      8.18312
      7.30642      3.51291      1.11315   3      8.18312
     -5.78544     -5.83271     -0.49987   4      8.23053
      5.78544      5.83271      0.49987   4      8.23053
     -2.50858     -5.83271     -5.38992   1      8.32854
      2.50858      5.83271      5.38992   1      8.32854
     -5.49238     -1.94424      5.96074   4      8.33527
      5.49238      1.94424     -5.96074   4      8.33527
     -5.32803     -5.83271      2.65948   1      8.33554
      5.32803      5.83271     -2.65948   1      8.33554
     -0.14653     -5.83271     -5.96074   4      8.34101
      0.14653      5.83271      5.96074   4      8.34101
      1.15194      4.26403     -7.07815   3      8.34321
     -1.15194     -4.26403      7.07815   3      8.34321
     -0.31087     -1.94424     -8.12035   1      8.35565
      0.31087      1.94424      8.12035   1      8.35565
     -2.67292     -1.94424      7.69143   4      8.37154
      2.67292      1.94424     -7.69143   4      8.37154
     -8.14749      1.94424      0.07095   1      8.37655
      8.14749     -1.94424     -0.07095   1      8.37655
     -5.32803     -5.83271     -2.80138   1      8.38189
      5.32803      5.83271      2.80138   1      8.38189
     -4.48697     -0.37556     -7.07815   3      8.38893
      4.48697      0.37556      7.07815   3      8.38893
     -1.15194      8.15250      1.61728   3      8.39082
      1.15194     -8.15250     -1.61728   3      8.39082
     -1.66751     -8.15250     -1.11315   3      8.39542
      1.66751      8.15250      1.11315   3      8.39542
     -1.15194     -7.40138     -3.84359   3      8.41906
      1.15194      7.40138      3.84359   3      8.41906
     -2.50858     -5.83271      5.53182   1      8.42107
      2.50858      5.83271     -5.53182   1      8.42107
     -3.97139      3.51291      6.57402   3      8.44572
      3.97139     -3.51291     -6.57402   3      8.44572
     -2.96598      1.94424     -7.69143   4      8.46966
      2.96598     -1.94424      7.69143   4      8.46966
      3.97139      7.40138     -1.11315   3      8.47298
     -3.97139     -7.40138      1.11315   3      8.47298
     -0.31087     -1.94424      8.26225   1      8.49361
      0.31087      1.94424     -8.26225   1      8.49361
     -7.30642     -0.37556      4.34771   3      8.51043
      7.30642      0.37556     -4.34771   3      8.51043
     -5.78544      1.94424     -5.96074   4      8.53122
      5.78544     -1.94424      5.96074   4      8.53122
     -7.30642      4.26403     -1.11315   3      8.53257
      7.30642     -4.26403      1.11315   3      8.53257
     -3.13032      5.83271      5.38992   1      8.53643
      3.13032     -5.83271     -5.38992   1      8.53643
     -6.79084      3.51291     -3.84359   3      8.55741
      6.79084     -3.51291      3.84359   3      8.55741
     -3.13032      5.83271     -5.53182   1      8.62672
      3.13032     -5.83271      5.53182   1      8.62672
     -2.81945      0.00000     -8.19130   2      8.66295
     -2.81945      0.00000      8.19130   2      8.66295
      2.81945      0.00000     -8.19130   2      8.66295
      2.81945      0.00000      8.19130   2      8.66295
     -2.81945     -7.77694     -2.73043   2      8.71122
     -2.81945     -7.77694      2.73043   2      8.71122
     -2.81945      7.77694     -2.73043   2      8.71122
     -2.81945      7.77694      2.73043   2      8.71122
      2.81945     -7.77694     -2.73043   2      8.71122
      2.81945     -7.77694      2.73043   2      8.71122
