natx =      222
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.39726     -1.48210      1.28228   4      2.40691
     -1.21184      1.49341      1.47747   3      2.42524
      1.60330      1.21966     -1.35207   2      2.42616
     -1.48560     -1.32173     -1.41772   2      2.44211
     -2.42368      2.98683      0.00000   1      3.84648
      0.28157      2.70526     -2.76979   1      3.88194
     -2.70526      0.28157     -2.76979   1      3.88194
      0.00000     -2.96420      2.56456   1      3.91962
     -1.48560     -1.64247      3.98228   2      4.55667
     -4.02699      1.76717     -1.35207   2      4.60083
     -0.93809      4.30856     -1.41772   2      4.63181
     -1.21184      1.49341     -4.24727   3      4.66242
      1.92404      1.76717      3.91663   2      4.70795
     -1.21184     -4.45761      1.08709   3      4.74559
      1.76367     -1.84851     -4.05208   4      4.79028
     -4.55376     -1.48210      1.28228   4      4.95758
      4.46543     -1.64247     -1.41772   2      4.96465
      4.73919      1.49341      1.08709   3      5.08645
      2.13008      4.46893      1.28228   4      5.11398
      1.92404     -4.73137     -1.35207   2      5.28355
      3.52734      2.98683      2.56456   1      5.28586
      3.24577     -3.24577     -2.76979   1      5.36114
     -4.18736     -1.11569     -4.05208   4      5.93279
      1.60330     -4.18386      3.91663   2      5.95107
     -4.34772      1.21966      3.91663   2      5.97748
     -1.21184     -4.45761     -3.85688   3      6.01784
     -3.82095      4.46893      1.28228   4      6.01791
      1.76367      4.10252     -4.05208   4      6.02997
      4.46543     -1.32173      3.98228   2      6.12745
     -0.93809      4.62930      3.98228   2      6.17811
     -4.34772     -4.18386     -1.35207   2      6.18348
      0.28157     -3.24577     -5.33436   1      6.25057
      3.24577      0.28157      5.33436   1      6.25057
      4.73919      1.49341     -3.85688   3      6.29013
     -5.95103      0.00000      2.56456   1      6.48010
      5.95103      0.00000      2.56456   1      6.48010
     -5.95103     -2.96420      0.00000   1      6.64840
      5.95103     -2.96420      0.00000   1      6.64840
      4.73919     -4.45761      1.47747   3      6.67181
     -1.21184      1.49341      6.42144   3      6.70327
      3.24577      2.70526     -5.33436   1      6.80506
