  atom Z =           30
       -1.59198E-01       -9.09456E-02 total energy part of fprime - 5/3*E_tot/mc**2
           5
  2.00000    -357.831   1
  0.00175     -39.818   3
  0.00342     -38.928   4
  0.00019      -4.039   6
  0.00037      -3.917   7
  0.0   30.0000
  0.5   29.5263
  1.0   28.3991
  1.5   27.0556
  2.0   25.6768
  2.5   24.2898
  3.0   22.8958
  3.5   21.5040
  4.0   20.1307
  4.5   18.7948
  5.0   17.5140
  5.5   16.3024
  6.0   15.1705
  6.5   14.1245
  7.0   13.1673
  7.5   12.2987
  8.0   11.5164
  8.5   10.8163
  9.0   10.1930
  9.5    9.6404
 10.0    9.1521
 10.5    8.7214
 11.0    8.3418
 11.5    8.0070
 12.0    7.7108
 12.5    7.4484
 13.0    7.2140
 13.5    7.0036
 14.0    6.8135
 14.5    6.6390
 15.0    6.4785
 15.5    6.3291
 16.0    6.1871
 16.5    6.0526
 17.0    5.9242
 17.5    5.7982
 18.0    5.6752
 18.5    5.5563
 19.0    5.4385
 19.5    5.3202
 20.0    5.2036
 20.5    5.0899
 21.0    4.9759
 21.5    4.8606
 22.0    4.7465
 22.5    4.6356
 23.0    4.5257
 23.5    4.4143
 24.0    4.3033
 24.5    4.1951
 25.0    4.0909
 25.5    3.9873
 26.0    3.8829
 26.5    3.7798
 27.0    3.6799
 27.5    3.5851
 28.0    3.4924
 28.5    3.3991
 29.0    3.3072
 29.5    3.2176
 30.0    3.1324
 30.5    3.0527
 31.0    2.9744
 31.5    2.8956
 32.0    2.8188
 32.5    2.7444
 33.0    2.6734
 33.5    2.6083
 34.0    2.5464
 34.5    2.4837
 35.0    2.4217
 35.5    2.3625
 36.0    2.3049
 36.5    2.2505
 37.0    2.2017
 37.5    2.1563
 38.0    2.1095
 38.5    2.0625
 39.0    2.0181
 39.5    1.9754
 40.0    1.9337
