 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    5.6268000000000002       eV
 efermi =   -9.9291739000000003       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1467369550E+001  -0.4297565585E-004   0.1223090308E-004   0.9409834654E+000  -0.4567100000E-004   0.1299800000E-004
  -0.1463694619E+001  -0.4275516960E-004   0.1223498175E-004   0.9407905999E+000  -0.4544600000E-004   0.1300500000E-004
  -0.1460019688E+001  -0.4253471363E-004   0.1223904146E-004   0.9405964845E+000  -0.4522100000E-004   0.1301200000E-004
  -0.1456344757E+001  -0.4231428821E-004   0.1224308201E-004   0.9404011071E+000  -0.4499600000E-004   0.1301900000E-004
  -0.1452669826E+001  -0.4209295347E-004   0.1224804344E-004   0.9402044554E+000  -0.4477000000E-004   0.1302700000E-004
  -0.1448994895E+001  -0.4187259031E-004   0.1225298495E-004   0.9400065171E+000  -0.4454500000E-004   0.1303500000E-004
  -0.1445319964E+001  -0.4165131883E-004   0.1225790635E-004   0.9398072798E+000  -0.4431900000E-004   0.1304300000E-004
  -0.1441645034E+001  -0.4143101918E-004   0.1226374705E-004   0.9396067307E+000  -0.4409400000E-004   0.1305200000E-004
  -0.1437970103E+001  -0.4120981226E-004   0.1226956684E-004   0.9394048569E+000  -0.4386800000E-004   0.1306100000E-004
  -0.1434295172E+001  -0.4098863822E-004   0.1227536551E-004   0.9392016456E+000  -0.4364200000E-004   0.1307000000E-004
  -0.1430620241E+001  -0.4076749738E-004   0.1228208185E-004   0.9389970835E+000  -0.4341600000E-004   0.1308000000E-004
  -0.1426945310E+001  -0.4054639008E-004   0.1228877625E-004   0.9387911573E+000  -0.4319000000E-004   0.1309000000E-004
  -0.1423270379E+001  -0.4032531668E-004   0.1229544848E-004   0.9385838534E+000  -0.4296400000E-004   0.1310000000E-004
  -0.1419595448E+001  -0.4010427751E-004   0.1230303670E-004   0.9383751582E+000  -0.4273800000E-004   0.1311100000E-004
  -0.1415920517E+001  -0.3988233477E-004   0.1231060189E-004   0.9381650578E+000  -0.4251100000E-004   0.1312200000E-004
  -0.1412245586E+001  -0.3966136536E-004   0.1231814382E-004   0.9379535381E+000  -0.4228500000E-004   0.1313300000E-004
  -0.1408570655E+001  -0.3943949352E-004   0.1232659999E-004   0.9377405849E+000  -0.4205800000E-004   0.1314500000E-004
  -0.1404895725E+001  -0.3921765780E-004   0.1233503200E-004   0.9375261838E+000  -0.4183100000E-004   0.1315700000E-004
  -0.1401220794E+001  -0.3899585856E-004   0.1234437692E-004   0.9373103202E+000  -0.4160400000E-004   0.1317000000E-004
  -0.1397545863E+001  -0.3877409620E-004   0.1235275965E-004   0.9370929792E+000  -0.4137700000E-004   0.1318200000E-004
  -0.1393870932E+001  -0.3855237110E-004   0.1236299123E-004   0.9368741458E+000  -0.4115000000E-004   0.1319600000E-004
  -0.1390196001E+001  -0.3832974700E-004   0.1237226011E-004   0.9366538048E+000  -0.4092200000E-004   0.1320900000E-004
  -0.1386521070E+001  -0.3810716140E-004   0.1238243955E-004   0.9364319408E+000  -0.4069400000E-004   0.1322300000E-004
  -0.1382846139E+001  -0.3788555091E-004   0.1239259242E-004   0.9362085381E+000  -0.4046700000E-004   0.1323700000E-004
  -0.1379171208E+001  -0.3766304331E-004   0.1240365441E-004   0.9359835810E+000  -0.4023900000E-004   0.1325200000E-004
