 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.49540000000000001       eV
 efermi =   -8.1598546200000008       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1402348288E+001  -0.2076030979E-002   0.1331365531E-003   0.9947441205E+000  -0.2087000000E-002   0.1338400000E-003
  -0.1398673357E+001  -0.2049534574E-002   0.1300803904E-003   0.9947265455E+000  -0.2060400000E-002   0.1307700000E-003
  -0.1394998426E+001  -0.2023735161E-002   0.1271436855E-003   0.9947088526E+000  -0.2034500000E-002   0.1278200000E-003
  -0.1391323495E+001  -0.1998433770E-002   0.1242965924E-003   0.9946910406E+000  -0.2009100000E-002   0.1249600000E-003
  -0.1387648565E+001  -0.1973729849E-002   0.1215490538E-003   0.9946731082E+000  -0.1984300000E-002   0.1222000000E-003
  -0.1383973634E+001  -0.1949523907E-002   0.1189010652E-003   0.9946550544E+000  -0.1960000000E-002   0.1195400000E-003
  -0.1380298703E+001  -0.1925815923E-002   0.1163327292E-003   0.9946368777E+000  -0.1936200000E-002   0.1169600000E-003
  -0.1376623772E+001  -0.1902705338E-002   0.1138539885E-003   0.9946185770E+000  -0.1913000000E-002   0.1144700000E-003
  -0.1372948841E+001  -0.1879993205E-002   0.1114548929E-003   0.9946001510E+000  -0.1890200000E-002   0.1120600000E-003
  -0.1369273910E+001  -0.1857778968E-002   0.1091354388E-003   0.9945815984E+000  -0.1867900000E-002   0.1097300000E-003
  -0.1365598979E+001  -0.1836062603E-002   0.1068856768E-003   0.9945629179E+000  -0.1846100000E-002   0.1074700000E-003
  -0.1361924048E+001  -0.1814744634E-002   0.1047056037E-003   0.9945441081E+000  -0.1824700000E-002   0.1052800000E-003
  -0.1358249117E+001  -0.1793825045E-002   0.1025952163E-003   0.9945251678E+000  -0.1803700000E-002   0.1031600000E-003
  -0.1354574186E+001  -0.1773403270E-002   0.1005545113E-003   0.9945060955E+000  -0.1783200000E-002   0.1011100000E-003
  -0.1350899256E+001  -0.1753280387E-002   0.9857552950E-004   0.9944868899E+000  -0.1763000000E-002   0.9912200000E-004
  -0.1347224325E+001  -0.1733655279E-002   0.9665429007E-004   0.9944675495E+000  -0.1743300000E-002   0.9719200000E-004
  -0.1343549394E+001  -0.1714329033E-002   0.9479178477E-004   0.9944480730E+000  -0.1723900000E-002   0.9532100000E-004
  -0.1339874463E+001  -0.1695401080E-002   0.9298403305E-004   0.9944284589E+000  -0.1704900000E-002   0.9350500000E-004
  -0.1336199532E+001  -0.1676871400E-002   0.9122904348E-004   0.9944087057E+000  -0.1686300000E-002   0.9174200000E-004
  -0.1332524601E+001  -0.1658640538E-002   0.8952581913E-004   0.9943888120E+000  -0.1668000000E-002   0.9003100000E-004
  -0.1328849670E+001  -0.1640708481E-002   0.8787236875E-004   0.9943687762E+000  -0.1650000000E-002   0.8837000000E-004
  -0.1325174739E+001  -0.1623174649E-002   0.8626570687E-004   0.9943485968E+000  -0.1632400000E-002   0.8675600000E-004
  -0.1321499808E+001  -0.1605939593E-002   0.8470483686E-004   0.9943282723E+000  -0.1615100000E-002   0.8518800000E-004
  -0.1317824877E+001  -0.1589003297E-002   0.8318776788E-004   0.9943078011E+000  -0.1598100000E-002   0.8366400000E-004
  -0.1314149947E+001  -0.1572365749E-002   0.8171350345E-004   0.9942871817E+000  -0.1581400000E-002   0.8218300000E-004
  -0.1310475016E+001  -0.1556026935E-002   0.8027905866E-004   0.9942664123E+000  -0.1565000000E-002   0.8074200000E-004
  -0.1306800085E+001  -0.1539986841E-002   0.7888443153E-004   0.9942454913E+000  -0.1548900000E-002   0.7934100000E-004
  -0.1303125154E+001  -0.1524146031E-002   0.7752763160E-004   0.9942244171E+000  -0.1533000000E-002   0.7797800000E-004
  -0.1299450223E+001  -0.1508703338E-002   0.7620766277E-004   0.9942031881E+000  -0.1517500000E-002   0.7665200000E-004
  -0.1295775292E+001  -0.1493459904E-002   0.7492253481E-004   0.9941818024E+000  -0.1502200000E-002   0.7536100000E-004
  -0.1292100361E+001  -0.1478415720E-002   0.7367125178E-004   0.9941602583E+000  -0.1487100000E-002   0.7410400000E-004
  -0.1288425430E+001  -0.1463670193E-002   0.7245281783E-004   0.9941385541E+000  -0.1472300000E-002   0.7288000000E-004
  -0.1284750499E+001  -0.1449123896E-002   0.7126623713E-004   0.9941166880E+000  -0.1457700000E-002   0.7168800000E-004
  -0.1281075568E+001  -0.1434876230E-002   0.7011051396E-004   0.9940946582E+000  -0.1443400000E-002   0.7052700000E-004
  -0.1277400638E+001  -0.1420827771E-002   0.6898365856E-004   0.9940724628E+000  -0.1429300000E-002   0.6939500000E-004
  -0.1273725707E+001  -0.1406978511E-002   0.6788666347E-004   0.9940500999E+000  -0.1415400000E-002   0.6829300000E-004
  -0.1270050776E+001  -0.1393427844E-002   0.6681654505E-004   0.9940275677E+000  -0.1401800000E-002   0.6721800000E-004
  -0.1266375845E+001  -0.1379976953E-002   0.6577330186E-004   0.9940048642E+000  -0.1388300000E-002   0.6617000000E-004
  -0.1262700914E+001  -0.1366824631E-002   0.6475593852E-004   0.9939819874E+000  -0.1375100000E-002   0.6514800000E-004
  -0.1259025983E+001  -0.1353772070E-002   0.6376345967E-004   0.9939589355E+000  -0.1362000000E-002   0.6415100000E-004
  -0.1255351052E+001  -0.1341018055E-002   0.6279487005E-004   0.9939357062E+000  -0.1349200000E-002   0.6317800000E-004
  -0.1251676121E+001  -0.1328463177E-002   0.6185016837E-004   0.9939122976E+000  -0.1336600000E-002   0.6222900000E-004
  -0.1248001190E+001  -0.1316008038E-002   0.6092835945E-004   0.9938887077E+000  -0.1324100000E-002   0.6130300000E-004
  -0.1244326259E+001  -0.1303752021E-002   0.6002844816E-004   0.9938649342E+000  -0.1311800000E-002   0.6039900000E-004
  -0.1240651329E+001  -0.1291695115E-002   0.5914943947E-004   0.9938409751E+000  -0.1299700000E-002   0.5951600000E-004
  -0.1236976398E+001  -0.1279837311E-002   0.5829232605E-004   0.9938168281E+000  -0.1287800000E-002   0.5865500000E-004
  -0.1233301467E+001  -0.1268178598E-002   0.5745412529E-004   0.9937924911E+000  -0.1276100000E-002   0.5781300000E-004
  -0.1229626536E+001  -0.1256619588E-002   0.5663582991E-004   0.9937679617E+000  -0.1264500000E-002   0.5699100000E-004
  -0.1225951605E+001  -0.1245259651E-002   0.5583644504E-004   0.9937432378E+000  -0.1253100000E-002   0.5618800000E-004
  -0.1222276674E+001  -0.1233999406E-002   0.5505497591E-004   0.9937183169E+000  -0.1241800000E-002   0.5540300000E-004
  -0.1218601743E+001  -0.1222938217E-002   0.5429142150E-004   0.9936931967E+000  -0.1230700000E-002   0.5463600000E-004
  -0.1214926812E+001  -0.1212076074E-002   0.5354478710E-004   0.9936678749E+000  -0.1219800000E-002   0.5388600000E-004
  -0.1211251881E+001  -0.1201313600E-002   0.5281507177E-004   0.9936423489E+000  -0.1209000000E-002   0.5315300000E-004
  -0.1207576950E+001  -0.1190650791E-002   0.5210227451E-004   0.9936166163E+000  -0.1198300000E-002   0.5243700000E-004
  -0.1203902020E+001  -0.1180187003E-002   0.5140440714E-004   0.9935906746E+000  -0.1187800000E-002   0.5173600000E-004
  -0.1200227089E+001  -0.1169922224E-002   0.5072246237E-004   0.9935645212E+000  -0.1177500000E-002   0.5105100000E-004
  -0.1196552158E+001  -0.1159657733E-002   0.5005544571E-004   0.9935381535E+000  -0.1167200000E-002   0.5038100000E-004
  -0.1192877227E+001  -0.1149592236E-002   0.4940236276E-004   0.9935115689E+000  -0.1157100000E-002   0.4972500000E-004
  -0.1189202296E+001  -0.1139626374E-002   0.4876321270E-004   0.9934847646E+000  -0.1147100000E-002   0.4908300000E-004
  -0.1185527365E+001  -0.1129859486E-002   0.4813799470E-004   0.9934577381E+000  -0.1137300000E-002   0.4845500000E-004
  -0.1181852434E+001  -0.1120192216E-002   0.4752670790E-004   0.9934304864E+000  -0.1127600000E-002   0.4784100000E-004
  -0.1178177503E+001  -0.1110624562E-002   0.4692736463E-004   0.9934030067E+000  -0.1118000000E-002   0.4723900000E-004
  -0.1174502572E+001  -0.1101156516E-002   0.4634195094E-004   0.9933752962E+000  -0.1108500000E-002   0.4665100000E-004
  -0.1170827641E+001  -0.1091887409E-002   0.4576748590E-004   0.9933473520E+000  -0.1099200000E-002   0.4607400000E-004
  -0.1167152711E+001  -0.1082618565E-002   0.4520595548E-004   0.9933191711E+000  -0.1089900000E-002   0.4551000000E-004
  -0.1163477780E+001  -0.1073548643E-002   0.4465537227E-004   0.9932907504E+000  -0.1080800000E-002   0.4495700000E-004
  -0.1159802849E+001  -0.1064578305E-002   0.4411573559E-004   0.9932620870E+000  -0.1071800000E-002   0.4441500000E-004
  -0.1156127918E+001  -0.1055608221E-002   0.4358803800E-004   0.9932331776E+000  -0.1062800000E-002   0.4388500000E-004
  -0.1152452987E+001  -0.1046837036E-002   0.4307029229E-004   0.9932040191E+000  -0.1054000000E-002   0.4336500000E-004
  -0.1148778056E+001  -0.1038165418E-002   0.4256349101E-004   0.9931746083E+000  -0.1045300000E-002   0.4285600000E-004
  -0.1145103125E+001  -0.1029593361E-002   0.4206664030E-004   0.9931449418E+000  -0.1036700000E-002   0.4235700000E-004
  -0.1141428194E+001  -0.1021120860E-002   0.4158073262E-004   0.9931150164E+000  -0.1028200000E-002   0.4186900000E-004
  -0.1137753263E+001  -0.1012747908E-002   0.4110278797E-004   0.9930848286E+000  -0.1019800000E-002   0.4138900000E-004
  -0.1134078332E+001  -0.1004474500E-002   0.4063578502E-004   0.9930543749E+000  -0.1011500000E-002   0.4092000000E-004
  -0.1130403402E+001  -0.9963006299E-003   0.4017674393E-004   0.9930236519E+000  -0.1003300000E-002   0.4045900000E-004
  -0.1126728471E+001  -0.9881965013E-003   0.3972765018E-004   0.9929926559E+000  -0.9951700000E-003   0.4000800000E-004
  -0.1123053540E+001  -0.9801819702E-003   0.3928651713E-004   0.9929613832E+000  -0.9871300000E-003   0.3956500000E-004
  -0.1119378609E+001  -0.9722669605E-003   0.3885433719E-004   0.9929298303E+000  -0.9791900000E-003   0.3913100000E-004
  -0.1115703678E+001  -0.9644316078E-003   0.3843011683E-004   0.9928979932E+000  -0.9713300000E-003   0.3870500000E-004
  -0.1112028747E+001  -0.9566759073E-003   0.3801484836E-004   0.9928658682E+000  -0.9635500000E-003   0.3828800000E-004
  -0.1108353816E+001  -0.9490097827E-003   0.3760654547E-004   0.9928334512E+000  -0.9558600000E-003   0.3787800000E-004
  -0.1104678885E+001  -0.9414233002E-003   0.3720719327E-004   0.9928007384E+000  -0.9482500000E-003   0.3747700000E-004
  -0.1101003954E+001  -0.9339164548E-003   0.3681381280E-004   0.9927677256E+000  -0.9407200000E-003   0.3708200000E-004
  -0.1097329023E+001  -0.9264892416E-003   0.3642938186E-004   0.9927344087E+000  -0.9332700000E-003   0.3669600000E-004
  -0.1093654093E+001  -0.9191317284E-003   0.3605092165E-004   0.9927007835E+000  -0.9258900000E-003   0.3631600000E-004
  -0.1089979162E+001  -0.9118538377E-003   0.3568041710E-004   0.9926668456E+000  -0.9185900000E-003   0.3594400000E-004
  -0.1086304231E+001  -0.9046555642E-003   0.3531588231E-004   0.9926325907E+000  -0.9113700000E-003   0.3557800000E-004
  -0.1082629300E+001  -0.8975269766E-003   0.3495830947E-004   0.9925980144E+000  -0.9042200000E-003   0.3521900000E-004
  -0.1078954369E+001  -0.8904680704E-003   0.3460769803E-004   0.9925631121E+000  -0.8971400000E-003   0.3486700000E-004
  -0.1075279438E+001  -0.8834788410E-003   0.3426305491E-004   0.9925278791E+000  -0.8901300000E-003   0.3452100000E-004
  -0.1071604507E+001  -0.8765592839E-003   0.3392537216E-004   0.9924923107E+000  -0.8831900000E-003   0.3418200000E-004
  -0.1067929576E+001  -0.8697093943E-003   0.3359266430E-004   0.9924564022E+000  -0.8763200000E-003   0.3384800000E-004
  -0.1064254645E+001  -0.8629192434E-003   0.3326691580E-004   0.9924201485E+000  -0.8695100000E-003   0.3352100000E-004
  -0.1060579714E+001  -0.8561987510E-003   0.3294614131E-004   0.9923835448E+000  -0.8627700000E-003   0.3319900000E-004
  -0.1056904784E+001  -0.8495379888E-003   0.3263232513E-004   0.9923465860E+000  -0.8560900000E-003   0.3288400000E-004
  -0.1053229853E+001  -0.8429468759E-003   0.3232348205E-004   0.9923092667E+000  -0.8494800000E-003   0.3257400000E-004
  -0.1049554922E+001  -0.8364154845E-003   0.3201961167E-004   0.9922715818E+000  -0.8429300000E-003   0.3226900000E-004
  -0.1045879991E+001  -0.8299438104E-003   0.3172170582E-004   0.9922335259E+000  -0.8364400000E-003   0.3197000000E-004
  -0.1042205060E+001  -0.8235318494E-003   0.3142877178E-004   0.9921950934E+000  -0.8300100000E-003   0.3167600000E-004
  -0.1038530129E+001  -0.8171795974E-003   0.3114080912E-004   0.9921562787E+000  -0.8236400000E-003   0.3138700000E-004
  -0.1034855198E+001  -0.8108771286E-003   0.3085781742E-004   0.9921170760E+000  -0.8173200000E-003   0.3110300000E-004
