 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    3.2364999999999998E-002  eV
 efermi =   -15.681107300000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1678749128E+001   0.7067072311E-002   0.6333924163E-005   0.9996565968E+000   0.7069500000E-002   0.6336100000E-005
  -0.1675074197E+001   0.7082558851E-002   0.6363406722E-005   0.9996554483E+000   0.7085000000E-002   0.6365600000E-005
  -0.1671399266E+001   0.7098045301E-002   0.6393189060E-005   0.9996542921E+000   0.7100500000E-002   0.6395400000E-005
  -0.1667724335E+001   0.7113631625E-002   0.6423271175E-005   0.9996531281E+000   0.7116100000E-002   0.6425500000E-005
  -0.1664049404E+001   0.7129317821E-002   0.6453653064E-005   0.9996519562E+000   0.7131800000E-002   0.6455900000E-005
  -0.1660374473E+001   0.7145103890E-002   0.6484334726E-005   0.9996507764E+000   0.7147600000E-002   0.6486600000E-005
  -0.1656699542E+001   0.7160989828E-002   0.6515316159E-005   0.9996495886E+000   0.7163500000E-002   0.6517600000E-005
  -0.1653024611E+001   0.7176975635E-002   0.6546497394E-005   0.9996483927E+000   0.7179500000E-002   0.6548800000E-005
  -0.1649349681E+001   0.7192961345E-002   0.6578078359E-005   0.9996471885E+000   0.7195500000E-002   0.6580400000E-005
  -0.1645674750E+001   0.7209146886E-002   0.6609959088E-005   0.9996459761E+000   0.7211700000E-002   0.6612300000E-005
  -0.1641999819E+001   0.7225332327E-002   0.6642239541E-005   0.9996447553E+000   0.7227900000E-002   0.6644600000E-005
  -0.1638324888E+001   0.7241717596E-002   0.6674719788E-005   0.9996435261E+000   0.7244300000E-002   0.6677100000E-005
  -0.1634649957E+001   0.7258102763E-002   0.6707599755E-005   0.9996422884E+000   0.7260700000E-002   0.6710000000E-005
  -0.1630975026E+001   0.7274587791E-002   0.6740779474E-005   0.9996410420E+000   0.7277200000E-002   0.6743200000E-005
  -0.1627300095E+001   0.7291172678E-002   0.6774258944E-005   0.9996397869E+000   0.7293800000E-002   0.6776700000E-005
  -0.1623625164E+001   0.7307957386E-002   0.6808138125E-005   0.9996385230E+000   0.7310600000E-002   0.6810600000E-005
  -0.1619950233E+001   0.7324741987E-002   0.6842317050E-005   0.9996372502E+000   0.7327400000E-002   0.6844800000E-005
  -0.1616275302E+001   0.7341626443E-002   0.6876895681E-005   0.9996359684E+000   0.7344300000E-002   0.6879400000E-005
  -0.1612600372E+001   0.7358610751E-002   0.6911774051E-005   0.9996346775E+000   0.7361300000E-002   0.6914300000E-005
  -0.1608925441E+001   0.7375694912E-002   0.6947052120E-005   0.9996333774E+000   0.7378400000E-002   0.6949600000E-005
  -0.1605250510E+001   0.7392878922E-002   0.6982729885E-005   0.9996320680E+000   0.7395600000E-002   0.6985300000E-005
  -0.1601575579E+001   0.7410162781E-002   0.7018807343E-005   0.9996307493E+000   0.7412900000E-002   0.7021400000E-005
  -0.1597900648E+001   0.7427646450E-002   0.7055184528E-005   0.9996294210E+000   0.7430400000E-002   0.7057800000E-005
  -0.1594225717E+001   0.7445130001E-002   0.7091961399E-005   0.9996280832E+000   0.7447900000E-002   0.7094600000E-005
  -0.1590550786E+001   0.7462713395E-002   0.7129137954E-005   0.9996267357E+000   0.7465500000E-002   0.7131800000E-005
  -0.1586875855E+001   0.7480496594E-002   0.7166714188E-005   0.9996253784E+000   0.7483300000E-002   0.7169400000E-005
  -0.1583200924E+001   0.7498279670E-002   0.7204690098E-005   0.9996240111E+000   0.7501100000E-002   0.7207400000E-005
  -0.1579525993E+001   0.7516262547E-002   0.7243065681E-005   0.9996226339E+000   0.7519100000E-002   0.7245800000E-005
  -0.1575851063E+001   0.7534345259E-002   0.7281840932E-005   0.9996212465E+000   0.7537200000E-002   0.7284600000E-005
  -0.1572176132E+001   0.7552427844E-002   0.7321115811E-005   0.9996198489E+000   0.7555300000E-002   0.7323900000E-005
  -0.1568501201E+001   0.7570710224E-002   0.7360790352E-005   0.9996184409E+000   0.7573600000E-002   0.7363600000E-005
  -0.1564826270E+001   0.7589192397E-002   0.7400864550E-005   0.9996170225E+000   0.7592100000E-002   0.7403700000E-005
  -0.1561151339E+001   0.7607674436E-002   0.7441438363E-005   0.9996155935E+000   0.7610600000E-002   0.7444300000E-005
  -0.1557476408E+001   0.7626256302E-002   0.7482411825E-005   0.9996141538E+000   0.7629200000E-002   0.7485300000E-005
  -0.1553801477E+001   0.7645037954E-002   0.7523884895E-005   0.9996127032E+000   0.7648000000E-002   0.7526800000E-005
  -0.1550126546E+001   0.7663919429E-002   0.7565857566E-005   0.9996112417E+000   0.7666900000E-002   0.7568800000E-005
  -0.1546451615E+001   0.7682900725E-002   0.7608229875E-005   0.9996097692E+000   0.7685900000E-002   0.7611200000E-005
  -0.1542776684E+001   0.7702081800E-002   0.7651101777E-005   0.9996082854E+000   0.7705100000E-002   0.7654100000E-005
  -0.1539101754E+001   0.7721262730E-002   0.7694473268E-005   0.9996067903E+000   0.7724300000E-002   0.7697500000E-005
  -0.1535426823E+001   0.7740643436E-002   0.7738344344E-005   0.9996052837E+000   0.7743700000E-002   0.7741400000E-005
  -0.1531751892E+001   0.7760123953E-002   0.7782814959E-005   0.9996037656E+000   0.7763200000E-002   0.7785900000E-005
  -0.1528076961E+001   0.7779804241E-002   0.7827685188E-005   0.9996022357E+000   0.7782900000E-002   0.7830800000E-005
  -0.1524402030E+001   0.7799484375E-002   0.7873154946E-005   0.9996006940E+000   0.7802600000E-002   0.7876300000E-005
  -0.1520727099E+001   0.7819364275E-002   0.7919124269E-005   0.9995991403E+000   0.7822500000E-002   0.7922300000E-005
  -0.1517052168E+001   0.7839443937E-002   0.7965693111E-005   0.9995975745E+000   0.7842600000E-002   0.7968900000E-005
  -0.1513377237E+001   0.7859623400E-002   0.8012761506E-005   0.9995959963E+000   0.7862800000E-002   0.8016000000E-005
  -0.1509702306E+001   0.7879902660E-002   0.8060429410E-005   0.9995944058E+000   0.7883100000E-002   0.8063700000E-005
  -0.1506027375E+001   0.7900281715E-002   0.8108596856E-005   0.9995928026E+000   0.7903500000E-002   0.8111900000E-005
  -0.1502352445E+001   0.7920860523E-002   0.8157463757E-005   0.9995911868E+000   0.7924100000E-002   0.8160800000E-005
  -0.1498677514E+001   0.7941639079E-002   0.8206930148E-005   0.9995895580E+000   0.7944900000E-002   0.8210300000E-005
  -0.1495002583E+001   0.7962417464E-002   0.8256896065E-005   0.9995879163E+000   0.7965700000E-002   0.8260300000E-005
  -0.1491327652E+001   0.7983495552E-002   0.8307561418E-005   0.9995862613E+000   0.7986800000E-002   0.8311000000E-005
  -0.1487652721E+001   0.8004573462E-002   0.8358826242E-005   0.9995845930E+000   0.8007900000E-002   0.8362300000E-005
  -0.1483977790E+001   0.8025951069E-002   0.8410790490E-005   0.9995829112E+000   0.8029300000E-002   0.8414300000E-005
  -0.1480302859E+001   0.8047328493E-002   0.8463354195E-005   0.9995812157E+000   0.8050700000E-002   0.8466900000E-005
  -0.1476627928E+001   0.8069005607E-002   0.8516617310E-005   0.9995795064E+000   0.8072400000E-002   0.8520200000E-005
  -0.1472952997E+001   0.8090782492E-002   0.8570579827E-005   0.9995777831E+000   0.8094200000E-002   0.8574200000E-005
  -0.1469278066E+001   0.8112659143E-002   0.8625241739E-005   0.9995760455E+000   0.8116100000E-002   0.8628900000E-005
  -0.1465603136E+001   0.8134735517E-002   0.8680603038E-005   0.9995742937E+000   0.8138200000E-002   0.8684300000E-005
  -0.1461928205E+001   0.8157011609E-002   0.8736663717E-005   0.9995725273E+000   0.8160500000E-002   0.8740400000E-005
  -0.1458253274E+001   0.8179387458E-002   0.8793523725E-005   0.9995707461E+000   0.8182900000E-002   0.8797300000E-005
  -0.1454578343E+001   0.8201963020E-002   0.8851083096E-005   0.9995689501E+000   0.8205500000E-002   0.8854900000E-005
  -0.1450903412E+001   0.8224738289E-002   0.8909441780E-005   0.9995671389E+000   0.8228300000E-002   0.8913300000E-005
  -0.1447228481E+001   0.8247613307E-002   0.8968499810E-005   0.9995653125E+000   0.8251200000E-002   0.8972400000E-005
  -0.1443553550E+001   0.8270688025E-002   0.9028457092E-005   0.9995634706E+000   0.8274300000E-002   0.9032400000E-005
  -0.1439878619E+001   0.8293962441E-002   0.9089213660E-005   0.9995616131E+000   0.8297600000E-002   0.9093200000E-005
  -0.1436203688E+001   0.8317436549E-002   0.9150769504E-005   0.9995597396E+000   0.8321100000E-002   0.9154800000E-005
