natx =      229
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.21966     -1.60330      1.35207   1      2.42616
     -1.48560     -1.32173     -1.41772   1      2.44211
      2.70176     -0.20604      2.63435   4      3.77912
     -2.88286      0.16037     -2.70000   4      3.95305
     -0.27375      3.13588      2.43916   3      3.98224
     -3.08890     -2.54139     -0.06565   2      4.00053
      2.54139     -3.08890     -0.06565   2      4.00053
     -0.27375     -2.81514      2.82954   3      4.00079
     -0.27375      3.13588     -2.50481   3      4.02278
     -0.27375     -2.81514     -2.89519   3      4.04748
      2.86213      2.86213     -0.06565   2      4.04819
      3.06817      0.16037     -2.70000   4      4.09016
     -3.24927      0.52678      2.63435   4      4.21605
     -1.48560      1.64247     -3.98228   1      4.55667
     -1.76717     -4.02699      1.35207   1      4.60083
      0.93809     -4.30856     -1.41772   1      4.63181
     -1.76717      1.92404      3.91663   1      4.70795
     -3.40964      3.40964     -0.06565   2      4.82240
      4.46543      1.64247     -1.41772   1      4.96465
     -4.73137      1.92404      1.35207   1      5.28355
     -0.54751      0.32074      5.26871   2      5.30678
      0.00000      0.32074     -5.40001   2      5.40952
     -0.54751     -5.63029     -0.00000   2      5.65685
      4.18386     -1.60330      3.91663   1      5.95107
     -5.95103      0.32074     -0.00000   2      5.95966
      5.95103      0.32074      0.00000   2      5.95966
      1.21966      4.34772      3.91663   1      5.97748
      4.46543     -1.32173     -3.98228   1      6.12745
      0.93809      4.62930     -3.98228   1      6.17811
      4.18386      4.34772      1.35207   1      6.18348
     -0.54751      6.27177      0.00000   2      6.29562
      2.54139      2.86213      5.33436   2      6.56550
      2.86213     -2.54139     -5.33436   2      6.56550
      5.67727     -2.81514      2.43916   3      6.79014
      2.86213     -3.08890      5.33436   2      6.79621
     -3.08890      2.86213     -5.33436   2      6.79621
      2.33535     -5.79066     -2.70000   4      6.80262
      5.67727     -2.81514     -2.50481   3      6.81400
     -3.40964     -2.54139      5.33436   2      6.82200
      2.54139      3.40964     -5.33436   2      6.82200
     -3.24927     -5.42425      2.63435   4      6.84982
      2.70176      5.74499      2.63435   4      6.87344
