 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    2.0000000000000000E-002  eV
 efermi =   -12.007891300000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1543760978E+001  -0.3599635972E-003   0.8918607011E-004   0.9997877934E+000  -0.3600400000E-003   0.8920500000E-004
  -0.1540086047E+001   0.7352234256E-004   0.8398911354E-004   0.9997870837E+000   0.7353800000E-004   0.8400700000E-004
  -0.1536411116E+001   0.4802273867E-003   0.7913209134E-004   0.9997863692E+000   0.4803300000E-003   0.7914900000E-004
  -0.1532736185E+001   0.8622151445E-003   0.7458700884E-004   0.9997856499E+000   0.8624000000E-003   0.7460300000E-004
  -0.1529061254E+001   0.1221037330E-002   0.7033386974E-004   0.9997849258E+000   0.1221300000E-002   0.7034900000E-004
  -0.1525386323E+001   0.1558163671E-002   0.6635667692E-004   0.9997841967E+000   0.1558500000E-002   0.6637100000E-004
  -0.1521711393E+001   0.1874893928E-002   0.6263843350E-004   0.9997834627E+000   0.1875300000E-002   0.6265200000E-004
  -0.1518036462E+001   0.2172827793E-002   0.5915914332E-004   0.9997827237E+000   0.2173300000E-002   0.5917200000E-004
  -0.1514361531E+001   0.2452865109E-002   0.5590480895E-004   0.9997819796E+000   0.2453400000E-002   0.5591700000E-004
  -0.1510686600E+001   0.2716405603E-002   0.5286143299E-004   0.9997812304E+000   0.2717000000E-002   0.5287300000E-004
  -0.1507011669E+001   0.2964349111E-002   0.5001501809E-004   0.9997804760E+000   0.2965000000E-002   0.5002600000E-004
  -0.1503336738E+001   0.3197795423E-002   0.4735456627E-004   0.9997797164E+000   0.3198500000E-002   0.4736500000E-004
  -0.1499661807E+001   0.3417744346E-002   0.4486708001E-004   0.9997789515E+000   0.3418500000E-002   0.4487700000E-004
  -0.1495986876E+001   0.3624995730E-002   0.4253956184E-004   0.9997781813E+000   0.3625800000E-002   0.4254900000E-004
  -0.1492311945E+001   0.3820349423E-002   0.4036501298E-004   0.9997774057E+000   0.3821200000E-002   0.4037400000E-004
  -0.1488637014E+001   0.4004705248E-002   0.3833243557E-004   0.9997766247E+000   0.4005600000E-002   0.3834100000E-004
  -0.1484962084E+001   0.4178663093E-002   0.3643283132E-004   0.9997758381E+000   0.4179600000E-002   0.3644100000E-004
  -0.1481287153E+001   0.4342922823E-002   0.3465620220E-004   0.9997750461E+000   0.4343900000E-002   0.3466400000E-004
  -0.1477612222E+001   0.4498084321E-002   0.3299754907E-004   0.9997742483E+000   0.4499100000E-002   0.3300500000E-004
