# Once                                                             FEFF 10.0.0
# POT  SCF  30  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z= 3 Rmt= 1.233 Rnm= 1.254 K  shell
# Pot 1 Z= 3 Rmt= 1.233 Rnm= 1.254
# Pot 2 Z=26 Rmt= 1.381 Rnm= 1.449
# Pot 3 Z=33 Rmt= 1.405 Rnm= 1.472
# Gam_ch=3.603E-02 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-1.201E+01eV kf=2.011E+00 Vint=-2.081E+01eV Rs_int= 1.804
#  -----------------------------------------------------------------------
#   0.99094E+00  0.38951E+00  0.71353E+00 -0.4412817E+00  0.2209302E+01 method to calculate xsect
#   3.6030000E-02    351    301
#       em              xsnorm            xsec  
 -0.420078913E+02  0.20000E-01  0.14982E+01 -0.36004E-03  0.89205E-04
 -0.419078913E+02  0.20000E-01  0.14325E+01  0.73538E-04  0.84007E-04
 -0.418078913E+02  0.20000E-01  0.13700E+01  0.48033E-03  0.79149E-04
 -0.417078913E+02  0.20000E-01  0.13105E+01  0.86240E-03  0.74603E-04
 -0.416078913E+02  0.20000E-01  0.12539E+01  0.12213E-02  0.70349E-04
 -0.415078913E+02  0.20000E-01  0.11999E+01  0.15585E-02  0.66371E-04
 -0.414078913E+02  0.20000E-01  0.11485E+01  0.18753E-02  0.62652E-04
 -0.413078913E+02  0.20000E-01  0.10995E+01  0.21733E-02  0.59172E-04
 -0.412078913E+02  0.20000E-01  0.10528E+01  0.24534E-02  0.55917E-04
 -0.411078913E+02  0.20000E-01  0.10084E+01  0.27170E-02  0.52873E-04
 -0.410078913E+02  0.20000E-01  0.96598E+00  0.29650E-02  0.50026E-04
 -0.409078913E+02  0.20000E-01  0.92558E+00  0.31985E-02  0.47365E-04
 -0.408078913E+02  0.20000E-01  0.88705E+00  0.34185E-02  0.44877E-04
 -0.407078913E+02  0.20000E-01  0.85031E+00  0.36258E-02  0.42549E-04
 -0.406078913E+02  0.20000E-01  0.81527E+00  0.38212E-02  0.40374E-04
 -0.405078913E+02  0.20000E-01  0.78184E+00  0.40056E-02  0.38341E-04
 -0.404078913E+02  0.20000E-01  0.74995E+00  0.41796E-02  0.36441E-04
 -0.403078913E+02  0.20000E-01  0.71952E+00  0.43439E-02  0.34664E-04
 -0.402078913E+02  0.20000E-01  0.69048E+00  0.44991E-02  0.33005E-04
 -0.401078913E+02  0.20000E-01  0.66276E+00  0.46459E-02  0.31453E-04
 -0.400078913E+02  0.20000E-01  0.63629E+00  0.47848E-02  0.30004E-04
 -0.399078913E+02  0.20000E-01  0.61101E+00  0.49164E-02  0.28651E-04
 -0.398078913E+02  0.20000E-01  0.58687E+00  0.50410E-02  0.27386E-04
 -0.397078913E+02  0.20000E-01  0.56382E+00  0.51592E-02  0.26205E-04
 -0.396078913E+02  0.20000E-01  0.54179E+00  0.52714E-02  0.25102E-04
 -0.395078913E+02  0.20000E-01  0.52074E+00  0.53780E-02  0.24073E-04
 -0.394078913E+02  0.20000E-01  0.50062E+00  0.54793E-02  0.23111E-04
 -0.393078913E+02  0.20000E-01  0.48139E+00  0.55757E-02  0.22214E-04
 -0.392078913E+02  0.20000E-01  0.46300E+00  0.56676E-02  0.21377E-04
 -0.391078913E+02  0.20000E-01  0.44542E+00  0.57551E-02  0.20596E-04
 -0.390078913E+02  0.20000E-01  0.42860E+00  0.58388E-02  0.19867E-04
 -0.389078913E+02  0.20000E-01  0.41251E+00  0.59186E-02  0.19188E-04
 -0.388078913E+02  0.20000E-01  0.39712E+00  0.59951E-02  0.18554E-04
 -0.387078913E+02  0.20000E-01  0.38239E+00  0.60683E-02  0.17963E-04
 -0.386078913E+02  0.20000E-01  0.36829E+00  0.61385E-02  0.17413E-04
 -0.385078913E+02  0.20000E-01  0.35479E+00  0.62059E-02  0.16900E-04
 -0.384078913E+02  0.20000E-01  0.34187E+00  0.62706E-02  0.16423E-04
 -0.383078913E+02  0.20000E-01  0.32949E+00  0.63330E-02  0.15978E-04
 -0.382078913E+02  0.20000E-01  0.31763E+00  0.63930E-02  0.15564E-04
 -0.381078913E+02  0.20000E-01  0.30627E+00  0.64510E-02  0.15179E-04
 -0.380078913E+02  0.20000E-01  0.29538E+00  0.65069E-02  0.14821E-04
 -0.379078913E+02  0.20000E-01  0.28495E+00  0.65611E-02  0.14488E-04
 -0.378078913E+02  0.20000E-01  0.27494E+00  0.66135E-02  0.14179E-04
 -0.377078913E+02  0.20000E-01  0.26535E+00  0.66644E-02  0.13892E-04
 -0.376078913E+02  0.20000E-01  0.25615E+00  0.67137E-02  0.13625E-04
 -0.375078913E+02  0.20000E-01  0.24732E+00  0.67617E-02  0.13378E-04
 -0.374078913E+02  0.20000E-01  0.23885E+00  0.68085E-02  0.13148E-04
 -0.373078913E+02  0.20000E-01  0.23072E+00  0.68540E-02  0.12936E-04
 -0.372078913E+02  0.20000E-01  0.22292E+00  0.68985E-02  0.12740E-04
 -0.371078913E+02  0.20000E-01  0.21543E+00  0.69419E-02  0.12558E-04
 -0.370078913E+02  0.20000E-01  0.20824E+00  0.69845E-02  0.12390E-04
 -0.369078913E+02  0.20000E-01  0.20133E+00  0.70261E-02  0.12235E-04
 -0.368078913E+02  0.20000E-01  0.19469E+00  0.70669E-02  0.12092E-04
 -0.367078913E+02  0.20000E-01  0.18831E+00  0.71070E-02  0.11960E-04
 -0.366078913E+02  0.20000E-01  0.18218E+00  0.71464E-02  0.11839E-04
 -0.365078913E+02  0.20000E-01  0.17629E+00  0.71852E-02  0.11728E-04
 -0.364078913E+02  0.20000E-01  0.17062E+00  0.72234E-02  0.11626E-04
 -0.363078913E+02  0.20000E-01  0.16517E+00  0.72610E-02  0.11533E-04
 -0.362078913E+02  0.20000E-01  0.15993E+00  0.72982E-02  0.11448E-04
 -0.361078913E+02  0.20000E-01  0.15488E+00  0.73349E-02  0.11371E-04
 -0.360078913E+02  0.20000E-01  0.15002E+00  0.73712E-02  0.11301E-04
 -0.359078913E+02  0.20000E-01  0.14535E+00  0.74071E-02  0.11237E-04
 -0.358078913E+02  0.20000E-01  0.14085E+00  0.74426E-02  0.11180E-04
 -0.357078913E+02  0.20000E-01  0.13651E+00  0.74779E-02  0.11128E-04
 -0.356078913E+02  0.20000E-01  0.13233E+00  0.75129E-02  0.11082E-04
 -0.355078913E+02  0.20000E-01  0.12831E+00  0.75476E-02  0.11042E-04
 -0.354078913E+02  0.20000E-01  0.12443E+00  0.75821E-02  0.11006E-04
 -0.353078913E+02  0.20000E-01  0.12069E+00  0.76163E-02  0.10974E-04
 -0.352078913E+02  0.20000E-01  0.11708E+00  0.76504E-02  0.10947E-04
 -0.351078913E+02  0.20000E-01  0.11361E+00  0.76844E-02  0.10924E-04
 -0.350078913E+02  0.20000E-01  0.11025E+00  0.77182E-02  0.10905E-04
 -0.349078913E+02  0.20000E-01  0.10701E+00  0.77518E-02  0.10889E-04
 -0.348078913E+02  0.20000E-01  0.10389E+00  0.77854E-02  0.10876E-04
 -0.347078913E+02  0.20000E-01  0.10087E+00  0.78189E-02  0.10867E-04
 -0.346078913E+02  0.20000E-01  0.97958E-01  0.78523E-02  0.10860E-04
 -0.345078913E+02  0.20000E-01  0.95144E-01  0.78856E-02  0.10857E-04
 -0.344078913E+02  0.20000E-01  0.92426E-01  0.79189E-02  0.10855E-04
 -0.343078913E+02  0.20000E-01  0.89799E-01  0.79522E-02  0.10857E-04
 -0.342078913E+02  0.20000E-01  0.87261E-01  0.79854E-02  0.10861E-04
