 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    10.500000000000000       eV
 efermi =   -10.370513300000001       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1483588468E+001   0.2914207162E-004   0.4180780164E-004   0.8928330766E+000   0.3264000000E-004   0.4682600000E-004
  -0.1479913537E+001   0.2919371612E-004   0.4214212435E-004   0.8925012570E+000   0.3271000000E-004   0.4721800000E-004
  -0.1476238606E+001   0.2924168053E-004   0.4247876907E-004   0.8921674557E+000   0.3277600000E-004   0.4761300000E-004
  -0.1472563675E+001   0.2928685974E-004   0.4281772961E-004   0.8918316555E+000   0.3283900000E-004   0.4801100000E-004
  -0.1468888744E+001   0.2932925582E-004   0.4315989124E-004   0.8914938393E+000   0.3289900000E-004   0.4841300000E-004
  -0.1465213813E+001   0.2936708857E-004   0.4350524661E-004   0.8911539895E+000   0.3295400000E-004   0.4881900000E-004
  -0.1461538882E+001   0.2940214380E-004   0.4385378831E-004   0.8908120886E+000   0.3300600000E-004   0.4922900000E-004
  -0.1457863952E+001   0.2943353319E-004   0.4420461835E-004   0.8904681186E+000   0.3305400000E-004   0.4964200000E-004
  -0.1454189021E+001   0.2946126000E-004   0.4455773017E-004   0.8901220617E+000   0.3309800000E-004   0.5005800000E-004
  -0.1450514090E+001   0.2948532748E-004   0.4491489667E-004   0.8897738995E+000   0.3313800000E-004   0.5047900000E-004
  -0.1446839159E+001   0.2950573896E-004   0.4527433021E-004   0.8894236137E+000   0.3317400000E-004   0.5090300000E-004
  -0.1443164228E+001   0.2952160872E-004   0.4563602395E-004   0.8890711855E+000   0.3320500000E-004   0.5133000000E-004
  -0.1439489297E+001   0.2953294121E-004   0.4600085974E-004   0.8887165962E+000   0.3323100000E-004   0.5176100000E-004
  -0.1435814366E+001   0.2954151768E-004   0.4636794116E-004   0.8883598267E+000   0.3325400000E-004   0.5219500000E-004
  -0.1432139435E+001   0.2954467654E-004   0.4673814915E-004   0.8880008577E+000   0.3327100000E-004   0.5263300000E-004
