    -1.457451     0.501674    -0.000152    -0.000518
    -1.453776     0.501674    -0.000146    -0.000528
    -1.450102     0.501674    -0.000139    -0.000538
    -1.446427     0.501674    -0.000133    -0.000548
    -1.442752     0.501674    -0.000125    -0.000559
    -1.439077     0.501674    -0.000118    -0.000569
    -1.435402     0.501674    -0.000110    -0.000579
    -1.431727     0.501674    -0.000102    -0.000590
    -1.428052     0.501674    -0.000093    -0.000600
    -1.424377     0.501674    -0.000085    -0.000611
    -1.420702     0.501674    -0.000075    -0.000621
    -1.417027     0.501674    -0.000066    -0.000632
    -1.413352     0.501674    -0.000056    -0.000642
    -1.409677     0.501674    -0.000046    -0.000652
    -1.406002     0.501674    -0.000035    -0.000663
    -1.402327     0.501674    -0.000024    -0.000673
    -1.398652     0.501674    -0.000012    -0.000683
    -1.394978     0.501674    -0.000001    -0.000694
    -1.391303     0.501674     0.000012    -0.000704
    -1.387628     0.501674     0.000024    -0.000714
    -1.383953     0.501674     0.000038    -0.000724
    -1.380278     0.501674     0.000051    -0.000734
    -1.376603     0.501674     0.000065    -0.000744
    -1.372928     0.501674     0.000079    -0.000753
    -1.369253     0.501674     0.000094    -0.000763
    -1.365578     0.501674     0.000109    -0.000772
    -1.361903     0.501674     0.000125    -0.000781
    -1.358228     0.501674     0.000141    -0.000790
    -1.354553     0.501674     0.000158    -0.000799
    -1.350878     0.501674     0.000175    -0.000808
    -1.347203     0.501674     0.000192    -0.000816
    -1.343529     0.501674     0.000210    -0.000824
    -1.339854     0.501674     0.000229    -0.000832
    -1.336179     0.501674     0.000248    -0.000840
    -1.332504     0.501674     0.000267    -0.000847
    -1.328829     0.501674     0.000287    -0.000854
    -1.325154     0.501674     0.000307    -0.000861
    -1.321479     0.501674     0.000328    -0.000868
    -1.317804     0.501674     0.000349    -0.000874
    -1.314129     0.501674     0.000371    -0.000880
    -1.310454     0.501674     0.000393    -0.000885
    -1.306779     0.501674     0.000416    -0.000890
    -1.303104     0.501674     0.000439    -0.000895
    -1.299429     0.501674     0.000462    -0.000899
    -1.295754     0.501674     0.000487    -0.000903
    -1.292079     0.501674     0.000511    -0.000906
    -1.288405     0.501674     0.000536    -0.000909
    -1.284730     0.501674     0.000561    -0.000911
    -1.281055     0.501674     0.000587    -0.000913
    -1.277380     0.501674     0.000614    -0.000914
    -1.273705     0.501674     0.000640    -0.000915
    -1.270030     0.501674     0.000668    -0.000915
    -1.266355     0.501674     0.000695    -0.000915
    -1.262680     0.501674     0.000723    -0.000914
    -1.259005     0.501674     0.000752    -0.000912
    -1.255330     0.501674     0.000781    -0.000910
    -1.251655     0.501674     0.000810    -0.000907
    -1.247980     0.501674     0.000840    -0.000903
    -1.244305     0.501674     0.000870    -0.000899
    -1.240630     0.501674     0.000900    -0.000894
    -1.236956     0.501674     0.000931    -0.000888
    -1.233281     0.501674     0.000962    -0.000881
    -1.229606     0.501674     0.000994    -0.000873
    -1.225931     0.501674     0.001025    -0.000865
    -1.222256     0.501674     0.001057    -0.000856
    -1.218581     0.501674     0.001090    -0.000846
    -1.214906     0.501674     0.001122    -0.000835
    -1.211231     0.501674     0.001155    -0.000823
    -1.207556     0.501674     0.001188    -0.000811
    -1.203881     0.501674     0.001221    -0.000797
    -1.200206     0.501674     0.001255    -0.000782
    -1.196531     0.501674     0.001289    -0.000767
    -1.192856     0.501674     0.001322    -0.000750
    -1.189181     0.501674     0.001356    -0.000733
    -1.185506     0.501674     0.001390    -0.000714
    -1.181832     0.501674     0.001424    -0.000694
    -1.178157     0.501674     0.001458    -0.000674
    -1.174482     0.501674     0.001493    -0.000652
    -1.170807     0.501674     0.001527    -0.000629
    -1.167132     0.501674     0.001561    -0.000605
    -1.163457     0.501674     0.001595    -0.000579
    -1.159782     0.501674     0.001629    -0.000553
    -1.156107     0.501674     0.001663    -0.000525
    -1.152432     0.501674     0.001697    -0.000497
    -1.148757     0.501674     0.001730    -0.000467
    -1.145082     0.501674     0.001763    -0.000436
    -1.141407     0.501674     0.001797    -0.000403
    -1.137732     0.501674     0.001829    -0.000370
    -1.134057     0.501674     0.001862    -0.000335
    -1.130383     0.501674     0.001894    -0.000299
    -1.126708     0.501674     0.001926    -0.000261
    -1.123033     0.501674     0.001957    -0.000223
    -1.119358     0.501674     0.001988    -0.000183
    -1.115683     0.501674     0.002018    -0.000141
    -1.112008     0.501674     0.002048    -0.000099
    -1.108333     0.501674     0.002077    -0.000055
    -1.104658     0.501674     0.002105    -0.000010
    -1.100983     0.501674     0.002133     0.000036
    -1.097308     0.501674     0.002160     0.000084
    -1.093633     0.501674     0.002187     0.000133
    -1.089958     0.501674     0.002212     0.000183
    -1.086283     0.501674     0.002237     0.000235
    -1.082608     0.501674     0.002260     0.000288
    -1.078933     0.501674     0.002283     0.000342
    -1.075259     0.501674     0.002305     0.000397
    -1.071584     0.501674     0.002326     0.000454
    -1.067909     0.501674     0.002345     0.000512
    -1.064234     0.501674     0.002364     0.000571
    -1.060559     0.501674     0.002381     0.000631
    -1.056884     0.501674     0.002397     0.000693
    -1.053209     0.501674     0.002412     0.000755
    -1.049534     0.501674     0.002426     0.000819
    -1.045859     0.501674     0.002438     0.000884
    -1.042184     0.501674     0.002449     0.000951
    -1.038509     0.501674     0.002458     0.001018
    -1.034834     0.501674     0.002466     0.001086
    -1.031159     0.501674     0.002472     0.001156
    -1.027484     0.501674     0.002476     0.001226
    -1.023810     0.501674     0.002479     0.001297
    -1.020135     0.501674     0.002481     0.001370
    -1.016460     0.501674     0.002480     0.001443
    -1.012785     0.501674     0.002478     0.001517
