  atom Z =           65
       -1.03864E+00       -5.68341E-01 total energy part of fprime - 5/3*E_tot/mc**2
           7
  2.00000   -1922.781   1
  0.00934    -306.466   3
  0.01711    -278.955   4
  0.00150     -66.551   6
  0.00302     -60.709   7
  0.00031     -12.896  11
  0.00063     -11.460  12
  0.0   65.0000
  0.5   64.0704
  1.0   61.8350
  1.5   59.1669
  2.0   56.4483
  2.5   53.7291
  3.0   51.0219
  3.5   48.3729
  4.0   45.8362
  4.5   43.4506
  5.0   41.2326
  5.5   39.1809
  6.0   37.2832
  6.5   35.5228
  7.0   33.8828
  7.5   32.3488
  8.0   30.9095
  8.5   29.5569
  9.0   28.2858
  9.5   27.0927
 10.0   25.9752
 10.5   24.9314
 11.0   23.9598
 11.5   23.0581
 12.0   22.2236
 12.5   21.4540
 13.0   20.7443
 13.5   20.0917
 14.0   19.4918
 14.5   18.9381
 15.0   18.4286
 15.5   17.9576
 16.0   17.5180
 16.5   17.1092
 17.0   16.7271
 17.5   16.3631
 18.0   16.0168
 18.5   15.6890
 19.0   15.3721
 19.5   15.0612
 20.0   14.7597
 20.5   14.4686
 21.0   14.1805
 21.5   13.8917
 22.0   13.6071
 22.5   13.3303
 23.0   13.0559
 23.5   12.7785
 24.0   12.5010
 24.5   12.2292
 25.0   11.9649
 25.5   11.7012
 26.0   11.4354
 26.5   11.1712
 27.0   10.9134
 27.5   10.6654
 28.0   10.4217
 28.5   10.1773
 29.0    9.9358
 29.5    9.6995
 30.0    9.4727
 30.5    9.2573
 31.0    9.0459
 31.5    8.8354
 32.0    8.6305
 32.5    8.4318
 33.0    8.2412
 33.5    8.0635
 34.0    7.8939
 34.5    7.7249
 35.0    7.5597
 35.5    7.4021
 36.0    7.2497
 36.5    7.1048
 37.0    6.9727
 37.5    6.8487
 38.0    6.7239
 38.5    6.6008
 39.0    6.4853
 39.5    6.3749
 40.0    6.2675
