natx =      406
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      2.06825      2.29698      0.00000   3      3.09092
     -2.06825      2.29698      0.00000   3      3.09092
     -0.00000      2.31381     -2.05968   3      3.09774
     -0.00000      2.31381      2.05968   3      3.09774
     -2.06825     -1.06641     -2.05968   4      3.10760
     -2.06825     -1.06641      2.05968   4      3.10760
      2.06825     -1.06641     -2.05968   4      3.10760
      2.06825     -1.06641      2.05968   4      3.10760
     -2.06825      1.17546     -2.05968   2      3.14669
      2.06825      1.17546     -2.05968   2      3.14669
     -2.06825      1.17546      2.05968   2      3.14669
      2.06825      1.17546      2.05968   2      3.14669
     -2.06825     -2.54572      0.00000   4      3.27999
      2.06825     -2.54572      0.00000   4      3.27999
     -0.00000      3.43533      0.00000   2      3.43533
      0.00000      0.00000     -4.11937   1      4.11937
      0.00000      0.00000      4.11937   1      4.11937
     -4.13650      0.00000      0.00000   1      4.13650
      4.13650      0.00000      0.00000   1      4.13650
      0.00000     -3.61213     -2.05968   1      4.15810
      0.00000     -3.61213      2.05968   1      4.15810
     -2.06825      2.29698     -4.11937   3      5.15004
     -2.06825      2.29698      4.11937   3      5.15004
      2.06825      2.29698     -4.11937   3      5.15004
      2.06825      2.29698      4.11937   3      5.15004
     -4.13650      2.31381     -2.05968   3      5.16784
     -4.13650      2.31381      2.05968   3      5.16784
      4.13650      2.31381     -2.05968   3      5.16784
      4.13650      2.31381      2.05968   3      5.16784
     -2.06825     -4.78759     -0.00000   2      5.21523
      2.06825     -4.78759      0.00000   2      5.21523
     -2.06825     -2.54572     -4.11937   4      5.26569
     -2.06825     -2.54572      4.11937   4      5.26569
      2.06825     -2.54572     -4.11937   4      5.26569
      2.06825     -2.54572      4.11937   4      5.26569
     -0.00000      3.43533     -4.11937   2      5.36383
     -0.00000      3.43533      4.11937   2      5.36383
     -4.13650      3.43533      0.00000   2      5.37700
      4.13650      3.43533      0.00000   2      5.37700
      2.06825      4.61078     -2.05968   1      5.45704
     -2.06825      4.61078     -2.05968   1      5.45704
     -2.06825      4.61078      2.05968   1      5.45704
      2.06825      4.61078      2.05968   1      5.45704
     -0.00000      5.67719      0.00000   4      5.67719
     -4.13650      0.00000     -4.11937   1      5.83779
     -4.13650      0.00000      4.11937   1      5.83779
      4.13650      0.00000     -4.11937   1      5.83779
      4.13650      0.00000      4.11937   1      5.83779
     -4.13650     -3.61213     -2.05968   1      5.86518
     -4.13650     -3.61213      2.05968   1      5.86518
      4.13650     -3.61213     -2.05968   1      5.86518
      4.13650     -3.61213      2.05968   1      5.86518
      0.00000     -5.92593     -0.00000   3      5.92593
     -2.06825     -5.90911     -2.05968   3      6.59071
     -2.06825     -5.90911      2.05968   3      6.59071
      2.06825     -5.90911     -2.05968   3      6.59071
      2.06825     -5.90911      2.05968   3      6.59071
     -0.00000      2.31381     -6.17905   3      6.59806
     -0.00000      2.31381      6.17905   3      6.59806
     -2.06825     -1.06641     -6.17905   4      6.60269
      2.06825     -1.06641     -6.17905   4      6.60269
     -2.06825     -1.06641      6.17905   4      6.60269
      2.06825     -1.06641      6.17905   4      6.60269
     -6.20475      2.29698      0.00000   3      6.61627
      6.20475      2.29698      0.00000   3      6.61627
      2.06825      1.17546     -6.17905   2      6.62118
     -2.06825      1.17546     -6.17905   2      6.62118
     -2.06825      1.17546      6.17905   2      6.62118
      2.06825      1.17546      6.17905   2      6.62118
     -6.20475     -1.06641     -2.05968   4      6.62408
     -6.20475     -1.06641      2.05968   4      6.62408
      6.20475     -1.06641     -2.05968   4      6.62408
      6.20475     -1.06641      2.05968   4      6.62408
     -6.20475      1.17546     -2.05968   2      6.64251
     -6.20475      1.17546      2.05968   2      6.64251
      6.20475      1.17546     -2.05968   2      6.64251
      6.20475      1.17546      2.05968   2      6.64251
