 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.15448999999999999       eV
 efermi =   -10.065556800000000       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1472381527E+001   0.1586994367E-001   0.2602926342E-003   0.9983608247E+000   0.1589600000E-001   0.2607200000E-003
  -0.1468706596E+001   0.1603857858E-001   0.2664810080E-003   0.9983553426E+000   0.1606500000E-001   0.2669200000E-003
  -0.1465031665E+001   0.1621220279E-001   0.2728989243E-003   0.9983498237E+000   0.1623900000E-001   0.2733500000E-003
  -0.1461356735E+001   0.1638881950E-001   0.2795563618E-003   0.9983442676E+000   0.1641600000E-001   0.2800200000E-003
  -0.1457681804E+001   0.1657042531E-001   0.2864632991E-003   0.9983386741E+000   0.1659800000E-001   0.2869400000E-003
  -0.1454006873E+001   0.1675602179E-001   0.2936396978E-003   0.9983330426E+000   0.1678400000E-001   0.2941300000E-003
  -0.1450331942E+001   0.1694660715E-001   0.3010855523E-003   0.9983273727E+000   0.1697500000E-001   0.3015900000E-003
  -0.1446657011E+001   0.1714218130E-001   0.3088208236E-003   0.9983216642E+000   0.1717100000E-001   0.3093400000E-003
  -0.1442982080E+001   0.1734274410E-001   0.3168554888E-003   0.9983159166E+000   0.1737200000E-001   0.3173900000E-003
  -0.1439307149E+001   0.1754829546E-001   0.3252194909E-003   0.9983101295E+000   0.1757800000E-001   0.3257700000E-003
  -0.1435632218E+001   0.1775983354E-001   0.3339228061E-003   0.9983043024E+000   0.1779000000E-001   0.3344900000E-003
  -0.1431957287E+001   0.1797735822E-001   0.3429754104E-003   0.9982984351E+000   0.1800800000E-001   0.3435600000E-003
  -0.1428282356E+001   0.1819987106E-001   0.3524072450E-003   0.9982925270E+000   0.1823100000E-001   0.3530100000E-003
  -0.1424607426E+001   0.1842936851E-001   0.3622482505E-003   0.9982865777E+000   0.1846100000E-001   0.3628700000E-003
  -0.1420932495E+001   0.1866485213E-001   0.3724984182E-003   0.9982805869E+000   0.1869700000E-001   0.3731400000E-003
  -0.1417257564E+001   0.1890732005E-001   0.3831976703E-003   0.9982745539E+000   0.1894000000E-001   0.3838600000E-003
  -0.1413582633E+001   0.1915677210E-001   0.3943759451E-003   0.9982684785E+000   0.1919000000E-001   0.3950600000E-003
  -0.1409907702E+001   0.1941320812E-001   0.4060531976E-003   0.9982623602E+000   0.1944700000E-001   0.4067600000E-003
  -0.1406232771E+001   0.1967762618E-001   0.4182593646E-003   0.9982561985E+000   0.1971200000E-001   0.4189900000E-003
  -0.1402557840E+001   0.1995002611E-001   0.4310243819E-003   0.9982499929E+000   0.1998500000E-001   0.4317800000E-003
  -0.1398882909E+001   0.2023140594E-001   0.4443981495E-003   0.9982437430E+000   0.2026700000E-001   0.4451800000E-003
  -0.1395207978E+001   0.2052076723E-001   0.4584006186E-003   0.9982374483E+000   0.2055700000E-001   0.4592100000E-003
  -0.1391533047E+001   0.2082010623E-001   0.4730916692E-003   0.9982311083E+000   0.2085700000E-001   0.4739300000E-003
  -0.1387858117E+001   0.2112842448E-001   0.4885012325E-003   0.9982247226E+000   0.2116600000E-001   0.4893700000E-003
  -0.1384183186E+001   0.2144771819E-001   0.5046792033E-003   0.9982182906E+000   0.2148600000E-001   0.5055800000E-003
  -0.1380508255E+001   0.2177698889E-001   0.5216854571E-003   0.9982118117E+000   0.2181600000E-001   0.5226200000E-003
  -0.1376833324E+001   0.2211723451E-001   0.5395698851E-003   0.9982052856E+000   0.2215700000E-001   0.5405400000E-003
  -0.1373158393E+001   0.2247045120E-001   0.5583923593E-003   0.9981987117E+000   0.2251100000E-001   0.5594000000E-003
  -0.1369483462E+001   0.2283464224E-001   0.5782327136E-003   0.9981920895E+000   0.2287600000E-001   0.5792800000E-003
  -0.1365808531E+001   0.2321280190E-001   0.5991607974E-003   0.9981854184E+000   0.2325500000E-001   0.6002500000E-003
  -0.1362133600E+001   0.2360492985E-001   0.6212464580E-003   0.9981786979E+000   0.2364800000E-001   0.6223800000E-003
  -0.1358458669E+001   0.2401102571E-001   0.6445894855E-003   0.9981719274E+000   0.2405500000E-001   0.6457700000E-003
  -0.1354783738E+001   0.2443308547E-001   0.6692796855E-003   0.9981651064E+000   0.2447800000E-001   0.6705100000E-003
  -0.1351108808E+001   0.2487110872E-001   0.6954268234E-003   0.9981582342E+000   0.2491700000E-001   0.6967100000E-003
  -0.1347433877E+001   0.2532709135E-001   0.7231506429E-003   0.9981513105E+000   0.2537400000E-001   0.7244900000E-003
  -0.1343758946E+001   0.2580103290E-001   0.7525708838E-003   0.9981443344E+000   0.2584900000E-001   0.7539700000E-003
  -0.1340084015E+001   0.2629492918E-001   0.7838372261E-003   0.9981373056E+000   0.2634400000E-001   0.7853000000E-003
  -0.1336409084E+001   0.2680877967E-001   0.8171093260E-003   0.9981302232E+000   0.2685900000E-001   0.8186400000E-003
  -0.1332734153E+001   0.2734557821E-001   0.8525568159E-003   0.9981230869E+000   0.2739700000E-001   0.8541600000E-003
  -0.1329059222E+001   0.2790532421E-001   0.8903692848E-003   0.9981158958E+000   0.2795800000E-001   0.8920500000E-003
  -0.1325384291E+001   0.2849001329E-001   0.9307762399E-003   0.9981086494E+000   0.2854400000E-001   0.9325400000E-003
  -0.1321709360E+001   0.2910164098E-001   0.9740071805E-003   0.9981013471E+000   0.2915700000E-001   0.9758600000E-003
  -0.1318034429E+001   0.2974220275E-001   0.1020351484E-002   0.9980939881E+000   0.2979900000E-001   0.1022300000E-002
  -0.1314359498E+001   0.3041369402E-001   0.1070048614E-002   0.9980865719E+000   0.3047200000E-001   0.1072100000E-002
  -0.1310684568E+001   0.3111811011E-001   0.1123537640E-002   0.9980790978E+000   0.3117800000E-001   0.1125700000E-002
  -0.1307009637E+001   0.3185844435E-001   0.1181217697E-002   0.9980715650E+000   0.3192000000E-001   0.1183500000E-002
  -0.1303334706E+001   0.3263669191E-001   0.1243388097E-002   0.9980639729E+000   0.3270000000E-001   0.1245800000E-002
  -0.1299659775E+001   0.3345684399E-001   0.1310647561E-002   0.9980563208E+000   0.3352200000E-001   0.1313200000E-002
  -0.1295984844E+001   0.3432189358E-001   0.1383494980E-002   0.9980486080E+000   0.3438900000E-001   0.1386200000E-002
  -0.1292309913E+001   0.3523583163E-001   0.1462628842E-002   0.9980408337E+000   0.3530500000E-001   0.1465500000E-002
  -0.1288634982E+001   0.3620264894E-001   0.1548847408E-002   0.9980329973E+000   0.3627400000E-001   0.1551900000E-002
  -0.1284960051E+001   0.3722633615E-001   0.1642849114E-002   0.9980250979E+000   0.3730000000E-001   0.1646100000E-002
  -0.1281285120E+001   0.3831387780E-001   0.1745731572E-002   0.9980171347E+000   0.3839000000E-001   0.1749200000E-002
  -0.1277610189E+001   0.3947026218E-001   0.1858692161E-002   0.9980091072E+000   0.3954900000E-001   0.1862400000E-002
  -0.1273935259E+001   0.4070247337E-001   0.1983028015E-002   0.9980010143E+000   0.4078400000E-001   0.1987000000E-002
  -0.1270260328E+001   0.4201849319E-001   0.2120235821E-002   0.9979928554E+000   0.4210300000E-001   0.2124500000E-002
  -0.1266585397E+001   0.4342630317E-001   0.2272211405E-002   0.9979846296E+000   0.4351400000E-001   0.2276800000E-002
