 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =   0.41147000000000000       eV
 efermi =   -8.7757541700000008       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1424982173E+001   0.7988572504E-002   0.1591621218E-002   0.9956344414E+000   0.8023600000E-002   0.1598600000E-002
  -0.1421307242E+001   0.8359522886E-002   0.1754680411E-002   0.9956198428E+000   0.8396300000E-002   0.1762400000E-002
  -0.1417632311E+001   0.8765208146E-002   0.1944118169E-002   0.9956051461E+000   0.8803900000E-002   0.1952700000E-002
  -0.1413957380E+001   0.9210206333E-002   0.2165906808E-002   0.9955903505E+000   0.9251000000E-002   0.2175500000E-002
  -0.1410282449E+001   0.9699991215E-002   0.2427810304E-002   0.9955754550E+000   0.9743100000E-002   0.2438600000E-002
  -0.1406607518E+001   0.1024033488E-001   0.2739881938E-002   0.9955604584E+000   0.1028600000E-001   0.2752100000E-002
  -0.1402932588E+001   0.1083949788E-001   0.3115658758E-002   0.9955453599E+000   0.1088800000E-001   0.3129600000E-002
  -0.1399257657E+001   0.1150235545E-001   0.3573256397E-002   0.9955301584E+000   0.1155400000E-001   0.3589300000E-002
  -0.1395582726E+001   0.1223786408E-001   0.4137260176E-002   0.9955148527E+000   0.1229300000E-001   0.4155900000E-002
  -0.1391907795E+001   0.1305199318E-001   0.4841810636E-002   0.9954994419E+000   0.1311100000E-001   0.4863700000E-002
  -0.1388232864E+001   0.1394473882E-001   0.5733987407E-002   0.9954839248E+000   0.1400800000E-001   0.5760000000E-002
  -0.1384557933E+001   0.1490713780E-001   0.6879482330E-002   0.9954683004E+000   0.1497500000E-001   0.6910800000E-002
  -0.1380883002E+001   0.1590534112E-001   0.8366778829E-002   0.9954525674E+000   0.1597800000E-001   0.8405000000E-002
  -0.1377208071E+001   0.1685871637E-001   0.1030774729E-001   0.9954367249E+000   0.1693600000E-001   0.1035500000E-001
  -0.1373533140E+001   0.1759605298E-001   0.1282002412E-001   0.9954207716E+000   0.1767700000E-001   0.1287900000E-001
  -0.1369858209E+001   0.1781575343E-001   0.1595036501E-001   0.9954047063E+000   0.1789800000E-001   0.1602400000E-001
  -0.1366183279E+001   0.1710774263E-001   0.1952355059E-001   0.9953885280E+000   0.1718700000E-001   0.1961400000E-001
  -0.1362508348E+001   0.1522222759E-001   0.2299508938E-001   0.9953722353E+000   0.1529300000E-001   0.2310200000E-001
  -0.1358833417E+001   0.1247479458E-001   0.2574288776E-001   0.9953558271E+000   0.1253300000E-001   0.2586300000E-001
  -0.1355158486E+001   0.9558044251E-002   0.2777295255E-001   0.9953393022E+000   0.9602800000E-002   0.2790300000E-001
  -0.1351483555E+001   0.6583163600E-002   0.2973028783E-001   0.9953226592E+000   0.6614100000E-002   0.2987000000E-001
  -0.1347808624E+001   0.2774614249E-002   0.3184282156E-001   0.9953058970E+000   0.2787700000E-002   0.3199300000E-001
  -0.1344133693E+001  -0.2583272636E-002   0.3317298284E-001   0.9952890142E+000  -0.2595500000E-002   0.3333000000E-001
  -0.1340458762E+001  -0.8875636726E-002   0.3224482256E-001   0.9952720095E+000  -0.8917800000E-002   0.3239800000E-001
  -0.1336783831E+001  -0.1427991704E-001   0.2873101792E-001   0.9952548816E+000  -0.1434800000E-001   0.2886800000E-001
  -0.1333108900E+001  -0.1752712989E-001   0.2387774120E-001   0.9952376292E+000  -0.1761100000E-001   0.2399200000E-001
  -0.1329433970E+001  -0.1871909770E-001   0.1911220970E-001   0.9952202509E+000  -0.1880900000E-001   0.1920400000E-001
  -0.1325759039E+001  -0.1859337289E-001   0.1513006734E-001   0.9952027453E+000  -0.1868300000E-001   0.1520300000E-001
  -0.1322084108E+001  -0.1780286645E-001   0.1202979762E-001   0.9951851111E+000  -0.1788900000E-001   0.1208800000E-001
  -0.1318409177E+001  -0.1675065678E-001   0.9676907762E-002   0.9951673467E+000  -0.1683200000E-001   0.9723900000E-002
  -0.1314734246E+001  -0.1564275422E-001   0.7894620107E-002   0.9951494507E+000  -0.1571900000E-001   0.7933100000E-002
  -0.1311059315E+001  -0.1457568993E-001   0.6533236810E-002   0.9951314217E+000  -0.1464700000E-001   0.6565200000E-002
  -0.1307384384E+001  -0.1358628131E-001   0.5479989202E-002   0.9951132583E+000  -0.1365300000E-001   0.5506900000E-002
  -0.1303709453E+001  -0.1268646563E-001   0.4653561575E-002   0.9950949587E+000  -0.1274900000E-001   0.4676500000E-002
  -0.1300034522E+001  -0.1187623829E-001   0.3995829280E-002   0.9950765217E+000  -0.1193500000E-001   0.4015600000E-002
  -0.1296359591E+001  -0.1114663911E-001   0.3465289295E-002   0.9950579455E+000  -0.1120200000E-001   0.3482500000E-002
  -0.1292684661E+001  -0.1049069859E-001   0.3031984034E-002   0.9950392286E+000  -0.1054300000E-001   0.3047100000E-002
  -0.1289009730E+001  -0.9899358153E-002   0.2674017741E-002   0.9950203694E+000  -0.9948900000E-002   0.2687400000E-002
  -0.1285334799E+001  -0.9365450361E-002   0.2375167762E-002   0.9950013663E+000  -0.9412500000E-002   0.2387100000E-002
  -0.1281659868E+001  -0.8881808264E-002   0.2123292052E-002   0.9949822176E+000  -0.8926600000E-002   0.2134000000E-002
  -0.1277984937E+001  -0.8442061398E-002   0.1909134854E-002   0.9949629217E+000  -0.8484800000E-002   0.1918800000E-002
  -0.1274310006E+001  -0.8041033685E-002   0.1725629966E-002   0.9949434768E+000  -0.8081900000E-002   0.1734400000E-002
  -0.1270635075E+001  -0.7674146373E-002   0.1567303590E-002   0.9949238812E+000  -0.7713300000E-002   0.1575300000E-002
  -0.1266960144E+001  -0.7337318491E-002   0.1429677239E-002   0.9949041331E+000  -0.7374900000E-002   0.1437000000E-002
  -0.1263285213E+001  -0.7027265276E-002   0.1309367136E-002   0.9948842308E+000  -0.7063400000E-002   0.1316100000E-002
  -0.1259610282E+001  -0.6741000660E-002   0.1203586676E-002   0.9948641724E+000  -0.6775800000E-002   0.1209800000E-002
  -0.1255935351E+001  -0.6476036217E-002   0.1110046886E-002   0.9948439562E+000  -0.6509600000E-002   0.1115800000E-002
  -0.1252260421E+001  -0.6229983188E-002   0.1027055864E-002   0.9948235801E+000  -0.6262400000E-002   0.1032400000E-002
  -0.1248585490E+001  -0.6001049873E-002   0.9530412107E-003   0.9948030424E+000  -0.6032400000E-002   0.9580200000E-003
  -0.1244910559E+001  -0.5787544182E-002   0.8867390310E-003   0.9947823411E+000  -0.5817900000E-002   0.8913900000E-003
  -0.1241235628E+001  -0.5587973105E-002   0.8271342182E-003   0.9947614742E+000  -0.5617400000E-002   0.8314900000E-003
  -0.1237560697E+001  -0.5400943218E-002   0.7733510075E-003   0.9947404398E+000  -0.5429500000E-002   0.7774400000E-003
  -0.1233885766E+001  -0.5225558561E-002   0.7246629105E-003   0.9947192358E+000  -0.5253300000E-002   0.7285100000E-003
  -0.1230210835E+001  -0.5060525363E-002   0.6804429652E-003   0.9946978601E+000  -0.5087500000E-002   0.6840700000E-003
  -0.1226535904E+001  -0.4905047291E-002   0.6401537801E-003   0.9946763107E+000  -0.4931300000E-002   0.6435800000E-003
  -0.1222860973E+001  -0.4758427537E-002   0.6033674181E-003   0.9946545855E+000  -0.4784000000E-002   0.6066100000E-003
  -0.1219186042E+001  -0.4619770419E-002   0.5696659224E-003   0.9946326822E+000  -0.4644700000E-002   0.5727400000E-003
  -0.1215511112E+001  -0.4488578171E-002   0.5387308308E-003   0.9946105986E+000  -0.4512900000E-002   0.5416500000E-003
  -0.1211836181E+001  -0.4364253604E-002   0.5102635982E-003   0.9945883327E+000  -0.4388000000E-002   0.5130400000E-003
  -0.1208161250E+001  -0.4246199577E-002   0.4840054865E-003   0.9945658820E+000  -0.4269400000E-002   0.4866500000E-003
  -0.1204486319E+001  -0.4134017903E-002   0.4597375601E-003   0.9945432442E+000  -0.4156700000E-002   0.4622600000E-003
  -0.1200811388E+001  -0.4027210977E-002   0.4372607918E-003   0.9945204171E+000  -0.4049400000E-002   0.4396700000E-003
  -0.1197136457E+001  -0.3925480130E-002   0.4164060056E-003   0.9944973982E+000  -0.3947200000E-002   0.4187100000E-003
  -0.1193461526E+001  -0.3828427271E-002   0.3970139842E-003   0.9944741852E+000  -0.3849700000E-002   0.3992200000E-003
  -0.1189786595E+001  -0.3735753783E-002   0.3789653015E-003   0.9944507754E+000  -0.3756600000E-002   0.3810800000E-003
  -0.1186111664E+001  -0.3647161076E-002   0.3621305970E-003   0.9944271665E+000  -0.3667600000E-002   0.3641600000E-003
  -0.1182436733E+001  -0.3562350582E-002   0.3464004090E-003   0.9944033559E+000  -0.3582400000E-002   0.3483500000E-003
  -0.1178761803E+001  -0.3481123197E-002   0.3316851730E-003   0.9943793410E+000  -0.3500800000E-002   0.3335600000E-003
  -0.1175086872E+001  -0.3403279830E-002   0.3179052751E-003   0.9943551190E+000  -0.3422600000E-002   0.3197100000E-003
  -0.1171411941E+001  -0.3328621409E-002   0.3049711652E-003   0.9943306875E+000  -0.3347600000E-002   0.3067100000E-003
  -0.1167737010E+001  -0.3256849446E-002   0.2928231298E-003   0.9943060435E+000  -0.3275500000E-002   0.2945000000E-003
  -0.1164062079E+001  -0.3187963762E-002   0.2813915180E-003   0.9942811844E+000  -0.3206300000E-002   0.2830100000E-003
  -0.1160387148E+001  -0.3121566475E-002   0.2706265699E-003   0.9942561074E+000  -0.3139600000E-002   0.2721900000E-003
  -0.1156712217E+001  -0.3057756854E-002   0.2604884721E-003   0.9942308094E+000  -0.3075500000E-002   0.2620000000E-003
  -0.1153037286E+001  -0.2996236475E-002   0.2509075884E-003   0.9942052876E+000  -0.3013700000E-002   0.2523700000E-003
  -0.1149362355E+001  -0.2936905776E-002   0.2418540565E-003   0.9941795391E+000  -0.2954100000E-002   0.2432700000E-003
  -0.1145687424E+001  -0.2879665204E-002   0.2332980161E-003   0.9941535607E+000  -0.2896600000E-002   0.2346700000E-003
  -0.1142012494E+001  -0.2824415212E-002   0.2251897272E-003   0.9941273494E+000  -0.2841100000E-002   0.2265200000E-003
  -0.1138337563E+001  -0.2771056265E-002   0.2175092774E-003   0.9941009021E+000  -0.2787500000E-002   0.2188000000E-003
  -0.1134662632E+001  -0.2719488831E-002   0.2102168743E-003   0.9940742155E+000  -0.2735700000E-002   0.2114700000E-003
  -0.1130987701E+001  -0.2669613392E-002   0.2033025510E-003   0.9940472864E+000  -0.2685600000E-002   0.2045200000E-003
  -0.1127312770E+001  -0.2621330436E-002   0.1967265202E-003   0.9940201114E+000  -0.2637100000E-002   0.1979100000E-003
  -0.1123637839E+001  -0.2574540459E-002   0.1904688787E-003   0.9939926872E+000  -0.2590100000E-002   0.1916200000E-003
  -0.1119962908E+001  -0.2529342762E-002   0.1845196645E-003   0.9939650104E+000  -0.2544700000E-002   0.1856400000E-003
  -0.1116287977E+001  -0.2485439056E-002   0.1788490377E-003   0.9939370774E+000  -0.2500600000E-002   0.1799400000E-003
  -0.1112613046E+001  -0.2442829257E-002   0.1734371004E-003   0.9939088846E+000  -0.2457800000E-002   0.1745000000E-003
  -0.1108938115E+001  -0.2401513279E-002   0.1682838341E-003   0.9938804284E+000  -0.2416300000E-002   0.1693200000E-003
  -0.1105263185E+001  -0.2361391651E-002   0.1633494663E-003   0.9938517052E+000  -0.2376000000E-002   0.1643600000E-003
  -0.1101588254E+001  -0.2322464293E-002   0.1586439194E-003   0.9938227110E+000  -0.2336900000E-002   0.1596300000E-003
  -0.1097913323E+001  -0.2284631744E-002   0.1541473008E-003   0.9937934422E+000  -0.2298900000E-002   0.1551100000E-003
  -0.1094238392E+001  -0.2247794553E-002   0.1498496577E-003   0.9937638947E+000  -0.2261900000E-002   0.1507900000E-003
  -0.1090563461E+001  -0.2212052028E-002   0.1457311006E-003   0.9937340646E+000  -0.2226000000E-002   0.1466500000E-003
  -0.1086888530E+001  -0.2177205349E-002   0.1417816793E-003   0.9937039477E+000  -0.2191000000E-002   0.1426800000E-003
  -0.1083213599E+001  -0.2143353826E-002   0.1380013812E-003   0.9936735400E+000  -0.2157000000E-002   0.1388800000E-003
  -0.1079538668E+001  -0.2110298658E-002   0.1343703209E-003   0.9936428372E+000  -0.2123800000E-002   0.1352300000E-003
  -0.1075863737E+001  -0.2078139153E-002   0.1308884870E-003   0.9936118349E+000  -0.2091500000E-002   0.1317300000E-003
  -0.1072188806E+001  -0.2046875247E-002   0.1275558683E-003   0.9935805289E+000  -0.2060100000E-002   0.1283800000E-003
