  atom Z =           21
       -6.77258E-02       -3.90539E-02 total energy part of fprime - 5/3*E_tot/mc**2
           3
  2.00000    -166.930   1
  0.00074     -15.854   3
  0.00146     -15.670   4
  0.0   21.0000
  0.5   20.3387
  1.0   18.9507
  1.5   17.5711
  2.0   16.3415
  2.5   15.1880
  3.0   14.0691
  3.5   12.9924
  4.0   11.9846
  4.5   11.0700
  5.0   10.2629
  5.5    9.5663
  6.0    8.9747
  6.5    8.4769
  7.0    8.0587
  7.5    7.7054
  8.0    7.4030
  8.5    7.1391
  9.0    6.9029
  9.5    6.6860
 10.0    6.4818
 10.5    6.2856
 11.0    6.0935
 11.5    5.9041
 12.0    5.7149
 12.5    5.5271
 13.0    5.3385
 13.5    5.1510
 14.0    4.9656
 14.5    4.7799
 15.0    4.5984
 15.5    4.4210
 16.0    4.2446
 16.5    4.0746
 17.0    3.9119
 17.5    3.7512
 18.0    3.5961
 18.5    3.4514
 19.0    3.3119
 19.5    3.1751
 20.0    3.0463
 20.5    2.9284
 21.0    2.8150
 21.5    2.7040
 22.0    2.5998
 22.5    2.5064
 23.0    2.4191
 23.5    2.3326
 24.0    2.2501
 24.5    2.1749
 25.0    2.1095
 25.5    2.0464
 26.0    1.9835
 26.5    1.9239
 27.0    1.8692
 27.5    1.8234
 28.0    1.7808
 28.5    1.7361
 29.0    1.6938
 29.5    1.6534
 30.0    1.6176
 30.5    1.5896
 31.0    1.5614
 31.5    1.5303
 32.0    1.5017
 32.5    1.4740
 33.0    1.4478
 33.5    1.4285
 34.0    1.4120
 34.5    1.3908
 35.0    1.3692
 35.5    1.3506
 36.0    1.3310
 36.5    1.3120
 37.0    1.2993
 37.5    1.2894
 38.0    1.2743
 38.5    1.2569
 39.0    1.2432
 39.5    1.2297
 40.0    1.2137
