natx =      511
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.55706     -1.87526      1.31204   2      2.35550
     -0.55706      1.87526      1.31204   2      2.35550
      0.73977      0.00000     -2.25548   2      2.37369
     -2.38739      0.00000      0.42784   2      2.42542
      1.49030      0.00000      2.14782   1      2.61422
      1.81955     -1.87526     -0.40795   1      2.64458
      1.81955      1.87526     -0.40795   1      2.64458
     -1.30760     -1.87526     -1.41969   1      2.69108
     -1.30760      1.87526     -1.41969   1      2.69108
     -1.63685      0.00000      3.15957   1      3.55839
      3.12715      0.00000     -1.82764   3      3.62206
     -3.12715      0.00000     -1.82764   3      3.62206
      0.00000     -3.75052      0.00000   3      3.75052
     -0.00000      3.75052      0.00000   3      3.75052
      3.86692      0.00000      0.42784   2      3.89051
     -2.94445     -1.87526      1.73988   3      3.90046
     -2.94445      1.87526      1.73988   3      3.90046
      0.18270     -1.87526      3.56751   3      4.03449
      0.18270      1.87526      3.56751   3      4.03449
      0.18270     -1.87526     -3.56751   3      4.03449
      0.18270      1.87526     -3.56751   3      4.03449
      3.30985     -1.87526      1.73988   3      4.18317
      3.30985      1.87526      1.73988   3      4.18317
     -1.63685      0.00000     -3.97546   1      4.29925
      0.73977     -3.75052     -2.25548   2      4.43856
      0.73977      3.75052     -2.25548   2      4.43856
     -2.38739     -3.75052      0.42784   2      4.46643
     -2.38739      3.75052      0.42784   2      4.46643
      2.57009     -1.87526     -3.13968   2      4.46984
      2.57009      1.87526     -3.13968   2      4.46984
      1.49030      3.75052      2.14782   1      4.57171
      1.49030     -3.75052      2.14782   1      4.57171
     -4.43475      1.87526     -0.40795   1      4.83219
     -4.43475     -1.87526     -0.40795   1      4.83219
      0.73977      0.00000      4.87955   2      4.93531
      2.57009     -1.87526      3.99535   2      5.10733
      2.57009      1.87526      3.99535   2      5.10733
     -1.63685     -3.75052      3.15957   1      5.16996
     -1.63685      3.75052      3.15957   1      5.16996
     -3.68422     -1.87526     -3.13968   2      5.19111
     -3.68422      1.87526     -3.13968   2      5.19111
      1.49030      0.00000     -4.98721   1      5.20512
      3.12715      3.75052     -1.82764   3      5.21399
     -3.12715     -3.75052     -1.82764   3      5.21399
     -3.12715      3.75052     -1.82764   3      5.21399
      3.12715     -3.75052     -1.82764   3      5.21399
     -4.76400      0.00000      2.14782   1      5.22579
      3.86692     -3.75052      0.42784   2      5.40393
      3.86692      3.75052      0.42784   2      5.40393
      4.94670     -1.87526     -1.41969   1      5.47741
      4.94670      1.87526     -1.41969   1      5.47741
      4.61745      0.00000      3.15957   1      5.59497
     -1.63685     -3.75052     -3.97546   1      5.70525
     -1.63685      3.75052     -3.97546   1      5.70525
     -3.68422     -1.87526      3.99535   2      5.74916
     -3.68422      1.87526      3.99535   2      5.74916
     -0.55706     -5.62577      1.31204   2      5.80354
     -0.55706      5.62577      1.31204   2      5.80354
      1.81955     -5.62577     -0.40795   1      5.92676
      1.81955      5.62577     -0.40795   1      5.92676
     -1.30760     -5.62577     -1.41969   1      5.94766
     -1.30760      5.62577     -1.41969   1      5.94766
     -5.51454      0.00000     -2.25548   2      5.95796
      4.61745      0.00000     -3.97546   1      6.09304
      5.69724     -1.87526      1.31204   2      6.13975
      5.69724      1.87526      1.31204   2      6.13975
     -0.55706     -1.87526     -5.82299   2      6.14281
     -0.55706      1.87526     -5.82299   2      6.14281
     -1.30760     -1.87526      5.71534   1      6.15561
     -1.30760      1.87526      5.71534   1      6.15561
     -3.12715      0.00000      5.30739   3      6.16015
      3.12715      0.00000      5.30739   3      6.16015
      0.73977     -3.75052      4.87955   2      6.19868
      0.73977      3.75052      4.87955   2      6.19868
      6.25430      0.00000      0.00000   3      6.25430
     -6.25430      0.00000     -0.00000   3      6.25430
      1.49030     -3.75052     -4.98721   1      6.41557
      1.49030      3.75052     -4.98721   1      6.41557
     -2.94445     -1.87526     -5.39515   3      6.42604
     -2.94445      1.87526     -5.39515   3      6.42604
     -4.76400     -3.75052      2.14782   1      6.43236
     -4.76400      3.75052      2.14782   1      6.43236
     -2.94445     -5.62577      1.73988   3      6.58379
     -2.94445      5.62577      1.73988   3      6.58379
      3.30985     -1.87526     -5.39515   3      6.60147
      3.30985      1.87526     -5.39515   3      6.60147
      0.18270     -5.62577      3.56751   3      6.66407
      0.18270      5.62577      3.56751   3      6.66407
      0.18270      5.62577     -3.56751   3      6.66407
      0.18270     -5.62577     -3.56751   3      6.66407
      4.61745     -3.75052      3.15957   1      6.73573
      4.61745      3.75052      3.15957   1      6.73573
      3.30985     -5.62577      1.73988   3      6.75512
      3.30985      5.62577      1.73988   3      6.75512
     -4.76400      0.00000     -4.98721   1      6.89695
      2.57009     -5.62577     -3.13968   2      6.93630
      2.57009      5.62577     -3.13968   2      6.93630
     -5.51454     -3.75052     -2.25548   2      7.04015
     -5.51454      3.75052     -2.25548   2      7.04015
     -2.38739      0.00000     -6.70719   2      7.11941
      0.00000      0.00000      7.13503   3      7.13503
      0.00000      0.00000     -7.13503   3      7.13503
      4.61745     -3.75052     -3.97546   1      7.15482
      4.61745      3.75052     -3.97546   1      7.15482
     -4.43475     -5.62577     -0.40795   1      7.17515
     -4.43475      5.62577     -0.40795   1      7.17515
     -6.81137     -1.87526      1.31204   2      7.18559
     -6.81137      1.87526      1.31204   2      7.18559
     -3.12715     -3.75052      5.30739   3      7.21206
     -3.12715      3.75052      5.30739   3      7.21206
      3.12715     -3.75052      5.30739   3      7.21206
      3.12715      3.75052      5.30739   3      7.21206
      1.81955     -1.87526      6.72708   1      7.21672
      1.81955      1.87526      6.72708   1      7.21672
     -6.07160     -1.87526      3.56751   3      7.28753
     -6.07160      1.87526      3.56751   3      7.28753
     -6.07160     -1.87526     -3.56751   3      7.28753
     -6.07160      1.87526     -3.56751   3      7.28753
     -6.25430     -3.75052     -0.00000   3      7.29264
     -6.25430      3.75052      0.00000   3      7.29264
      6.25430     -3.75052      0.00000   3      7.29264
      6.25430      3.75052      0.00000   3      7.29264
      6.99407      0.00000     -2.25548   2      7.34875
      2.57009     -5.62577      3.99535   2      7.36325
      2.57009      5.62577      3.99535   2      7.36325
     -5.51454      0.00000      4.87955   2      7.36343
     -3.68422     -5.62577     -3.13968   2      7.42161
     -3.68422      5.62577     -3.13968   2      7.42161
      0.00000     -7.50103     -0.00000   3      7.50103
     -0.00000      7.50103      0.00000   3      7.50103
      6.43700     -1.87526     -3.56751   3      7.59465
      6.43700     -1.87526      3.56751   3      7.59465
      6.43700      1.87526     -3.56751   3      7.59465
      6.43700      1.87526      3.56751   3      7.59465
      4.94670     -5.62577     -1.41969   1      7.62461
      4.94670      5.62577     -1.41969   1      7.62461
      3.86692      0.00000     -6.70719   2      7.74206
      4.94670     -1.87526      5.71534   1      7.78791
      4.94670      1.87526      5.71534   1      7.78791
     -3.68422     -5.62577      3.99535   2      7.82212
     -3.68422      5.62577      3.99535   2      7.82212
     -4.76400     -3.75052     -4.98721   1      7.85075
     -4.76400      3.75052     -4.98721   1      7.85075
      0.73977      7.50103     -2.25548   2      7.86765
      0.73977     -7.50103     -2.25548   2      7.86765
     -2.38739     -7.50103      0.42784   2      7.88341
     -2.38739      7.50103      0.42784   2      7.88341
     -7.56190     -1.87526     -1.41969   1      7.91925
     -7.56190      1.87526     -1.41969   1      7.91925
     -2.38739      0.00000      7.56287   2      7.93074
      1.49030     -7.50103      2.14782   1      7.94353
      1.49030      7.50103      2.14782   1      7.94353
      1.81955     -1.87526     -7.54297   1      7.98272
      1.81955      1.87526     -7.54297   1      7.98272
      7.74460      0.00000      2.14782   1      8.03691
     -2.38739     -3.75052     -6.70719   2      8.04689
     -2.38739      3.75052     -6.70719   2      8.04689
      0.00000     -3.75052      7.13503   3      8.06071
     -0.00000      3.75052     -7.13503   3      8.06071
     -0.00000      3.75052      7.13503   3      8.06071
      0.00000     -3.75052     -7.13503   3      8.06071
      5.69724     -5.62577      1.31204   2      8.11353
      5.69724      5.62577      1.31204   2      8.11353
     -0.55706      5.62577     -5.82299   2      8.11584
     -0.55706     -5.62577     -5.82299   2      8.11584
     -1.30760     -5.62577      5.71534   1      8.12553
     -1.30760      5.62577      5.71534   1      8.12553
      6.99407     -3.75052     -2.25548   2      8.25049
      6.99407      3.75052     -2.25548   2      8.25049
     -5.51454     -3.75052      4.87955   2      8.26357
     -5.51454      3.75052      4.87955   2      8.26357
     -4.43475     -1.87526      6.72708   1      8.27268
     -4.43475      1.87526      6.72708   1      8.27268
      8.07385     -1.87526     -0.40795   1      8.29880
      8.07385      1.87526     -0.40795   1      8.29880
     -1.63685     -7.50103      3.15957   1      8.30227
     -1.63685      7.50103      3.15957   1      8.30227
      3.12715      7.50103     -1.82764   3      8.32975
     -3.12715     -7.50103     -1.82764   3      8.32975
     -3.12715      7.50103     -1.82764   3      8.32975
      3.12715     -7.50103     -1.82764   3      8.32975
     -2.94445      5.62577     -5.39515   3      8.33227
     -2.94445     -5.62577     -5.39515   3      8.33227
      5.69724     -1.87526     -5.82299   2      8.35956
      5.69724      1.87526     -5.82299   2      8.35956
      3.86692     -7.50103      0.42784   2      8.44994
      3.86692      7.50103      0.42784   2      8.44994
      3.30985     -5.62577     -5.39515   3      8.46830
      3.30985      5.62577     -5.39515   3      8.46830
      3.86692      0.00000      7.56287   2      8.49412
     -7.89115      0.00000      3.15957   1      8.50019
      6.99407      0.00000      4.87955   2      8.52801
      3.86692     -3.75052     -6.70719   2      8.60266
      3.86692      3.75052     -6.70719   2      8.60266
     -1.63685     -7.50103     -3.97546   1      8.64575
     -1.63685      7.50103     -3.97546   1      8.64575
     -8.64169      0.00000      0.42784   2      8.65227
     -0.55706     -1.87526      8.44707   2      8.67063
     -0.55706      1.87526      8.44707   2      8.67063
     -2.38739     -3.75052      7.56287   2      8.77285
     -2.38739      3.75052      7.56287   2      8.77285
     -7.89115      0.00000     -3.97546   1      8.83598
     -1.30760     -1.87526     -8.55472   1      8.85492
     -1.30760      1.87526     -8.55472   1      8.85492
      7.74460     -3.75052      2.14782   1      8.86896
      7.74460      3.75052      2.14782   1      8.86896
     -6.81137     -5.62577      1.31204   2      8.93115
     -6.81137      5.62577      1.31204   2      8.93115
     -4.43475     -1.87526     -7.54297   1      8.94875
     -4.43475      1.87526     -7.54297   1      8.94875
      1.81955     -5.62577      6.72708   1      8.95621
      1.81955      5.62577      6.72708   1      8.95621
      0.73977     -7.50103      4.87955   2      8.97902
      0.73977      7.50103      4.87955   2      8.97902
     -6.07160     -5.62577      3.56751   3      9.01337
     -6.07160     -5.62577     -3.56751   3      9.01337
     -6.07160      5.62577     -3.56751   3      9.01337
     -6.07160      5.62577      3.56751   3      9.01337
      1.49030      7.50103     -4.98721   1      9.13010
      1.49030     -7.50103     -4.98721   1      9.13010
     -4.76400     -7.50103      2.14782   1      9.14190
     -4.76400      7.50103      2.14782   1      9.14190
     -6.81137     -1.87526     -5.82299   2      9.15525
     -6.81137      1.87526     -5.82299   2      9.15525
      7.74460      0.00000     -4.98721   1      9.21147
      6.43700      5.62577      3.56751   3      9.26345
      6.43700     -5.62577     -3.56751   3      9.26345
      6.43700     -5.62577      3.56751   3      9.26345
      6.43700      5.62577     -3.56751   3      9.26345
      3.86692     -3.75052      7.56287   2      9.28528
      3.86692      3.75052      7.56287   2      9.28528
     -7.89115     -3.75052      3.15957   1      9.29083
     -7.89115      3.75052      3.15957   1      9.29083
      6.99407     -3.75052      4.87955   2      9.31630
      6.99407      3.75052      4.87955   2      9.31630
      4.61745     -7.50103      3.15957   1      9.35784
      4.61745      7.50103      3.15957   1      9.35784
      1.49030      0.00000      9.28285   1      9.40172
      0.73977      0.00000     -9.39050   2      9.41960
      4.94670     -5.62577      5.71534   1      9.42254
      4.94670      5.62577      5.71534   1      9.42254
     -8.64169     -3.75052      0.42784   2      9.43017
     -8.64169      3.75052      0.42784   2      9.43017
     -0.55706     -9.37629      1.31204   2      9.48402
     -0.55706      9.37629      1.31204   2      9.48402
     -6.25430      0.00000      7.13503   3      9.48815
      6.25430      0.00000     -7.13503   3      9.48815
      6.25430      0.00000      7.13503   3      9.48815
     -6.25430      0.00000     -7.13503   3      9.48815
     -3.12715      0.00000     -8.96267   3      9.49255
      3.12715      0.00000     -8.96267   3      9.49255
     -7.56190     -5.62577     -1.41969   1      9.53138
     -7.56190      5.62577     -1.41969   1      9.53138
     -2.94445     -1.87526      8.87491   3      9.53679
     -2.94445      1.87526      8.87491   3      9.53679
     -9.19875     -1.87526      1.73988   3      9.54782
     -9.19875      1.87526      1.73988   3      9.54782
      8.82439     -1.87526     -3.13968   2      9.55217
      8.82439      1.87526     -3.13968   2      9.55217
      9.38145      0.00000     -1.82764   3      9.55782
     -9.38145      0.00000     -1.82764   3      9.55782
      1.81955      9.37629     -0.40795   1      9.55992
      1.81955     -9.37629     -0.40795   1      9.55992
     -1.30760     -9.37629     -1.41969   1      9.57289
     -1.30760      9.37629     -1.41969   1      9.57289
     -5.51454     -7.50103     -2.25548   2      9.57929
     -5.51454      7.50103     -2.25548   2      9.57929
      1.81955     -5.62577     -7.54297   1      9.58418
      1.81955      5.62577     -7.54297   1      9.58418
     -7.89115     -3.75052     -3.97546   1      9.59901
     -7.89115      3.75052     -3.97546   1      9.59901
      3.30985     -1.87526      8.87491   3      9.65586
      3.30985      1.87526      8.87491   3      9.65586
     -7.56190     -1.87526      5.71534   1      9.66251
     -7.56190      1.87526      5.71534   1      9.66251
      4.61745      7.50103     -3.97546   1      9.66388
      4.61745     -7.50103     -3.97546   1      9.66388
     -3.12715     -7.50103      5.30739   3      9.70634
     -3.12715      7.50103      5.30739   3      9.70634
      3.12715     -7.50103      5.30739   3      9.70634
      3.12715      7.50103      5.30739   3      9.70634
      6.25430      7.50103      0.00000   3      9.76636
     -6.25430     -7.50103     -0.00000   3      9.76636
     -6.25430      7.50103      0.00000   3      9.76636
      6.25430     -7.50103      0.00000   3      9.76636
     -4.43475     -5.62577      6.72708   1      9.82700
     -4.43475      5.62577      6.72708   1      9.82700
      8.07385     -5.62577     -0.40795   1      9.84900
      8.07385      5.62577     -0.40795   1      9.84900
      8.82439     -1.87526      3.99535   2      9.86657
      8.82439      1.87526      3.99535   2      9.86657
      5.69724     -5.62577     -5.82299   2      9.90026
      5.69724      5.62577     -5.82299   2      9.90026
      9.56415     -1.87526      1.73988   3      9.90034
      9.56415      1.87526      1.73988   3      9.90034
      7.74460      3.75052     -4.98721   1      9.94573
      7.74460     -3.75052     -4.98721   1      9.94573
     -2.94445     -9.37629      1.73988   3      9.98057
     -2.94445      9.37629      1.73988   3      9.98057
      0.18270     -9.37629      3.56751   3     10.03371
      0.18270      9.37629      3.56751   3     10.03371
      0.18270     -9.37629     -3.56751   3     10.03371
      0.18270      9.37629     -3.56751   3     10.03371
      4.94670      1.87526     -8.55472   1     10.05832
      4.94670     -1.87526     -8.55472   1     10.05832
      3.30985     -9.37629      1.73988   3     10.09441
      3.30985      9.37629      1.73988   3     10.09441
      1.49030     -3.75052      9.28285   1     10.12219
      1.49030      3.75052      9.28285   1     10.12219
     10.12122      0.00000      0.42784   2     10.13026
      0.73977     -3.75052     -9.39050   2     10.13880
      0.73977      3.75052     -9.39050   2     10.13880
     -0.55706     -5.62577      8.44707   2     10.16428
     -0.55706      5.62577      8.44707   2     10.16428
     -4.76400     -7.50103     -4.98721   1     10.18987
     -4.76400      7.50103     -4.98721   1     10.18987
      6.25430     -3.75052      7.13503   3     10.20251
      6.25430      3.75052     -7.13503   3     10.20251
      6.25430      3.75052      7.13503   3     10.20251
     -6.25430     -3.75052     -7.13503   3     10.20251
     -6.25430     -3.75052      7.13503   3     10.20251
     -6.25430      3.75052     -7.13503   3     10.20251
     -6.25430      3.75052      7.13503   3     10.20251
