 Temperature (Hatree) = 0
 Electronic Temperature (eV) = 0
 xloss =    1.2533000000000001       eV
 efermi =   -13.289503099999999       eV
 Number of poles = 0
 Omega(Hart)    Re CCHI     Im CCHI   1-Fermi   Re xmu0    Im xmu0
  -0.1590859326E+001  -0.8024713479E-004   0.7256066543E-005   0.9867098021E+000  -0.8132800000E-004   0.7353800000E-005
  -0.1587184395E+001  -0.7966336482E-004   0.7271230704E-005   0.9866654052E+000  -0.8074000000E-004   0.7369500000E-005
  -0.1583509464E+001  -0.7907962322E-004   0.7286588598E-005   0.9866207109E+000  -0.8015200000E-004   0.7385400000E-005
  -0.1579834533E+001  -0.7849393712E-004   0.7302140162E-005   0.9865757160E+000  -0.7956200000E-004   0.7401500000E-005
  -0.1576159602E+001  -0.7790729362E-004   0.7317885333E-005   0.9865304178E+000  -0.7897100000E-004   0.7417800000E-005
  -0.1572484671E+001  -0.7731969315E-004   0.7334021342E-005   0.9864848129E+000  -0.7837900000E-004   0.7434500000E-005
  -0.1568809741E+001  -0.7673014971E-004   0.7350252164E-005   0.9864388984E+000  -0.7778500000E-004   0.7451300000E-005
  -0.1565134810E+001  -0.7614063667E-004   0.7366775025E-005   0.9863926711E+000  -0.7719100000E-004   0.7468400000E-005
  -0.1561459879E+001  -0.7554819530E-004   0.7383491208E-005   0.9863461277E+000  -0.7659400000E-004   0.7485700000E-005
  -0.1557784948E+001  -0.7495578524E-004   0.7400499275E-005   0.9862992650E+000  -0.7599700000E-004   0.7503300000E-005
  -0.1554110017E+001  -0.7436143430E-004   0.7417799142E-005   0.9862520797E+000  -0.7539800000E-004   0.7521200000E-005
  -0.1550435086E+001  -0.7376514311E-004   0.7435292103E-005   0.9862045685E+000  -0.7479700000E-004   0.7539300000E-005
  -0.1546760155E+001  -0.7316789843E-004   0.7452978087E-005   0.9861567279E+000  -0.7419500000E-004   0.7557600000E-005
  -0.1543085224E+001  -0.7256970075E-004   0.7471054243E-005   0.9861085547E+000  -0.7359200000E-004   0.7576300000E-005
  -0.1539410293E+001  -0.7196956451E-004   0.7489323255E-005   0.9860600451E+000  -0.7298700000E-004   0.7595200000E-005
  -0.1535735362E+001  -0.7136847637E-004   0.7507785049E-005   0.9860111959E+000  -0.7238100000E-004   0.7614300000E-005
  -0.1532060432E+001  -0.7076545086E-004   0.7526636740E-005   0.9859620032E+000  -0.7177300000E-004   0.7633800000E-005
  -0.1528385501E+001  -0.7016147456E-004   0.7545681041E-005   0.9859124636E+000  -0.7116400000E-004   0.7653500000E-005
  -0.1524710570E+001  -0.6955556214E-004   0.7565016457E-005   0.9858625734E+000  -0.7055300000E-004   0.7673500000E-005
  -0.1521035639E+001  -0.6894771427E-004   0.7584642895E-005   0.9858123288E+000  -0.6994000000E-004   0.7693800000E-005
  -0.1517360708E+001  -0.6833891741E-004   0.7604560259E-005   0.9857617260E+000  -0.6932600000E-004   0.7714400000E-005
  -0.1513685777E+001  -0.6772917211E-004   0.7624768451E-005   0.9857107611E+000  -0.6871100000E-004   0.7735300000E-005
  -0.1510010846E+001  -0.6711650759E-004   0.7645267372E-005   0.9856594304E+000  -0.6809300000E-004   0.7756500000E-005
  -0.1506335915E+001  -0.6650289596E-004   0.7666056922E-005   0.9856077298E+000  -0.6747400000E-004   0.7778000000E-005
  -0.1502660984E+001  -0.6588735222E-004   0.7687137000E-005   0.9855556553E+000  -0.6685300000E-004   0.7799800000E-005
  -0.1498986053E+001  -0.6527086263E-004   0.7708507503E-005   0.9855032029E+000  -0.6623100000E-004   0.7821900000E-005
  -0.1495311123E+001  -0.6465244232E-004   0.7730266870E-005   0.9854503684E+000  -0.6560700000E-004   0.7844400000E-005
  -0.1491636192E+001  -0.6403110665E-004   0.7752217900E-005   0.9853971476E+000  -0.6498000000E-004   0.7867100000E-005
  -0.1487961261E+001  -0.6340981260E-004   0.7774557571E-005   0.9853435364E+000  -0.6435300000E-004   0.7890200000E-005
  -0.1484286330E+001  -0.6278560474E-004   0.7797285756E-005   0.9852895303E+000  -0.6372300000E-004   0.7913700000E-005
  -0.1480611399E+001  -0.6215946928E-004   0.7820205282E-005   0.9852351251E+000  -0.6309100000E-004   0.7937400000E-005
  -0.1476936468E+001  -0.6153239219E-004   0.7843513088E-005   0.9851803162E+000  -0.6245800000E-004   0.7961500000E-005
  -0.1473261537E+001  -0.6090338901E-004   0.7867209042E-005   0.9851250992E+000  -0.6182300000E-004   0.7986000000E-005
  -0.1469586606E+001  -0.6027147549E-004   0.7891194506E-005   0.9850694695E+000  -0.6118500000E-004   0.8010800000E-005
  -0.1465911675E+001  -0.5963862267E-004   0.7915567863E-005   0.9850134224E+000  -0.6054600000E-004   0.8036000000E-005
  -0.1462236744E+001  -0.5900384629E-004   0.7940230479E-005   0.9849569533E+000  -0.5990500000E-004   0.8061500000E-005
  -0.1458561814E+001  -0.5836714720E-004   0.7965280724E-005   0.9849000574E+000  -0.5926200000E-004   0.8087400000E-005
  -0.1454886883E+001  -0.5772754145E-004   0.7990718456E-005   0.9848427297E+000  -0.5861600000E-004   0.8113700000E-005
  -0.1451211952E+001  -0.5708699966E-004   0.8016543533E-005   0.9847849655E+000  -0.5796900000E-004   0.8140400000E-005
  -0.1447537021E+001  -0.5644453786E-004   0.8042755809E-005   0.9847267596E+000  -0.5732000000E-004   0.8167500000E-005
  -0.1443862090E+001  -0.5579917229E-004   0.8069256670E-005   0.9846681070E+000  -0.5666800000E-004   0.8194900000E-005
  -0.1440187159E+001  -0.5515188867E-004   0.8096242906E-005   0.9846090025E+000  -0.5601400000E-004   0.8222800000E-005
  -0.1436512228E+001  -0.5450268795E-004   0.8123615892E-005   0.9845494410E+000  -0.5535800000E-004   0.8251100000E-005
  -0.1432837297E+001  -0.5385157111E-004   0.8151277026E-005   0.9844894170E+000  -0.5470000000E-004   0.8279700000E-005
  -0.1429162366E+001  -0.5319755469E-004   0.8179423054E-005   0.9844289252E+000  -0.5403900000E-004   0.8308800000E-005
  -0.1425487435E+001  -0.5254260861E-004   0.8208053799E-005   0.9843679601E+000  -0.5337700000E-004   0.8338400000E-005
  -0.1421812505E+001  -0.5188378077E-004   0.8237070650E-005   0.9843065161E+000  -0.5271100000E-004   0.8368400000E-005
  -0.1418137574E+001  -0.5122402532E-004   0.8266473443E-005   0.9842445876E+000  -0.5204400000E-004   0.8398800000E-005
  -0.1414462643E+001  -0.5056137474E-004   0.8296360429E-005   0.9841821688E+000  -0.5137400000E-004   0.8429700000E-005
  -0.1410787712E+001  -0.4989681441E-004   0.8326633007E-005   0.9841192539E+000  -0.5070200000E-004   0.8461000000E-005
  -0.1407112781E+001  -0.4922936135E-004   0.8357389412E-005   0.9840558369E+000  -0.5002700000E-004   0.8492800000E-005
  -0.1403437850E+001  -0.4855901686E-004   0.8388629447E-005   0.9839919118E+000  -0.4934900000E-004   0.8525100000E-005
  -0.1399762919E+001  -0.4788676616E-004   0.8420254524E-005   0.9839274725E+000  -0.4866900000E-004   0.8557800000E-005
  -0.1396087988E+001  -0.4721261040E-004   0.8452461233E-005   0.9838625128E+000  -0.4798700000E-004   0.8591100000E-005
  -0.1392413057E+001  -0.4653556694E-004   0.8485052592E-005   0.9837970262E+000  -0.4730200000E-004   0.8624800000E-005
  -0.1388738126E+001  -0.4585563714E-004   0.8518225159E-005   0.9837310065E+000  -0.4661400000E-004   0.8659100000E-005
  -0.1385063196E+001  -0.4517282240E-004   0.8551880337E-005   0.9836644471E+000  -0.4592300000E-004   0.8693900000E-005
  -0.1381388265E+001  -0.4448810775E-004   0.8586017912E-005   0.9835973413E+000  -0.4523000000E-004   0.8729200000E-005
  -0.1377713334E+001  -0.4380051088E-004   0.8620736019E-005   0.9835296824E+000  -0.4453400000E-004   0.8765100000E-005
  -0.1374038403E+001  -0.4311003325E-004   0.8655936071E-005   0.9834614635E+000  -0.4383500000E-004   0.8801500000E-005
  -0.1370363472E+001  -0.4241667637E-004   0.8691716182E-005   0.9833926777E+000  -0.4313300000E-004   0.8838500000E-005
  -0.1366688541E+001  -0.4172044173E-004   0.8727977769E-005   0.9833233178E+000  -0.4242800000E-004   0.8876000000E-005
  -0.1363013610E+001  -0.4102231413E-004   0.8764818925E-005   0.9832533766E+000  -0.4172100000E-004   0.8914100000E-005
  -0.1359338679E+001  -0.4032032855E-004   0.8802239392E-005   0.9831828469E+000  -0.4101000000E-004   0.8952800000E-005
  -0.1355663748E+001  -0.3961546992E-004   0.8840337219E-005   0.9831117212E+000  -0.4029600000E-004   0.8992200000E-005
  -0.1351988817E+001  -0.3890773984E-004   0.8878915510E-005   0.9830399918E+000  -0.3957900000E-004   0.9032100000E-005
  -0.1348313887E+001  -0.3819713995E-004   0.8918072311E-005   0.9829676511E+000  -0.3885900000E-004   0.9072600000E-005
  -0.1344638956E+001  -0.3748367195E-004   0.8957905637E-005   0.9828946913E+000  -0.3813600000E-004   0.9113800000E-005
  -0.1340964025E+001  -0.3676733751E-004   0.8998316902E-005   0.9828211043E+000  -0.3741000000E-004   0.9155600000E-005
  -0.1337289094E+001  -0.3604715563E-004   0.9039404095E-005   0.9827468820E+000  -0.3668000000E-004   0.9198100000E-005
  -0.1333614163E+001  -0.3532411097E-004   0.9081166904E-005   0.9826720162E+000  -0.3594700000E-004   0.9241300000E-005
  -0.1329939232E+001  -0.3459722271E-004   0.9123605008E-005   0.9825964986E+000  -0.3521000000E-004   0.9285200000E-005
  -0.1326264301E+001  -0.3386747545E-004   0.9166718086E-005   0.9825203204E+000  -0.3447000000E-004   0.9329800000E-005
  -0.1322589370E+001  -0.3313487102E-004   0.9210505805E-005   0.9824434732E+000  -0.3372700000E-004   0.9375100000E-005
  -0.1318914439E+001  -0.3239842896E-004   0.9254967832E-005   0.9823659479E+000  -0.3298000000E-004   0.9421100000E-005
  -0.1315239508E+001  -0.3165815143E-004   0.9300103824E-005   0.9822877357E+000  -0.3222900000E-004   0.9467800000E-005
  -0.1311564578E+001  -0.3091502284E-004   0.9346109875E-005   0.9822088273E+000  -0.3147500000E-004   0.9515400000E-005
  -0.1307889647E+001  -0.3016806305E-004   0.9392789158E-005   0.9821292134E+000  -0.3071700000E-004   0.9563700000E-005
  -0.1304214716E+001  -0.2941727434E-004   0.9440239518E-005   0.9820488846E+000  -0.2995500000E-004   0.9612800000E-005
  -0.1300539785E+001  -0.2866265902E-004   0.9488460561E-005   0.9819678311E+000  -0.2918900000E-004   0.9662700000E-005
  -0.1296864854E+001  -0.2790421946E-004   0.9537550080E-005   0.9818860431E+000  -0.2841900000E-004   0.9713500000E-005
  -0.1293189923E+001  -0.2714195805E-004   0.9587409462E-005   0.9818035107E+000  -0.2764500000E-004   0.9765100000E-005
  -0.1289514992E+001  -0.2637587724E-004   0.9638038294E-005   0.9817202235E+000  -0.2686700000E-004   0.9817500000E-005
  -0.1285840061E+001  -0.2560597953E-004   0.9689632483E-005   0.9816361713E+000  -0.2608500000E-004   0.9870900000E-005
